machine,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
dane,Base_Seq,default,0.092837,0.068251,0.052945,0.052938,0.066078,0.081354,0.100881,0.029598,0.155356,0.140928,0.141115,0.057232,0.113021,0.060265,0.006611,0.006838,0.000815,0.005091,0.016757,0.026830,0.204630,0.102569,0.209298,0.026462,0.212730,0.238610,0.153626,0.198890,0.275169,0.014811,0.211629,0.343336,0.515550,0.081851,0.015223,0.119212,0.629064,0.417410,0.004363,0.011796,0.108022,0.364858,0.430199,0.014410,0.153697,0.188103,0.193975,0.188438,0.153554,0.020526,0.105684,0.082489,2.622790,0.329430,0.000000,0.044363,0.112835,0.113662,0.000000,0.017959,0.251182,0.142921,0.220107,0.157564,0.026665,0.013235,0.306981,0.334187,0.002377,0.005598,0.010449,Not run,0.023812,0.022992,Not run
dane,Base_Seq,default,0.093201,0.070890,0.052980,0.052936,0.066090,0.081374,0.100877,0.029934,0.161896,0.140935,0.140764,0.057273,0.114556,0.060382,0.006615,0.006615,0.000848,0.004869,0.016525,0.026807,0.205088,0.105560,0.209242,0.026462,0.212531,0.242990,0.153640,0.198289,0.274864,0.014768,0.207420,0.342607,0.515236,0.081845,0.015231,0.118495,0.628961,0.415888,0.004364,0.011680,0.107692,0.364297,0.430177,0.014422,0.153657,0.188089,0.193875,0.188297,0.153519,0.020500,0.105635,0.084354,2.622649,0.322948,0.000000,0.044394,0.112877,0.113477,0.000000,0.017742,0.252200,0.142888,0.224551,0.157548,0.026618,0.013237,0.307496,0.334647,0.002574,0.005596,0.010457,Not run,0.023556,0.022995,Not run
dane,Base_Seq,default,0.092333,0.068295,0.052715,0.052709,0.066103,0.081401,0.100826,0.029343,0.166539,0.128068,0.128356,0.057024,0.117125,0.055967,0.006624,0.006923,0.001036,0.005053,0.016828,0.026872,0.205637,0.105143,0.208612,0.026468,0.212052,0.247601,0.154844,0.194126,0.274321,0.015025,0.209386,0.333661,0.509811,0.081841,0.015145,0.118316,0.623750,0.412483,0.004285,0.011732,0.107997,0.363650,0.428647,0.014322,0.153234,0.187594,0.193158,0.188061,0.153008,0.020645,0.105671,0.084702,2.622905,0.327237,0.000000,0.044405,0.112812,0.113315,0.000000,0.017763,0.252281,0.142765,0.228640,0.157635,0.026689,0.013240,0.306158,0.336018,0.002192,0.005208,0.010419,Not run,0.023829,0.022844,Not run
dane,Base_Seq,default,0.127974,0.085701,0.052677,0.052634,0.066096,0.081660,0.102519,0.030711,0.159224,0.134895,0.134863,0.056936,0.113810,0.054957,0.006609,0.006613,0.000951,0.004839,0.016534,0.026690,0.281221,0.101519,0.211429,0.026492,0.213175,0.235913,0.154828,0.210212,0.282256,0.021179,0.205037,0.329841,0.496841,0.081669,0.014827,0.118574,0.597767,0.401724,0.004441,0.011705,0.112103,0.342249,0.425756,0.014090,0.154563,0.191565,0.193366,0.189956,0.154402,0.022047,0.116732,0.092617,2.622732,0.363713,0.000000,0.046638,0.113422,0.113933,0.000000,0.018095,0.319936,0.142985,0.224372,0.160835,0.034535,0.013583,0.309014,0.345847,0.002508,0.005281,0.010643,Not run,0.023896,0.021105,Not run
dane,Base_Seq,default,0.109409,0.073302,0.055569,0.055557,0.066228,0.081465,0.101071,0.033552,0.162745,0.151042,0.151087,0.070909,0.117327,0.082079,0.006619,0.008045,0.001078,0.005919,0.017826,0.026855,0.207277,0.117756,0.227014,0.026496,0.239120,0.241023,0.165930,0.185804,0.327601,0.015302,0.231842,0.380489,0.554447,0.081940,0.018775,0.125210,0.871836,0.420159,0.005487,0.015985,0.114563,0.407585,0.453098,0.018982,0.166374,0.204384,0.215107,0.205210,0.165950,0.023547,0.105860,0.084319,2.625007,0.380559,0.000000,0.044411,0.113115,0.113608,0.000000,0.018156,0.246022,0.143173,0.240450,0.157372,0.026852,0.013327,0.307175,0.336125,0.002446,0.005421,0.011333,Not run,0.024682,0.023485,Not run
dane,Base_Seq,default,0.128416,0.083501,0.052640,0.052623,0.066121,0.081598,0.103284,0.031021,0.161305,0.131160,0.131161,0.056821,0.113622,0.052949,0.006611,0.006827,0.000919,0.005313,0.016985,0.026667,0.283680,0.100761,0.211478,0.026494,0.213314,0.233769,0.154758,0.211072,0.282481,0.021376,0.204171,0.331554,0.498267,0.081708,0.014708,0.118605,0.597696,0.414688,0.004251,0.011942,0.107927,0.363351,0.428893,0.014109,0.153348,0.187641,0.193264,0.188115,0.153009,0.020500,0.105723,0.084478,2.622729,0.324821,0.000000,0.044384,0.113024,0.113367,0.000000,0.017901,0.251876,0.142729,0.221501,0.157629,0.026632,0.013239,0.307084,0.334854,0.002269,0.005370,0.010426,Not run,0.023780,0.022798,Not run
dane,Base_Seq,default,0.128911,0.084994,0.052693,0.052599,0.066107,0.081855,0.102563,0.030705,0.164905,0.132108,0.132062,0.057295,0.115060,0.056752,0.006613,0.006617,0.000976,0.004835,0.016522,0.026701,0.282291,0.102889,0.211387,0.026491,0.213077,0.238048,0.154775,0.208726,0.288967,0.021928,0.205255,0.331807,0.498942,0.081715,0.015219,0.118778,0.603561,0.396316,0.004495,0.011694,0.112058,0.342002,0.425477,0.014423,0.157358,0.191330,0.193179,0.189873,0.154354,0.022419,0.117520,0.101453,2.623239,0.358316,0.000000,0.046617,0.113545,0.114073,0.000000,0.018185,0.323261,0.143038,0.224899,0.160656,0.034481,0.013535,0.309535,0.346456,0.002525,0.005282,0.010636,Not run,0.023859,0.021314,Not run
dane,Base_Seq,default,0.092229,0.068129,0.052451,0.052424,0.066081,0.081387,0.104196,0.029600,0.162119,0.136570,0.136819,0.056876,0.116108,0.057854,0.006608,0.006938,0.001054,0.005085,0.016825,0.026842,0.206086,0.102681,0.208668,0.026458,0.212292,0.238976,0.153112,0.198254,0.273665,0.014966,0.208379,0.336262,0.507105,0.081885,0.014900,0.118274,0.626924,0.408009,0.004266,0.011952,0.108095,0.363520,0.428792,0.014104,0.153252,0.187673,0.193302,0.188044,0.153029,0.020623,0.105633,0.084029,2.622437,0.328019,0.000000,0.044360,0.112849,0.113673,0.000000,0.017990,0.251516,0.142855,0.227174,0.157626,0.026614,0.013234,0.306543,0.335415,0.002342,0.005389,0.010407,Not run,0.023798,0.022830,Not run
dane,Base_Seq,default,0.092811,0.070990,0.052807,0.052768,0.066234,0.081380,0.100871,0.029328,0.160300,0.132828,0.133010,0.056989,0.115912,0.057185,0.006606,0.006611,0.000912,0.004860,0.016527,0.026900,0.204711,0.102801,0.208777,0.026473,0.212089,0.236977,0.153151,0.199641,0.273959,0.014949,0.207690,0.336229,0.508110,0.081835,0.014828,0.118147,0.626553,0.408243,0.004271,0.011637,0.107767,0.362992,0.428952,0.013940,0.153217,0.187632,0.193243,0.187825,0.153043,0.020530,0.105668,0.085162,2.622675,0.327379,0.000000,0.044447,0.112845,0.113489,0.000000,0.017752,0.251571,0.142979,0.227104,0.157595,0.026737,0.013242,0.307101,0.335280,0.002469,0.005417,0.010423,Not run,0.023515,0.023105,Not run
dane,Base_Seq,default,0.092536,0.068041,0.052856,0.052845,0.066212,0.081357,0.100794,0.029350,0.155164,0.139437,0.139341,0.056921,0.110727,0.054023,0.006623,0.007197,0.000944,0.005058,0.017113,0.026840,0.206329,0.102453,0.208955,0.026464,0.212701,0.238364,0.153259,0.191506,0.274445,0.014731,0.207264,0.342438,0.514546,0.081879,0.014977,0.118371,0.612362,0.417173,0.004225,0.011665,0.108061,0.364749,0.429227,0.014047,0.153537,0.187789,0.193407,0.188281,0.153251,0.020864,0.105678,0.081853,2.621704,0.324985,0.000000,0.044356,0.112767,0.113548,0.000000,0.017766,0.251661,0.142847,0.217680,0.157551,0.026656,0.013239,0.306517,0.334676,0.002352,0.005491,0.010435,Not run,0.024015,0.023167,Not run
dane,Base_Seq,default,0.128182,0.085189,0.052744,0.052717,0.066075,0.081615,0.102498,0.031211,0.161379,0.126709,0.126674,0.057065,0.113130,0.051813,0.006612,0.006622,0.001050,0.004840,0.016516,0.026832,0.205894,0.102659,0.208938,0.026459,0.212280,0.238160,0.153292,0.198797,0.275791,0.014744,0.207419,0.337841,0.505647,0.081849,0.014922,0.118269,0.628539,0.414558,0.004225,0.011641,0.107750,0.364932,0.429360,0.014098,0.153392,0.187754,0.193254,0.187926,0.153171,0.020146,0.105699,0.083552,2.621321,0.327447,0.000000,0.044387,0.112820,0.113492,0.000000,0.017709,0.251678,0.142836,0.222249,0.157602,0.026633,0.013234,0.306918,0.334880,0.002429,0.005273,0.010426,Not run,0.023577,0.022819,Not run
dane,Base_Seq,default,0.109621,0.072403,0.055631,0.055694,0.066419,0.081376,0.101049,0.033631,0.157504,0.151348,0.151371,0.072666,0.113255,0.082135,0.006610,0.008484,0.000748,0.005860,0.017825,0.026877,0.207885,0.109965,0.225047,0.026525,0.236535,0.242695,0.164662,0.185342,0.327528,0.015389,0.234310,0.381822,0.556195,0.081946,0.018806,0.125116,0.875038,0.421832,0.005507,0.016054,0.114375,0.405752,0.449844,0.018965,0.165099,0.202131,0.211846,0.203152,0.164889,0.023601,0.105821,0.084723,2.626187,0.380083,0.000000,0.044432,0.113000,0.113724,0.000000,0.018177,0.246255,0.142993,0.237371,0.157574,0.026901,0.013320,0.306735,0.336327,0.002626,0.005525,0.011220,Not run,0.024638,0.023394,Not run
dane,Base_Seq,default,0.092677,0.067723,0.052840,0.052834,0.066074,0.081354,0.100745,0.029395,0.156056,0.134120,0.134210,0.057116,0.111924,0.054546,0.006605,0.007079,0.001093,0.005298,0.016801,0.026761,0.204155,0.102899,0.209000,0.026463,0.212632,0.239609,0.153305,0.199082,0.276017,0.014771,0.209983,0.340911,0.512892,0.081859,0.014970,0.118425,0.628281,0.416658,0.004228,0.011944,0.108031,0.364919,0.429241,0.014151,0.153659,0.187845,0.193459,0.188330,0.153166,0.020433,0.105606,0.082804,2.621791,0.331151,0.000000,0.044389,0.112937,0.113534,0.000000,0.017917,0.251560,0.142689,0.222387,0.157566,0.026635,0.013233,0.306012,0.335163,0.002201,0.005167,0.010433,Not run,0.023943,0.023023,Not run
dane,Base_Seq,default,0.093015,0.070794,0.052894,0.052839,0.066177,0.081334,0.100932,0.029466,0.151233,0.127153,0.127158,0.057159,0.107228,0.060345,0.006609,0.006613,0.000898,0.004862,0.016522,0.026822,0.205382,0.101561,0.208850,0.026453,0.212230,0.236348,0.153657,0.198322,0.276419,0.014974,0.207191,0.342761,0.514586,0.081839,0.015315,0.118371,0.623207,0.416106,0.004379,0.011644,0.107832,0.364509,0.428851,0.014437,0.153290,0.187707,0.193367,0.187946,0.153670,0.021069,0.105631,0.084853,2.621946,0.325577,0.000000,0.044417,0.112823,0.113445,0.000000,0.017752,0.251690,0.142993,0.222698,0.157598,0.026687,0.013232,0.307581,0.334536,0.002450,0.005039,0.010442,Not run,0.023478,0.023295,Not run
dane,Base_Seq,default,0.092169,0.068186,0.052838,0.052826,0.066053,0.081432,0.100760,0.029237,0.158618,0.135249,0.135319,0.057102,0.112891,0.054273,0.006604,0.007089,0.000937,0.005325,0.016981,0.026845,0.204991,0.103124,0.208992,0.026457,0.212565,0.239830,0.153327,0.199230,0.273357,0.014853,0.207558,0.340827,0.512791,0.081855,0.014939,0.118312,0.627730,0.417073,0.004187,0.011755,0.108067,0.364788,0.428918,0.014091,0.153502,0.187963,0.193541,0.188372,0.153260,0.020475,0.105778,0.084772,2.621960,0.325436,0.000000,0.044333,0.112859,0.113498,0.000000,0.017996,0.251460,0.142809,0.235375,0.157632,0.026623,0.013236,0.306500,0.335062,0.002270,0.005134,0.010443,Not run,0.023754,0.022981,Not run
dane,Base_Seq,default,0.093219,0.071515,0.052881,0.052834,0.066082,0.081383,0.100846,0.029187,0.157926,0.136545,0.137052,0.057189,0.112795,0.056988,0.006608,0.006610,0.001016,0.004864,0.016522,0.026840,0.205134,0.102561,0.208952,0.026465,0.212333,0.238996,0.153314,0.198085,0.275551,0.014870,0.206850,0.333927,0.507482,0.081862,0.014722,0.118292,0.628255,0.399876,0.004211,0.011653,0.107694,0.364207,0.429371,0.013885,0.153379,0.187861,0.193492,0.188031,0.153246,0.020350,0.105581,0.084145,2.621809,0.327635,0.000000,0.044370,0.112835,0.113142,0.000000,0.017729,0.251661,0.142944,0.222081,0.157603,0.026682,0.013233,0.307418,0.334741,0.002454,0.005450,0.010434,Not run,0.023541,0.023008,Not run
mammoth,Base_Seq,default,0.143539,0.067702,0.027564,0.028279,0.038840,0.121208,0.135283,0.132908,0.152773,0.392204,0.391723,0.078580,0.095774,0.138910,0.020970,0.020586,0.001171,0.004045,0.052914,0.043003,0.218453,0.102428,0.116803,0.018073,0.115456,0.188325,0.097630,0.234217,0.298039,0.029955,0.165481,0.494100,0.756049,0.118260,0.021520,0.082104,0.383718,0.598323,0.005453,0.011405,0.129111,0.221643,0.406904,0.020441,0.117428,0.098302,0.121924,0.096742,0.117726,0.053970,0.184468,0.310879,4.490690,0.487535,0.000001,0.061388,0.232188,0.230272,0.000000,0.032077,0.433051,0.168949,0.258176,0.265984,0.049574,0.024004,0.414308,0.464515,0.002923,0.003382,0.005887,Not run,0.026695,0.019926,Not run
mammoth,Base_Seq,default,0.139156,0.064803,0.027507,0.028737,0.038785,0.116040,0.135508,0.132484,0.141713,0.393916,0.391603,0.077822,0.091198,0.127805,0.020148,0.019858,0.001103,0.003742,0.053156,0.043204,0.217177,0.086911,0.118432,0.017863,0.114922,0.171463,0.097268,0.219698,0.296386,0.030058,0.165181,0.493379,0.753264,0.110671,0.021459,0.085932,0.385848,0.597008,0.005477,0.011710,0.130551,0.219510,0.410169,0.020100,0.121196,0.098928,0.122895,0.097759,0.122390,0.044332,0.176879,0.273487,4.502523,0.457917,0.000000,0.061160,0.232208,0.229779,0.000000,0.032422,0.433291,0.168677,0.216406,0.261812,0.048577,0.024273,0.412996,0.461211,0.002885,0.003450,0.005716,Not run,0.027295,0.019748,Not run
mammoth,Base_Seq,default,0.143918,0.063949,0.027596,0.029612,0.038664,0.115713,0.135823,0.132947,0.147370,0.393279,0.396118,0.079477,0.093348,0.128872,0.020633,0.020619,0.001157,0.004218,0.053499,0.043632,0.212095,0.101923,0.119144,0.017913,0.122043,0.186809,0.109883,0.232722,0.299263,0.029890,0.168718,0.495703,0.757525,0.130490,0.021815,0.082432,0.388377,0.603197,0.006321,0.012582,0.129356,0.219274,0.411085,0.020384,0.103553,0.100257,0.123837,0.135674,0.105501,0.053250,0.185822,0.278071,4.488001,0.475007,0.000000,0.061630,0.231349,0.230740,0.000000,0.032337,0.436025,0.168306,0.245706,0.267807,0.049768,0.024292,0.416025,0.464933,0.002893,0.003394,0.005909,Not run,0.026943,0.020009,Not run
mammoth,Base_Seq,default,0.134935,0.063282,0.027469,0.028716,0.038331,0.117575,0.135815,0.133233,0.146676,0.392894,0.394021,0.077880,0.091287,0.132715,0.020229,0.020019,0.001113,0.003667,0.052809,0.042889,0.213283,0.093232,0.117917,0.017714,0.115434,0.179355,0.100046,0.221652,0.297445,0.030124,0.170430,0.496198,0.749840,0.111292,0.021565,0.081843,0.384112,0.597853,0.005309,0.011414,0.130133,0.221121,0.409603,0.019757,0.111236,0.098861,0.122659,0.097473,0.108914,0.045411,0.177285,0.284530,4.500240,0.452737,0.000000,0.061084,0.230934,0.229393,0.000000,0.032085,0.432132,0.167688,0.232104,0.263155,0.048223,0.024475,0.413048,0.460531,0.002966,0.003487,0.006128,Not run,0.027230,0.019526,Not run
mammoth,Base_Seq,default,0.140211,0.066402,0.027475,0.028616,0.038569,0.111988,0.135231,0.131847,0.138060,0.394779,0.395292,0.077498,0.090107,0.135090,0.020075,0.019990,0.001016,0.003676,0.052886,0.043127,0.211617,0.092186,0.117360,0.018076,0.116158,0.176594,0.104838,0.217519,0.296996,0.029999,0.170986,0.492709,0.753442,0.110380,0.021522,0.084019,0.380063,0.597135,0.005573,0.011962,0.128698,0.228700,0.410279,0.020242,0.103917,0.099413,0.122093,0.097623,0.104021,0.040655,0.175278,0.201654,4.502228,0.455935,0.000000,0.061556,0.232541,0.230240,0.000000,0.031716,0.435752,0.167502,0.219459,0.263935,0.048007,0.024323,0.414978,0.460261,0.002973,0.003365,0.005761,Not run,0.026837,0.024762,Not run
mammoth,Base_Seq,default,0.144238,0.063675,0.027283,0.028250,0.038157,0.122955,0.135927,0.133881,0.148418,0.396113,0.396725,0.078909,0.093953,0.138210,0.020795,0.020831,0.001135,0.003778,0.053275,0.043158,0.211674,0.106136,0.118600,0.017692,0.116923,0.200599,0.101116,0.233116,0.308940,0.030881,0.170329,0.496784,0.759253,0.118115,0.021243,0.084225,0.382875,0.603051,0.005583,0.011658,0.129512,0.221594,0.410214,0.019729,0.104124,0.098563,0.122971,0.096701,0.106381,0.055451,0.185895,0.318262,4.504855,0.488408,0.000001,0.061270,0.231946,0.229883,0.000000,0.031839,0.432366,0.168501,0.250445,0.266157,0.049674,0.024417,0.413463,0.462303,0.002861,0.003403,0.005813,Not run,0.027094,0.020550,Not run
mammoth,Base_Seq,default,0.141036,0.062954,0.027502,0.029270,0.038938,0.115730,0.135287,0.131917,0.141175,0.394207,0.394477,0.077463,0.090670,0.129016,0.020254,0.019976,0.001109,0.003752,0.053375,0.042913,0.217266,0.090463,0.119292,0.017744,0.116092,0.174301,0.095490,0.217599,0.296595,0.029362,0.164260,0.488740,0.750446,0.109922,0.021451,0.074762,0.383829,0.597020,0.005682,0.011694,0.130038,0.220011,0.405515,0.020114,0.091201,0.098815,0.122961,0.096352,0.091082,0.039063,0.175804,0.207224,4.489060,0.457407,0.000000,0.060813,0.232000,0.230960,0.000000,0.032097,0.433174,0.167905,0.219597,0.263381,0.048292,0.024393,0.412621,0.461866,0.002971,0.003442,0.005738,Not run,0.027087,0.028072,Not run
mammoth,Base_Seq,default,0.143683,0.066942,0.029317,0.031411,0.037998,0.116901,0.133457,0.131627,0.146768,0.389615,0.389118,0.077864,0.093759,0.137578,0.020393,0.020410,0.001094,0.004054,0.053032,0.042660,0.216266,0.108500,0.125131,0.017798,0.129485,0.189276,0.111817,0.229203,0.293971,0.029914,0.174724,0.494951,0.749461,0.118324,0.021346,0.096684,0.384896,0.595833,0.005434,0.011684,0.132237,0.219076,0.412654,0.020150,0.152642,0.111950,0.135487,0.111375,0.154864,0.057786,0.183837,0.311183,4.446170,0.482336,0.000000,0.061044,0.227568,0.226558,0.000000,0.031913,0.427359,0.165955,0.253316,0.263997,0.049572,0.023884,0.408986,0.460479,0.002875,0.003410,0.005740,Not run,0.026698,0.020642,Not run
mammoth,Base_Seq,default,0.140082,0.065056,0.027260,0.028744,0.038020,0.111067,0.133735,0.131412,0.141215,0.390726,0.390895,0.077820,0.091216,0.134387,0.019924,0.019913,0.001019,0.003419,0.052708,0.042567,0.213849,0.091578,0.122703,0.017737,0.122030,0.175330,0.109033,0.217898,0.292579,0.029169,0.168805,0.490936,0.746944,0.109392,0.021318,0.091958,0.392121,0.593104,0.005476,0.011759,0.129807,0.219191,0.413039,0.019801,0.124560,0.102186,0.124565,0.099763,0.122162,0.046128,0.174653,0.241601,4.453663,0.455022,0.000000,0.060877,0.227852,0.226025,0.000000,0.031571,0.426732,0.165310,0.222195,0.259384,0.048298,0.023866,0.408419,0.456654,0.002875,0.003422,0.005628,Not run,0.026787,0.020213,Not run
mammoth,Base_Seq,default,0.142507,0.066468,0.028596,0.030108,0.038353,0.115843,0.134385,0.132579,0.143919,0.389855,0.391034,0.083729,0.092034,0.132149,0.020582,0.020716,0.001153,0.004469,0.053080,0.042611,0.216281,0.108396,0.125261,0.017998,0.133358,0.190345,0.124827,0.227260,0.295284,0.029444,0.170818,0.493576,0.838055,0.128331,0.021607,0.109518,0.505803,0.597257,0.006415,0.015250,0.130970,0.229539,0.427436,0.021364,0.172158,0.102524,0.124704,0.164393,0.173930,0.058247,0.183782,0.286768,4.436394,0.482706,0.000000,0.061146,0.227485,0.225719,0.000000,0.031721,0.428933,0.165681,0.251131,0.265540,0.051373,0.024226,0.408405,0.458713,0.002893,0.003611,0.006158,Not run,0.026731,0.020430,Not run
mammoth,Base_Seq,default,0.134143,0.065970,0.027547,0.028472,0.038206,0.111483,0.134279,0.130909,0.143916,0.388716,0.388324,0.077844,0.093064,0.128407,0.019870,0.019990,0.001136,0.003847,0.053009,0.042658,0.214813,0.096403,0.119679,0.017892,0.117269,0.184282,0.106117,0.219520,0.293427,0.029502,0.178949,0.491010,0.744890,0.110673,0.021380,0.093031,0.385126,0.592694,0.005469,0.011465,0.133585,0.228720,0.425531,0.019498,0.121802,0.100206,0.122735,0.098619,0.121951,0.047382,0.174833,0.287057,4.445228,0.459634,0.000001,0.061334,0.228036,0.226504,0.000000,0.031711,0.426526,0.165442,0.225662,0.259316,0.048032,0.023915,0.407695,0.456742,0.002892,0.003392,0.006108,Not run,0.026881,0.020750,Not run
mammoth,Base_Seq,default,0.141092,0.065630,0.027272,0.028465,0.038121,0.110155,0.133769,0.130101,0.137376,0.392140,0.391684,0.077726,0.089499,0.133962,0.019691,0.019834,0.001017,0.003629,0.052032,0.042538,0.213450,0.092868,0.117113,0.017727,0.114533,0.177725,0.113579,0.214759,0.293463,0.029516,0.170057,0.491188,0.746892,0.108978,0.021113,0.086619,0.390957,0.597167,0.005371,0.011975,0.127890,0.217089,0.412345,0.020056,0.109848,0.098599,0.121531,0.097529,0.112081,0.040351,0.173987,0.194697,4.453492,0.442780,0.000000,0.060979,0.227678,0.226000,0.000000,0.031303,0.429205,0.165853,0.216183,0.259124,0.048294,0.024081,0.407790,0.455315,0.002881,0.003312,0.005825,Not run,0.026790,0.020200,Not run
mammoth,Base_Seq,default,0.144150,0.066014,0.028968,0.030990,0.038116,0.114766,0.133907,0.131118,0.147931,0.389780,0.389447,0.077316,0.098261,0.134035,0.020459,0.020523,0.001095,0.004112,0.052872,0.042586,0.217162,0.109230,0.122859,0.017777,0.123874,0.188646,0.116787,0.230003,0.295697,0.029939,0.173998,0.490912,0.748252,0.120011,0.021252,0.095538,0.412854,0.593455,0.005346,0.012048,0.130784,0.229483,0.429512,0.019972,0.154920,0.099282,0.121468,0.134782,0.161310,0.056527,0.182529,0.315564,4.443003,0.472935,0.000000,0.061204,0.227699,0.226595,0.000001,0.031802,0.426563,0.166025,0.244230,0.263029,0.048772,0.024095,0.408375,0.457962,0.002883,0.003372,0.006033,Not run,0.027081,0.023701,Not run
mammoth,Base_Seq,default,0.141598,0.065547,0.027572,0.028613,0.038049,0.110882,0.133893,0.130702,0.139377,0.389337,0.389356,0.077470,0.089750,0.128364,0.019897,0.019861,0.001007,0.003449,0.052124,0.042684,0.212931,0.089598,0.117904,0.017820,0.113493,0.180267,0.110395,0.217025,0.292312,0.028984,0.169917,0.490817,0.748296,0.109376,0.021225,0.087939,0.385810,0.593762,0.005567,0.011677,0.130514,0.225972,0.422238,0.019810,0.107896,0.098982,0.121252,0.097058,0.110742,0.042604,0.174188,0.202853,4.456344,0.451679,0.000000,0.060946,0.227711,0.226154,0.000000,0.031466,0.426881,0.165818,0.215875,0.259284,0.047940,0.024030,0.407725,0.456182,0.002893,0.003432,0.005847,Not run,0.026659,0.020396,Not run
mammoth,Base_Seq,default,0.140764,0.066825,0.028323,0.030374,0.038261,0.117024,0.134402,0.132048,0.144135,0.393757,0.394235,0.078560,0.095477,0.133126,0.020476,0.020411,0.001096,0.004169,0.053465,0.042894,0.218614,0.102921,0.124617,0.017764,0.128197,0.195008,0.121337,0.232532,0.295228,0.030177,0.169130,0.495224,0.752654,0.118448,0.021382,0.097536,0.411940,0.598393,0.005592,0.011940,0.130213,0.232225,0.432631,0.019898,0.152261,0.099851,0.122099,0.097794,0.159694,0.056036,0.185257,0.320375,4.458914,0.481863,0.000000,0.060965,0.228486,0.226973,0.000000,0.031996,0.427595,0.166509,0.242829,0.264458,0.048729,0.024061,0.411090,0.460666,0.002890,0.003370,0.006182,Not run,0.026719,0.020483,Not run
mammoth,Base_Seq,default,0.135249,0.065137,0.027550,0.028858,0.037957,0.110881,0.134070,0.130892,0.139515,0.392463,0.391508,0.077811,0.089357,0.126887,0.019836,0.020018,0.001005,0.003882,0.051748,0.042524,0.212458,0.093288,0.118666,0.017711,0.115446,0.177013,0.108601,0.218091,0.292330,0.029513,0.172581,0.489464,0.745386,0.109372,0.021177,0.086268,0.379351,0.593775,0.005493,0.011497,0.129723,0.231957,0.411096,0.019457,0.122716,0.102304,0.125468,0.100300,0.125042,0.045395,0.174313,0.232933,4.458242,0.454691,0.000000,0.061039,0.228498,0.227207,0.000000,0.031417,0.428145,0.166279,0.219893,0.261574,0.048161,0.023899,0.407557,0.456592,0.002961,0.003376,0.005806,Not run,0.026647,0.020461,Not run
mammoth,Base_Seq,default,0.144610,0.066255,0.027739,0.029019,0.038655,0.115578,0.134964,0.132937,0.145265,0.394371,0.393370,0.079529,0.095799,0.137914,0.020743,0.020632,0.001161,0.004206,0.053367,0.042586,0.217507,0.105170,0.117248,0.018001,0.118530,0.196073,0.108117,0.229909,0.296684,0.029601,0.175380,0.493714,0.755953,0.128380,0.021307,0.106659,0.424891,0.603540,0.006142,0.013080,0.132439,0.229667,0.420168,0.020693,0.176561,0.100320,0.122895,0.150697,0.179027,0.058054,0.185949,0.281385,4.466671,0.474631,0.000001,0.061293,0.228417,0.226517,0.000001,0.031833,0.429225,0.166628,0.253036,0.267302,0.050075,0.024028,0.412430,0.460966,0.002887,0.003431,0.005780,Not run,0.026767,0.024819,Not run
