machine,core,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
dane,112,Base_OpenMP,default,0.002814,0.001556,0.004586,0.017315,0.008286,0.003117,0.002225,0.003892,0.005626,0.023307,0.023019,0.004592,0.004000,0.009260,1.826254,0.001071,0.004894,0.005070,0.001195,1.190094,0.005705,0.005234,0.017764,0.010341,0.017623,0.039861,0.009059,0.003980,0.004852,0.000893,0.009215,0.010406,0.014843,0.002002,0.003896,0.015104,0.053715,0.011877,0.003474,0.001226,0.018277,0.034581,0.053079,0.001475,0.009755,0.015920,0.021929,0.015665,0.009090,0.000998,0.003035,0.002172,0.050435,0.004230,0.000000,0.002609,0.002992,0.003024,0.000000,0.000882,0.006462,0.023544,0.007726,0.004073,0.001535,0.001567,Not run,Not run,0.000702,0.001005,0.001027,Not run,0.346600,0.250568,Not run
dane,56,Base_OpenMP,default,0.002917,0.001449,0.003268,0.014741,0.006274,0.002656,0.002326,0.002695,0.007402,0.015318,0.015000,0.003287,0.005137,0.006053,0.825015,0.000677,0.001395,0.001446,0.000908,0.359180,0.004790,0.004136,0.012491,0.003224,0.012387,0.039382,0.007019,0.004829,0.004249,0.001533,0.006992,0.009330,0.012379,0.002563,0.001672,0.008285,0.036685,0.010940,0.002909,0.000923,0.013607,0.020693,0.028738,0.000992,0.006385,0.011263,0.013387,0.011211,0.006544,0.000874,0.002913,0.001992,0.052607,0.004257,0.000000,0.002202,0.002878,0.002668,0.000000,0.000717,0.006343,0.025860,0.006935,0.003827,0.001445,0.001164,Not run,Not run,0.000429,0.000657,0.000707,Not run,0.141047,0.166412,Not run
dane,32,Base_OpenMP,default,0.006180,0.001816,0.002315,0.023280,0.004022,0.003443,0.003336,0.002099,0.010410,0.010143,0.009905,0.003830,0.007349,0.003852,0.689351,0.000599,0.000679,0.000781,0.000936,0.360126,0.008101,0.004513,0.008711,0.001873,0.008817,0.030685,0.005647,0.007083,0.004993,0.000981,0.005404,0.015816,0.021464,0.004933,0.001315,0.007238,0.028342,0.018844,0.001663,0.000683,0.015590,0.016247,0.026113,0.000900,0.004621,0.007604,0.009327,0.007816,0.004592,0.001020,0.004374,0.002815,0.090811,0.006049,0.000000,0.002760,0.004383,0.004132,0.000000,0.000815,0.009833,0.040395,0.007884,0.005944,0.001613,0.001040,Not run,Not run,0.000291,0.000477,0.000505,Not run,0.124459,0.092158,Not run
dane,16,Base_OpenMP,default,0.014023,0.003400,0.002605,0.040863,0.004087,0.005503,0.006168,0.002758,0.019621,0.010112,0.010069,0.004591,0.013008,0.004065,0.546372,0.000690,0.000248,0.000437,0.001289,0.251210,0.015036,0.006004,0.008311,0.002063,0.008328,0.025629,0.006153,0.010580,0.032068,0.001397,0.006699,0.025263,0.039494,0.006012,0.001231,0.005974,0.028723,0.030474,0.001006,0.000691,0.011677,0.013476,0.024617,0.001109,0.004461,0.006914,0.008497,0.007015,0.004446,0.001343,0.007599,0.004561,0.163473,0.014841,0.000000,0.003801,0.007648,0.007572,0.000000,0.001246,0.017652,0.063662,0.011910,0.010132,0.002403,0.001351,Not run,Not run,0.000249,0.000400,0.000448,Not run,0.103281,0.040147,Not run
dane,8,Base_OpenMP,default,0.038066,0.024261,0.002867,0.080255,0.005025,0.010345,0.011951,0.004500,0.018555,0.012258,0.012172,0.007877,0.013193,0.007345,0.500556,0.001040,0.000210,0.000547,0.002289,0.206958,0.031768,0.010994,0.011308,0.003501,0.012928,0.044239,0.012925,0.025957,0.041349,0.002579,0.020049,0.043061,0.064807,0.009932,0.002148,0.009737,0.071912,0.050778,0.001219,0.001611,0.017912,0.021451,0.039420,0.002061,0.014768,0.010273,0.010419,0.010202,0.014540,0.002905,0.014503,0.009590,0.326533,0.064805,0.000000,0.007239,0.014836,0.014803,0.000000,0.002332,0.050218,0.127012,0.019647,0.020388,0.004649,0.002363,Not run,Not run,0.000327,0.000542,0.000627,Not run,0.101647,0.025461,Not run
dane,4,Base_OpenMP,default,0.050094,0.038486,0.008188,0.160618,0.008869,0.020439,0.024383,0.009015,0.038545,0.023350,0.023031,0.014993,0.027221,0.010951,0.449937,0.001796,0.000319,0.001031,0.004278,0.178945,0.101228,0.028661,0.035205,0.006723,0.038417,0.076469,0.037122,0.060915,0.101380,0.005177,0.056366,0.082606,0.123591,0.019507,0.003574,0.025507,0.093683,0.099992,0.001802,0.002129,0.028740,0.047847,0.073172,0.003190,0.036474,0.030995,0.028273,0.031284,0.036651,0.005934,0.028691,0.020174,0.652633,0.122123,0.000000,0.014030,0.028557,0.028321,0.000000,0.004577,0.088963,0.253955,0.056786,0.040473,0.009264,0.004472,Not run,Not run,0.000503,0.000975,0.001764,Not run,0.097309,0.019017,Not run
mammoth,256,Base_OpenMP,default,0.006165,0.004556,0.032921,0.031621,0.048151,0.012844,0.007361,0.018565,0.030783,0.121488,0.123802,0.012485,0.022497,0.047678,0.806317,0.003184,0.005996,0.006844,0.003513,0.454412,0.013735,0.032651,0.111891,0.012683,0.113414,0.104227,0.060741,0.011281,0.024497,0.004576,0.062086,0.011966,0.014791,0.006109,0.012532,0.075937,0.334898,0.012403,0.008280,0.007357,0.070721,0.176703,0.315309,0.006383,0.061018,0.099380,0.124688,0.101785,0.059534,0.004770,0.009589,0.006231,0.055527,0.011825,0.000000,0.011553,0.006216,0.005886,0.000000,0.003656,0.014139,0.014258,0.043756,0.012451,0.007572,0.006904,Not run,Not run,0.003229,0.005229,0.005931,Not run,0.086935,1.210124,Not run
mammoth,128,Base_OpenMP,default,0.006191,0.003850,0.016272,0.020896,0.024781,0.008555,0.004984,0.011253,0.018174,0.071166,0.070225,0.011362,0.013849,0.028172,0.711100,0.002089,0.003080,0.003693,0.002551,0.315137,0.011002,0.018925,0.061251,0.006725,0.062149,0.080548,0.033428,0.009903,0.015834,0.003472,0.034264,0.017086,0.021880,0.005158,0.007553,0.047219,0.183134,0.016669,0.005657,0.003799,0.061193,0.096010,0.152826,0.004011,0.032529,0.055415,0.069042,0.056799,0.033142,0.003902,0.008328,0.006521,0.078185,0.011130,0.000000,0.008566,0.006258,0.006157,0.000000,0.002919,0.014532,0.013168,0.026172,0.012134,0.005198,0.004451,Not run,Not run,0.001837,0.002930,0.003559,Not run,0.103628,0.702154,Not run
mammoth,64,Base_OpenMP,default,0.004516,0.002922,0.006728,0.016711,0.010985,0.004794,0.003368,0.005891,0.008197,0.032894,0.029685,0.010897,0.006696,0.013475,0.584075,0.001035,0.001491,0.001909,0.001560,0.312039,0.007413,0.009327,0.024285,0.003372,0.024662,0.087209,0.013551,0.007063,0.009863,0.002201,0.015022,0.018976,0.020857,0.004737,0.003513,0.021078,0.078874,0.017850,0.005548,0.001681,0.053936,0.039054,0.073391,0.002045,0.013710,0.022800,0.028690,0.023243,0.013968,0.002346,0.004969,0.004156,0.073199,0.008039,0.000000,0.004374,0.004576,0.004556,0.000000,0.001723,0.010121,0.019818,0.012074,0.008120,0.002723,0.002362,Not run,Not run,0.000950,0.001381,0.001660,Not run,0.110051,0.333357,Not run
mammoth,32,Base_OpenMP,default,0.006596,0.003227,0.004308,0.023953,0.005572,0.004908,0.004551,0.006013,0.007127,0.023278,0.017210,0.007362,0.005840,0.011520,0.580913,0.000980,0.000798,0.001336,0.002021,0.259619,0.009115,0.008047,0.015098,0.002125,0.014971,0.050560,0.009199,0.009800,0.012052,0.002147,0.010270,0.022010,0.029545,0.005187,0.002309,0.011273,0.043763,0.022105,0.002304,0.001331,0.025577,0.025607,0.041124,0.001703,0.008538,0.012458,0.016796,0.012800,0.008708,0.002359,0.007102,0.005677,0.145363,0.013451,0.000000,0.004994,0.007722,0.007774,0.000000,0.001977,0.016291,0.034477,0.010370,0.011024,0.002859,0.002005,Not run,Not run,0.000571,0.000739,0.001078,Not run,0.102460,0.139139,Not run
mammoth,16,Base_OpenMP,default,0.009563,0.004540,0.004692,0.044666,0.004781,0.007200,0.008114,0.010065,0.009201,0.030465,0.018767,0.009258,0.007477,0.015077,0.568531,0.001442,0.000572,0.001364,0.004017,0.219474,0.014424,0.009849,0.014689,0.002272,0.014948,0.053921,0.011563,0.015298,0.014146,0.002904,0.014202,0.033344,0.049926,0.008038,0.002912,0.011664,0.043574,0.038766,0.002560,0.001606,0.017578,0.024719,0.041476,0.002347,0.010305,0.012293,0.015452,0.012497,0.010693,0.003466,0.011667,0.009188,0.281136,0.017575,0.000000,0.007535,0.015064,0.015208,0.000000,0.002728,0.027469,0.068395,0.013114,0.018099,0.004035,0.002607,Not run,Not run,0.000533,0.000700,0.001112,Not run,0.095051,0.077968,Not run
mammoth,8,Base_OpenMP,default,0.035962,0.009543,0.006619,0.086727,0.006366,0.012920,0.016331,0.018781,0.011503,0.054751,0.030665,0.013715,0.009239,0.027042,0.549794,0.002756,0.000593,0.003126,0.006787,0.178823,0.027112,0.013031,0.020466,0.002689,0.020718,0.091608,0.014401,0.027134,0.019582,0.004552,0.017341,0.062517,0.096043,0.014308,0.003694,0.014326,0.059170,0.074999,0.003377,0.002497,0.024315,0.035221,0.058565,0.003622,0.013667,0.016866,0.020883,0.016760,0.013935,0.005012,0.021637,0.016698,0.559846,0.034161,0.000000,0.013246,0.029271,0.029027,0.000000,0.004495,0.055695,0.136435,0.017851,0.033417,0.006683,0.004303,Not run,Not run,0.000617,0.000691,0.001999,Not run,0.095465,0.052488,Not run
mammoth,4,Base_OpenMP,default,0.072039,0.049889,0.008909,0.170784,0.010372,0.024361,0.031496,0.036608,0.019527,0.100603,0.053351,0.022869,0.014828,0.052105,0.578482,0.004986,0.000579,0.001848,0.013874,0.121407,0.127343,0.019936,0.032674,0.004466,0.032400,0.185304,0.022371,0.058912,0.172440,0.007417,0.029536,0.123449,0.188372,0.027223,0.006385,0.020497,0.102757,0.149644,0.004566,0.003755,0.039767,0.062965,0.099996,0.005869,0.021798,0.027597,0.033691,0.027686,0.022536,0.008679,0.042460,0.034706,1.120786,0.163435,0.000000,0.025618,0.057665,0.057042,0.000000,0.008363,0.115594,0.271481,0.031462,0.065317,0.012436,0.007928,Not run,Not run,0.001114,0.001816,0.003016,Not run,0.077544,0.038207,Not run
mammoth,256,Base_OpenMP,default,0.006315,0.004402,0.028776,0.031005,0.047516,0.012832,0.007354,0.018706,0.030637,0.126431,0.130677,0.012303,0.022176,0.049526,0.811505,0.003199,0.005900,0.006873,0.003501,0.448711,0.013567,0.031594,0.114480,0.013817,0.114663,0.104975,0.060492,0.011314,0.024143,0.004463,0.061530,0.011993,0.014088,0.005982,0.012482,0.077241,0.337310,0.012203,0.007078,0.007335,0.071128,0.182306,0.272947,0.006416,0.059797,0.103246,0.130529,0.105659,0.061177,0.004929,0.009609,0.006088,0.055994,0.011780,0.000000,0.011409,0.005990,0.005885,0.000000,0.003802,0.014092,0.013392,0.043418,0.012142,0.007534,0.006976,Not run,Not run,0.003263,0.005350,0.006116,Not run,0.086609,1.245608,Not run
mammoth,128,Base_OpenMP,default,0.006144,0.003865,0.016163,0.021263,0.025206,0.008647,0.005110,0.011496,0.018290,0.076148,0.074928,0.011257,0.013852,0.029210,0.704708,0.001944,0.003099,0.003759,0.002670,0.323009,0.011272,0.019239,0.063391,0.006992,0.063448,0.086497,0.038173,0.010370,0.016202,0.003641,0.034072,0.018218,0.022081,0.005136,0.007519,0.047856,0.187398,0.017197,0.005799,0.003802,0.077560,0.101180,0.207190,0.004043,0.033103,0.057046,0.072414,0.057620,0.033840,0.003677,0.012162,0.006524,0.078021,0.011014,0.000000,0.008436,0.006343,0.006328,0.000000,0.002878,0.014700,0.013138,0.026239,0.011976,0.005207,0.004577,Not run,Not run,0.001937,0.003076,0.003621,Not run,0.102812,0.708877,Not run
mammoth,64,Base_OpenMP,default,0.004404,0.002993,0.006770,0.016768,0.011254,0.004661,0.003355,0.005931,0.008074,0.033447,0.030539,0.009785,0.006956,0.013548,0.578741,0.001040,0.001535,0.001895,0.001655,0.319424,0.007535,0.009301,0.024867,0.003410,0.025142,0.086705,0.013881,0.007433,0.009904,0.002155,0.014792,0.018482,0.020868,0.004812,0.003529,0.021797,0.079265,0.018218,0.004583,0.001700,0.040658,0.039845,0.069918,0.002039,0.013894,0.022987,0.029027,0.023527,0.014285,0.002472,0.004778,0.004186,0.074041,0.007929,0.000000,0.004430,0.004553,0.004518,0.000000,0.001849,0.010224,0.019659,0.012059,0.008182,0.002758,0.002396,Not run,Not run,0.000920,0.001405,0.001682,Not run,0.110577,0.342793,Not run
mammoth,32,Base_OpenMP,default,0.006505,0.003285,0.004299,0.023938,0.005570,0.004835,0.004673,0.006069,0.007098,0.023005,0.017021,0.007723,0.005751,0.011469,0.580218,0.000912,0.000808,0.001374,0.002038,0.257864,0.008871,0.008204,0.015425,0.002189,0.015173,0.050965,0.009361,0.009561,0.012442,0.002139,0.010520,0.021341,0.029509,0.005181,0.002299,0.011372,0.043608,0.022508,0.002289,0.001361,0.024623,0.025681,0.041764,0.001555,0.008535,0.012538,0.016801,0.012935,0.008654,0.002487,0.007011,0.005763,0.145116,0.013576,0.000000,0.004967,0.007700,0.007709,0.000000,0.001924,0.016029,0.034401,0.010268,0.010788,0.002774,0.002012,Not run,Not run,0.000556,0.000770,0.001078,Not run,0.102319,0.143246,Not run
mammoth,16,Base_OpenMP,default,0.009819,0.004558,0.004499,0.044436,0.004834,0.007242,0.008291,0.009830,0.009536,0.031368,0.019594,0.009519,0.007221,0.015242,0.557363,0.001389,0.000567,0.001328,0.003542,0.212019,0.014399,0.010021,0.014883,0.002052,0.015240,0.059600,0.011872,0.015230,0.013947,0.002791,0.014232,0.032679,0.048151,0.007827,0.002804,0.011559,0.043578,0.040052,0.002847,0.001616,0.021799,0.024909,0.043513,0.002484,0.011787,0.013338,0.017373,0.030549,0.021420,0.003437,0.011756,0.009161,0.277834,0.017670,0.000000,0.007404,0.014991,0.015007,0.000000,0.003014,0.027304,0.067496,0.013051,0.017737,0.004513,0.002558,Not run,Not run,0.000580,0.000707,0.001097,Not run,0.100243,0.082350,Not run
mammoth,8,Base_OpenMP,default,0.035612,0.009901,0.006348,0.085804,0.006166,0.012517,0.015927,0.018450,0.011885,0.053066,0.029390,0.013539,0.009347,0.026510,0.546782,0.002525,0.000620,0.003062,0.006874,0.168343,0.026604,0.012261,0.020226,0.002553,0.020779,0.090988,0.014480,0.026986,0.020416,0.004206,0.017340,0.062481,0.094289,0.014139,0.003904,0.014036,0.059127,0.074194,0.003356,0.002380,0.023895,0.034229,0.057598,0.003592,0.013368,0.016624,0.020828,0.016742,0.013692,0.005060,0.021863,0.016366,0.555263,0.034798,0.000000,0.013303,0.028856,0.028847,0.000000,0.004689,0.054752,0.134118,0.017766,0.032656,0.006718,0.004212,Not run,Not run,0.000697,0.000794,0.002025,Not run,0.094351,0.050600,Not run
mammoth,4,Base_OpenMP,default,0.072171,0.049636,0.008621,0.169030,0.010343,0.024252,0.031139,0.036352,0.019173,0.100183,0.053140,0.022542,0.014571,0.051480,0.551542,0.005467,0.000564,0.001963,0.013489,0.120914,0.119626,0.019363,0.032384,0.004277,0.031820,0.180584,0.022260,0.058664,0.167052,0.007330,0.029099,0.123344,0.187646,0.026947,0.006444,0.020102,0.101308,0.149349,0.004503,0.003584,0.039334,0.058818,0.101217,0.005759,0.021118,0.027617,0.033829,0.027473,0.021400,0.008517,0.042296,0.034607,1.109697,0.163601,0.000000,0.024905,0.056701,0.056698,0.000000,0.008130,0.115104,0.267637,0.033381,0.064968,0.012089,0.007851,Not run,Not run,0.000954,0.001795,0.003079,Not run,0.075794,0.038217,Not run
mammoth,256,Base_OpenMP,default,0.006126,0.004425,0.029065,0.032851,0.046558,0.012741,0.007349,0.022060,0.030979,0.130744,0.129907,0.012417,0.022419,0.050602,0.808954,0.003197,0.005945,0.006732,0.003519,0.446742,0.013767,0.034371,0.114703,0.013524,0.122205,0.106015,0.061664,0.011135,0.023979,0.004577,0.062315,0.012283,0.014529,0.005924,0.012558,0.077060,0.393792,0.012689,0.007012,0.007372,0.069612,0.185383,0.269291,0.006294,0.061680,0.105169,0.131363,0.106267,0.062093,0.004894,0.009365,0.006156,0.059155,0.012069,0.000000,0.011646,0.005866,0.005805,0.000000,0.003662,0.014237,0.014805,0.045429,0.012480,0.007596,0.007215,Not run,Not run,0.003315,0.005443,0.006210,Not run,0.085271,1.262538,Not run
mammoth,128,Base_OpenMP,default,0.006144,0.003710,0.016433,0.021361,0.025645,0.008641,0.005013,0.011502,0.018264,0.076768,0.074563,0.010243,0.013706,0.029661,0.703396,0.002070,0.003144,0.003807,0.002661,0.322890,0.011285,0.019183,0.065096,0.006954,0.063147,0.083545,0.033988,0.010341,0.016330,0.003697,0.034287,0.017304,0.020968,0.005075,0.007586,0.047779,0.189160,0.017503,0.005637,0.003838,0.075569,0.100508,0.169554,0.004138,0.033805,0.056919,0.069834,0.058352,0.034071,0.003719,0.008202,0.006657,0.079375,0.010966,0.000000,0.008286,0.006378,0.006284,0.000000,0.002901,0.014827,0.015532,0.026307,0.012009,0.005164,0.004524,Not run,Not run,0.001931,0.003088,0.003643,Not run,0.103418,0.715301,Not run
mammoth,64,Base_OpenMP,default,0.004288,0.003076,0.006620,0.016764,0.011329,0.004742,0.003369,0.005995,0.008181,0.033357,0.030623,0.007912,0.006687,0.013731,0.577408,0.001172,0.001450,0.001873,0.001872,0.318968,0.007414,0.009206,0.025042,0.003510,0.025434,0.062620,0.013846,0.007212,0.009979,0.002453,0.015390,0.018723,0.021056,0.004706,0.003569,0.021406,0.079768,0.016990,0.004458,0.001687,0.041340,0.039984,0.079146,0.002008,0.014045,0.023569,0.030126,0.024082,0.014015,0.002237,0.004948,0.004176,0.072883,0.007886,0.000000,0.004425,0.004615,0.004619,0.000000,0.001964,0.010144,0.019839,0.012164,0.007964,0.002722,0.002399,Not run,Not run,0.000915,0.001417,0.001685,Not run,0.110916,0.350057,Not run
mammoth,32,Base_OpenMP,default,0.006610,0.003292,0.004450,0.023988,0.005459,0.004966,0.004625,0.006045,0.006922,0.022956,0.017025,0.007463,0.005817,0.011374,0.579146,0.001364,0.000815,0.001397,0.002399,0.271909,0.009141,0.007872,0.014709,0.002167,0.014798,0.050321,0.009378,0.009906,0.012393,0.002198,0.010155,0.021081,0.029898,0.005161,0.002337,0.011185,0.044929,0.022342,0.002252,0.001350,0.031337,0.025472,0.044034,0.001555,0.008316,0.012274,0.016964,0.012700,0.008438,0.002668,0.006991,0.005617,0.144781,0.013390,0.000000,0.004853,0.007715,0.007700,0.000000,0.001955,0.016037,0.034358,0.010156,0.011104,0.003122,0.001996,Not run,Not run,0.000562,0.000756,0.001037,Not run,0.106757,0.146094,Not run
mammoth,16,Base_OpenMP,default,0.009939,0.004490,0.004396,0.044279,0.005093,0.007261,0.008089,0.009783,0.008826,0.031377,0.019621,0.009480,0.007248,0.015212,0.554139,0.001390,0.000556,0.001370,0.003470,0.212420,0.014422,0.009743,0.014858,0.001983,0.016871,0.055636,0.011422,0.015029,0.013244,0.002763,0.013943,0.032909,0.048893,0.007797,0.002860,0.011399,0.042626,0.038231,0.002534,0.001705,0.017985,0.025211,0.042453,0.002051,0.010417,0.012228,0.015652,0.012223,0.010761,0.003253,0.011559,0.009011,0.277569,0.017157,0.000000,0.007310,0.015070,0.014981,0.000000,0.002721,0.027296,0.067524,0.013061,0.017334,0.004134,0.002574,Not run,Not run,0.000519,0.000722,0.001120,Not run,0.095743,0.078375,Not run
mammoth,8,Base_OpenMP,default,0.035285,0.009418,0.006234,0.085926,0.006653,0.012648,0.015918,0.018566,0.011542,0.054278,0.030750,0.014012,0.009299,0.027183,0.525831,0.002515,0.000618,0.003124,0.007100,0.164070,0.026624,0.012677,0.019957,0.002589,0.024649,0.091761,0.014839,0.026758,0.018765,0.004149,0.017075,0.062852,0.094675,0.014247,0.003927,0.014018,0.060497,0.074749,0.003359,0.002542,0.023955,0.034518,0.059445,0.003357,0.013549,0.016809,0.020669,0.018325,0.016825,0.004928,0.021664,0.016544,0.556389,0.034090,0.000000,0.013124,0.028916,0.028982,0.000000,0.004765,0.054992,0.134523,0.017994,0.033038,0.006699,0.004265,Not run,Not run,0.000620,0.000853,0.002123,Not run,0.097082,0.057965,Not run
mammoth,4,Base_OpenMP,default,0.072385,0.049180,0.008894,0.169347,0.010445,0.024377,0.031275,0.036337,0.019765,0.101224,0.054175,0.022665,0.014651,0.050380,0.553296,0.005406,0.000579,0.002002,0.013431,0.121513,0.122729,0.019340,0.032508,0.004345,0.032021,0.183056,0.022811,0.058832,0.170329,0.007240,0.029008,0.123142,0.186955,0.026999,0.006543,0.019746,0.102532,0.148682,0.004499,0.003781,0.039417,0.059191,0.099973,0.005974,0.021330,0.027528,0.033648,0.027565,0.021643,0.008616,0.042358,0.034156,1.115512,0.161841,0.000000,0.025194,0.056974,0.056977,0.000000,0.008146,0.115705,0.268141,0.033483,0.064802,0.012007,0.007749,Not run,Not run,0.001000,0.001976,0.002986,Not run,0.079098,0.038530,Not run
matrix-cpu,224,Base_OpenMP,default,0.013516,0.011947,0.113696,0.121702,0.231903,0.041329,0.035867,0.080573,0.113479,0.537532,0.571784,0.005812,0.079500,0.225894,1.034787,0.011965,0.012406,0.012298,0.011967,0.434416,0.042695,0.114254,0.438379,0.034929,0.435083,0.242296,0.224967,0.025513,0.091351,0.011265,0.223627,0.007403,0.008888,0.007807,0.046308,0.290948,1.258498,0.009135,0.018523,0.027576,0.193147,0.722056,0.906812,0.022627,0.223095,0.407218,0.459636,0.405189,0.224959,0.012312,0.024050,0.012608,0.034090,0.031889,0.000000,0.039002,0.013734,0.013784,0.000000,0.011432,0.026034,0.043947,0.158370,0.024956,0.023292,0.034403,Not run,Not run,0.011137,0.023334,0.023417,Not run,0.176551,6.410899,Not run
matrix-cpu,112,Base_OpenMP,default,0.002363,0.001388,0.005708,0.012652,0.012095,0.002954,0.002262,0.004296,0.006452,0.027218,0.026163,0.002489,0.004616,0.010834,1.002894,0.001022,0.005611,0.005800,0.001150,0.472837,0.004448,0.006297,0.022182,0.012627,0.021556,0.065395,0.011263,0.004057,0.005208,0.001213,0.011540,0.006786,0.007940,0.002352,0.002539,0.015241,0.066517,0.008665,0.001626,0.001468,0.013345,0.036443,0.048699,0.001328,0.011296,0.019307,0.024887,0.020137,0.011275,0.000990,0.002580,0.001740,0.031213,0.003681,0.000000,0.002740,0.002166,0.002354,0.000000,0.000882,0.004449,0.016098,0.008578,0.003163,0.001620,0.001776,Not run,Not run,0.000775,0.001167,0.001152,Not run,0.174821,0.344502,Not run
matrix-cpu,56,Base_OpenMP,default,0.002860,0.001448,0.003300,0.014411,0.006481,0.002671,0.002243,0.002538,0.007047,0.015424,0.015131,0.003477,0.005105,0.006306,0.817086,0.000651,0.001584,0.001613,0.000830,0.361950,0.004860,0.004140,0.012469,0.003557,0.012506,0.039489,0.006957,0.004846,0.004079,0.000808,0.006990,0.009256,0.012262,0.002407,0.001754,0.008357,0.037899,0.010730,0.002393,0.000897,0.013623,0.021102,0.028770,0.000934,0.006637,0.011054,0.013670,0.011423,0.006568,0.000855,0.002877,0.001868,0.051102,0.004079,0.000000,0.002164,0.002721,0.002700,0.000000,0.000701,0.005872,0.023806,0.006719,0.003890,0.001433,0.001163,Not run,Not run,0.000431,0.000682,0.000716,Not run,0.135758,0.174000,Not run
matrix-cpu,32,Base_OpenMP,default,0.006356,0.001694,0.002279,0.022400,0.004062,0.003234,0.003338,0.002150,0.009836,0.009965,0.009961,0.003849,0.006986,0.004865,0.698158,0.000574,0.000668,0.000804,0.000985,0.338921,0.008206,0.004321,0.008605,0.002046,0.008606,0.029639,0.005391,0.007514,0.004748,0.000908,0.005383,0.016035,0.021788,0.004918,0.001439,0.007065,0.027508,0.018843,0.001698,0.000669,0.015907,0.015364,0.025236,0.000908,0.004592,0.007432,0.009167,0.007695,0.004605,0.000955,0.005840,0.002841,0.088948,0.005965,0.000000,0.002541,0.004274,0.004246,0.000000,0.000836,0.009522,0.039596,0.007820,0.005824,0.001992,0.001047,Not run,Not run,0.000282,0.000456,0.000482,Not run,0.120683,0.091947,Not run
matrix-cpu,16,Base_OpenMP,default,0.011304,0.003808,0.002206,0.040567,0.003503,0.006139,0.006494,0.003239,0.019383,0.008458,0.008432,0.004473,0.012606,0.003448,0.567489,0.000678,0.000271,0.000446,0.001292,0.237618,0.013859,0.006060,0.008281,0.002069,0.008591,0.025504,0.006136,0.010544,0.025340,0.001564,0.006316,0.024529,0.038379,0.005946,0.001177,0.005999,0.034502,0.029592,0.000960,0.000797,0.011497,0.013609,0.024570,0.001071,0.004543,0.006834,0.008545,0.006992,0.004420,0.001369,0.008113,0.004748,0.163287,0.016069,0.000000,0.003803,0.007597,0.007511,0.000000,0.001280,0.017628,0.063629,0.012462,0.010845,0.002500,0.001340,Not run,Not run,0.000242,0.000389,0.000453,Not run,0.103868,0.040925,Not run
matrix-cpu,8,Base_OpenMP,default,0.034551,0.020724,0.002838,0.080157,0.005036,0.010327,0.012033,0.004535,0.018811,0.012246,0.012139,0.007979,0.013594,0.007544,0.489763,0.001012,0.000314,0.000572,0.002241,0.215362,0.030552,0.009654,0.011297,0.003523,0.012895,0.044417,0.011706,0.026019,0.040642,0.002601,0.016177,0.044100,0.065574,0.010074,0.002315,0.009487,0.053774,0.053047,0.001181,0.001208,0.016571,0.022309,0.039425,0.002136,0.008025,0.010215,0.010487,0.010182,0.007952,0.002628,0.014436,0.009570,0.326133,0.059967,0.000000,0.007058,0.014639,0.014424,0.000000,0.002339,0.046861,0.126821,0.019474,0.020312,0.004479,0.002349,Not run,Not run,0.000302,0.000541,0.000624,Not run,0.100485,0.026216,Not run
