machine,core,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
dane,112,Base_OpenMP,default,0.031837,0.005391,0.006223,0.059568,0.011411,0.008261,0.006484,0.006486,0.013101,0.028882,0.028090,0.016278,0.009336,0.011246,7.407239,0.001330,0.003940,0.004265,0.002066,4.391236,0.023472,0.008968,0.023822,0.008470,0.022997,0.119760,0.013216,0.014894,0.040910,0.002134,0.013228,0.384871,0.571027,0.005925,0.010118,0.021146,0.148654,0.446881,0.011708,0.001917,0.040714,0.040799,0.085668,0.007700,0.012767,0.020065,0.026996,0.021300,0.011953,0.002227,0.009877,0.006236,0.188943,0.021636,0.000000,0.006311,0.009288,0.009579,0.000000,0.002193,0.023876,0.091702,0.014718,0.013700,0.003279,0.002851,Not run,Not run,0.000937,0.001343,0.001590,Not run,1.364519,0.258856,Not run
dane,56,Base_OpenMP,default,0.031786,0.005255,0.004973,0.052376,0.007948,0.008178,0.008916,0.005089,0.025705,0.019684,0.019627,0.019481,0.019175,0.007591,2.951870,0.001032,0.001541,0.002021,0.001843,1.421188,0.022127,0.009266,0.017223,0.004520,0.017496,0.137042,0.011356,0.015753,0.038129,0.002385,0.011446,0.098637,0.139564,0.007647,0.003988,0.019436,0.110868,0.119286,0.010161,0.001740,0.027552,0.030607,0.052806,0.002339,0.009414,0.014944,0.018171,0.015988,0.009407,0.002410,0.010039,0.006349,0.201851,0.020960,0.000000,0.006718,0.009789,0.009638,0.000000,0.002161,0.025453,0.081367,0.019716,0.013416,0.003419,0.002520,Not run,Not run,0.000667,0.000962,0.001303,Not run,0.557233,0.168627,Not run
dane,32,Base_OpenMP,default,0.049160,0.025239,0.004418,0.085837,0.007260,0.011379,0.013815,0.005980,0.024341,0.017702,0.017655,0.024306,0.016633,0.009158,2.754921,0.001340,0.001070,0.001220,0.002788,1.215181,0.067567,0.011828,0.016668,0.004387,0.018199,0.111933,0.013828,0.079595,0.081703,0.002970,0.018433,0.165606,0.244471,0.012480,0.003581,0.024468,0.119302,0.207005,0.005232,0.001548,0.029159,0.030817,0.064919,0.002784,0.011629,0.014075,0.015549,0.014946,0.011170,0.003093,0.015497,0.010517,0.352275,0.065474,0.000000,0.009012,0.015581,0.015447,0.000000,0.002753,0.062234,0.140442,0.022345,0.021166,0.005411,0.002946,Not run,Not run,0.000455,0.000774,0.001024,Not run,0.481892,0.154589,Not run
dane,16,Base_OpenMP,default,0.097286,0.073960,0.006141,0.160659,0.009674,0.021401,0.025512,0.010463,0.055518,0.023684,0.023447,0.034634,0.036323,0.010190,2.297808,0.001954,0.000602,0.001182,0.004436,0.975733,0.329395,0.033310,0.028250,0.007060,0.033302,0.124964,0.040934,0.185292,0.254260,0.006241,0.063031,0.286471,0.454487,0.020510,0.005694,0.085473,0.255176,0.381542,0.003207,0.003033,0.034767,0.057393,0.093827,0.005242,0.040697,0.024903,0.022432,0.025968,0.040487,0.006691,0.034181,0.031391,0.633326,0.221487,0.000000,0.014329,0.028720,0.028430,0.000000,0.004750,0.145957,0.257966,0.075971,0.039712,0.009232,0.004685,Not run,Not run,0.000568,0.001012,0.001532,Not run,0.416653,0.063684,Not run
dane,8,Base_OpenMP,default,0.177194,0.162820,0.032750,0.322826,0.017442,0.126020,0.054619,0.023607,0.422611,0.047544,0.048424,0.073148,0.296341,0.021281,1.988155,0.003539,0.000618,0.003586,0.008505,0.782862,0.530712,0.215807,0.164484,0.013432,0.163373,0.464726,0.182517,0.316458,0.547696,0.036868,0.410244,0.538952,0.854379,0.043426,0.012083,0.194283,0.985620,0.750657,0.004154,0.008621,0.065947,0.208681,0.271524,0.011492,0.177372,0.145879,0.129116,0.143664,0.184730,0.023254,0.089490,0.068802,1.266461,0.585949,0.000000,0.028672,0.057394,0.057002,0.000000,0.009899,0.282672,0.516296,0.473200,0.086572,0.028178,0.011131,Not run,Not run,0.000937,0.002038,0.008337,Not run,0.407798,0.045510,Not run
dane,4,Base_OpenMP,default,0.203131,0.204228,0.071244,0.647511,0.033741,0.184111,0.108058,0.047727,0.623807,0.149905,0.149866,0.115106,0.439166,0.061114,1.900203,0.006816,0.001220,0.007960,0.016741,0.728140,0.715745,0.338809,0.347308,0.026592,0.340231,0.831920,0.452702,0.410227,0.702107,0.054677,0.642878,1.020557,1.559745,0.087017,0.023203,0.321254,1.875860,1.461907,0.006116,0.017395,0.217094,0.610444,0.824548,0.021452,0.447206,0.300213,0.273850,0.307085,0.463652,0.040422,0.151109,0.125238,2.532581,0.798476,0.000000,0.060893,0.114452,0.113486,0.000000,0.020956,0.403852,1.032537,0.679894,0.173761,0.058419,0.026228,Not run,Not run,0.002889,0.005984,0.016626,Not run,0.398809,0.062393,Not run
mammoth,256,Base_OpenMP,default,0.018340,0.007227,0.029355,0.038860,0.045663,0.014936,0.009933,0.021981,0.033614,0.132492,0.132174,0.040769,0.023886,0.056937,3.107652,0.003765,0.006556,0.007282,0.004892,1.617932,0.024559,0.033874,0.114153,0.013893,0.115863,0.232734,0.059131,0.024463,0.040770,0.005421,0.060079,0.170613,0.248291,0.011523,0.016491,0.096660,0.754086,0.210604,0.012200,0.008399,0.073998,0.196640,0.272863,0.009146,0.055807,0.100450,0.120238,0.106057,0.056710,0.006500,0.016216,0.015896,0.164011,0.028052,0.000000,0.017576,0.015323,0.014908,0.000000,0.006219,0.034811,0.050313,0.047038,0.024713,0.009673,0.008500,Not run,Not run,0.004361,0.006661,0.007183,Not run,0.333167,1.285275,Not run
mammoth,128,Base_OpenMP,default,0.019226,0.007269,0.018944,0.037827,0.025768,0.013319,0.009432,0.017137,0.025532,0.094653,0.085131,0.032202,0.018713,0.040141,2.798417,0.003373,0.003719,0.005363,0.005460,1.263893,0.023914,0.026108,0.070995,0.008323,0.071196,0.243988,0.039204,0.024647,0.030486,0.005180,0.045543,0.295408,0.398737,0.010480,0.013531,0.062034,0.442782,0.331380,0.012329,0.005579,0.095628,0.111021,0.171873,0.009191,0.038080,0.063511,0.071320,0.067597,0.042754,0.007176,0.016544,0.015389,0.277695,0.030226,0.000000,0.016443,0.016203,0.015841,0.000000,0.006787,0.039475,0.097758,0.036492,0.026186,0.008965,0.006580,Not run,Not run,0.003271,0.004481,0.005139,Not run,0.411669,0.711378,Not run
mammoth,64,Base_OpenMP,default,0.013594,0.005621,0.009990,0.049324,0.013012,0.008955,0.010571,0.013859,0.016254,0.052238,0.040190,0.041623,0.012593,0.022161,2.324148,0.002229,0.001949,0.003029,0.004512,1.220756,0.019003,0.016977,0.034246,0.004917,0.034470,0.223986,0.022789,0.019297,0.022078,0.003523,0.027869,0.193604,0.253447,0.010945,0.007846,0.054249,0.235111,0.205787,0.010864,0.003432,0.050188,0.052598,0.082883,0.005109,0.022747,0.029340,0.035413,0.033790,0.023765,0.004520,0.012741,0.010480,0.284893,0.023284,0.000000,0.010133,0.015752,0.015800,0.000000,0.004293,0.032099,0.069592,0.024253,0.020350,0.005976,0.005198,Not run,Not run,0.001861,0.002995,0.003360,Not run,0.442364,0.325030,Not run
mammoth,32,Base_OpenMP,default,0.075920,0.022144,0.012111,0.088166,0.009030,0.014000,0.016894,0.020051,0.018238,0.060792,0.039624,0.048717,0.015940,0.026689,2.320723,0.003017,0.001409,0.002736,0.007599,1.077358,0.031329,0.022347,0.048041,0.004486,0.042677,0.183153,0.029357,0.032686,0.027971,0.005035,0.031890,0.247786,0.371157,0.017038,0.006304,0.027622,0.194196,0.331460,0.007588,0.003697,0.046951,0.063465,0.099679,0.005441,0.026280,0.044899,0.049212,0.035361,0.026665,0.006912,0.022758,0.018124,0.565787,0.044728,0.000000,0.015226,0.029096,0.029154,0.000000,0.005947,0.066185,0.136655,0.035733,0.036271,0.008624,0.005732,Not run,Not run,0.001539,0.001661,0.003745,Not run,0.427044,0.143614,Not run
mammoth,16,Base_OpenMP,default,0.091809,0.074183,0.013689,0.174707,0.012715,0.025540,0.032790,0.037858,0.023599,0.107768,0.059689,0.080775,0.018765,0.046934,2.303822,0.005125,0.001569,0.003009,0.013807,0.892500,0.183966,0.028060,0.047724,0.005635,0.056834,0.207661,0.032186,0.079479,0.225456,0.008211,0.037504,0.469816,0.717946,0.030114,0.008389,0.030576,0.237758,0.656728,0.009194,0.004941,0.051347,0.072934,0.125876,0.007345,0.030053,0.042595,0.043586,0.042292,0.029827,0.009609,0.042889,0.033391,1.095811,0.205238,0.000000,0.026696,0.057517,0.057838,0.000000,0.009047,0.134989,0.275268,0.038306,0.065433,0.014310,0.008912,Not run,Not run,0.001802,0.002740,0.003892,Not run,0.407849,0.087218,Not run
mammoth,8,Base_OpenMP,default,0.152352,0.111670,0.017979,0.343159,0.021067,0.071580,0.064205,0.074145,0.205368,0.203222,0.108471,0.157038,0.147436,0.088604,2.234817,0.009742,0.003280,0.004204,0.027500,0.685056,0.361424,0.059060,0.067208,0.008852,0.065146,0.654672,0.052059,0.221635,0.503661,0.020038,0.130021,0.989645,1.513021,0.054818,0.014820,0.049255,0.403491,1.250479,0.012116,0.007933,0.080092,0.117140,0.212480,0.013348,0.055150,0.056275,0.067709,0.057212,0.051653,0.019517,0.086459,0.081142,2.181868,0.542667,0.000000,0.050900,0.114080,0.115274,0.000000,0.015843,0.235897,0.549033,0.220587,0.127536,0.025563,0.016175,Not run,Not run,0.002404,0.003467,0.005584,Not run,0.391632,0.063467,Not run
mammoth,4,Base_OpenMP,default,0.288525,0.199551,0.082217,0.685570,0.039316,0.213964,0.129150,0.149890,0.644314,0.395403,0.205725,0.281609,0.450762,0.173310,2.263718,0.019594,0.001998,0.009326,0.052801,0.472603,0.692106,0.438363,0.322209,0.017107,0.321729,1.394122,0.547588,0.416961,0.934892,0.059821,0.871548,1.790682,2.777055,0.106089,0.026450,0.387250,1.092049,2.522688,0.015388,0.014497,0.160024,0.262146,0.445766,0.024329,0.552193,0.296006,0.297128,0.289118,0.556498,0.053121,0.172673,0.160905,4.371831,1.061099,0.000000,0.102581,0.227876,0.228360,0.000000,0.031178,0.466096,1.098274,0.906516,0.255849,0.065081,0.034596,Not run,Not run,0.003430,0.004659,0.017977,Not run,0.323186,0.074257,Not run
mammoth,256,Base_OpenMP,default,0.018271,0.007309,0.029562,0.039492,0.046525,0.015305,0.010103,0.022558,0.033547,0.135023,0.137508,0.040797,0.024210,0.056878,3.115261,0.003806,0.006855,0.008083,0.005005,1.591569,0.025039,0.033880,0.118546,0.013851,0.120091,0.232694,0.057929,0.024377,0.041367,0.005403,0.060236,0.172646,0.252968,0.011622,0.016476,0.094614,0.767099,0.219546,0.012061,0.008361,0.074299,0.193826,0.266510,0.009322,0.055667,0.103340,0.123101,0.105624,0.057279,0.006769,0.016355,0.014110,0.167957,0.028310,0.000000,0.017304,0.015347,0.015475,0.000000,0.006126,0.033722,0.049196,0.047241,0.024796,0.009699,0.008532,Not run,Not run,0.004244,0.006582,0.007398,Not run,0.335918,1.264138,Not run
mammoth,128,Base_OpenMP,default,0.019072,0.007416,0.018959,0.037718,0.027780,0.013545,0.009520,0.017154,0.025701,0.096697,0.088076,0.031420,0.018781,0.040281,2.779937,0.003157,0.003820,0.005332,0.005530,1.286339,0.024538,0.026131,0.072637,0.008983,0.073204,0.228360,0.039364,0.023998,0.031799,0.008477,0.045461,0.251918,0.338401,0.010404,0.012645,0.069823,0.444343,0.340954,0.012500,0.005663,0.098939,0.117755,0.172346,0.008219,0.037897,0.064090,0.074169,0.069276,0.040478,0.007260,0.016358,0.014960,0.278784,0.030792,0.000000,0.016064,0.016913,0.017068,0.000000,0.006701,0.037717,0.098618,0.037031,0.026477,0.008822,0.006691,Not run,Not run,0.003181,0.004330,0.005252,Not run,0.411680,0.727774,Not run
mammoth,64,Base_OpenMP,default,0.013526,0.005538,0.009893,0.049197,0.013070,0.008972,0.010556,0.013993,0.016535,0.052668,0.041238,0.042088,0.012984,0.022163,2.295769,0.002298,0.002006,0.003027,0.004508,1.240436,0.019162,0.017060,0.036010,0.004878,0.036983,0.267895,0.022904,0.019291,0.023656,0.003457,0.028455,0.201155,0.249424,0.011152,0.007499,0.042369,0.249537,0.202608,0.010854,0.003459,0.052181,0.052945,0.083382,0.004362,0.022936,0.034407,0.036284,0.048496,0.024036,0.004755,0.012760,0.010525,0.284496,0.023777,0.000000,0.010042,0.015735,0.015740,0.000000,0.004029,0.032001,0.069411,0.025285,0.020370,0.005800,0.005104,Not run,Not run,0.001740,0.002469,0.003372,Not run,0.441086,0.326588,Not run
mammoth,32,Base_OpenMP,default,0.075640,0.021296,0.013331,0.088050,0.009032,0.014153,0.016981,0.019927,0.019412,0.060900,0.038555,0.053147,0.016560,0.026546,2.325235,0.003072,0.001391,0.003633,0.007576,1.015453,0.031483,0.022374,0.046465,0.004402,0.041877,0.194786,0.030363,0.034124,0.028981,0.005155,0.034130,0.263925,0.384067,0.017349,0.006162,0.027959,0.195344,0.333994,0.007601,0.003825,0.047795,0.065731,0.101519,0.005436,0.027332,0.044389,0.048425,0.044226,0.028104,0.006957,0.022931,0.018244,0.568247,0.044427,0.000000,0.015322,0.029041,0.029087,0.000000,0.006143,0.066493,0.136587,0.031111,0.036085,0.008675,0.005509,Not run,Not run,0.001597,0.001727,0.003580,Not run,0.411652,0.143344,Not run
mammoth,16,Base_OpenMP,default,0.091956,0.074528,0.013281,0.170708,0.012255,0.025449,0.032048,0.037443,0.025049,0.105064,0.058689,0.093066,0.019810,0.045933,2.214527,0.005029,0.001471,0.003674,0.013610,0.867400,0.183335,0.027390,0.042813,0.005414,0.043403,0.210024,0.033181,0.080494,0.222880,0.008337,0.037522,0.506383,0.748638,0.029662,0.008478,0.030685,0.235556,0.651826,0.009497,0.005411,0.050641,0.072202,0.125595,0.007482,0.029822,0.042121,0.046665,0.036308,0.030085,0.009136,0.042291,0.032892,1.083097,0.207674,0.000000,0.025840,0.056697,0.056812,0.000000,0.008885,0.134634,0.273170,0.039205,0.063846,0.013586,0.008816,Not run,Not run,0.001725,0.002353,0.004296,Not run,0.399779,0.087028,Not run
mammoth,8,Base_OpenMP,default,0.152268,0.111935,0.017656,0.338729,0.020774,0.070772,0.063175,0.073391,0.209726,0.199751,0.106186,0.176567,0.145290,0.087341,2.178103,0.009987,0.003466,0.004286,0.026901,0.674879,0.361657,0.070669,0.068445,0.008941,0.069743,0.633567,0.052816,0.221645,0.505229,0.020764,0.134201,1.027409,1.532825,0.054965,0.014164,0.051077,0.425821,1.310376,0.011689,0.007994,0.079104,0.116728,0.211922,0.012899,0.054522,0.054755,0.067302,0.055506,0.055176,0.019241,0.085913,0.081381,2.161894,0.541764,0.000000,0.050395,0.113314,0.113281,0.000000,0.015659,0.233438,0.543288,0.226287,0.126274,0.025139,0.016166,Not run,Not run,0.002433,0.003317,0.005633,Not run,0.391116,0.069534,Not run
mammoth,4,Base_OpenMP,default,0.287988,0.199261,0.066103,0.675963,0.039349,0.214318,0.127802,0.148918,0.643954,0.391409,0.205405,0.350068,0.450365,0.172087,2.219498,0.019505,0.001841,0.008170,0.052995,0.470834,0.691016,0.436149,0.258515,0.017027,0.259119,1.357709,0.556040,0.416884,0.935129,0.059649,0.866037,2.164496,3.079848,0.105950,0.029945,0.367426,1.654733,2.588159,0.015034,0.017312,0.206291,0.477399,0.641098,0.028353,0.554041,0.229819,0.241009,0.232854,0.554482,0.053136,0.170714,0.160219,4.304989,1.060191,0.000000,0.100702,0.226896,0.227129,0.000000,0.031066,0.460640,1.085559,0.886407,0.252968,0.065036,0.033432,Not run,Not run,0.003608,0.005023,0.014287,Not run,0.329144,0.073754,Not run
mammoth,256,Base_OpenMP,default,0.018377,0.007185,0.029483,0.038757,0.047853,0.015567,0.010081,0.022648,0.033600,0.137108,0.191578,0.040857,0.023976,0.060648,3.112937,0.003759,0.006972,0.007426,0.005094,1.594608,0.024986,0.034056,0.118946,0.014444,0.120122,0.233726,0.058341,0.024410,0.041386,0.005284,0.060196,0.172389,0.249154,0.012156,0.021863,0.097117,0.771297,0.211639,0.011996,0.008345,0.073461,0.199365,0.267861,0.009297,0.055614,0.102455,0.131524,0.106068,0.057402,0.006671,0.016027,0.014172,0.167693,0.029460,0.000000,0.017585,0.015320,0.015077,0.000000,0.006243,0.033794,0.051167,0.046975,0.024793,0.009823,0.008919,Not run,Not run,0.004353,0.006230,0.007397,Not run,0.336287,1.356423,Not run
mammoth,128,Base_OpenMP,default,0.019185,0.007239,0.018784,0.038068,0.026751,0.013297,0.009645,0.017109,0.025687,0.098233,0.089857,0.032101,0.018979,0.039801,2.802271,0.002936,0.003785,0.005427,0.005267,1.259510,0.023998,0.026201,0.071540,0.008974,0.071642,0.229143,0.038973,0.023813,0.031495,0.005212,0.045664,0.243713,0.361574,0.010221,0.013792,0.068326,0.442246,0.345355,0.012544,0.005613,0.095458,0.113150,0.172445,0.008747,0.038023,0.064196,0.073374,0.067700,0.040225,0.007202,0.016653,0.015610,0.275149,0.030769,0.000000,0.016333,0.016030,0.016653,0.000000,0.006494,0.038358,0.101296,0.036746,0.026563,0.008920,0.006802,Not run,Not run,0.003057,0.004777,0.005593,Not run,0.413681,0.689477,Not run
mammoth,64,Base_OpenMP,default,0.013485,0.005526,0.009778,0.049064,0.012848,0.008944,0.010599,0.013898,0.016586,0.051826,0.040848,0.039566,0.012960,0.022220,2.313543,0.002319,0.001962,0.003071,0.004013,1.239632,0.019216,0.016974,0.033739,0.004914,0.034796,0.212956,0.023046,0.019087,0.023385,0.003828,0.028234,0.195283,0.242987,0.010966,0.006944,0.041775,0.211425,0.205894,0.010771,0.003336,0.050412,0.056570,0.088525,0.004796,0.023235,0.030012,0.038994,0.039509,0.024030,0.004649,0.012672,0.010486,0.290077,0.023232,0.000000,0.010127,0.015760,0.015766,0.000000,0.004090,0.035950,0.069440,0.025058,0.020408,0.006031,0.005160,Not run,Not run,0.001819,0.002947,0.003362,Not run,0.441811,0.352069,Not run
mammoth,32,Base_OpenMP,default,0.075763,0.020879,0.012220,0.087913,0.009112,0.014030,0.016863,0.020179,0.018499,0.060684,0.037646,0.051422,0.016278,0.026899,2.314653,0.002788,0.001443,0.003589,0.007431,1.029403,0.031367,0.022168,0.042542,0.004636,0.049294,0.211663,0.028773,0.032631,0.029103,0.005080,0.032658,0.261226,0.393290,0.016899,0.006325,0.027564,0.194944,0.340728,0.007511,0.003577,0.048412,0.062528,0.097186,0.005258,0.026593,0.044319,0.041828,0.035043,0.027151,0.006993,0.022984,0.018134,0.565765,0.045644,0.000000,0.014952,0.029013,0.029052,0.000000,0.006140,0.066631,0.136483,0.030403,0.036177,0.008153,0.005606,Not run,Not run,0.001544,0.001786,0.003887,Not run,0.410401,0.154263,Not run
mammoth,16,Base_OpenMP,default,0.091945,0.074591,0.013000,0.170714,0.012338,0.025367,0.032051,0.037345,0.024639,0.105082,0.059034,0.092316,0.019025,0.046220,2.207682,0.005478,0.001412,0.003628,0.013892,0.905594,0.181294,0.027364,0.042089,0.005397,0.042245,0.207789,0.032005,0.080139,0.224777,0.008375,0.037063,0.498858,0.744926,0.029686,0.008520,0.029845,0.235458,0.645833,0.009031,0.004890,0.050390,0.071550,0.124221,0.007511,0.029437,0.039757,0.045756,0.035960,0.028670,0.009220,0.042907,0.033103,1.084510,0.205818,0.000000,0.025875,0.056685,0.056840,0.000000,0.009048,0.135458,0.273355,0.037598,0.064146,0.013044,0.008890,Not run,Not run,0.001745,0.002454,0.004101,Not run,0.400276,0.089468,Not run
mammoth,8,Base_OpenMP,default,0.152046,0.111720,0.016985,0.339526,0.020472,0.070122,0.063406,0.073890,0.206084,0.200218,0.106596,0.180652,0.146990,0.087950,2.166416,0.009973,0.003225,0.003992,0.026677,0.676018,0.361848,0.062013,0.068988,0.008781,0.070133,0.629239,0.053978,0.220831,0.504591,0.020567,0.127473,1.039583,1.505408,0.054579,0.014199,0.050681,0.406943,1.305889,0.011601,0.007946,0.078466,0.117729,0.211952,0.012952,0.055356,0.054372,0.066068,0.054727,0.055454,0.019067,0.086007,0.080442,2.170954,0.541347,0.000000,0.050085,0.113795,0.113574,0.000000,0.015654,0.233156,0.544590,0.223738,0.126992,0.025192,0.016029,Not run,Not run,0.002370,0.003362,0.005365,Not run,0.363227,0.064618,Not run
mammoth,4,Base_OpenMP,default,0.288618,0.199210,0.075770,0.677786,0.039173,0.214888,0.127774,0.148665,0.643523,0.394149,0.206913,0.355946,0.450312,0.172275,2.313484,0.020036,0.002061,0.008822,0.052891,0.467831,0.691206,0.434504,0.297641,0.017075,0.297913,1.350147,0.545290,0.416921,0.935652,0.059729,0.861108,2.152845,3.123062,0.106160,0.027341,0.377801,1.732376,2.528829,0.015119,0.017902,0.168106,0.330366,0.498751,0.024856,0.543382,0.271066,0.277975,0.267514,0.545907,0.053002,0.172125,0.160905,4.335200,1.060685,0.000000,0.101109,0.227351,0.227493,0.000000,0.031038,0.461616,1.087001,0.892570,0.253686,0.064878,0.033830,Not run,Not run,0.003555,0.004754,0.016572,Not run,0.321998,0.071990,Not run
matrix-cpu,224,Base_OpenMP,default,0.022956,0.012256,0.110562,0.142163,0.233305,0.043259,0.037635,0.080546,0.114938,0.562597,0.563967,0.018711,0.082973,0.227553,3.986296,0.012074,0.012462,0.012460,0.012678,1.722227,0.058256,0.110802,0.455322,0.035504,0.443888,0.279743,0.234889,0.030916,0.098748,0.012174,0.229263,0.057619,0.082369,0.011673,0.046359,0.285931,2.575472,0.074141,0.019098,0.027645,0.206890,0.726508,0.934432,0.023656,0.216788,0.398697,0.457274,0.403843,0.225967,0.012607,0.026177,0.013854,0.125993,0.039310,0.000000,0.040062,0.015819,0.016015,0.000000,0.012538,0.038726,0.070177,0.151679,0.029195,0.022347,0.034755,Not run,Not run,0.010003,0.023146,0.023493,Not run,0.683111,6.358397,Not run
matrix-cpu,112,Base_OpenMP,default,0.015222,0.003713,0.006775,0.034898,0.013593,0.006073,0.005821,0.005487,0.016888,0.031315,0.030553,0.016792,0.011789,0.012396,4.010050,0.001267,0.005743,0.005828,0.001852,1.777219,0.013538,0.009560,0.025077,0.011613,0.025181,0.139714,0.014288,0.011045,0.011000,0.001902,0.014759,0.057434,0.081448,0.005469,0.003681,0.018618,0.155892,0.073270,0.002926,0.001955,0.032824,0.043129,0.065768,0.001986,0.013748,0.022592,0.027768,0.023230,0.013356,0.002051,0.006805,0.004793,0.119953,0.010787,0.000000,0.005281,0.006181,0.006083,0.000000,0.001579,0.017667,0.048932,0.015086,0.008781,0.002981,0.002735,Not run,Not run,0.000971,0.001377,0.001635,Not run,0.677464,0.359323,Not run
matrix-cpu,56,Base_OpenMP,default,0.028853,0.005459,0.004945,0.050816,0.008230,0.007693,0.008417,0.004946,0.025766,0.019935,0.019807,0.018693,0.018053,0.007734,3.180866,0.001020,0.001541,0.001890,0.001817,1.375200,0.020190,0.009648,0.017473,0.004455,0.017544,0.133971,0.011260,0.015479,0.041335,0.002432,0.011164,0.096801,0.139467,0.007931,0.003090,0.014638,0.110993,0.117178,0.008375,0.001622,0.026940,0.030365,0.057762,0.002191,0.009106,0.015113,0.017801,0.015827,0.009482,0.002254,0.009696,0.006231,0.197154,0.022085,0.000000,0.005565,0.009447,0.009377,0.000000,0.002021,0.024950,0.078812,0.019827,0.013138,0.003323,0.002418,Not run,Not run,0.000627,0.000925,0.001232,Not run,0.542604,0.172397,Not run
matrix-cpu,32,Base_OpenMP,default,0.046929,0.021325,0.004262,0.085698,0.007258,0.011456,0.013612,0.005845,0.022816,0.017742,0.017639,0.024271,0.016300,0.007065,2.693082,0.001324,0.000971,0.001232,0.002634,1.179353,0.056569,0.011634,0.015845,0.004395,0.017844,0.111028,0.013089,0.067750,0.085507,0.002953,0.018126,0.165404,0.240125,0.011924,0.003191,0.019940,0.117554,0.204304,0.004615,0.001545,0.028592,0.029913,0.064025,0.002739,0.010673,0.014025,0.015581,0.014442,0.010411,0.003087,0.015486,0.010530,0.344474,0.060802,0.000000,0.008362,0.015975,0.015829,0.000000,0.002744,0.055990,0.136719,0.021736,0.021238,0.005251,0.002879,Not run,Not run,0.000449,0.000792,0.001098,Not run,0.483696,0.092348,Not run
matrix-cpu,16,Base_OpenMP,default,0.086796,0.062320,0.010831,0.160906,0.009694,0.021595,0.026848,0.011616,0.052785,0.023776,0.023503,0.034582,0.036821,0.010763,2.262634,0.001929,0.000557,0.001717,0.004395,0.933648,0.269570,0.036155,0.050396,0.007031,0.052466,0.121914,0.043734,0.155880,0.231092,0.006378,0.072368,0.281955,0.451852,0.020506,0.005415,0.075314,0.365093,0.380253,0.003172,0.004540,0.033978,0.062386,0.094837,0.004926,0.041536,0.062093,0.065021,0.062822,0.042840,0.006724,0.033397,0.031097,0.632630,0.199456,0.000000,0.014688,0.028876,0.028623,0.000000,0.004766,0.134281,0.257659,0.079133,0.039749,0.009252,0.005133,Not run,Not run,0.000578,0.001027,0.003250,Not run,0.422414,0.043984,Not run
matrix-cpu,8,Base_OpenMP,default,0.162217,0.137855,0.036730,0.322440,0.017459,0.105508,0.054104,0.024026,0.351383,0.055283,0.055069,0.064577,0.244854,0.022611,2.034800,0.003553,0.000644,0.003872,0.008500,0.805098,0.438814,0.182764,0.161601,0.013460,0.160620,0.403368,0.159703,0.268043,0.472465,0.030610,0.352565,0.535331,0.824193,0.042746,0.012270,0.164324,0.858644,0.743129,0.004840,0.008922,0.070929,0.233795,0.325224,0.011731,0.163975,0.142441,0.149297,0.147974,0.160106,0.022181,0.081551,0.067148,1.264897,0.516618,0.000000,0.028652,0.057606,0.056815,0.000000,0.009645,0.260802,0.515152,0.403010,0.085574,0.025295,0.011295,Not run,Not run,0.001047,0.002234,0.008136,Not run,0.412788,0.039818,Not run
