machine,core,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
corona-cpu,96,Base_OpenMP,default,0.008099,0.004201,0.013242,0.025904,0.019144,0.008366,0.006436,0.013004,0.016709,0.066245,0.058474,0.016159,0.015812,0.031342,1.407262,0.002440,0.002534,0.002735,0.003539,0.620005,0.012789,0.016017,0.048205,0.005611,0.048156,0.189906,0.028598,0.012296,0.015929,0.002939,0.029976,0.050293,0.078409,0.008109,0.007611,0.039150,0.194074,0.069648,0.006673,0.003455,0.074726,0.076061,0.169568,0.003967,0.029045,0.043050,0.053697,0.045104,0.030569,0.003691,0.009189,0.006509,0.171274,0.013864,0.000000,0.008286,0.008538,0.008295,0.000000,0.003004,0.020815,0.056885,0.026245,0.013335,0.004793,0.004346,Not run,Not run,0.001740,0.002621,0.002680,Not run,0.165375,0.501371,Not run
corona-cpu,48,Base_OpenMP,default,0.017156,0.005144,0.009711,0.037369,0.012878,0.010194,0.008463,0.012352,0.014832,0.063890,0.048132,0.020786,0.010355,0.030356,1.222930,0.002692,0.001675,0.002278,0.005409,0.496315,0.018518,0.013283,0.040991,0.004132,0.050799,0.184119,0.021869,0.018269,0.015408,0.003762,0.028142,0.094596,0.156667,0.009182,0.005855,0.027463,0.169152,0.150502,0.008432,0.003105,0.047067,0.053569,0.089688,0.003611,0.017901,0.035196,0.043283,0.047154,0.021635,0.004006,0.014537,0.010451,0.321747,0.018714,0.000000,0.010896,0.013490,0.013220,0.000000,0.003793,0.037237,0.047832,0.025788,0.021502,0.005846,0.004228,Not run,Not run,0.001359,0.002046,0.003133,Not run,0.186861,0.302520,Not run
corona-cpu,32,Base_OpenMP,default,0.026532,0.006748,0.008489,0.047965,0.010276,0.012496,0.010813,0.014249,0.013720,0.065775,0.042734,0.020717,0.010575,0.033020,1.054728,0.003168,0.001348,0.002453,0.007362,0.472015,0.024329,0.013992,0.033878,0.003385,0.050685,0.092344,0.018155,0.024450,0.019323,0.004181,0.021715,0.147020,0.225581,0.012000,0.005207,0.021343,0.122791,0.209540,0.007079,0.003301,0.043790,0.043512,0.085776,0.004133,0.016657,0.033049,0.032731,0.056831,0.021036,0.004854,0.019691,0.014740,0.482171,0.028843,0.000000,0.014222,0.018529,0.018394,0.000000,0.004744,0.060881,0.071508,0.024148,0.030574,0.007146,0.004312,Not run,Not run,0.001096,0.001625,0.002875,Not run,0.198399,0.224840,Not run
corona-cpu,16,Base_OpenMP,default,0.035996,0.008843,0.006807,0.088884,0.008331,0.013546,0.016727,0.019780,0.012569,0.059724,0.035510,0.019466,0.009217,0.030263,0.922886,0.003357,0.000850,0.003622,0.007388,0.442391,0.028535,0.011942,0.045934,0.003290,0.031634,0.125760,0.018376,0.025343,0.022268,0.004819,0.019570,0.098242,0.150240,0.017130,0.004683,0.029923,0.100385,0.111306,0.006564,0.003455,0.036999,0.038242,0.071631,0.003900,0.018463,0.040776,0.032323,0.033430,0.017339,0.004985,0.022251,0.017246,0.551668,0.033551,0.000000,0.013825,0.029027,0.029065,0.000000,0.004612,0.056837,0.138296,0.019986,0.033513,0.007503,0.004911,Not run,Not run,0.000989,0.001080,0.002614,Not run,0.192465,0.109613,Not run
corona-cpu,8,Base_OpenMP,default,0.063908,0.035839,0.009178,0.168438,0.011222,0.024525,0.031487,0.036289,0.020151,0.102217,0.056441,0.028891,0.014267,0.051661,0.776679,0.004958,0.001496,0.006219,0.013389,0.240900,0.073390,0.019840,0.034534,0.004606,0.032938,0.153986,0.024003,0.051028,0.096837,0.007753,0.029037,0.203839,0.285840,0.028290,0.007037,0.020719,0.131367,0.215338,0.006022,0.004427,0.048242,0.058016,0.110030,0.006013,0.021134,0.030282,0.034259,0.029591,0.022096,0.007725,0.042325,0.033893,1.088196,0.119373,0.000000,0.025880,0.056335,0.056409,0.000000,0.009539,0.116690,0.269183,0.035626,0.063857,0.012440,0.008044,Not run,Not run,0.001230,0.001881,0.002824,Not run,0.148406,0.056951,Not run
corona-cpu,4,Base_OpenMP,default,0.121300,0.083970,0.015175,0.339606,0.020160,0.060010,0.062415,0.071249,0.103361,0.199573,0.104751,0.054949,0.070554,0.098224,0.609919,0.010141,0.001251,0.002993,0.026636,0.172876,0.247419,0.048821,0.062526,0.008752,0.063579,0.144403,0.052695,0.139286,0.345184,0.015500,0.092828,0.381603,0.580903,0.054989,0.012955,0.042968,0.247985,0.435802,0.008396,0.006873,0.075142,0.109621,0.201554,0.011232,0.050280,0.054427,0.063524,0.054629,0.047431,0.018811,0.086115,0.088648,2.201514,0.372612,0.000000,0.049908,0.114183,0.113932,0.000000,0.018642,0.235271,0.546076,0.133272,0.130321,0.025144,0.014690,Not run,Not run,0.001944,0.002482,0.003612,Not run,0.152436,0.045697,Not run
corona-cpu,96,Base_OpenMP,default,0.008264,0.004200,0.013456,0.025896,0.019692,0.008255,0.006370,0.011321,0.016638,0.065705,0.059820,0.016082,0.013609,0.031366,1.427030,0.002756,0.002448,0.002753,0.003421,0.610386,0.012725,0.015834,0.048419,0.005613,0.050189,0.177807,0.030593,0.012153,0.016113,0.002983,0.029791,0.049419,0.078865,0.008359,0.006754,0.037854,0.194260,0.072211,0.006565,0.003688,0.072705,0.082686,0.205973,0.004077,0.029224,0.042178,0.048145,0.044022,0.029968,0.003533,0.009405,0.006449,0.171191,0.013787,0.000000,0.008193,0.008421,0.008300,0.000000,0.003229,0.020771,0.043949,0.022038,0.014019,0.004829,0.004392,Not run,Not run,0.001737,0.002643,0.002700,Not run,0.167591,0.524204,Not run
corona-cpu,48,Base_OpenMP,default,0.016758,0.005201,0.009830,0.038011,0.013008,0.012101,0.008526,0.012272,0.015087,0.060856,0.045608,0.022939,0.010155,0.031143,1.232969,0.002919,0.001691,0.002294,0.005727,0.492734,0.018605,0.013656,0.042663,0.004268,0.052330,0.215587,0.021344,0.018404,0.017789,0.003914,0.023439,0.100056,0.154393,0.009418,0.005771,0.024847,0.198068,0.144816,0.008303,0.003446,0.046716,0.052340,0.087460,0.003722,0.017794,0.031688,0.039126,0.042492,0.021785,0.004511,0.014599,0.010626,0.324119,0.018814,0.000000,0.011156,0.013335,0.013370,0.000000,0.003957,0.037357,0.048160,0.026121,0.021660,0.005980,0.004155,Not run,Not run,0.001318,0.001972,0.003096,Not run,0.188719,0.314557,Not run
corona-cpu,32,Base_OpenMP,default,0.026080,0.006786,0.008436,0.048261,0.010230,0.012587,0.010853,0.014519,0.013810,0.065516,0.043236,0.021909,0.010577,0.032967,1.086409,0.003176,0.001285,0.002468,0.007555,0.494695,0.024778,0.014045,0.031045,0.003422,0.052119,0.143469,0.016870,0.024691,0.018974,0.004168,0.021447,0.146534,0.233624,0.011998,0.005571,0.023131,0.121407,0.217484,0.007036,0.003340,0.050881,0.043534,0.091258,0.004132,0.017858,0.029448,0.036500,0.063652,0.025985,0.004544,0.019848,0.014967,0.487250,0.027616,0.000000,0.014330,0.018670,0.018512,0.000000,0.004699,0.060476,0.070786,0.024307,0.030536,0.007124,0.003972,Not run,Not run,0.001113,0.001652,0.003139,Not run,0.201298,0.221541,Not run
corona-cpu,16,Base_OpenMP,default,0.036412,0.008800,0.006877,0.089577,0.008102,0.013681,0.017041,0.019810,0.012589,0.059809,0.035528,0.020295,0.011023,0.030430,0.942284,0.002991,0.000881,0.003541,0.007658,0.440397,0.028154,0.012432,0.029685,0.003371,0.032933,0.125567,0.015875,0.025323,0.021444,0.004756,0.019939,0.100790,0.150749,0.017135,0.004733,0.022029,0.095370,0.111060,0.006777,0.003009,0.035288,0.038903,0.071213,0.003738,0.018539,0.028733,0.045706,0.076933,0.023210,0.004948,0.022434,0.017025,0.554586,0.034332,0.000000,0.013861,0.029271,0.029286,0.000000,0.004725,0.056797,0.138387,0.023902,0.034320,0.007544,0.005002,Not run,Not run,0.000998,0.001148,0.002449,Not run,0.197574,0.110207,Not run
corona-cpu,8,Base_OpenMP,default,0.064081,0.035791,0.009414,0.172324,0.011517,0.024763,0.032123,0.036987,0.021393,0.103839,0.056788,0.029444,0.014552,0.052438,0.810971,0.005576,0.001345,0.006566,0.014139,0.264037,0.074617,0.019984,0.034018,0.004715,0.032886,0.150569,0.023468,0.051783,0.101759,0.007832,0.029573,0.191728,0.290965,0.028786,0.007069,0.021959,0.135538,0.218080,0.005979,0.004351,0.049982,0.059114,0.112387,0.006173,0.021491,0.030617,0.035248,0.029744,0.021242,0.007862,0.042954,0.034445,1.105893,0.120296,0.000000,0.025466,0.057449,0.057190,0.000000,0.008185,0.117776,0.274952,0.032863,0.065282,0.012632,0.008211,Not run,Not run,0.001241,0.001960,0.003109,Not run,0.167623,0.061622,Not run
corona-cpu,4,Base_OpenMP,default,0.120681,0.084254,0.015392,0.340521,0.020236,0.060520,0.062452,0.071373,0.106850,0.201222,0.106991,0.055348,0.074802,0.098380,0.659164,0.010355,0.001015,0.002798,0.026700,0.190622,0.249946,0.046879,0.068025,0.008643,0.069212,0.137083,0.053272,0.139245,0.346882,0.015602,0.087972,0.382333,0.579706,0.054870,0.012880,0.040319,0.250209,0.436145,0.008515,0.006942,0.076305,0.111469,0.206202,0.011479,0.041061,0.054331,0.063826,0.054883,0.053107,0.018058,0.086019,0.089520,2.209641,0.371763,0.000000,0.049918,0.114415,0.114924,0.000000,0.015223,0.235061,0.547113,0.135194,0.130287,0.025337,0.014961,Not run,Not run,0.001953,0.002463,0.003964,Not run,0.156574,0.045922,Not run
corona-cpu,96,Base_OpenMP,default,0.008059,0.004185,0.011297,0.024276,0.020216,0.008289,0.006479,0.011547,0.018874,0.066118,0.059218,0.016451,0.016046,0.032043,1.415163,0.002765,0.002511,0.002755,0.003776,0.628123,0.012743,0.015963,0.047947,0.005544,0.049193,0.181433,0.028624,0.012369,0.015887,0.003000,0.030244,0.050336,0.078902,0.008145,0.006729,0.036844,0.193826,0.071231,0.006735,0.003467,0.070660,0.082099,0.198563,0.004102,0.029157,0.043445,0.046492,0.043352,0.029584,0.003723,0.009287,0.006430,0.172358,0.013992,0.000000,0.008156,0.008412,0.008265,0.000000,0.003248,0.021173,0.049176,0.021628,0.013395,0.004993,0.003950,Not run,Not run,0.001751,0.002610,0.002888,Not run,0.166716,0.509378,Not run
corona-cpu,48,Base_OpenMP,default,0.017337,0.005151,0.009923,0.037706,0.013383,0.010153,0.008563,0.012372,0.017298,0.063816,0.048693,0.021530,0.010451,0.030795,1.227226,0.002739,0.001773,0.002235,0.005495,0.489603,0.018515,0.013704,0.036129,0.004365,0.047496,0.220026,0.022297,0.018281,0.015388,0.003902,0.022188,0.100305,0.155415,0.009159,0.005880,0.025032,0.161101,0.141636,0.008409,0.003280,0.050844,0.053256,0.088810,0.003749,0.019397,0.031453,0.040108,0.048170,0.023651,0.004470,0.014260,0.010400,0.321634,0.018818,0.000000,0.010903,0.013365,0.013247,0.000000,0.003875,0.037619,0.047791,0.020730,0.021812,0.005880,0.004108,Not run,Not run,0.001349,0.002083,0.002769,Not run,0.189465,0.301595,Not run
corona-cpu,32,Base_OpenMP,default,0.026455,0.006811,0.008404,0.048203,0.010499,0.012489,0.010764,0.013968,0.013540,0.064606,0.041816,0.021896,0.010619,0.032980,1.080525,0.003407,0.001327,0.002370,0.007236,0.483021,0.024205,0.013880,0.031128,0.003519,0.046761,0.183743,0.020859,0.024389,0.018648,0.004299,0.027425,0.146129,0.233312,0.011905,0.005218,0.023638,0.124594,0.214711,0.007142,0.003141,0.064854,0.043395,0.086201,0.003756,0.017479,0.035595,0.046674,0.057255,0.025085,0.004918,0.019774,0.014748,0.482566,0.027938,0.000000,0.014286,0.018541,0.018376,0.000000,0.004868,0.061201,0.069625,0.023931,0.030447,0.007375,0.003904,Not run,Not run,0.001063,0.001587,0.002709,Not run,0.201591,0.225292,Not run
corona-cpu,16,Base_OpenMP,default,0.036093,0.008470,0.006773,0.088495,0.008205,0.013476,0.016731,0.019840,0.012373,0.059975,0.035931,0.019732,0.013980,0.030037,0.929024,0.003100,0.000867,0.003587,0.007042,0.439781,0.028347,0.012591,0.025479,0.003464,0.045407,0.171847,0.018024,0.025263,0.023022,0.004812,0.019196,0.106561,0.161832,0.017203,0.004778,0.015610,0.108634,0.125545,0.006813,0.003308,0.035098,0.039026,0.070592,0.003717,0.013827,0.030331,0.033743,0.052037,0.023230,0.005008,0.022249,0.017326,0.552258,0.032724,0.000000,0.013688,0.029045,0.028929,0.000000,0.004677,0.056222,0.137630,0.023650,0.033803,0.007014,0.004906,Not run,Not run,0.000982,0.001164,0.002363,Not run,0.191047,0.114626,Not run
corona-cpu,8,Base_OpenMP,default,0.064127,0.035339,0.008957,0.168734,0.011463,0.024660,0.031720,0.036385,0.021238,0.102831,0.055975,0.029860,0.014280,0.052469,0.772879,0.004932,0.001427,0.006483,0.013452,0.261209,0.073018,0.019768,0.033476,0.004703,0.033400,0.149712,0.023176,0.051253,0.098557,0.007743,0.029775,0.196899,0.287220,0.028441,0.007011,0.021080,0.132582,0.227348,0.006148,0.004454,0.048428,0.058528,0.109966,0.006053,0.021256,0.029260,0.034756,0.030853,0.021265,0.007753,0.042265,0.034379,1.088902,0.121802,0.000000,0.025218,0.056584,0.056491,0.000000,0.007985,0.116740,0.270565,0.030907,0.063890,0.012459,0.008016,Not run,Not run,0.001285,0.002011,0.002834,Not run,0.161729,0.065033,Not run
corona-cpu,4,Base_OpenMP,default,0.121677,0.084229,0.015454,0.337671,0.020846,0.060392,0.062503,0.070737,0.104888,0.198758,0.104006,0.057749,0.072374,0.097744,0.637213,0.010074,0.001022,0.002989,0.027071,0.188374,0.249252,0.051487,0.067297,0.008594,0.068880,0.143886,0.051435,0.140516,0.348627,0.015475,0.093673,0.383527,0.591547,0.054877,0.012897,0.046001,0.246079,0.433410,0.008646,0.006806,0.075227,0.110515,0.205285,0.011242,0.054087,0.053369,0.064615,0.054199,0.057609,0.018165,0.085512,0.088988,2.194894,0.372893,0.000000,0.049924,0.114140,0.114436,0.000000,0.015262,0.233412,0.545385,0.133543,0.130000,0.024657,0.014703,Not run,Not run,0.001879,0.002699,0.003916,Not run,0.155996,0.051518,Not run
dane,224,Base_OpenMP,default,0.004370,0.002590,0.010500,0.025779,0.020063,0.005592,0.004194,0.008714,0.011651,0.053460,0.052945,0.007881,0.008331,0.019720,21.343348,0.003831,0.017575,0.015533,0.003840,2.296423,0.008527,0.011400,0.040863,0.031305,0.040636,0.091420,0.020853,0.005558,0.010570,0.001712,0.021135,0.050074,0.077048,0.003379,0.006780,0.032009,0.170257,0.068507,0.006416,0.002650,0.034093,0.079403,0.102511,0.003466,0.022198,0.037283,0.091077,0.036859,0.020689,0.001910,0.005055,0.003532,0.064680,0.006878,0.000000,0.005262,0.005929,0.004291,0.000000,0.001576,0.009519,0.028641,0.016461,0.006223,0.002988,0.003468,Not run,Not run,0.003419,0.002292,0.002232,Not run,0.595149,0.602251,Not run
dane,112,Base_OpenMP,default,0.008487,0.002738,0.005105,0.032340,0.009263,0.004755,0.003679,0.004783,0.007517,0.025074,0.024746,0.007957,0.005367,0.009418,3.626497,0.001190,0.003811,0.003736,0.001500,2.132710,0.009838,0.006504,0.019457,0.008050,0.019588,0.070084,0.010383,0.007192,0.008091,0.001566,0.010506,0.084650,0.140962,0.003317,0.005036,0.015645,0.081270,0.112473,0.005937,0.001398,0.027204,0.035633,0.064180,0.003114,0.010496,0.017214,0.024682,0.017764,0.009975,0.001571,0.005500,0.003565,0.098772,0.007710,0.000000,0.003741,0.004965,0.005082,0.000000,0.001306,0.012737,0.047710,0.009635,0.007661,0.002248,0.001940,Not run,Not run,0.000794,0.001125,0.001198,Not run,0.726838,0.253655,Not run
dane,56,Base_OpenMP,default,0.008402,0.002696,0.003734,0.027622,0.007078,0.004346,0.004550,0.003390,0.012794,0.016799,0.016913,0.006854,0.009009,0.006385,1.590081,0.001062,0.001813,0.001785,0.001427,0.714863,0.010430,0.008564,0.023413,0.003900,0.023318,0.078297,0.013119,0.008862,0.008188,0.001595,0.013095,0.029367,0.047575,0.005425,0.003180,0.014790,0.092925,0.041691,0.005481,0.001731,0.021116,0.038675,0.052298,0.001890,0.012029,0.020964,0.024354,0.021017,0.011986,0.001734,0.005241,0.003400,0.105567,0.008142,0.000000,0.003263,0.005034,0.004928,0.000000,0.001169,0.012384,0.047100,0.010783,0.007308,0.002222,0.001636,Not run,Not run,0.000478,0.000781,0.000869,Not run,0.285694,0.174834,Not run
dane,32,Base_OpenMP,default,0.016410,0.003981,0.004124,0.044478,0.006944,0.006599,0.006951,0.003985,0.020288,0.017230,0.017309,0.007868,0.015499,0.006737,1.411545,0.000900,0.000830,0.000874,0.001440,0.639982,0.016928,0.008126,0.015156,0.002817,0.015855,0.039894,0.009734,0.011917,0.030707,0.001791,0.007939,0.051703,0.080259,0.010210,0.001819,0.009502,0.046809,0.071199,0.002885,0.000853,0.017267,0.020393,0.040133,0.001423,0.005917,0.009641,0.011677,0.009678,0.006019,0.001619,0.008159,0.004902,0.177426,0.017218,0.000000,0.004450,0.008309,0.007997,0.000000,0.001402,0.020214,0.075339,0.013957,0.011356,0.002700,0.001650,Not run,Not run,0.000334,0.000572,0.000599,Not run,0.246729,0.091916,Not run
dane,16,Base_OpenMP,default,0.043782,0.024708,0.003154,0.080527,0.005516,0.010516,0.012233,0.004808,0.022888,0.013390,0.013433,0.010915,0.016397,0.006218,1.161608,0.001110,0.000465,0.000691,0.002353,0.492593,0.075716,0.010571,0.013587,0.003762,0.014970,0.056193,0.011976,0.028410,0.098247,0.002716,0.017062,0.108206,0.167721,0.010724,0.002387,0.010618,0.062943,0.136329,0.001815,0.001176,0.017623,0.022985,0.049727,0.001961,0.008065,0.010835,0.011626,0.010766,0.008455,0.002669,0.014380,0.009668,0.324258,0.064601,0.000000,0.007388,0.014612,0.014461,0.000000,0.002337,0.058114,0.128965,0.059735,0.020857,0.004759,0.002449,Not run,Not run,0.000352,0.000588,0.000693,Not run,0.208949,0.041040,Not run
dane,8,Base_OpenMP,default,0.086434,0.072767,0.006432,0.160604,0.009458,0.021510,0.024772,0.009236,0.052778,0.023289,0.023178,0.019436,0.037463,0.009497,0.997333,0.001860,0.000487,0.000976,0.004365,0.402917,0.215511,0.036814,0.032229,0.006814,0.033885,0.096199,0.042410,0.121952,0.226039,0.006164,0.072401,0.178280,0.275485,0.019617,0.004279,0.032114,0.133456,0.245487,0.002416,0.002041,0.031851,0.060012,0.093027,0.003778,0.043806,0.025180,0.022719,0.025344,0.042940,0.006282,0.031164,0.029867,0.645805,0.220633,0.000000,0.014136,0.028671,0.028426,0.000000,0.004599,0.132309,0.257773,0.093533,0.040699,0.009846,0.004475,Not run,Not run,0.000505,0.000951,0.001491,Not run,0.201024,0.027223,Not run
dane,4,Base_OpenMP,default,0.102196,0.095305,0.029334,0.322650,0.017289,0.052932,0.051835,0.020734,0.172277,0.050863,0.050892,0.038255,0.117253,0.020356,0.925141,0.003466,0.000646,0.002970,0.008436,0.369308,0.330549,0.078552,0.118059,0.013388,0.118326,0.168506,0.089569,0.184656,0.315910,0.016319,0.131827,0.338758,0.507283,0.039302,0.011118,0.068441,0.452132,0.395622,0.004517,0.006862,0.061565,0.203491,0.243352,0.010476,0.089960,0.104770,0.114863,0.105570,0.089720,0.014369,0.067871,0.058254,1.291510,0.317709,0.000000,0.028221,0.057270,0.056771,0.000000,0.009379,0.201660,0.515346,0.181417,0.083006,0.019352,0.010428,Not run,Not run,0.000987,0.002073,0.005826,Not run,0.196485,0.023274,Not run
dane,224,Base_OpenMP,default,0.004358,0.002708,0.011162,0.026995,0.021493,0.005914,0.004341,0.009164,0.012310,0.056894,0.058023,0.007861,0.010577,0.021345,17.722036,0.003259,0.016163,0.015714,0.003565,2.139295,0.008773,0.012062,0.043764,0.030587,0.043455,0.095651,0.022335,0.005658,0.011147,0.001738,0.022452,0.050004,0.077782,0.003415,0.007147,0.033694,0.180207,0.068013,0.006477,0.002797,0.033784,0.083323,0.108777,0.003517,0.023502,0.039002,0.083011,0.039335,0.021955,0.001960,0.005112,0.003602,0.064605,0.007078,0.000000,0.005483,0.004341,0.004339,0.000000,0.001664,0.009463,0.028720,0.017338,0.006460,0.003154,0.003528,Not run,Not run,0.002530,0.002452,0.002402,Not run,0.584760,0.654044,Not run
dane,112,Base_OpenMP,default,0.008567,0.002725,0.005221,0.032497,0.009472,0.004742,0.003707,0.004822,0.007585,0.025443,0.025103,0.007927,0.005362,0.009615,3.641684,0.001150,0.004175,0.004100,0.001570,1.924957,0.009709,0.006550,0.019795,0.008678,0.019370,0.069624,0.010654,0.007123,0.007959,0.001287,0.010813,0.089277,0.144904,0.003236,0.005108,0.015858,0.082556,0.117362,0.005882,0.001456,0.027316,0.037113,0.066460,0.003181,0.010793,0.017570,0.024485,0.017829,0.010303,0.001560,0.005434,0.003446,0.098636,0.007761,0.000000,0.003923,0.005258,0.005165,0.000000,0.001270,0.012670,0.047518,0.009771,0.007576,0.002301,0.001907,Not run,Not run,0.000757,0.001122,0.001201,Not run,0.724513,0.256114,Not run
dane,56,Base_OpenMP,default,0.008522,0.002698,0.003761,0.027826,0.006911,0.004328,0.004608,0.003484,0.012572,0.016744,0.016666,0.007016,0.010489,0.010867,1.485481,0.000834,0.001526,0.001656,0.001214,0.743464,0.009819,0.006255,0.014297,0.003411,0.014077,0.082296,0.008356,0.008581,0.007163,0.001365,0.008535,0.029671,0.046795,0.005300,0.002104,0.009432,0.056722,0.043021,0.005204,0.001136,0.020423,0.023922,0.036420,0.001368,0.007399,0.012497,0.015087,0.012834,0.007454,0.001490,0.005274,0.003474,0.106746,0.008068,0.000000,0.003399,0.005135,0.005082,0.000000,0.001148,0.012879,0.047494,0.010868,0.007296,0.002212,0.001635,Not run,Not run,0.000508,0.000769,0.000854,Not run,0.294009,0.165799,Not run
dane,32,Base_OpenMP,default,0.015745,0.003908,0.003097,0.046040,0.005278,0.006295,0.007078,0.003527,0.022322,0.012695,0.012810,0.007799,0.014594,0.006758,1.381501,0.000922,0.000942,0.000931,0.001564,0.611504,0.015875,0.008712,0.015593,0.002952,0.015773,0.038977,0.007994,0.012447,0.032266,0.001759,0.008231,0.053423,0.082816,0.010359,0.001910,0.009680,0.049275,0.074665,0.002888,0.000913,0.017412,0.020982,0.044282,0.001435,0.005929,0.009919,0.012003,0.010082,0.006228,0.001879,0.008632,0.005216,0.184502,0.016153,0.000000,0.004443,0.008403,0.008297,0.000000,0.001515,0.020665,0.076070,0.015010,0.011416,0.002872,0.001680,Not run,Not run,0.000351,0.000572,0.000615,Not run,0.249681,0.092877,Not run
dane,16,Base_OpenMP,default,0.043692,0.024535,0.003192,0.080573,0.005539,0.010482,0.012295,0.004912,0.021297,0.013491,0.013689,0.011024,0.015083,0.006008,1.111361,0.001094,0.000430,0.000670,0.002341,0.476727,0.069832,0.010197,0.012621,0.003710,0.014473,0.055785,0.011469,0.025706,0.095024,0.002735,0.015433,0.108760,0.168423,0.010750,0.002398,0.010339,0.063108,0.135984,0.001757,0.001096,0.017218,0.023100,0.047300,0.002056,0.008645,0.010742,0.011509,0.010855,0.008944,0.002767,0.014350,0.009655,0.323049,0.064186,0.000000,0.007478,0.015253,0.014996,0.000000,0.002346,0.057482,0.128935,0.046462,0.020767,0.004871,0.002447,Not run,Not run,0.000324,0.000613,0.000680,Not run,0.215993,0.039983,Not run
dane,8,Base_OpenMP,default,0.086538,0.072621,0.008145,0.160831,0.009131,0.021259,0.025369,0.009846,0.051545,0.022524,0.022441,0.019439,0.036221,0.009695,0.976178,0.001914,0.000453,0.001116,0.004368,0.399195,0.217047,0.032181,0.037241,0.006839,0.039112,0.082829,0.040657,0.121321,0.227508,0.006184,0.062423,0.176692,0.278404,0.019612,0.004585,0.028338,0.144478,0.239282,0.002434,0.002368,0.030477,0.056614,0.090326,0.003997,0.040626,0.030721,0.028285,0.031525,0.040226,0.006278,0.031195,0.029856,0.645555,0.220230,0.000000,0.014339,0.028694,0.028411,0.000000,0.004624,0.133288,0.257839,0.088614,0.040747,0.009843,0.004498,Not run,Not run,0.000524,0.000951,0.001777,Not run,0.204858,0.026933,Not run
dane,4,Base_OpenMP,default,0.102719,0.095651,0.028656,0.322548,0.017179,0.053089,0.051604,0.020628,0.169151,0.050440,0.050331,0.038146,0.118441,0.020184,0.903677,0.003456,0.000624,0.002880,0.008422,0.387178,0.327289,0.076412,0.114421,0.013360,0.114941,0.192160,0.087105,0.185146,0.315225,0.016310,0.141408,0.334914,0.506962,0.039311,0.010931,0.066041,0.427955,0.393445,0.004524,0.006573,0.061274,0.185627,0.239347,0.010449,0.086310,0.102570,0.109756,0.102999,0.087422,0.014935,0.067785,0.058125,1.291727,0.319614,0.000000,0.028770,0.057259,0.056707,0.000000,0.009389,0.204558,0.515183,0.181077,0.082647,0.019235,0.010345,Not run,Not run,0.000931,0.002083,0.005695,Not run,0.201283,0.022465,Not run
dane,224,Base_OpenMP,default,0.004301,0.002565,0.010372,0.025720,0.019625,0.005644,0.004239,0.008674,0.011507,0.052893,0.052546,0.007829,0.008181,0.019476,16.242950,0.003464,0.016830,0.015647,0.003349,2.397726,0.008500,0.011246,0.040307,0.031661,0.040376,0.090658,0.020998,0.005565,0.010379,0.001689,0.020564,0.049904,0.077298,0.003405,0.006770,0.031944,0.169518,0.067945,0.006341,0.002633,0.034056,0.078088,0.102882,0.003449,0.021860,0.036165,0.083407,0.036276,0.020299,0.001920,0.004962,0.003549,0.064576,0.006848,0.000000,0.005196,0.004284,0.004244,0.000000,0.001574,0.009467,0.028597,0.016314,0.006209,0.003046,0.003439,Not run,Not run,0.002405,0.002245,0.002269,Not run,0.611811,0.606135,Not run
