machine,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
corona-cpu,Base_Seq,default,0.287801,0.139492,0.110983,0.135524,0.076582,0.262765,0.267606,0.279702,0.406265,0.781982,0.782200,0.214857,0.420380,0.246717,0.041097,0.040802,0.001912,0.019932,0.104082,0.086058,0.448870,0.360581,0.502644,0.035656,0.587424,0.526374,0.515407,0.440317,0.636648,0.061027,0.678336,1.532871,2.420125,0.241883,0.046035,0.709278,2.750493,1.762796,0.011307,0.051212,0.344743,0.982002,1.425120,0.042318,0.620860,0.433357,0.511780,0.458591,0.559034,0.132322,0.356519,0.453031,8.815325,0.984826,0.000000,0.128506,0.458459,0.456356,0.000000,0.062699,0.874985,0.328946,0.653190,0.528340,0.116604,0.057144,0.865757,0.973023,0.005833,0.006150,0.024781,Not run,0.054084,0.033774,Not run
corona-cpu,Base_Seq,default,0.302322,0.135367,0.102245,0.108194,0.077010,0.252293,0.268336,0.272370,0.408348,0.787296,0.788274,0.216031,0.274390,0.247815,0.040717,0.040759,0.001833,0.012167,0.106026,0.083830,0.449448,0.290364,0.433425,0.035773,0.442691,0.472689,0.416151,0.432610,0.626381,0.059576,0.599548,1.536599,2.325457,0.218804,0.047098,0.319607,1.875090,1.756926,0.011380,0.029400,0.294922,0.764607,1.156725,0.042406,0.434790,0.369188,0.429693,0.370000,0.484412,0.114603,0.358219,0.411731,8.811883,0.942021,0.000000,0.128484,0.458875,0.456037,0.000000,0.063217,0.874807,0.330815,0.651390,0.525219,0.113835,0.052729,0.867410,0.974844,0.005742,0.006226,0.021353,Not run,0.053780,0.033776,Not run
corona-cpu,Base_Seq,default,0.302524,0.139815,0.095386,0.105508,0.076804,0.239041,0.268378,0.281186,0.410526,0.781978,0.781985,0.215200,0.389125,0.248139,0.040970,0.040428,0.002706,0.016828,0.104984,0.084892,0.449875,0.364244,0.540665,0.037773,0.661753,0.503687,0.528222,0.437324,0.635064,0.060821,0.656709,1.534784,2.538243,0.246791,0.046400,0.728290,2.667982,1.761024,0.011259,0.046396,0.330976,0.858441,1.057714,0.042103,0.590646,0.505152,0.599338,0.522285,0.565563,0.132056,0.361483,0.452302,8.793471,0.988634,0.000000,0.131154,0.456123,0.454807,0.000000,0.063456,0.873854,0.328432,0.672224,0.528581,0.114861,0.054349,0.869534,0.973989,0.005729,0.006304,0.026180,Not run,0.053968,0.034358,Not run
corona-cpu,Base_Seq,default,0.286657,0.138359,0.105276,0.107031,0.076797,0.263564,0.268797,0.273540,0.406733,0.782013,0.780607,0.213997,0.272624,0.245927,0.040814,0.040821,0.001865,0.012239,0.104340,0.084460,0.449469,0.287875,0.448581,0.035869,0.453068,0.464975,0.414934,0.433483,0.624777,0.059807,0.636554,1.536694,2.313547,0.218239,0.045939,0.287796,1.399443,1.737170,0.011058,0.030482,0.306549,0.716675,1.128256,0.042472,0.420141,0.394751,0.414417,0.411632,0.450023,0.113900,0.357788,0.410428,8.813565,0.965895,0.000000,0.128233,0.457660,0.452808,0.000000,0.063140,0.878103,0.328371,0.651176,0.525387,0.110990,0.052385,0.866895,0.966397,0.005748,0.006421,0.020048,Not run,0.053860,0.033617,Not run
corona-cpu,Base_Seq,default,0.304157,0.146071,0.147780,0.155480,0.076664,0.255450,0.268042,0.287276,0.473038,0.772084,0.774230,0.225855,0.471511,0.243303,0.041034,0.040291,0.001797,0.024717,0.105167,0.086016,0.461732,0.406839,0.723000,0.035651,0.703695,0.580023,0.563710,0.453174,0.627332,0.061082,0.769847,1.531836,2.324527,0.241581,0.101402,0.622754,3.009041,1.967065,0.011368,0.056981,0.349155,0.865591,1.278992,0.042917,0.672367,0.634956,0.685719,0.617468,0.607128,0.114788,0.361939,0.386051,8.817566,1.077018,0.000000,0.136217,0.459037,0.453829,0.000000,0.064737,0.884375,0.330842,0.777786,0.531198,0.122567,0.055940,0.861573,0.984669,0.005671,0.006296,0.029893,Not run,0.053884,0.034720,Not run
corona-cpu,Base_Seq,default,0.302922,0.136190,0.112201,0.132617,0.077020,0.261810,0.269650,0.282429,0.410919,0.783782,0.786245,0.215798,0.430654,0.248880,0.041041,0.041261,0.002859,0.019111,0.104800,0.086154,0.456590,0.411129,0.539497,0.036037,0.608772,0.546967,0.538390,0.441168,0.640042,0.062737,0.685696,1.607188,2.341170,0.248433,0.048286,0.767151,2.591605,1.759772,0.011309,0.045387,0.367769,0.905486,1.380542,0.043534,0.716995,0.549673,0.656147,0.531120,0.556740,0.140664,0.359326,0.474736,8.868336,0.987282,0.000000,0.126883,0.460320,0.458233,0.000000,0.063640,0.879545,0.330237,0.653902,0.531592,0.117621,0.055181,0.867822,0.979846,0.005873,0.006373,0.022933,Not run,0.054051,0.034180,Not run
corona-cpu,Base_Seq,default,0.289469,0.140995,0.110740,0.138002,0.076855,0.264852,0.269800,0.283484,0.408516,0.786462,0.783927,0.216096,0.405599,0.248604,0.041190,0.040777,0.001944,0.021732,0.105454,0.086205,0.455872,0.393465,0.509191,0.035361,0.599343,0.508241,0.509182,0.442723,0.636580,0.061364,0.680457,1.543352,2.431852,0.247974,0.047304,0.799543,2.756457,1.780208,0.011360,0.049931,0.363765,0.819862,1.568750,0.043474,0.716486,0.510931,0.574687,0.506758,0.582875,0.140920,0.366307,0.469844,8.862348,0.964679,0.000000,0.130721,0.460432,0.456688,0.000000,0.063697,0.880530,0.329771,0.660359,0.532037,0.117779,0.056936,0.870332,0.979656,0.005846,0.006291,0.023296,Not run,0.054226,0.044912,Not run
corona-cpu,Base_Seq,default,0.303755,0.140397,0.110916,0.116124,0.076729,0.254113,0.268330,0.274734,0.412783,0.788511,0.786461,0.215953,0.274596,0.247590,0.041235,0.041041,0.001941,0.012800,0.105353,0.085270,0.451224,0.292724,0.445487,0.035836,0.453312,0.469507,0.429845,0.442615,0.625108,0.059493,0.608853,1.544805,2.351696,0.220999,0.047074,0.321122,1.565596,1.774681,0.011299,0.029018,0.318955,0.733335,1.223734,0.043181,0.437074,0.342050,0.389168,0.343854,0.478864,0.115357,0.361257,0.419111,8.869094,0.972616,0.000000,0.128947,0.459762,0.455644,0.000000,0.063570,0.879627,0.330338,0.650742,0.527910,0.114738,0.053478,0.870413,0.978696,0.006312,0.007330,0.021005,Not run,0.053921,0.035894,Not run
corona-cpu,Base_Seq,default,0.305266,0.140649,0.102521,0.127472,0.076794,0.242919,0.267993,0.282497,0.417982,0.780589,0.778431,0.215011,0.380646,0.248028,0.041000,0.041012,0.002063,0.017535,0.105459,0.085633,0.452635,0.364360,0.533219,0.035888,0.593311,0.502062,0.519470,0.440380,0.639357,0.061587,0.674595,1.547275,2.345129,0.246830,0.047329,0.793471,2.471797,1.785696,0.011346,0.038652,0.379479,0.980480,1.417173,0.043873,0.665740,0.497214,0.584574,0.513777,0.587868,0.136518,0.364226,0.461873,8.849454,0.988510,0.000000,0.130895,0.459434,0.457613,0.000000,0.063585,0.879371,0.330097,0.653314,0.530744,0.108794,0.053051,0.871584,0.970845,0.005861,0.006415,0.021751,Not run,0.053870,0.045813,Not run
corona-cpu,Base_Seq,default,0.303602,0.135885,0.107813,0.116880,0.077830,0.241859,0.268970,0.277793,0.408293,0.782596,0.783379,0.215304,0.273602,0.246995,0.041100,0.040991,0.001888,0.012051,0.107975,0.085170,0.452345,0.291210,0.462381,0.035816,0.470074,0.468194,0.422018,0.436838,0.629564,0.060318,0.627909,1.543009,2.333572,0.219786,0.047236,0.313688,1.996803,1.776050,0.011268,0.030880,0.301031,0.700122,1.101823,0.043526,0.424156,0.413585,0.464159,0.419275,0.458454,0.115139,0.361452,0.425724,8.862304,0.949909,0.000000,0.130639,0.458816,0.458930,0.000000,0.063556,0.878288,0.330227,0.650468,0.529036,0.110853,0.052966,0.868751,0.976407,0.005843,0.006362,0.021798,Not run,0.054053,0.033962,Not run
corona-cpu,Base_Seq,default,0.302979,0.145904,0.140871,0.145758,0.077054,0.258576,0.268227,0.286840,0.466223,0.786191,0.786301,0.225035,0.469597,0.248475,0.041064,0.040784,0.001960,0.023289,0.105134,0.087099,0.440253,0.414859,0.720538,0.035667,0.706778,0.588913,0.570087,0.457709,0.623759,0.062637,0.772587,1.533532,2.341023,0.243667,0.047497,0.638931,2.819734,2.320702,0.011243,0.053506,0.377602,0.856127,1.303329,0.043663,0.688412,0.610883,0.641902,0.570025,0.589451,0.114245,0.366454,0.375031,8.859819,1.075173,0.000000,0.137650,0.460054,0.456453,0.000000,0.065077,0.882933,0.333420,0.765300,0.533452,0.121015,0.058752,0.874065,0.986415,0.005861,0.006445,0.028700,Not run,0.053964,0.046482,Not run
corona-cpu,Base_Seq,default,0.287550,0.139046,0.103781,0.122606,0.076387,0.238384,0.266598,0.278566,0.407455,0.781162,0.780143,0.215757,0.440876,0.255506,0.040714,0.040156,0.001900,0.021706,0.104578,0.085721,0.451768,0.407196,0.615354,0.035582,0.656818,0.517167,0.542494,0.441593,0.638954,0.060009,0.670744,1.535830,2.360187,0.247700,0.045997,0.723241,2.956438,1.784828,0.011378,0.046345,0.372298,0.907436,1.380979,0.043715,0.688496,0.597110,0.659089,0.544489,0.547987,0.133697,0.359832,0.462460,8.785720,0.982649,0.000000,0.129156,0.455599,0.452930,0.000000,0.063824,0.871935,0.327264,0.655392,0.527456,0.111908,0.053095,0.858853,0.963808,0.005723,0.006444,0.022776,Not run,0.053535,0.037525,Not run
corona-cpu,Base_Seq,default,0.300463,0.139413,0.104630,0.127703,0.076857,0.261853,0.266614,0.279879,0.407815,0.770326,0.775813,0.216327,0.401903,0.246515,0.040673,0.040240,0.001922,0.020676,0.105772,0.084939,0.452883,0.382596,0.583207,0.035788,0.645111,0.512856,0.512981,0.443250,0.652176,0.060140,0.676856,1.531552,2.483356,0.247298,0.046293,0.731203,3.234964,1.765258,0.011180,0.050810,0.383432,0.931653,1.437501,0.043108,0.737490,0.557835,0.631035,0.528614,0.570692,0.133637,0.357381,0.451099,8.803290,0.989051,0.000000,0.128571,0.455751,0.454302,0.000000,0.062590,0.871412,0.327536,0.652698,0.522698,0.106421,0.054358,0.865940,0.968520,0.006065,0.007472,0.024903,Not run,0.054097,0.050951,Not run
corona-cpu,Base_Seq,default,0.286147,0.140028,0.112483,0.117393,0.076594,0.252183,0.264976,0.273680,0.408193,0.777770,0.778182,0.220747,0.274515,0.246024,0.040977,0.040196,0.001982,0.013102,0.103994,0.084168,0.448419,0.288344,0.470449,0.035855,0.477969,0.469744,0.426420,0.438692,0.628775,0.059789,0.599901,1.605527,2.374077,0.219374,0.046924,0.317953,1.785899,1.909896,0.011199,0.029953,0.314818,0.709280,1.161328,0.043023,0.431868,0.407027,0.454478,0.413660,0.466483,0.114369,0.358581,0.409210,8.791587,0.973824,0.000000,0.125944,0.456348,0.454525,0.000000,0.062753,0.872834,0.326674,0.651596,0.524504,0.111383,0.052684,0.862430,0.965935,0.005715,0.006446,0.021685,Not run,0.053549,0.033057,Not run
corona-cpu,Base_Seq,default,0.300682,0.138480,0.100996,0.125645,0.076346,0.239118,0.267871,0.279860,0.409522,0.779412,0.780831,0.216146,0.367429,0.249448,0.040555,0.040370,0.001950,0.018324,0.104255,0.085756,0.437649,0.368123,0.576617,0.035878,0.645483,0.504485,0.501232,0.438723,0.636081,0.061960,0.665040,1.532369,2.328316,0.250694,0.046141,0.713335,3.144246,1.820946,0.011113,0.047857,0.362528,0.814401,1.239346,0.042712,0.632256,0.551401,0.625357,0.533605,0.552031,0.132014,0.361525,0.446750,8.800999,0.968360,0.000000,0.129286,0.455206,0.453280,0.000000,0.063812,0.872801,0.328375,0.660214,0.526488,0.115533,0.054558,0.861212,0.972749,0.006242,0.007357,0.024622,Not run,0.054775,0.047059,Not run
corona-cpu,Base_Seq,default,0.300169,0.138150,0.112358,0.116639,0.076025,0.254966,0.265959,0.273371,0.407508,0.779158,0.777721,0.213761,0.272342,0.245467,0.040738,0.040773,0.001876,0.013489,0.104690,0.084726,0.440388,0.291160,0.477410,0.035714,0.483566,0.472136,0.426607,0.434675,0.628592,0.059901,0.630292,1.535246,2.353743,0.219401,0.047308,0.317209,1.802129,1.771452,0.011124,0.031919,0.311145,0.722460,1.186922,0.042260,0.428838,0.430522,0.479746,0.437118,0.472085,0.114521,0.356836,0.416883,8.780329,0.972006,0.000000,0.128617,0.452865,0.453457,0.000000,0.062858,0.872088,0.325803,0.646624,0.521184,0.103064,0.050464,0.861890,0.965012,0.005834,0.006529,0.021491,Not run,0.053535,0.033540,Not run
corona-cpu,Base_Seq,default,0.287920,0.142557,0.138631,0.145725,0.076457,0.255107,0.266336,0.283008,0.469714,0.769152,0.771654,0.223305,0.474448,0.243959,0.041011,0.040694,0.001862,0.022821,0.104966,0.085033,0.450529,0.426185,0.679491,0.035179,0.687909,0.581994,0.592290,0.460343,0.628865,0.061016,0.765383,1.542289,2.451721,0.242049,0.046240,0.638349,2.635017,1.857109,0.011345,0.051231,0.353078,0.837878,1.255890,0.043079,0.718518,0.597891,0.699623,0.566275,0.627817,0.114189,0.362677,0.403797,8.802280,1.072771,0.000000,0.134154,0.457357,0.450913,0.000000,0.064325,0.881357,0.330500,0.773784,0.526387,0.121479,0.055425,0.868343,0.978417,0.005693,0.006339,0.029249,Not run,0.053407,0.034386,Not run
dane,Base_Seq,default,0.191862,0.152882,0.105994,0.105937,0.132493,0.163666,0.202686,0.059218,0.428029,0.284337,0.284633,0.143413,0.300494,0.114077,0.013215,0.013559,0.002476,0.010112,0.033630,0.053623,0.473098,0.258602,0.421040,0.052945,0.432340,0.667473,0.340545,0.455753,0.613992,0.038901,0.566117,1.353530,2.129796,0.165157,0.040392,0.257674,1.711698,1.964654,0.010344,0.023868,0.214725,0.711148,0.861351,0.038182,0.348785,0.382359,0.389085,0.380017,0.346461,0.055324,0.211506,0.192574,5.186225,0.677999,0.000000,0.088846,0.225851,0.227073,0.000000,0.035719,0.514515,0.289610,0.626926,0.312050,0.056594,0.026985,0.648662,0.707865,0.004869,0.011258,0.021430,Not run,0.047082,0.044189,Not run
dane,Base_Seq,default,0.191962,0.154377,0.106030,0.105867,0.132184,0.163727,0.202543,0.059424,0.415160,0.284181,0.284498,0.142550,0.341104,0.111874,0.013215,0.013222,0.002716,0.009736,0.033042,0.053329,0.688270,0.285250,0.430661,0.053134,0.429383,0.593555,0.330681,0.485084,0.641643,0.052690,0.486585,1.335947,2.108533,0.164911,0.039428,0.255881,1.701071,1.966455,0.010356,0.023340,0.230369,0.687546,0.865698,0.037541,0.354584,0.380188,0.388132,0.377518,0.346799,0.053785,0.211610,0.191867,5.186043,0.677053,0.000000,0.088947,0.225719,0.227087,0.000000,0.035570,0.511294,0.290506,0.635624,0.312028,0.057321,0.026542,0.648790,0.706945,0.004879,0.011251,0.021071,Not run,0.046829,0.044254,Not run
dane,Base_Seq,default,0.222265,0.159432,0.111532,0.111525,0.132381,0.165385,0.203164,0.066706,0.463559,0.305399,0.305688,0.144180,0.322699,0.122511,0.013232,0.014857,0.003339,0.011697,0.034415,0.053855,0.506115,0.275734,0.457406,0.052995,0.480365,0.702453,0.366512,0.495680,0.686753,0.041104,0.580953,1.383988,2.107288,0.165342,0.043165,0.271056,1.844826,1.638254,0.011628,0.026340,0.222730,0.813799,0.963488,0.042001,0.363523,0.413521,0.430711,0.412661,0.371612,0.053071,0.212673,0.193600,5.196883,0.789270,0.000000,0.089153,0.227013,0.228149,0.000000,0.035997,0.506652,0.290125,0.648585,0.312637,0.058080,0.028967,0.649357,0.712427,0.005561,0.012153,0.022999,Not run,0.048449,0.046532,Not run
dane,Base_Seq,default,0.224435,0.169919,0.105698,0.105625,0.132220,0.177362,0.205570,0.062869,0.492252,0.279010,0.278994,0.145278,0.337494,0.111884,0.013220,0.013448,0.002726,0.010030,0.033269,0.053632,0.686386,0.286881,0.430522,0.053122,0.429689,0.594785,0.333370,0.483965,0.636726,0.052507,0.534309,1.353509,2.128952,0.165022,0.040216,0.256356,1.686481,1.821446,0.010204,0.023483,0.221511,0.718111,0.871810,0.037654,0.342520,0.379519,0.387864,0.377483,0.344195,0.054280,0.211635,0.192919,5.186103,0.679437,0.000000,0.088863,0.225778,0.226839,0.000000,0.035657,0.512011,0.290462,0.632788,0.311896,0.057346,0.027220,0.647601,0.706796,0.004869,0.011260,0.021460,Not run,0.047194,0.044205,Not run
dane,Base_Seq,default,0.225078,0.170901,0.106078,0.105858,0.132185,0.175737,0.205719,0.063049,0.481170,0.279103,0.278913,0.145586,0.334120,0.112007,0.013218,0.013227,0.002683,0.009870,0.033046,0.053392,0.685733,0.284468,0.433128,0.053097,0.432354,0.591956,0.331407,0.487887,0.645359,0.051361,0.483850,1.329807,2.043261,0.165269,0.039885,0.252420,1.701407,1.608839,0.010325,0.023469,0.214378,0.708955,0.861047,0.037888,0.336559,0.382038,0.388882,0.379839,0.337061,0.056220,0.211707,0.197844,5.186824,0.678081,0.000000,0.093935,0.227430,0.227890,0.000000,0.037142,0.701356,0.293426,0.611081,0.329416,0.077145,0.027935,0.652943,0.730133,0.004908,0.011248,0.021218,Not run,0.046989,0.043956,Not run
dane,Base_Seq,default,0.190961,0.152630,0.105970,0.105930,0.132216,0.163683,0.202697,0.059485,0.422164,0.284257,0.284335,0.143401,0.319811,0.114070,0.013217,0.013477,0.002708,0.010025,0.033281,0.053376,0.685902,0.278443,0.430977,0.053147,0.430006,0.582480,0.331404,0.484864,0.641297,0.051980,0.484130,1.335957,2.109180,0.165024,0.039884,0.251802,1.701022,1.966354,0.010479,0.023484,0.225937,0.683254,0.920127,0.038027,0.324156,0.382937,0.387987,0.389397,0.324852,0.061114,0.255258,0.192688,5.188465,0.676445,0.000000,0.088880,0.225675,0.226842,0.000000,0.035696,0.514240,0.289849,0.627483,0.312081,0.057078,0.026571,0.647856,0.707293,0.004888,0.011254,0.021114,Not run,0.047158,0.044232,Not run
dane,Base_Seq,default,0.226000,0.170142,0.105949,0.105789,0.132174,0.176570,0.205635,0.063160,0.495464,0.279127,0.278927,0.145350,0.338329,0.112097,0.013216,0.013228,0.002730,0.009736,0.033049,0.053347,0.690611,0.262500,0.419272,0.052921,0.430243,0.673984,0.343216,0.450552,0.607672,0.037005,0.570103,1.352963,2.104012,0.165199,0.039339,0.257267,1.699610,1.948307,0.010439,0.023330,0.229488,0.710586,0.933601,0.037502,0.332538,0.381461,0.387305,0.387579,0.332961,0.061074,0.215791,0.192345,5.187080,0.678647,0.000000,0.093842,0.227531,0.228370,0.000000,0.037145,0.700678,0.292519,0.605413,0.311980,0.057364,0.026566,0.647853,0.706560,0.004901,0.011253,0.021065,Not run,0.046911,0.044218,Not run
dane,Base_Seq,default,0.190475,0.154052,0.105627,0.105567,0.132131,0.163715,0.202651,0.060468,0.418769,0.283361,0.284096,0.143276,0.308002,0.113747,0.013241,0.014111,0.002389,0.009845,0.033637,0.053674,0.474039,0.257067,0.417576,0.052908,0.428923,0.676778,0.344532,0.442475,0.607147,0.036430,0.555458,1.350256,2.124659,0.165056,0.040307,0.247822,1.678223,1.971550,0.010296,0.023539,0.214554,0.708540,0.859343,0.038035,0.361108,0.378828,0.386534,0.376208,0.341552,0.053924,0.211531,0.193773,5.186054,0.677594,0.000000,0.088837,0.225797,0.227020,0.000000,0.035715,0.512443,0.289657,0.630965,0.312303,0.056538,0.026548,0.647981,0.707342,0.004845,0.011214,0.020998,Not run,0.047297,0.043922,Not run
dane,Base_Seq,default,0.190635,0.155878,0.105918,0.105739,0.132210,0.163715,0.202542,0.059080,0.441158,0.283406,0.283583,0.142490,0.343493,0.113582,0.013232,0.013224,0.002379,0.009847,0.033052,0.053730,0.473229,0.262433,0.428024,0.052945,0.438152,0.689349,0.345823,0.446505,0.605741,0.036760,0.560466,1.350426,2.098630,0.164802,0.039308,0.261364,1.728042,1.967964,0.010197,0.023635,0.223680,0.740419,0.894297,0.037590,0.339466,0.391024,0.394461,0.386933,0.350485,0.054571,0.211685,0.192583,5.187479,0.678290,0.000000,0.088953,0.225726,0.226943,0.000000,0.035711,0.512725,0.290276,0.634220,0.312106,0.057884,0.027307,0.648541,0.707627,0.004846,0.011211,0.021672,Not run,0.046957,0.044046,Not run
dane,Base_Seq,default,0.221851,0.159719,0.111658,0.111696,0.132901,0.165182,0.203194,0.066869,0.469000,0.304570,0.304697,0.144262,0.341642,0.122030,0.013238,0.015368,0.003104,0.011833,0.034346,0.053775,0.505312,0.284504,0.473408,0.053038,0.493187,0.747764,0.376535,0.495184,0.690231,0.041044,0.590776,1.381368,2.103719,0.165315,0.043140,0.275760,1.866491,1.634567,0.011600,0.026485,0.221353,0.810939,0.961203,0.042004,0.363360,0.418785,0.433894,0.418806,0.374071,0.053705,0.212677,0.192532,5.194220,0.794426,0.000000,0.089203,0.227237,0.228171,0.000000,0.035972,0.503900,0.290378,0.652475,0.312504,0.061164,0.029420,0.648596,0.711685,0.005562,0.012104,0.023369,Not run,0.048056,0.046634,Not run
dane,Base_Seq,default,0.190058,0.153686,0.106765,0.106662,0.132190,0.163692,0.202587,0.059210,0.432385,0.283360,0.283066,0.143201,0.343687,0.111782,0.013221,0.013712,0.002576,0.010756,0.033496,0.053551,0.681026,0.284649,0.450040,0.053113,0.450777,0.585903,0.346341,0.445486,0.610565,0.038986,0.552361,1.349607,2.125384,0.165042,0.040105,0.258976,1.714082,1.975087,0.010266,0.024143,0.215330,0.710138,0.864191,0.037734,0.350773,0.386346,0.392061,0.386319,0.353353,0.054912,0.211424,0.193332,5.187326,0.678664,0.000000,0.089105,0.225603,0.226973,0.000000,0.035690,0.512998,0.290168,0.634730,0.311974,0.057568,0.027249,0.649920,0.706587,0.004858,0.011208,0.021570,Not run,0.047317,0.043817,Not run
dane,Base_Seq,default,0.190735,0.155102,0.105807,0.105605,0.132242,0.163910,0.202739,0.058464,0.488204,0.283489,0.283757,0.143004,0.332372,0.113705,0.013214,0.013221,0.002660,0.009793,0.033053,0.053400,0.688985,0.257822,0.420477,0.052927,0.431338,0.738298,0.357030,0.454455,0.606394,0.040075,0.559212,1.340910,2.034103,0.165355,0.039410,0.256495,1.683769,1.601141,0.010250,0.023355,0.214662,0.706910,0.859317,0.037506,0.343242,0.379100,0.386974,0.377432,0.346746,0.056032,0.211661,0.199494,5.186924,0.675701,0.000000,0.088824,0.225557,0.226867,0.000000,0.035620,0.514947,0.290401,0.628480,0.312025,0.057463,0.026638,0.649131,0.707107,0.004931,0.011227,0.021029,Not run,0.046877,0.043682,Not run
dane,Base_Seq,default,0.189838,0.152531,0.105730,0.105738,0.132148,0.163622,0.202690,0.059471,0.423835,0.283377,0.283679,0.143203,0.342979,0.111894,0.013221,0.013721,0.002378,0.010049,0.033500,0.053638,0.475876,0.264350,0.418723,0.052941,0.430417,0.678396,0.348421,0.443698,0.606200,0.037627,0.555421,1.350191,2.125735,0.165063,0.040262,0.258081,1.693834,1.974189,0.010288,0.023468,0.214620,0.708522,0.859407,0.037954,0.359140,0.379629,0.387041,0.376766,0.352284,0.054281,0.211694,0.193816,5.188863,0.680354,0.000000,0.088798,0.225682,0.227095,0.000000,0.035767,0.511530,0.290226,0.629691,0.312039,0.057812,0.026851,0.648617,0.707903,0.004840,0.011219,0.021187,Not run,0.047182,0.044035,Not run
dane,Base_Seq,default,0.191050,0.157005,0.107018,0.106816,0.132301,0.163625,0.202680,0.058868,0.467643,0.283384,0.283658,0.143312,0.347100,0.111900,0.013214,0.013227,0.002619,0.009962,0.033035,0.053414,0.684916,0.286883,0.431904,0.053093,0.431196,0.600428,0.343269,0.484487,0.637837,0.052236,0.495074,1.333309,2.119903,0.165294,0.039333,0.262708,1.709236,1.964347,0.010412,0.023683,0.232259,0.682971,0.902591,0.037791,0.351260,0.379827,0.387631,0.379028,0.359121,0.055502,0.211604,0.193085,5.187273,0.678573,0.000000,0.089058,0.225650,0.226809,0.000000,0.035950,0.511772,0.290483,0.634825,0.304814,0.057890,0.027118,0.647634,0.707197,0.004893,0.011209,0.021343,Not run,0.046930,0.044080,Not run
dane,Base_Seq,default,0.191440,0.153738,0.105693,0.105631,0.132214,0.163740,0.202698,0.059157,0.415511,0.284031,0.284070,0.143941,0.304337,0.113866,0.013226,0.013524,0.002489,0.009787,0.033369,0.053612,0.476513,0.257698,0.419088,0.052913,0.430484,0.668515,0.334079,0.449764,0.610287,0.036122,0.550080,1.352895,2.127159,0.165015,0.040291,0.256743,1.679370,1.974162,0.010343,0.023578,0.214512,0.714321,0.859936,0.038126,0.338272,0.379600,0.387119,0.376610,0.347297,0.054141,0.211460,0.194415,5.184458,0.679127,0.000000,0.088773,0.225981,0.226740,0.000000,0.035653,0.514703,0.289656,0.635689,0.311997,0.055971,0.026503,0.648561,0.706523,0.004828,0.011248,0.021023,Not run,0.047081,0.044225,Not run
dane,Base_Seq,default,0.190973,0.155706,0.105940,0.105811,0.132147,0.163850,0.202666,0.058936,0.430694,0.283990,0.284037,0.142901,0.351756,0.111857,0.013215,0.013230,0.002312,0.009764,0.033038,0.053704,0.473725,0.265372,0.420068,0.052906,0.431124,0.691147,0.341382,0.449911,0.608295,0.037808,0.563621,1.350916,2.109572,0.164948,0.039487,0.259157,1.701611,1.876224,0.010159,0.023462,0.214570,0.710073,0.860234,0.037560,0.330601,0.379072,0.387093,0.376933,0.342597,0.054442,0.211539,0.193473,5.191225,0.679273,0.000000,0.089071,0.225658,0.226441,0.000000,0.035819,0.511919,0.290398,0.629448,0.312013,0.057495,0.026665,0.648387,0.708037,0.004862,0.011237,0.021100,Not run,0.046900,0.044031,Not run
