machine,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
borax,Base_Seq,default,0.894354,0.645202,0.323280,0.322983,0.152288,0.849603,0.451907,0.518531,2.157169,1.353661,1.532962,1.050510,1.489695,0.626306,0.068495,0.069007,0.007358,0.027176,0.187877,0.137286,1.983528,1.176419,1.319965,0.114405,1.320440,2.099085,1.235077,1.437009,2.927108,0.198316,2.375121,7.020968,10.746275,0.476193,0.153038,1.073077,8.282558,9.179168,0.041320,0.063460,1.104235,2.120363,3.291314,0.146275,1.236338,1.147813,0.906440,1.175710,1.264410,0.215740,0.913050,0.727270,20.331746,3.208615,0.000000,0.420797,1.336594,1.368889,0.000000,0.128067,2.081571,0.604870,2.557684,1.330118,0.229684,0.093406,1.509888,1.754733,0.012388,0.040969,0.065962,Not run,0.091563,0.133250,Not run
borax,Base_Seq,default,0.893125,0.645040,0.320938,0.320907,0.152312,0.849921,0.453615,0.516501,2.155974,1.354426,1.533770,1.052413,1.469843,0.626163,0.068475,0.069604,0.007364,0.026452,0.185792,0.137230,1.928455,1.191485,1.302435,0.114149,1.306288,2.110498,1.207891,1.444079,2.918736,0.198725,2.369801,7.000954,10.810165,0.476031,0.153258,1.061213,8.121757,9.141292,0.041037,0.061167,1.037117,2.113914,3.269329,0.146432,1.204563,1.137069,0.890768,1.163115,1.170385,0.215962,0.913739,0.733888,20.335311,3.223134,0.000000,0.433394,1.334689,1.367597,0.000000,0.130528,2.085964,0.605557,2.557430,1.331005,0.230310,0.093534,1.511139,1.750621,0.012528,0.041071,0.063122,Not run,0.091558,0.132475,Not run
borax,Base_Seq,default,0.882754,0.655384,0.332506,0.332113,0.152245,0.846271,0.451760,0.514203,2.059209,1.355266,1.532353,1.048233,1.452701,0.626174,0.068473,0.068764,0.007534,0.031342,0.186885,0.137752,1.926461,1.181344,1.351867,0.114200,1.383815,2.115409,1.282194,1.405310,2.936389,0.197291,2.350719,6.993161,10.816639,0.475499,0.151289,0.977185,8.057648,9.087745,0.040549,0.060500,1.097638,2.137048,3.263584,0.144882,1.252293,1.159613,0.936831,1.230764,1.267316,0.217389,0.913927,0.731551,20.344911,3.227931,0.000000,0.419801,1.344456,1.369238,0.000000,0.129121,2.082390,0.630419,2.560587,1.329105,0.231207,0.093180,1.509958,1.764847,0.012392,0.040947,0.067678,Not run,0.093115,0.140841,Not run
borax,Base_Seq,default,0.893483,0.678368,0.335255,0.333228,0.152249,0.854802,0.452325,0.517869,2.365260,1.354337,1.531322,1.045468,1.642558,0.625886,0.068475,0.069452,0.007383,0.029371,0.186104,0.139666,1.922709,1.300731,1.349342,0.114103,1.354504,2.349383,1.341086,1.505337,2.910553,0.215495,2.734787,7.193662,10.869356,0.481201,0.153069,0.986722,7.900876,9.570048,0.040816,0.058517,1.203906,2.110884,3.262614,0.147554,1.519797,1.180015,0.965387,1.212283,1.482843,0.229148,0.913226,0.729531,20.393639,3.443772,0.000000,0.424969,1.325194,1.367459,0.000000,0.134085,2.165544,0.606355,2.913069,1.327557,0.233697,0.094389,1.513111,1.766270,0.012439,0.040779,0.065936,Not run,0.091704,0.130745,Not run
borax,Base_Seq,default,0.892928,0.647710,0.326254,0.326016,0.152166,0.848281,0.451959,0.513012,2.178340,1.357604,1.534505,1.044284,1.481824,0.626377,0.068474,0.069074,0.007365,0.027082,0.185925,0.139079,1.919119,1.174936,1.306268,0.114234,1.311821,2.117129,1.291741,1.423244,2.919342,0.199404,2.373964,7.011712,10.788673,0.472437,0.151339,0.952737,7.810843,9.075985,0.041003,0.056907,1.083590,2.141038,3.264292,0.145215,1.313847,1.151059,0.909137,1.174293,1.235511,0.216695,0.914711,0.734642,20.336298,3.208400,0.000000,0.419475,1.348314,1.367483,0.000000,0.131284,2.082686,0.622744,2.568446,1.328450,0.231287,0.092260,1.510828,1.753412,0.012417,0.040990,0.063756,Not run,0.091585,0.129497,Not run
boraxo,Base_Seq,default,0.971832,0.548199,0.452074,0.440504,0.436854,0.569763,0.656113,0.264123,1.679979,0.982949,0.986434,1.149672,1.151937,0.445797,0.043726,0.043763,0.009488,0.048856,0.109247,0.197572,1.686943,1.067849,1.934289,0.175608,1.942420,2.696684,1.486987,1.750879,2.584251,0.351784,2.035666,21.060104,32.987002,0.605823,0.373332,1.303491,12.914951,34.338485,0.080430,0.130984,1.260104,3.095126,4.659031,0.370667,1.467831,1.724201,1.709221,1.711933,1.443982,0.216314,1.270510,0.846599,23.531194,2.916364,0.000000,0.562744,1.488603,1.619559,0.000000,0.149939,2.481329,0.858878,2.402262,1.749558,0.329032,0.180449,2.322959,2.629198,0.024622,0.041971,0.105933,Not run,0.119458,0.238703,Not run
boraxo,Base_Seq,default,0.977874,0.550067,0.451876,0.440672,0.436879,0.568870,0.655456,0.264966,1.680225,1.013369,1.010929,1.133177,1.154345,0.424864,0.043727,0.043780,0.009841,0.048917,0.109267,0.197544,1.686212,1.060544,1.911033,0.175363,1.925218,2.701941,1.484837,1.749526,2.596877,0.352292,2.041511,21.041847,32.546980,0.606106,0.384788,1.301260,12.801487,34.354448,0.081813,0.130542,1.253281,3.063080,4.674842,0.369056,1.460069,1.733237,1.703361,1.699142,1.444826,0.212306,1.270674,0.845390,23.541524,2.910984,0.000000,0.562781,1.484982,1.619166,0.000000,0.154172,2.478371,0.858786,2.398335,1.749705,0.329360,0.180894,2.323160,2.629823,0.023541,0.039616,0.107611,Not run,0.119329,0.232917,Not run
boraxo,Base_Seq,default,0.976594,0.548329,0.457244,0.443994,0.436866,0.572660,0.656011,0.259891,1.671657,1.047878,1.043762,1.152959,1.151604,0.411702,0.043729,0.043764,0.009709,0.050083,0.109230,0.197572,1.686181,1.089840,1.959249,0.175901,1.949580,2.653441,1.499188,1.697293,2.587127,0.352182,2.042266,20.754054,32.366902,0.605881,0.344485,1.215888,11.632098,34.302311,0.076610,0.117036,1.260573,3.053425,4.656648,0.333478,1.474017,1.704209,1.710935,1.710656,1.456473,0.216559,1.270527,0.841914,23.526768,2.911516,0.000000,0.563327,1.488485,1.619436,0.000000,0.155773,2.478837,0.858877,2.362984,1.749955,0.329093,0.182144,2.322945,2.663469,0.024297,0.042391,0.103204,Not run,0.119548,0.240007,Not run
boraxo,Base_Seq,default,0.986482,0.578404,0.511702,0.504735,0.436899,0.601338,0.658066,0.273034,1.933343,1.140620,1.129680,1.136611,1.374926,0.476356,0.043729,0.043787,0.009597,0.059346,0.109301,0.197819,1.697106,1.309319,2.230487,0.176849,2.254752,3.085064,1.661412,1.768634,2.650858,0.355305,2.421426,20.769679,32.525122,0.623868,0.353107,1.321777,12.511123,34.400362,0.078060,0.131342,1.317166,3.147784,4.699166,0.357503,1.823339,2.045187,1.985509,2.015892,1.729214,0.230702,1.262921,0.848634,23.511125,3.088043,0.000000,0.564869,1.485725,1.617671,0.000000,0.152126,2.565135,0.860414,2.676693,1.750352,0.335754,0.185635,2.323088,2.646184,0.025984,0.045667,0.122893,Not run,0.119590,0.244765,Not run
boraxo,Base_Seq,default,0.974087,0.548933,0.453207,0.441655,0.436896,0.569738,0.655534,0.254663,1.693710,1.028908,1.023865,1.124613,1.156028,0.427457,0.043723,0.043738,0.009717,0.049435,0.109229,0.197525,1.685197,1.071412,1.927706,0.175454,1.916312,2.683878,1.487976,1.712034,2.585851,0.352053,2.037641,20.971335,32.719913,0.605861,0.356136,1.204538,11.444064,34.313879,0.078259,0.114905,1.268096,3.088477,4.625422,0.336473,1.472330,1.743835,1.735773,1.732139,1.449517,0.214479,1.270550,0.847033,23.516890,2.899866,0.000000,0.562987,1.485655,1.617626,0.000000,0.148904,2.480322,0.858913,2.395663,1.749688,0.329234,0.180974,2.323110,2.629126,0.023880,0.040311,0.107286,Not run,0.119427,0.236916,Not run
boraxo,Base_Seq,default,0.941124,0.520759,0.425442,0.414932,0.436886,0.559744,0.655216,0.264706,1.601916,0.959082,0.961203,1.206800,1.104099,0.407918,0.043723,0.043779,0.010136,0.046298,0.109253,0.197491,1.638939,1.003202,1.831731,0.175207,1.840414,2.546627,1.410590,1.728192,2.458480,0.350515,1.937618,21.134872,33.030024,0.600025,0.373129,1.224040,12.063802,34.325881,0.080970,0.122346,1.228765,2.959407,4.475212,0.370190,1.402902,1.653251,1.632140,1.638385,1.374107,0.204734,1.270030,0.823107,23.553149,2.760402,0.000000,0.562154,1.488645,1.619561,0.000000,0.149423,2.470492,0.858290,2.262652,1.749682,0.326842,0.178448,2.321696,2.622245,0.023735,0.041080,0.101173,Not run,0.119359,0.224769,Not run
boraxo,Base_Seq,default,0.942137,0.520859,0.427731,0.418926,0.436882,0.559330,0.655872,0.259671,1.607475,1.002520,1.007079,1.157417,1.104549,0.401169,0.043723,0.043778,0.009688,0.046628,0.109280,0.197528,1.637321,1.001608,1.826270,0.175349,1.839204,2.558257,1.407594,1.727982,2.456620,0.351052,1.937553,21.074890,32.597955,0.600000,0.376228,1.225122,12.194186,34.329122,0.083002,0.124542,1.222447,2.907555,4.478490,0.372381,1.384180,1.664568,1.617775,1.613927,1.370247,0.206720,1.270062,0.818609,23.526675,2.762076,0.000000,0.562311,1.474946,1.617892,0.000000,0.154262,2.471332,0.858205,2.268118,1.750003,0.326780,0.178361,2.321865,2.621872,0.023353,0.039899,0.101152,Not run,0.119284,0.223517,Not run
boraxo,Base_Seq,default,0.943807,0.520687,0.423787,0.414665,0.436909,0.562106,0.656059,0.262013,1.598108,1.083691,1.039950,1.236223,1.102916,0.403664,0.043725,0.043755,0.009561,0.046159,0.109235,0.197469,1.638435,1.031448,1.835000,0.175713,1.843711,2.497849,1.414637,1.676082,2.457533,0.350286,1.942053,20.854345,32.464120,0.600021,0.344051,1.148953,11.104618,34.324459,0.076378,0.113747,1.238124,2.991665,4.506421,0.339236,1.406048,1.596344,1.596137,1.609921,1.383288,0.205259,1.270056,0.817993,23.520593,2.761040,0.000000,0.562033,1.488175,1.619932,0.000000,0.155348,2.472793,0.858460,2.231596,1.749721,0.326458,0.178852,2.321784,2.656778,0.023897,0.041806,0.096611,Not run,0.119415,0.229802,Not run
boraxo,Base_Seq,default,0.953729,0.550775,0.489301,0.483892,0.436885,0.586862,0.657676,0.281858,1.853406,1.163276,1.171208,1.221155,1.327217,0.487964,0.043726,0.043782,0.009403,0.056190,0.109311,0.197745,1.654304,1.253296,2.119320,0.176434,2.134448,2.950654,1.574996,1.747566,2.513389,0.354140,2.331592,20.931664,32.801128,0.617227,0.338372,1.232097,12.056239,34.335601,0.077560,0.122615,1.289901,2.961408,4.464783,0.337502,1.735815,1.962627,1.892016,1.903619,1.654662,0.223351,1.271027,0.821807,23.528923,2.958021,0.000000,0.563390,1.486190,1.617781,0.000000,0.150662,2.556150,0.859626,2.545430,1.750219,0.332055,0.182263,2.322636,2.637994,0.025678,0.046592,0.117217,Not run,0.119506,0.228211,Not run
boraxo,Base_Seq,default,0.941204,0.520153,0.430985,0.422447,0.436891,0.559417,0.655872,0.264350,1.614060,0.982735,0.980261,1.094567,1.104326,0.401316,0.043721,0.043735,0.010123,0.046541,0.109266,0.197444,1.633970,1.005727,1.837519,0.175286,1.829246,2.546820,1.405662,1.691014,2.459305,0.351192,1.934647,20.946835,32.676174,0.599948,0.352887,1.142638,10.910560,34.325223,0.080394,0.111196,1.232904,2.947050,4.420886,0.348266,1.389070,1.669999,1.630551,1.618853,1.371451,0.205599,1.270008,0.822975,23.538000,2.741124,0.000000,0.562132,1.486393,1.618082,0.000000,0.147836,2.472640,0.858308,2.271262,1.749780,0.326975,0.178370,2.322082,2.621846,0.023425,0.039650,0.100028,Not run,0.119347,0.226449,Not run
boraxo,Base_Seq,default,0.941395,0.523336,0.427584,0.416389,0.436885,0.559901,0.655372,0.255888,1.614881,1.010955,1.013249,1.135772,1.109615,0.422569,0.043732,0.043770,0.009395,0.045571,0.109263,0.197440,1.637836,1.001576,1.838572,0.175368,1.852809,2.571479,1.404510,1.729906,2.467477,0.350886,1.939179,21.014097,32.905380,0.599615,0.361075,1.217702,12.136090,34.320412,0.079892,0.121442,1.222840,2.878222,4.406215,0.354944,1.397384,1.663809,1.621124,1.627085,1.371335,0.204514,1.270042,0.822106,23.530711,2.765105,0.000000,0.562084,1.488893,1.620082,0.000000,0.149346,2.470574,0.858326,2.264115,1.749453,0.326861,0.178442,2.322020,2.622026,0.023864,0.042256,0.100768,Not run,0.119400,0.222067,Not run
boraxo,Base_Seq,default,0.945157,0.523421,0.430415,0.419818,0.436931,0.560194,0.655413,0.261775,1.613890,0.994444,0.993866,1.163699,1.109898,0.410977,0.043722,0.043779,0.009543,0.045159,0.109280,0.197444,1.643271,1.004895,1.807603,0.175218,1.825246,2.573382,1.401883,1.729752,2.468255,0.350965,1.938143,21.058397,32.553058,0.599448,0.363060,1.212950,12.089522,34.313032,0.079955,0.121682,1.213701,2.869383,4.419570,0.360935,1.388097,1.648486,1.598608,1.609727,1.373311,0.204727,1.270054,0.817178,23.536471,2.764141,0.000000,0.562385,1.475923,1.618974,0.000000,0.153603,2.473555,0.858293,2.274001,1.749694,0.326843,0.178324,2.322085,2.621963,0.023124,0.039466,0.100133,Not run,0.119277,0.225422,Not run
boraxo,Base_Seq,default,0.946008,0.522635,0.421655,0.415878,0.436893,0.562693,0.655784,0.251519,1.611466,1.056772,1.026290,1.127615,1.109197,0.432413,0.043731,0.043733,0.009561,0.045561,0.109232,0.197511,1.640007,1.032923,1.839989,0.175531,1.846317,2.507140,1.412492,1.678605,2.467493,0.350368,1.946030,20.725403,32.327009,0.599191,0.342276,1.134547,10.916238,34.318140,0.075588,0.108268,1.232198,2.958961,4.443439,0.329971,1.405739,1.610190,1.590934,1.606915,1.380884,0.206009,1.270074,0.815969,23.532597,2.760729,0.000000,0.562053,1.488738,1.619592,0.000000,0.154652,2.471213,0.858345,2.221410,1.749413,0.326885,0.178816,2.322073,2.654392,0.023576,0.041364,0.095864,Not run,0.119356,0.227152,Not run
boraxo,Base_Seq,default,0.954670,0.553461,0.489193,0.482438,0.436894,0.588902,0.657507,0.268742,1.860660,1.074204,1.078879,1.135356,1.325352,0.448202,0.043724,0.043797,0.009443,0.054973,0.109304,0.197710,1.655689,1.232210,2.127587,0.175739,2.128143,2.960016,1.571146,1.749941,2.517425,0.353976,2.345206,20.794793,32.628632,0.616481,0.357308,1.224510,11.713089,34.325838,0.081112,0.119707,1.265747,2.948243,4.455498,0.356121,1.740350,1.965137,1.882231,1.894393,1.666187,0.226720,1.270723,0.821281,23.528635,2.961970,0.000000,0.563604,1.470313,1.596664,0.000000,0.150717,2.562118,0.859453,2.546042,1.749851,0.332638,0.182214,2.322509,2.637532,0.024396,0.043981,0.116588,Not run,0.119411,0.233585,Not run
boraxo,Base_Seq,default,0.941919,0.522319,0.428693,0.418548,0.436946,0.559951,0.655883,0.250023,1.624576,1.054116,1.052327,1.115178,1.110465,0.409332,0.043727,0.043759,0.009663,0.046007,0.109235,0.197529,1.641882,1.006622,1.806813,0.175189,1.798142,2.549833,1.402100,1.692858,2.466529,0.350843,1.943931,20.969707,32.701090,0.599508,0.345613,1.125847,10.789014,34.311839,0.076498,0.107741,1.232330,2.906895,4.473826,0.339443,1.409868,1.637355,1.614620,1.632029,1.376753,0.203445,1.269944,0.821353,23.516714,2.772461,0.000000,0.562000,1.485796,1.617655,0.000000,0.147903,2.473231,0.858211,2.266676,1.749553,0.326812,0.178517,2.321798,2.621854,0.023773,0.042628,0.099852,Not run,0.119438,0.227453,Not run
corona-cpu,Base_Seq,default,0.632301,0.276347,0.349042,0.345920,0.152459,0.471407,0.535344,0.604454,0.799582,1.733973,1.892122,1.290515,0.543340,0.574110,0.081976,0.081582,0.003766,0.038376,0.209401,0.170278,0.882135,0.595489,1.534168,0.096401,1.538632,1.105869,0.966326,0.933518,1.252232,0.121343,1.210805,8.540049,15.205925,0.473219,0.156231,1.134625,13.578180,10.987116,0.040160,0.106397,1.236005,3.591760,3.795722,0.163389,1.165509,1.511393,1.629102,1.545576,1.102659,0.241840,0.722103,0.847504,17.293208,1.920283,0.000000,0.259707,0.902665,0.899886,0.000000,0.128812,1.724596,0.677737,1.349067,1.024379,0.228933,0.112785,1.800177,2.017815,0.018032,0.038094,0.073760,Not run,0.109779,0.195840,Not run
