machine,app,"args",ranks,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
quartz,minigan,"",27,0.1,1112370370.3703704,2294518518.5185184,933407407.4074074,6823259259.259259,21111111.111111112,21037037.03703704,4222222.222222222,2222222.222222222,771215.222222222,1484491244.4074075,265338131.8148148,53501.33333333334,2105161.037037037,324000000.0,1.873831777777777,,,,4.126168222222223
quartz,minigan,"",27,0.1166,1558814814.8148148,3244222222.2222233,1318074074.074074,9637481481.481482,35851851.85185185,28370370.37037037,6444444.444444444,3703703.703703704,1097586.666666667,2120986831.6296296,391562573.25925934,58651.851851851854,2105430.2962962957,474074074.07407415,2.5862571111111112,,,,4.409742888888888
quartz,minigan,"",27,0.1333,2023481481.4814816,4337111111.111111,1724888888.8888884,12740814814.814816,50074074.07407408,39259259.25925926,8592592.592592593,4740740.740740742,1535159.7777777778,2978434781.592593,529800728.5925926,53500.62962962963,2105161.074074074,617111111.1111113,3.5188495925925927,,,,4.479150407407408
quartz,minigan,"",27,0.1,358592592.59259266,844740740.7407408,346074074.07407415,2471111111.111111,15259259.25925926,8370370.37037037,1555555.5555555557,666666.6666666665,344952.96296296304,657484141.1481483,117406516.81481482,53501.37037037037,2105161.111111111,129407407.4074074,0.7170874814814815,,,,5.282912518518518
quartz,minigan,"",27,0.1,522666666.6666667,1287629629.6296294,534814814.81481487,3761037037.037037,25259259.25925925,12962962.962962965,3555555.5555555555,1407407.4074074074,543948.2222222221,1041073755.0,189023827.1851852,58697.814814814825,2105431.925925926,214518518.5185185,1.051961259259259,,,,4.948038740740741
quartz,minigan,"",27,0.15,2977777777.7777767,6011777777.777778,2537925925.925925,18161259259.25926,65629629.62962963,52888888.88888889,11037037.037037035,6518518.518518519,2090054.0,4056754224.1481476,746635841.2962964,56077.62962962963,2105295.777777778,870518518.5185188,4.859639851851852,,,,4.140360148148148
quartz,minigan,"",27,0.1666,3492444444.444445,7446740740.740741,3026370370.3703704,22046518518.51852,98666666.66666669,68740740.74074075,18000000.0,8000000.0,2708395.222222222,5251880421.777778,936064195.7407408,61296.111111111124,2105567.4814814813,1167111111.1111116,6.2727215925925925,,,,3.723278407407408
quartz,miniqmc,"",1,0.0333,412000000.0,587888888.8888887,65305555.55555555,1474111111.1111116,27777.777777777777,55555.555555555555,0.0,0.0,18545.20833333333,39454580.152777776,8436323.861111112,525.0555555555555,30141.888888888887,39111111.11111111,0.7567937916666665,,,,1.2412062083333337
quartz,miniqmc,"",1,0.05,250611111.11111107,352805555.55555564,38638888.88888889,885222222.2222222,55555.555555555555,0.0,0.0,0.0,7948.319444444444,21331856.18055556,4297165.5,525.0555555555555,30141.888888888887,17444444.444444444,0.6240817083333335,,,,2.3759182916666663
quartz,miniqmc,"",1,0.05,342194444.4444444,485666666.6666667,53194444.44444445,1215916666.6666667,0.0,27777.777777777777,0.0,0.0,12505.388888888889,31270260.319444444,5968108.208333332,525.0555555555555,30141.888888888887,33027777.777777776,0.3988480694444442,,,,2.601151930555556
quartz,miniqmc,"",1,0.05,351916666.6666667,515972222.22222215,62000000.0,1295694444.4444444,416666.66666666674,0.0,0.0,0.0,26422.625,55735466.0,11844056.708333332,525.0555555555555,30141.902777777777,61888888.88888889,0.807838180555556,,,,2.192161819444444
quartz,miniqmc,"",1,0.05,422361111.1111111,625722222.2222222,76472222.22222222,1572027777.7777774,1500000.0,83333.33333333331,0.0,0.0,35865.625,73982926.30555555,16295386.736111112,525.0555555555555,30141.902777777777,73638888.88888891,1.0795354027777784,,,,1.9204645972222216
quartz,miniqmc,"",1,0.05,530833333.3333333,789500000.0,97194444.44444443,1982833333.3333333,1666666.666666667,277777.7777777777,0.0,27777.777777777777,47372.27777777778,98314698.93055557,21271712.861111112,525.0555555555555,30141.888888888887,97166666.66666669,1.2688500138888894,,,,1.7311499861111106
quartz,miniqmc,"",1,0.05,639722222.2222222,955833333.3333334,119222222.22222222,2403305555.5555553,2055555.555555556,2000000.0,0.0,55555.555555555555,61250.47222222223,121561576.19444443,27072942.58333333,525.0555555555555,30141.888888888887,124611111.11111107,1.5376497361111117,,,,1.4623502638888883
quartz,miniqmc,"",27,0.1166,1541407407.4074075,3185777777.7777767,1306962962.9629624,9415185185.185184,38888888.88888889,28222222.222222224,6962962.962962963,3037037.037037037,1075597.962962963,2069342983.5925925,462895393.48148143,58651.814814814825,2105430.222222222,437037037.037037,2.5196522592592596,,,,4.47634774074074
quartz,miniqmc,"",27,0.1166,2212666666.6666665,4537037037.037037,1890370370.3703704,13489925925.925926,58370370.37037037,38296296.2962963,9777777.777777778,5333333.333333333,1526959.259259259,2959965456.5185184,676696742.1111113,53501.33333333334,2105161.037037037,607851851.8518517,3.4502692222222238,,,,3.545730777777776
quartz,miniqmc,"",27,0.1,448444444.4444444,1115037037.0370374,467185185.18518513,3245481481.4814816,14814814.814814815,11481481.48148148,2000000.0,1333333.333333333,458785.2962962964,874508931.962963,179669684.88888887,63868.40740740741,2105701.8518518517,177703703.70370367,0.9404522592592592,,,,5.059547740740741
quartz,miniqmc,"",27,0.15,2694296296.296296,5889185185.185185,2331555555.5555553,17091333333.333334,56740740.74074074,53037037.03703704,11037037.037037035,6592592.592592592,2046623.7777777773,3969132370.407407,895382252.1481483,61296.07407407407,2105567.4074074067,859259259.2592592,4.66465751851852,,,,4.33534248148148
quartz,miniqmc,"",27,0.1,624370370.3703704,1685555555.5555556,647333333.3333334,4709629629.62963,31407407.40740741,18000000.0,5259259.259259258,2074074.0740740744,724075.074074074,1385995976.4074075,289471046.3333334,61295.259259259255,2105567.4444444445,293481481.4814815,1.404287148148148,,,,4.595712851851852
quartz,miniqmc,"",27,0.1833,3522740740.740741,7796296296.296295,3184666666.6666665,22806740740.74074,99703703.7037037,71703703.7037037,16888888.888888888,9037037.037037035,2779402.777777778,5398086199.888889,1272835907.6666667,56055.59259259259,2105294.888888889,1152444444.4444444,6.500807888888887,,,,4.497192111111112
quartz,miniqmc,"",27,0.2,4986666666.666667,10503407407.407408,4465925925.925926,31303703703.703705,116074074.07407407,90222222.22222222,22518518.51851852,11481481.48148148,3448976.5925925933,6679013628.555553,1461233058.8148148,53501.37037037037,2105161.111111111,1515851851.851852,8.07123937037037,,,,3.9287606296296307
quartz,minitri,"",1,0.05,276000000.0,391416666.6666667,43944444.44444445,981805555.5555557,0.0,0.0,0.0,0.0,9814.847222222224,22952674.402777776,5325253.222222223,525.0555555555555,30141.888888888887,28638888.88888889,0.5751196805555557,,,,2.424880319444444
quartz,minitri,"",1,0.05,338888888.8888889,494305555.5555557,58972222.22222222,1242138888.8888884,388888.88888888893,27777.777777777777,0.0,0.0,22992.79166666667,52131670.0,10512477.472222222,525.0555555555555,30141.888888888887,46694444.44444445,0.7414427083333336,,,,2.2585572916666665
quartz,minitri,"",1,0.05,394944444.4444444,560527777.7777778,61472222.22222222,1406916666.6666667,0.0,55555.555555555555,0.0,0.0,15544.388888888889,34669825.0,7388681.138888889,525.0555555555555,30141.902777777777,39138888.88888889,0.6570618472222223,,,,2.3429381527777777
quartz,minitri,"",1,0.05,456722222.22222215,668305555.5555558,79583333.33333333,1677722222.2222226,1361111.111111111,55555.555555555555,0.0,0.0,32728.819444444438,68736750.44444445,14799208.152777778,525.0555555555555,30141.902777777777,64638888.88888889,1.2746770972222223,,,,1.7253229027777777
quartz,minitri,"",1,0.05,504138888.8888889,749305555.5555558,92916666.66666669,1882666666.6666667,1666666.666666667,194444.4444444445,0.0,0.0,44579.319444444445,92674329.11111107,20328253.541666668,525.0555555555555,30141.902777777777,98777777.77777778,0.9011768194444444,,,,2.0988231805555557
quartz,minitri,"",1,0.05,613111111.1111113,917611111.1111113,114888888.88888893,2305194444.444445,2722222.222222222,1861111.111111111,0.0,55555.555555555555,59334.22222222223,122557352.5,26649786.73611111,525.0555555555555,30141.902777777777,119694444.44444443,1.6228500555555558,,,,1.3771499444444442
quartz,minitri,"",1,0.05,783805555.5555558,1174000000.0,146694444.44444445,2949500000.0,3500000.0,2000000.0,0.0,55555.555555555555,76363.47222222223,149232712.18055555,33841763.375,525.0555555555555,30141.902777777777,157361111.11111107,1.8275962222222224,,,,1.1724037777777776
quartz,minitri,"",27,0.0833,532888888.8888889,1361111111.1111116,535925925.92592585,3856148148.1481476,23037037.03703704,15037037.037037035,3555555.5555555555,1777777.7777777778,556657.3703703703,1066364420.0,270784468.8518519,63862.0,2105701.740740741,217777777.77777785,1.1709999629629628,,,,3.8270000370370374
quartz,minitri,"",27,0.1166,1942888888.8888886,4080148148.1481476,1636074074.074074,11880888888.888893,48888888.88888889,35333333.333333336,9333333.333333334,3703703.703703704,1341708.5925925926,2584916932.888889,697524032.8888887,63894.33333333334,2105702.888888889,555555555.5555557,3.05604862962963,,,,3.9399513703703697
quartz,minitri,"",27,0.1333,2728370370.3703704,5756296296.296296,2424296296.296296,17013481481.481482,68074074.07407407,47925925.92592593,12222222.222222222,6296296.296296298,1864982.7777777773,3609230110.185185,1031085151.8888887,48304.18518518518,2104890.111111111,745555555.5555558,4.3145277037037015,,,,3.6834722962962987
quartz,minitri,"",27,0.1666,3495259259.2592587,7521111111.111111,2976444444.444445,21772444444.444443,105481481.48148148,68370370.37037037,17703703.703703705,8888888.888888888,2614190.8518518517,5074570105.888889,1381464787.8888884,61296.07407407407,2105567.4074074067,1088296296.2962964,5.859346703703703,,,,4.136653296296298
quartz,minitri,"",27,0.1,846666666.6666666,2211851851.851852,885925925.925926,6260962962.962963,32962962.96296297,22814814.81481481,6222222.222222223,2888888.888888888,902745.9629629628,1729691347.7407408,396551066.7407407,63893.444444444445,2105702.8518518517,368222222.22222215,1.7439141111111107,,,,4.256085888888889
quartz,minitri,"",27,0.2,4797851851.85185,10288370370.37037,4186518518.518519,30001925925.925926,107925925.92592593,90592592.5925926,19555555.55555556,11777777.777777778,3473356.9259259263,6743077173.888889,1872885814.2222226,56099.62962962963,2105296.5925925933,1449259259.2592592,7.5843617407407375,,,,4.4156382592592625
quartz,minitri,"",27,0.25,6143851851.85185,13159111111.111107,5395259259.259259,38521851851.85185,125555555.55555557,116518518.51851852,26000000.0,14592592.592592593,4510672.851851852,8741768309.592592,2255886941.555556,58697.0,2105431.888888889,1961629629.6296296,10.200119111111107,,,,4.799880888888893
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/cartesian/basic.in",1,0.0833,435555555.5555557,1235527777.7777774,192194444.44444445,2783416666.6666665,42416666.66666666,6916666.666666668,11527777.777777778,2027777.7777777773,2.958333333333333,138755578.63888893,38105685.5,550.1388888888888,30160.16666666667,250500000.0,2.341336527777778,,,,2.656663472222222
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/cartesian/basic.in",32,0.1166,1490687500.0,2983437500.0,1061875000.0,8492062500.0,49000000.0,11500000.0,5187500.0,3687500.0,195.375,298655424.0625,86349953.0,67175.8125,2106015.03125,187000000.0,1.8091223125,,,,5.186877687499999
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/cartesian/skinny.in",1,0.1,568111111.1111113,1896916666.6666667,311472222.22222215,4213527777.777777,82638888.88888891,16750000.0,17138888.888888888,4027777.777777778,3.9722222222222223,236867340.90277785,67471186.18055555,548.4166666666666,30160.222222222223,451000000.0,3.6037434027777775,,,,2.3962565972222225
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/cartesian/skinny.in",32,0.15,2858250000.0,5492625000.0,2029125000.0,15906375000.0,65687500.0,22875000.0,9187500.0,9437500.0,189.875,553674506.34375,163987518.96875,69323.8125,2106148.8125,466000000.0,3.5083040312500007,,,,5.491695968749999
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/cartesian/uni.in",1,0.1,443194444.4444444,1263472222.2222226,202277777.77777785,2859166666.6666665,44000000.0,7027777.777777777,12194444.444444446,2027777.7777777773,0.6388888888888888,183353260.3333333,80617505.56944445,551.8333333333334,30161.305555555562,268861111.1111111,3.710816138888889,,,,2.289183861111111
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/cartesian/uni.in",32,0.1,1540812500.0,3090812500.0,1132437500.0,8774750000.0,60312500.0,11437500.0,6187500.0,3750000.0,208.96875,442691126.34375,213462160.5,71805.84375,2106283.84375,197062500.0,1.9181573437500008,,,,4.081842656249999
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/cartesian/uni_rev.in",1,0.0833,492194444.4444444,1073388888.8888887,151277777.77777782,2471888888.888889,45805555.55555555,6111111.111111111,12277777.777777778,2027777.7777777773,2.4722222222222223,85518248.63888891,90554484.70833331,551.8611111111112,30161.305555555562,360138888.8888889,4.023353194444447,,,,0.9746468055555528
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/cartesian/uni_rev.in",32,0.0833,1165750000.0,2165125000.0,810250000.0,6271750000.0,53250000.0,13187500.0,7125000.0,5687500.0,188.40625,240687871.5,220271568.125,65020.875,2105883.8125,223875000.0,1.6609517500000002,,,,3.33704825
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/loh1/LOH.1-h100.in",1,3.8,46195611111.11112,101708777777.77776,13663111111.111107,231047777777.7777,4973333333.333333,758944444.4444442,2230472222.2222233,272361111.1111111,2.9027777777777777,3921400492.819445,4651602623.958333,575.9722222222222,30158.45833333333,56353027777.77778,224.97888331944256,,,,3.0211166805574408
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/loh1/LOH.1-h100.in",32,2.4833,116640625000.0,215593250000.0,76956562500.0,613688500000.0,5672312500.0,1207875000.0,677312500.0,424812500.0,303.84375,18975176403.65625,9339133988.71875,68891.375,2106010.1875,15623937500.0,135.3625204999997,,,,13.635479500000287
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/loh1/LOH.1-h50.in",1,54.3166,391618583333.3333,1135035194444.4443,167427166666.66666,2478212972222.2217,80134472222.22223,11311750000.0,43777694444.444435,4207916666.6666665,1.1111111111111112,68821010797.16667,72602858005.27779,575.9166666666666,30161.08333333333,883197472222.2222,3174.673626791295,,,,84.3223732087049
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/loh1/LOH.1-h50.in",32,34.75,1640617000000.0,3064998687500.0,1104176562500.0,8757922750000.0,80853875000.0,15538562500.0,9447437500.0,5690625000.0,287.6875,192388939207.90625,137756903326.0,71244.71875,2106150.65625,208840687500.0,1956.6442130312107,,,,128.3557869687893
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/loh2/LOH.2-h100.in",1,3.9666,50719250000.0,108189916666.66667,14418416666.666666,247078638888.8889,4954416666.666667,747250000.0,2238777777.7777767,271777777.77777785,500.6805555555555,4095509691.111111,4707151019.25,10093.694444444445,31333.388888888887,56674361111.11112,226.14741447222067,,,,11.848585527779335
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/loh2/LOH.2-h100.in",32,2.5,117062875000.0,217500812500.0,78669250000.0,620251437500.0,5751062500.0,1215687500.0,759687500.0,426937500.0,2734.65625,19492794256.71875,9536872477.96875,735078.71875,2108787.375,15891875000.0,136.26778937499978,,,,13.73221062500022
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/loh2/LOH.2-h50.in",1,53.75,390262138888.8889,1133886888888.8892,167508194444.44446,2475056944444.4443,80271305555.55556,11303916666.666666,43921194444.444435,4201250000.0,2186.597222222222,69191714603.86111,72714736778.09723,10097.541666666666,35295.375,859771944444.4445,3209.7198468884058,,,,15.280153111594245
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/loh2/LOH.2-h50.in",32,34.85,1560059687500.0,2984551812500.0,1059151500000.0,8449230250000.0,77994312500.0,15003187500.0,9394500000.0,5504437500.0,6730.28125,196364719180.375,139314337815.28125,711647.0,2117569.875,203512562500.0,1941.8723814999105,,,,149.1276185000895
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/pointsource/point-source-dg.in",1,0.0166,166666.66666666663,222222.22222222228,27777.777777777777,555555.5555555555,0.0,0.0,0.0,0.0,2.6805555555555562,3861.291666666666,984.6388888888887,533.0416666666666,30152.013888888887,0.0,0.0009309027777777778,,,,0.9950690972222223
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/pointsource/pointsource.in",1,0.1,972083333.3333334,1789750000.0,223166666.66666663,4204000000.0,58722222.22222222,8388888.888888888,17888888.888888888,2194444.4444444445,1.0,70842519.5,64158708.13888889,533.0555555555555,30160.66666666667,535861111.1111111,4.153448194444444,,,,1.8465518055555563
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/pointsource/pointsource.in",32,0.1,1471625000.0,2714125000.0,989062500.0,7761812500.0,75437500.0,16500000.0,9062500.0,5562500.0,200.28125,334782214.34375,147300739.15625,68255.15625,2106149.71875,236062500.0,1.854700625,,,,4.1452993750000005
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/pointsource/ps2.in",1,1.3,16184972222.22222,42137805555.55557,6332611111.111111,95481444444.44444,1551888888.8888884,287805555.55555564,868388888.8888887,84972222.22222222,4.111111111111111,4194503849.569445,955663130.625,532.9166666666666,30161.20833333333,8372805555.555554,75.16625315277736,,,,2.833746847222642
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/pointsource/ps2.in",32,0.95,42089500000.0,89383250000.0,30946250000.0,249049125000.0,1716312500.0,390437500.0,135562500.0,120625000.0,214.84375,11654237593.40625,2139242175.0,66015.15625,2106017.09375,3780562500.0,48.17303834374998,,,,8.82696165625002
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/topo/gaussianHill.in",1,0.9833,16310194444.444445,38519722222.22222,6327666666.666667,87694111111.11111,1539972222.2222226,812305555.5555558,275000000.0,45916666.66666666,4.180555555555555,2164421541.6805553,855344292.5416667,545.7777777777778,30161.875,5508472222.222222,56.09173555555557,,,,2.9062644444444246
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/topo/gaussianHill.in",32,0.9166,41052875000.0,84140937500.0,31792375000.0,235347625000.0,1502250000.0,779000000.0,131375000.0,92875000.0,430.15625,8147426307.46875,2017870210.90625,69142.5625,2106152.53125,6850562500.0,45.91978337500004,,,,9.076216624999958
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/topo/gaussianHill-rev.in",1,1.1166,6450944444.444447,24375888888.88889,4112583333.3333335,52157861111.11112,2346500000.0,425527777.77777785,570888888.8888887,104611111.11111107,4.2222222222222205,1378701853.9861116,1919241666.4722226,547.2222222222222,30159.819444444438,15286694444.444445,61.9154497361111,,,,5.0805502638889095
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/topo/gaussianHill-rev.in",32,1.1333,48418437500.0,86407500000.0,32249500000.0,251189312500.0,1953500000.0,535500000.0,280625000.0,232625000.0,464.75,3984057753.09375,4339946263.03125,64718.1875,2105880.15625,9976375000.0,58.881256812499934,,,,9.11674318750007
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/topo/skinny.in",1,2.5166,11347666666.666666,83199166666.66667,16324833333.333334,175265194444.44446,5148638888.888889,1587694444.4444444,1484166666.6666667,267916666.66666663,5.236111111111111,13518900870.430555,3980255699.8194437,545.75,30160.388888888887,26563888888.88889,146.7603745694446,,,,4.235625430555416
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/topo/skinny.in",32,3.3333,153032187500.0,314665437500.0,113169187500.0,887902375000.0,4828312500.0,1522375000.0,515250000.0,518062500.0,417.875,28450107278.21875,9203715229.3125,66881.375,2106015.5,22034312500.0,179.7124953437494,,,,20.285504656250595
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/topo/skinny-rev.in",1,2.5833,12698444444.444445,58417111111.11112,10598888888.888893,123267750000.0,5530472222.222222,1161000000.0,1558083333.3333333,271833333.3333333,3.3055555555555562,3427822139.875,4925206347.138888,545.7777777777778,30160.388888888887,42989000000.0,148.95801900000012,,,,6.0399809999998695
quartz,sw4lite,"/usr/WS1/dnicho/summer2022/repos/sw4lite/tests/topo/skinny-rev.in",32,2.7333,127724250000.0,227803312500.0,87858625000.0,668017375000.0,5125625000.0,1330750000.0,736125000.0,570437500.0,454.46875,9950813563.0,10870380321.28125,62336.65625,2105747.25,25839937500.0,152.55764668749956,,,,11.440353312500434
quartz,TestDfft,"10 100",1,0.0666,1178000000.0,1196000000.0,646000000.0,6298000000.0,64000000.0,82000000.0,34000000.0,40000000.0,3028.0,99499593.0,3349460.0,37797.0,2173193.0,268000000.0,1.4605489999999999,,,,2.5354510000000006
quartz,TestDfft,"10 140",1,0.1,3100000000.0,2878000000.0,1562000000.0,16042000000.0,304000000.0,226000000.0,148000000.0,124000000.0,2036.0,216107024.0,3715511.0,37804.0,2173819.0,802000000.0,4.3821330000000005,,,,1.6178669999999995
quartz,TestDfft,"10 180",1,0.2,6590000000.0,6574000000.0,3392000000.0,35102000000.0,488000000.0,484000000.0,268000000.0,282000000.0,2075.0,470206041.0,9402284.0,37804.0,2173199.0,2346000000.0,9.554459000000003,,,,2.445540999999997
quartz,TestDfft,"10 220",1,0.3333,12026000000.0,12740000000.0,6718000000.0,66508000000.0,770000000.0,886000000.0,450000000.0,510000000.0,2794.0,667214692.0,2140012.0,37804.0,2173832.0,3726000000.0,18.184673,,,,1.8133269999999975
quartz,TestDfft,"15 100",1,0.0666,1734000000.0,1646000000.0,902000000.0,8996000000.0,178000000.0,124000000.0,72000000.0,62000000.0,3707.0,131388340.0,3422047.0,37804.0,2174629.0,416000000.0,2.088555,,,,1.9074450000000005
quartz,TestDfft,"15 140",1,0.15,4614000000.0,4248000000.0,2270000000.0,23890000000.0,394000000.0,340000000.0,204000000.0,190000000.0,2995.0,301116090.0,3755675.0,37804.0,2175560.0,1322000000.0,6.329615000000001,,,,2.6703849999999987
quartz,TestDfft,"15 180",1,0.2833,9806000000.0,9512000000.0,4926000000.0,51924000000.0,608000000.0,724000000.0,364000000.0,426000000.0,3661.0,646730985.0,9374469.0,37804.0,2174631.0,3320000000.0,13.832303,,,,3.1656970000000015
quartz,TestDfft,"15 220",1,0.5,17822000000.0,19148000000.0,9970000000.0,99428000000.0,1086000000.0,1328000000.0,658000000.0,768000000.0,3458.0,985433592.0,2209779.0,37804.0,2175577.0,5576000000.0,26.98559199999999,,,,3.01440800000001
quartz,TestDfft,"20 100",1,0.0666,2290000000.0,2098000000.0,1156000000.0,11686000000.0,238000000.0,164000000.0,96000000.0,82000000.0,4955.0,160067563.0,3452507.0,37804.0,2176063.0,540000000.0,2.731789,,,,1.2642110000000004
quartz,TestDfft,"20 140",1,0.1666,6132000000.0,5558000000.0,2978000000.0,31494000000.0,396000000.0,454000000.0,234000000.0,258000000.0,4516.0,380190057.0,3800412.0,37804.0,2177305.0,1732000000.0,8.255625,,,,1.7403750000000002
quartz,TestDfft,"20 180",1,0.35,13018000000.0,12436000000.0,6452000000.0,68472000000.0,870000000.0,966000000.0,506000000.0,566000000.0,4834.0,822484495.0,9456408.0,37804.0,2176065.0,4176000000.0,18.859729999999995,,,,2.1402700000000046
quartz,TestDfft,"20 220",1,0.65,23746000000.0,25464000000.0,13260000000.0,132644000000.0,1488000000.0,1770000000.0,892000000.0,1016000000.0,3956.0,1305251335.0,2198428.0,37804.0,2177326.0,7382000000.0,35.490843,,,,3.509157000000002
ruby,amg,"-problem 1 -P 2 2 1 -n 128 128 64",32,0.1,0.0,0.0,0.0,2000000.0,,,,,0.0,132.21875,18824.6875,105803.9375,2107258.9375,0.0,0.04669328125,,,,5.95330671875
ruby,amg,"-problem 1 -P 2 2 1 -n 16 16 8",32,0.0666,0.0,0.0,0.0,2000000.0,,,,,0.0,90.84375,16731.59375,105803.9375,2107258.9375,0.0,0.23865778125,,,,3.7573422187500003
ruby,amg,"-problem 1 -P 2 2 1 -n 32 32 16",32,0.1,0.0,0.0,0.0,2000000.0,,,,,0.0,102.96875,17162.46875,105835.9375,2107259.9375,0.0,0.04159071875,,,,5.95840928125
ruby,amg,"-problem 1 -P 2 2 1 -n 64 64 32",32,0.0833,0.0,0.0,0.0,2000000.0,,,,,0.0,115.34375,16228.71875,105835.9375,2107259.9375,0.0,0.046594375,,,,4.9514056250000005
ruby,amg,"-problem 1 -P 2 2 1 -n 8 8 4",32,0.0833,0.0,0.0,0.0,2000000.0,,,,,0.0,123.40625,17322.1875,105803.9375,2107258.9375,0.0,0.04212984375,,,,4.9558701562500005
ruby,comd,"",1,0.0166,61767857.14285714,85946428.57142857,8892857.142857144,215857142.85714287,0.0,0.0,0.0,0.0,2299.455357142857,4630452.741071428,410818.1428571429,938.7232142857144,19688.723214285714,2017857.1428571432,0.16049310714285714,,,,0.8355068928571429
ruby,comd,"",1,0.0166,89607142.85714285,129785714.28571428,15000000.0,326839285.71428573,0.0,0.0,0.0,0.0,7880.053571428572,14428023.848214285,1596697.6964285716,938.7232142857144,19688.723214285714,12392857.142857146,0.2749954642857144,,,,0.7210045357142856
ruby,comd,"",1,0.0333,135303571.42857143,194857142.85714287,21714285.71428572,489642857.14285713,0.0,17857.14285714286,0.0,0.0,8476.098214285714,16164062.419642854,2054921.1696428573,938.7142857142856,19688.696428571428,11857142.857142854,0.27357273214285704,,,,1.724427267857143
ruby,comd,"",1,0.0333,157285714.2857143,228160714.2857143,26053571.42857143,573375000.0,0.0,17857.14285714286,0.0,0.0,11420.4375,21368287.5625,2605353.1785714286,938.7232142857144,19688.714285714286,20375000.0,0.2822907767857144,,,,1.7157092232142859
ruby,comd,"",1,0.0333,81053571.42857143,114446428.57142857,12482142.857142854,287642857.14285713,0.0,0.0,0.0,0.0,4355.258928571428,7789552.732142857,824643.3392857143,938.7232142857144,19688.723214285714,5035714.285714285,0.21027889285714288,,,,1.7877211071428574
ruby,comd,"",1,0.0333,84267857.14285715,117625000.0,12535714.285714285,294946428.5714286,0.0,0.0,0.0,0.0,4186.267857142857,7271533.035714285,592507.0803571428,938.7321428571428,19688.714285714286,2821428.571428572,0.16701864285714293,,,,1.8309813571428573
ruby,comd,"",1,0.0333,95553571.42857143,136107142.85714287,14857142.857142854,341464285.71428573,0.0,0.0,0.0,0.0,5136.892857142857,9579489.82142857,1188501.160714286,938.7142857142856,19688.696428571428,4839285.714285715,0.2503586339285716,,,,1.7476413660714285
ruby,comd,"",27,0.0666,225703703.7037037,558444444.4444443,204518518.5185185,1601296296.2962966,7111111.111111111,4703703.703703703,0.0,0.0,227940.2962962963,431156810.1851852,50695983.96296296,52605.16666666666,1053633.537037037,57851851.85185185,0.5531675925925926,,,,3.442832407407408
ruby,comd,"",27,0.0666,413111111.1111111,1016592592.5925926,375555555.5555557,2923666666.6666665,13592592.592592593,8629629.629629629,222222.22222222228,74074.07407407407,412104.1296296296,785006475.7777778,91751623.4074074,50658.444444444445,1053565.7592592593,114814814.81481482,0.9949049074074076,,,,3.001095092592593
ruby,comd,"",27,0.0666,55259259.25925926,154111111.11111107,54777777.77777778,434111111.1111111,962962.9629629628,851851.8518518519,0.0,0.0,71372.55555555556,130142922.72222222,15205231.537037035,50659.388888888876,1053565.7962962964,14444444.444444446,0.15515751851851853,,,,3.840842481481482
