machine,core,Kernel                      ,Kernel                      ,Basic_DAXPY                 ,Basic_DAXPY_ATOMIC          ,Basic_IF_QUAD               ,Basic_INDEXLIST             ,Basic_INDEXLIST_3LOOP       ,Basic_INIT3                 ,Basic_INIT_VIEW1D           ,Basic_INIT_VIEW1D_OFFSET    ,Basic_MAT_MAT_SHARED        ,Basic_MULADDSUB             ,Basic_NESTED_INIT           ,Basic_PI_ATOMIC             ,Basic_PI_REDUCE             ,Basic_REDUCE3_INT           ,Basic_REDUCE_STRUCT         ,Basic_TRAP_INT              ,Lcals_DIFF_PREDICT          ,Lcals_EOS                   ,Lcals_FIRST_DIFF            ,Lcals_FIRST_MIN             ,Lcals_FIRST_SUM             ,Lcals_GEN_LIN_RECUR         ,Lcals_HYDRO_1D              ,Lcals_HYDRO_2D              ,Lcals_INT_PREDICT           ,Lcals_PLANCKIAN             ,Lcals_TRIDIAG_ELIM          ,Polybench_2MM               ,Polybench_3MM               ,Polybench_ADI               ,Polybench_ATAX              ,Polybench_FDTD_2D           ,Polybench_FLOYD_WARSHALL    ,Polybench_GEMM              ,Polybench_GEMVER            ,Polybench_GESUMMV           ,Polybench_HEAT_3D           ,Polybench_JACOBI_1D         ,Polybench_JACOBI_2D         ,Polybench_MVT               ,Stream_ADD                  ,Stream_COPY                 ,Stream_DOT                  ,Stream_MUL                  ,Stream_TRIAD                ,Apps_CONVECTION3DPA         ,Apps_DEL_DOT_VEC_2D         ,Apps_DIFFUSION3DPA          ,Apps_ENERGY                 ,Apps_FIR                    ,Apps_HALOEXCHANGE           ,Apps_HALOEXCHANGE_FUSED     ,Apps_LTIMES                 ,Apps_LTIMES_NOVIEW          ,Apps_MASS3DPA               ,Apps_NODAL_ACCUMULATION_3D  ,Apps_PRESSURE               ,Apps_VOL3D                  ,Algorithm_SCAN              ,Algorithm_SORT              ,Algorithm_SORTPAIRS         ,Algorithm_REDUCE_SUM        ,Algorithm_MEMSET            ,Algorithm_MEMCPY            
quartz,18, Base_OpenMP , default     ,    0.028408 ,    0.212941 ,    0.065375 ,    0.034080 ,    0.048423 ,    0.115614 ,    0.111881 ,    0.116064 ,    0.085934 ,    0.082927 ,    0.049512 ,    2.434064 ,    0.005304 ,    0.001608 ,    0.004438 ,    0.013543 ,    0.516875 ,    0.050353 ,    0.101755 ,    0.009772 ,    0.101597 ,    0.451824 ,    0.068826 ,    0.241316 ,    0.392216 ,    0.016109 ,    0.085163 ,    0.637862 ,    0.960481 ,    0.040878 ,    0.025046 ,    0.059500 ,    0.572064 ,    0.732322 ,    0.011361 ,    0.008916 ,    0.087087 ,    0.159708 ,    0.253583 ,    0.021634 ,    0.069075 ,    0.089542 ,    0.077354 ,    0.091615 ,    0.069014 ,    0.013362 ,    0.066584 ,    0.058629 ,    0.284176 ,    0.036821 ,    0.038228 ,    0.025544 ,    0.099209 ,    0.099449 ,    0.011408 ,    0.326097 ,    0.117412 ,    0.091347 ,    0.012238 ,     Not run ,     Not run ,    0.002425 ,    0.006004 ,    0.006757 
quartz,16, Base_OpenMP , default     ,    0.030815 ,    0.239180 ,    0.071599 ,    0.040015 ,    0.047739 ,    0.088681 ,    0.121590 ,    0.126994 ,    0.089620 ,    0.062043 ,    0.053828 ,    2.609909 ,    0.005846 ,    0.001649 ,    0.003907 ,    0.015516 ,    0.463577 ,    0.051727 ,    0.131876 ,    0.010556 ,    0.112359 ,    0.411823 ,    0.075165 ,    0.231576 ,    0.401772 ,    0.014974 ,    0.094198 ,    0.546810 ,    0.776931 ,    0.046253 ,    0.026316 ,    0.064768 ,    0.641827 ,    0.507478 ,    0.012377 ,    0.009596 ,    0.089423 ,    0.178633 ,    0.282500 ,    0.024000 ,    0.074621 ,    0.098091 ,    0.081626 ,    0.100882 ,    0.074939 ,    0.014446 ,    0.074589 ,    0.065666 ,    0.335495 ,    0.041078 ,    0.034235 ,    0.017643 ,    0.110073 ,    0.110463 ,    0.012571 ,    0.366144 ,    0.119300 ,    0.102557 ,    0.013428 ,     Not run ,     Not run ,    0.002504 ,    0.006344 ,    0.007100 
quartz,8, Base_OpenMP , default     ,    0.050163 ,    0.472291 ,    0.168232 ,    0.072002 ,    0.089316 ,    0.527551 ,    0.212552 ,    0.227464 ,    0.162952 ,    0.369332 ,    0.097926 ,    3.049633 ,    0.011036 ,    0.001275 ,    0.004726 ,    0.029746 ,    0.592539 ,    0.238753 ,    0.202399 ,    0.018346 ,    0.202985 ,    0.422113 ,    0.191423 ,    0.324495 ,    0.606226 ,    0.045314 ,    0.464587 ,    1.110440 ,    1.547520 ,    0.076265 ,    0.042357 ,    0.154431 ,    1.308122 ,    0.999089 ,    0.011263 ,    0.010408 ,    0.147005 ,    0.363263 ,    0.578038 ,    0.039647 ,    0.193756 ,    0.174088 ,    0.140177 ,    0.182781 ,    0.194894 ,    0.037109 ,    0.155903 ,    0.138367 ,    0.706858 ,    0.079222 ,    0.014677 ,    0.007696 ,    0.218309 ,    0.216186 ,    0.022794 ,    0.733977 ,    0.534457 ,    0.207853 ,    0.022683 ,     Not run ,     Not run ,    0.002164 ,    0.006298 ,    0.009816 
quartz,4, Base_OpenMP , default     ,    0.100183 ,    0.902350 ,    0.289844 ,    0.137287 ,    0.171154 ,    0.719120 ,    0.401416 ,    0.429237 ,    0.301614 ,    0.496586 ,    0.184292 ,    2.970951 ,    0.020661 ,    0.002213 ,    0.008908 ,    0.057150 ,    0.749320 ,    0.366483 ,    0.385921 ,    0.034888 ,    0.387937 ,    0.686991 ,    0.357966 ,    0.526001 ,    0.874669 ,    0.070198 ,    0.743742 ,    2.062198 ,    2.940158 ,    0.144335 ,    0.081718 ,    0.295824 ,    2.315370 ,    1.958957 ,    0.021417 ,    0.018087 ,    0.271510 ,    0.672927 ,    1.049037 ,    0.076893 ,    0.361919 ,    0.339548 ,    0.262616 ,    0.343603 ,    0.361880 ,    0.070376 ,    0.297359 ,    0.259528 ,    1.019494 ,    0.150071 ,    0.016013 ,    0.011819 ,    0.417213 ,    0.404949 ,    0.042575 ,    1.402907 ,    0.806777 ,    0.398051 ,    0.044296 ,     Not run ,     Not run ,    0.003920 ,    0.012172 ,    0.019231 
quartz,72, Base_OpenMP , default     ,    0.035023 ,    0.124880 ,    0.035451 ,    0.016898 ,    0.021789 ,    0.056410 ,    0.104760 ,    0.105003 ,    0.055720 ,    0.041993 ,    0.034902 ,    4.419144 ,    0.003561 ,    0.003269 ,    0.004144 ,    0.007667 ,    0.517526 ,    0.035690 ,    0.081488 ,    0.008593 ,    0.081895 ,    0.464641 ,    0.054889 ,    0.249871 ,    0.396838 ,    0.007428 ,    0.066288 ,    0.646159 ,    0.893639 ,    0.016019 ,    0.022008 ,    0.049420 ,    0.421726 ,    0.585950 ,    0.012169 ,    0.006389 ,    0.056201 ,    0.125277 ,    0.165229 ,    0.018228 ,    0.054079 ,    0.074255 ,    0.088315 ,    0.074096 ,    0.055209 ,    0.006997 ,    0.034068 ,    0.023557 ,    0.262071 ,    0.017878 ,    0.092186 ,    0.106427 ,    0.034551 ,    0.034661 ,    0.007051 ,    0.181267 ,    0.073643 ,    0.045051 ,    0.008888 ,     Not run ,     Not run ,    0.002460 ,    0.004184 ,    0.006001 
quartz,36, Base_OpenMP , default     ,    0.028922 ,    0.240085 ,    0.064351 ,    0.023631 ,    0.033316 ,    0.087786 ,    0.112953 ,    0.112517 ,    0.083573 ,    0.063774 ,    0.045787 ,    4.521175 ,    0.005698 ,    0.001620 ,    0.004794 ,    0.014074 ,    0.498900 ,    0.047388 ,    0.104343 ,    0.007470 ,    0.124886 ,    0.461030 ,    0.069852 ,    0.248301 ,    0.376090 ,    0.011603 ,    0.085919 ,    1.295962 ,    1.779641 ,    0.026828 ,    0.035607 ,    0.062522 ,    0.583009 ,    1.189173 ,    0.013928 ,    0.006643 ,    0.089106 ,    0.175718 ,    0.259815 ,    0.033275 ,    0.069913 ,    0.091568 ,    0.077486 ,    0.094706 ,    0.070033 ,    0.011288 ,    0.063609 ,    0.042624 ,    0.275929 ,    0.031521 ,    0.057959 ,    0.047391 ,    0.067178 ,    0.067263 ,    0.011317 ,    0.360632 ,    0.105571 ,    0.090531 ,    0.010520 ,     Not run ,     Not run ,    0.002478 ,    0.004613 ,    0.006750 
quartz,32, Base_OpenMP , default     ,    0.039926 ,    0.268880 ,    0.071695 ,    0.026970 ,    0.036113 ,    0.087851 ,    0.121293 ,    0.118356 ,    0.082605 ,    0.060539 ,    0.047756 ,    5.215260 ,    0.006187 ,    0.001543 ,    0.003859 ,    0.015422 ,    0.490559 ,    0.048248 ,    0.129886 ,    0.007042 ,    0.111750 ,    0.289173 ,    0.074330 ,    0.237705 ,    0.407239 ,    0.012456 ,    0.092451 ,    1.393731 ,    1.884875 ,    0.030189 ,    0.040536 ,    0.067281 ,    0.636357 ,    1.255613 ,    0.014449 ,    0.007006 ,    0.103199 ,    0.186552 ,    0.274583 ,    0.037348 ,    0.073882 ,    0.116171 ,    0.100143 ,    0.100745 ,    0.074137 ,    0.012253 ,    0.071389 ,    0.048298 ,    0.352180 ,    0.034675 ,    0.051405 ,    0.040228 ,    0.074492 ,    0.074494 ,    0.012196 ,    0.407990 ,    0.121942 ,    0.100005 ,    0.010905 ,     Not run ,     Not run ,    0.002407 ,    0.006150 ,    0.006883 
quartz,18, Base_OpenMP , default     ,    0.038031 ,    0.212599 ,    0.065494 ,    0.034077 ,    0.043160 ,    0.115577 ,    0.111830 ,    0.116270 ,    0.086232 ,    0.083821 ,    0.047424 ,    2.445288 ,    0.005477 ,    0.001604 ,    0.004497 ,    0.013798 ,    0.520792 ,    0.050684 ,    0.101637 ,    0.009834 ,    0.101554 ,    0.451895 ,    0.068744 ,    0.243189 ,    0.394258 ,    0.016177 ,    0.085940 ,    0.640725 ,    0.957107 ,    0.040701 ,    0.024932 ,    0.060166 ,    0.592960 ,    0.732134 ,    0.011614 ,    0.008775 ,    0.087351 ,    0.160362 ,    0.254134 ,    0.021490 ,    0.069343 ,    0.089446 ,    0.095707 ,    0.091512 ,    0.068907 ,    0.013587 ,    0.066512 ,    0.058729 ,    0.282182 ,    0.036912 ,    0.035717 ,    0.020154 ,    0.099224 ,    0.099299 ,    0.011358 ,    0.326096 ,    0.117677 ,    0.091041 ,    0.012280 ,     Not run ,     Not run ,    0.002421 ,    0.004439 ,    0.006879 
quartz,16, Base_OpenMP , default     ,    0.040360 ,    0.238291 ,    0.071030 ,    0.037789 ,    0.052704 ,    0.084202 ,    0.120526 ,    0.126092 ,    0.089813 ,    0.060630 ,    0.053941 ,    2.659801 ,    0.005917 ,    0.001600 ,    0.005063 ,    0.015248 ,    0.469233 ,    0.051555 ,    0.131323 ,    0.010655 ,    0.130302 ,    0.408828 ,    0.074485 ,    0.234730 ,    0.401498 ,    0.014787 ,    0.095849 ,    0.544672 ,    0.771721 ,    0.047228 ,    0.025582 ,    0.063713 ,    0.637105 ,    0.509547 ,    0.012435 ,    0.009948 ,    0.089247 ,    0.189732 ,    0.281171 ,    0.030543 ,    0.075178 ,    0.097508 ,    0.080579 ,    0.118992 ,    0.074276 ,    0.014377 ,    0.074312 ,    0.066388 ,    0.337394 ,    0.040816 ,    0.031848 ,    0.017356 ,    0.110075 ,    0.110498 ,    0.012254 ,    0.366178 ,    0.114675 ,    0.102243 ,    0.013412 ,     Not run ,     Not run ,    0.002475 ,    0.006174 ,    0.006989 
quartz,8, Base_OpenMP , default     ,    0.060519 ,    0.479002 ,    0.173457 ,    0.071931 ,    0.089039 ,    0.553124 ,    0.213100 ,    0.227681 ,    0.163090 ,    0.389875 ,    0.098237 ,    3.241997 ,    0.011017 ,    0.001301 ,    0.005070 ,    0.029761 ,    0.601389 ,    0.242798 ,    0.224582 ,    0.018372 ,    0.223992 ,    0.423712 ,    0.220771 ,    0.342840 ,    0.633354 ,    0.047071 ,    0.498074 ,    1.112910 ,    1.551188 ,    0.076305 ,    0.042369 ,    0.159111 ,    1.516339 ,    0.990773 ,    0.011298 ,    0.012445 ,    0.146728 ,    0.330300 ,    0.526118 ,    0.039920 ,    0.216225 ,    0.207897 ,    0.179071 ,    0.216165 ,    0.221451 ,    0.038509 ,    0.157136 ,    0.143741 ,    0.738030 ,    0.080210 ,    0.014449 ,    0.007696 ,    0.218453 ,    0.219166 ,    0.022747 ,    0.734493 ,    0.579326 ,    0.208031 ,    0.023834 ,     Not run ,     Not run ,    0.002186 ,    0.006368 ,    0.011392 
quartz,4, Base_OpenMP , default     ,    0.098446 ,    0.910035 ,    0.290121 ,    0.138846 ,    0.172305 ,    0.734792 ,    0.404387 ,    0.433590 ,    0.302690 ,    0.509972 ,    0.187238 ,    2.814378 ,    0.021080 ,    0.002305 ,    0.008670 ,    0.057644 ,    0.765636 ,    0.387124 ,    0.385176 ,    0.035034 ,    0.385063 ,    0.714259 ,    0.373328 ,    0.532749 ,    0.897667 ,    0.072299 ,    0.774928 ,    2.063314 ,    2.942291 ,    0.148230 ,    0.081851 ,    0.300410 ,    2.326580 ,    1.978870 ,    0.021442 ,    0.018068 ,    0.272900 ,    0.626030 ,    1.022274 ,    0.077138 ,    0.367338 ,    0.349919 ,    0.277105 ,    0.355379 ,    0.359806 ,    0.071500 ,    0.300958 ,    0.267988 ,    1.075478 ,    0.150397 ,    0.016128 ,    0.011708 ,    0.422468 ,    0.419498 ,    0.043252 ,    1.415208 ,    0.837793 ,    0.403211 ,    0.044437 ,     Not run ,     Not run ,    0.003961 ,    0.012517 ,    0.019248 
ruby,112, Base_OpenMP , default     ,    0.014232 ,    0.076750 ,    0.014657 ,    0.010147 ,    0.015762 ,    0.036165 ,    0.065979 ,    0.066157 ,    0.035248 ,    0.025150 ,    0.029023 ,    5.491189 ,    0.002453 ,    0.005993 ,    0.006872 ,    0.003346 ,    0.186806 ,    0.024750 ,    0.054469 ,    0.013227 ,    0.054443 ,    0.356591 ,    0.031215 ,    0.078267 ,    0.185365 ,    0.012035 ,    0.046315 ,    0.455156 ,    0.646208 ,    0.011562 ,    0.020100 ,    0.039044 ,    0.315973 ,    0.431412 ,    0.010590 ,    0.006301 ,    0.040670 ,    0.091197 ,    0.129794 ,    0.013416 ,    0.031877 ,    0.045659 ,    0.062766 ,    0.047040 ,    0.031199 ,    0.004652 ,    0.019971 ,    0.013540 ,    0.109383 ,    0.014772 ,    0.163045 ,    0.330553 ,    0.016290 ,    0.017882 ,    0.004770 ,    0.100727 ,    0.046417 ,    0.024831 ,    0.005389 ,     Not run ,     Not run ,    0.002021 ,    0.002839 ,    0.003167 
ruby,56, Base_OpenMP , default     ,    0.012314 ,    0.112004 ,    0.017033 ,    0.012642 ,    0.016709 ,    0.046299 ,    0.035283 ,    0.034822 ,    0.051192 ,    0.032399 ,    0.017786 ,    3.463504 ,    0.001893 ,    0.002186 ,    0.003040 ,    0.003594 ,    0.186608 ,    0.037676 ,    0.047722 ,    0.006119 ,    0.047829 ,    0.330514 ,    0.055291 ,    0.066929 ,    0.194569 ,    0.016468 ,    0.074078 ,    0.745083 ,    1.055781 ,    0.011911 ,    0.026861 ,    0.043562 ,    0.275409 ,    0.708320 ,    0.010518 ,    0.006383 ,    0.055861 ,    0.082281 ,    0.123345 ,    0.019642 ,    0.055408 ,    0.039742 ,    0.047922 ,    0.040982 ,    0.055809 ,    0.004716 ,    0.028418 ,    0.018733 ,    0.119672 ,    0.019709 ,    0.063727 ,    0.092031 ,    0.024136 ,    0.026041 ,    0.005406 ,    0.160057 ,    0.074033 ,    0.040645 ,    0.004883 ,     Not run ,     Not run ,    0.001136 ,    0.001625 ,    0.002761 
ruby,32, Base_OpenMP , default     ,    0.022939 ,    0.185858 ,    0.027172 ,    0.021085 ,    0.026517 ,    0.062902 ,    0.037381 ,    0.038055 ,    0.057537 ,    0.044670 ,    0.020707 ,    2.842360 ,    0.002436 ,    0.001250 ,    0.002702 ,    0.005283 ,    0.193844 ,    0.049318 ,    0.090263 ,    0.005585 ,    0.090308 ,    0.219565 ,    0.072725 ,    0.091613 ,    0.256854 ,    0.026634 ,    0.097670 ,    1.278591 ,    1.808597 ,    0.017582 ,    0.040400 ,    0.057632 ,    0.445880 ,    1.214700 ,    0.012001 ,    0.006242 ,    0.052382 ,    0.146771 ,    0.193267 ,    0.032364 ,    0.073547 ,    0.078663 ,    0.086723 ,    0.081275 ,    0.073430 ,    0.007641 ,    0.044352 ,    0.031975 ,    0.192551 ,    0.031960 ,    0.041485 ,    0.046928 ,    0.039651 ,    0.043867 ,    0.007935 ,    0.277293 ,    0.102919 ,    0.058875 ,    0.006959 ,     Not run ,     Not run ,    0.001063 ,    0.001689 ,    0.004776 
ruby,28, Base_OpenMP , default     ,    0.010187 ,    0.105900 ,    0.016593 ,    0.017899 ,    0.020978 ,    0.045546 ,    0.028114 ,    0.027765 ,    0.050767 ,    0.031876 ,    0.013577 ,    2.753116 ,    0.001785 ,    0.001102 ,    0.002072 ,    0.003354 ,    0.193976 ,    0.036505 ,    0.039638 ,    0.005738 ,    0.039521 ,    0.328121 ,    0.052563 ,    0.080580 ,    0.204733 ,    0.016982 ,    0.071752 ,    0.204213 ,    0.257326 ,    0.018273 ,    0.008779 ,    0.038835 ,    0.232984 ,    0.144800 ,    0.009092 ,    0.007297 ,    0.041588 ,    0.072294 ,    0.108855 ,    0.007309 ,    0.051788 ,    0.034204 ,    0.037378 ,    0.035404 ,    0.052299 ,    0.005435 ,    0.027504 ,    0.021024 ,    0.119186 ,    0.017346 ,    0.031972 ,    0.042325 ,    0.033897 ,    0.033604 ,    0.005328 ,    0.144243 ,    0.073185 ,    0.036579 ,    0.006278 ,     Not run ,     Not run ,    0.001052 ,    0.001287 ,    0.002466 
ruby,16, Base_OpenMP , default     ,    0.030616 ,    0.182687 ,    0.040893 ,    0.032605 ,    0.039203 ,    0.133780 ,    0.037889 ,    0.035461 ,    0.072482 ,    0.095235 ,    0.019617 ,    2.415942 ,    0.002281 ,    0.000812 ,    0.003209 ,    0.005465 ,    0.205474 ,    0.062536 ,    0.123371 ,    0.007341 ,    0.123266 ,    0.274548 ,    0.092257 ,    0.124192 ,    0.230874 ,    0.030547 ,    0.122918 ,    0.327521 ,    0.417871 ,    0.029441 ,    0.011291 ,    0.071030 ,    0.565368 ,    0.250673 ,    0.007432 ,    0.007527 ,    0.059993 ,    0.194164 ,    0.247699 ,    0.010956 ,    0.091734 ,    0.111433 ,    0.124944 ,    0.111578 ,    0.091790 ,    0.011643 ,    0.049017 ,    0.039993 ,    0.244387 ,    0.028810 ,    0.020042 ,    0.020822 ,    0.057740 ,    0.057630 ,    0.008252 ,    0.251344 ,    0.159348 ,    0.064102 ,    0.010877 ,     Not run ,     Not run ,    0.001152 ,    0.001389 ,    0.006406 
ruby,8, Base_OpenMP , default     ,    0.042387 ,    0.359440 ,    0.064408 ,    0.057259 ,    0.067619 ,    0.223481 ,    0.108831 ,    0.108855 ,    0.117456 ,    0.155947 ,    0.043557 ,    2.412300 ,    0.003775 ,    0.000880 ,    0.004473 ,    0.009396 ,    0.313217 ,    0.121400 ,    0.184389 ,    0.013871 ,    0.184771 ,    0.270483 ,    0.157425 ,    0.175148 ,    0.362116 ,    0.058426 ,    0.232603 ,    0.614420 ,    0.813017 ,    0.050952 ,    0.021349 ,    0.121611 ,    0.919925 ,    0.468005 ,    0.006155 ,    0.010710 ,    0.084396 ,    0.283165 ,    0.373261 ,    0.020674 ,    0.156489 ,    0.156370 ,    0.170605 ,    0.157489 ,    0.156278 ,    0.022488 ,    0.089708 ,    0.074230 ,    0.375243 ,    0.052636 ,    0.009927 ,    0.007658 ,    0.115009 ,    0.114549 ,    0.014997 ,    0.500749 ,    0.271473 ,    0.126689 ,    0.019039 ,     Not run ,     Not run ,    0.002105 ,    0.004319 ,    0.008794 
ruby,4, Base_OpenMP , default     ,    0.085609 ,    0.708069 ,    0.114738 ,    0.111323 ,    0.131024 ,    0.369289 ,    0.205813 ,    0.205580 ,    0.223916 ,    0.246886 ,    0.082115 ,    2.517983 ,    0.007304 ,    0.002160 ,    0.008958 ,    0.018407 ,    0.409241 ,    0.229148 ,    0.379922 ,    0.027341 ,    0.382802 ,    0.503129 ,    0.303086 ,    0.300502 ,    0.628448 ,    0.115786 ,    0.437910 ,    1.222601 ,    1.808345 ,    0.101346 ,    0.039531 ,    0.233728 ,    1.897009 ,    0.956751 ,    0.010847 ,    0.020899 ,    0.164995 ,    0.547594 ,    0.738268 ,    0.040483 ,    0.297645 ,    0.318746 ,    0.331362 ,    0.316992 ,    0.299029 ,    0.043512 ,    0.179051 ,    0.143712 ,    0.672289 ,    0.104243 ,    0.012512 ,    0.010562 ,    0.229453 ,    0.228800 ,    0.030171 ,    1.000632 ,    0.503714 ,    0.252287 ,    0.037668 ,     Not run ,     Not run ,    0.003904 ,    0.008117 ,    0.017398 
ruby,112, Base_OpenMP , default     ,    0.014313 ,    0.076875 ,    0.014976 ,    0.010012 ,    0.015887 ,    0.036253 ,    0.066035 ,    0.066378 ,    0.035231 ,    0.025479 ,    0.029256 ,    5.518602 ,    0.002438 ,    0.006021 ,    0.006586 ,    0.003350 ,    0.181393 ,    0.025135 ,    0.054940 ,    0.013367 ,    0.054742 ,    0.357627 ,    0.032720 ,    0.077454 ,    0.185039 ,    0.012128 ,    0.047304 ,    0.457314 ,    0.645053 ,    0.011624 ,    0.022350 ,    0.039615 ,    0.317877 ,    0.432350 ,    0.010608 ,    0.007211 ,    0.040668 ,    0.091665 ,    0.129870 ,    0.013317 ,    0.031355 ,    0.046301 ,    0.062872 ,    0.047754 ,    0.032082 ,    0.004673 ,    0.020566 ,    0.013991 ,    0.109635 ,    0.014858 ,    0.162207 ,    0.327502 ,    0.017178 ,    0.018969 ,    0.004787 ,    0.100675 ,    0.046281 ,    0.025502 ,    0.005451 ,     Not run ,     Not run ,    0.002014 ,    0.002855 ,    0.003209 
ruby,56, Base_OpenMP , default     ,    0.012871 ,    0.112150 ,    0.017416 ,    0.012642 ,    0.016671 ,    0.046067 ,    0.035341 ,    0.035325 ,    0.049252 ,    0.032419 ,    0.017760 ,    3.457211 ,    0.002029 ,    0.002204 ,    0.003064 ,    0.003756 ,    0.183567 ,    0.037601 ,    0.047530 ,    0.006082 ,    0.047538 ,    0.332169 ,    0.054826 ,    0.068180 ,    0.196821 ,    0.017100 ,    0.074453 ,    0.743396 ,    1.052854 ,    0.012113 ,    0.027541 ,    0.043383 ,    0.278311 ,    0.707853 ,    0.010098 ,    0.006514 ,    0.056171 ,    0.079999 ,    0.124251 ,    0.019567 ,    0.055552 ,    0.039471 ,    0.047536 ,    0.040993 ,    0.055487 ,    0.004782 ,    0.028638 ,    0.019007 ,    0.119456 ,    0.019680 ,    0.064375 ,    0.091372 ,    0.025246 ,    0.027393 ,    0.005384 ,    0.159985 ,    0.073791 ,    0.042355 ,    0.004868 ,     Not run ,     Not run ,    0.001148 ,    0.001636 ,    0.002933 
ruby,32, Base_OpenMP , default     ,    0.022905 ,    0.185705 ,    0.027363 ,    0.021153 ,    0.026540 ,    0.062382 ,    0.037485 ,    0.037455 ,    0.051850 ,    0.044033 ,    0.020363 ,    2.794601 ,    0.002389 ,    0.001307 ,    0.002725 ,    0.005299 ,    0.192194 ,    0.049499 ,    0.090520 ,    0.005670 ,    0.090561 ,    0.222351 ,    0.073599 ,    0.094747 ,    0.256278 ,    0.027492 ,    0.097988 ,    1.281338 ,    1.814061 ,    0.017529 ,    0.040219 ,    0.057829 ,    0.446204 ,    1.218966 ,    0.011904 ,    0.008601 ,    0.051236 ,    0.146387 ,    0.193037 ,    0.032233 ,    0.073343 ,    0.078883 ,    0.086730 ,    0.081463 ,    0.073484 ,    0.007545 ,    0.046668 ,    0.032027 ,    0.191384 ,    0.031915 ,    0.041512 ,    0.046761 ,    0.040070 ,    0.043864 ,    0.007989 ,    0.277377 ,    0.102399 ,    0.060636 ,    0.006954 ,     Not run ,     Not run ,    0.001069 ,    0.001702 ,    0.004802 
ruby,28, Base_OpenMP , default     ,    0.010504 ,    0.106078 ,    0.016662 ,    0.017827 ,    0.020929 ,    0.045609 ,    0.028283 ,    0.027710 ,    0.050725 ,    0.031990 ,    0.013709 ,    2.842926 ,    0.001714 ,    0.001177 ,    0.002048 ,    0.003463 ,    0.189809 ,    0.036549 ,    0.039967 ,    0.005731 ,    0.039712 ,    0.328937 ,    0.053005 ,    0.080632 ,    0.205403 ,    0.018076 ,    0.071652 ,    0.205666 ,    0.261601 ,    0.018202 ,    0.016430 ,    0.039443 ,    0.235834 ,    0.159818 ,    0.009818 ,    0.005490 ,    0.041620 ,    0.074226 ,    0.111975 ,    0.007320 ,    0.052510 ,    0.035276 ,    0.037909 ,    0.034916 ,    0.053079 ,    0.005480 ,    0.028970 ,    0.021495 ,    0.118529 ,    0.017451 ,    0.032226 ,    0.040608 ,    0.033738 ,    0.033215 ,    0.005390 ,    0.144452 ,    0.073632 ,    0.037911 ,    0.006265 ,     Not run ,     Not run ,    0.001043 ,    0.001292 ,    0.002488 
ruby,16, Base_OpenMP , default     ,    0.030894 ,    0.182624 ,    0.040094 ,    0.032645 ,    0.039457 ,    0.134856 ,    0.036466 ,    0.034355 ,    0.072199 ,    0.095969 ,    0.020489 ,    2.494726 ,    0.002497 ,    0.000764 ,    0.003253 ,    0.005486 ,    0.201992 ,    0.062291 ,    0.124368 ,    0.007354 ,    0.124209 ,    0.273079 ,    0.090470 ,    0.124971 ,    0.229855 ,    0.031660 ,    0.121758 ,    0.347847 ,    0.431743 ,    0.029497 ,    0.013995 ,    0.070593 ,    0.598045 ,    0.279233 ,    0.007674 ,    0.007535 ,    0.059886 ,    0.197744 ,    0.248785 ,    0.010811 ,    0.090355 ,    0.112264 ,    0.124916 ,    0.111320 ,    0.090678 ,    0.011541 ,    0.052743 ,    0.039624 ,    0.241745 ,    0.028848 ,    0.019713 ,    0.020646 ,    0.058128 ,    0.057446 ,    0.008384 ,    0.251030 ,    0.156086 ,    0.066940 ,    0.010878 ,     Not run ,     Not run ,    0.001151 ,    0.001437 ,    0.006388 
ruby,8, Base_OpenMP , default     ,    0.044901 ,    0.359374 ,    0.063782 ,    0.057600 ,    0.067718 ,    0.219545 ,    0.108778 ,    0.108773 ,    0.117688 ,    0.150809 ,    0.043884 ,    2.273061 ,    0.003770 ,    0.000790 ,    0.004551 ,    0.009453 ,    0.306723 ,    0.121810 ,    0.188021 ,    0.013865 ,    0.188982 ,    0.267323 ,    0.157062 ,    0.173736 ,    0.358880 ,    0.058446 ,    0.233621 ,    0.633508 ,    0.813473 ,    0.050892 ,    0.021219 ,    0.121446 ,    1.002084 ,    0.466055 ,    0.006140 ,    0.010984 ,    0.084127 ,    0.288174 ,    0.374220 ,    0.020652 ,    0.156352 ,    0.164336 ,    0.177083 ,    0.166785 ,    0.154246 ,    0.022333 ,    0.090262 ,    0.072920 ,    0.373377 ,    0.052597 ,    0.009903 ,    0.007665 ,    0.115045 ,    0.114580 ,    0.015000 ,    0.500295 ,    0.265570 ,    0.126859 ,    0.019261 ,     Not run ,     Not run ,    0.002103 ,    0.004311 ,    0.009217 
