machine,core,Kernel                      ,Kernel                      ,Basic_DAXPY                 ,Basic_DAXPY_ATOMIC          ,Basic_IF_QUAD               ,Basic_INDEXLIST             ,Basic_INDEXLIST_3LOOP       ,Basic_INIT3                 ,Basic_INIT_VIEW1D           ,Basic_INIT_VIEW1D_OFFSET    ,Basic_MAT_MAT_SHARED        ,Basic_MULADDSUB             ,Basic_NESTED_INIT           ,Basic_PI_ATOMIC             ,Basic_PI_REDUCE             ,Basic_REDUCE3_INT           ,Basic_REDUCE_STRUCT         ,Basic_TRAP_INT              ,Lcals_DIFF_PREDICT          ,Lcals_EOS                   ,Lcals_FIRST_DIFF            ,Lcals_FIRST_MIN             ,Lcals_FIRST_SUM             ,Lcals_GEN_LIN_RECUR         ,Lcals_HYDRO_1D              ,Lcals_HYDRO_2D              ,Lcals_INT_PREDICT           ,Lcals_PLANCKIAN             ,Lcals_TRIDIAG_ELIM          ,Polybench_2MM               ,Polybench_3MM               ,Polybench_ADI               ,Polybench_ATAX              ,Polybench_FDTD_2D           ,Polybench_FLOYD_WARSHALL    ,Polybench_GEMM              ,Polybench_GEMVER            ,Polybench_GESUMMV           ,Polybench_HEAT_3D           ,Polybench_JACOBI_1D         ,Polybench_JACOBI_2D         ,Polybench_MVT               ,Stream_ADD                  ,Stream_COPY                 ,Stream_DOT                  ,Stream_MUL                  ,Stream_TRIAD                ,Apps_CONVECTION3DPA         ,Apps_DEL_DOT_VEC_2D         ,Apps_DIFFUSION3DPA          ,Apps_ENERGY                 ,Apps_FIR                    ,Apps_HALOEXCHANGE           ,Apps_HALOEXCHANGE_FUSED     ,Apps_LTIMES                 ,Apps_LTIMES_NOVIEW          ,Apps_MASS3DPA               ,Apps_NODAL_ACCUMULATION_3D  ,Apps_PRESSURE               ,Apps_VOL3D                  ,Algorithm_SCAN              ,Algorithm_SORT              ,Algorithm_SORTPAIRS         ,Algorithm_REDUCE_SUM        ,Algorithm_MEMSET            ,Algorithm_MEMCPY            
poodle,32, Base_OpenMP , default     ,    0.002450 ,    0.026753 ,    0.004042 ,    0.003845 ,    0.002014 ,    0.006847 ,    0.011701 ,    0.011303 ,    0.003090 ,    0.006026 ,    0.004544 ,    0.852516 ,    0.000477 ,    0.000708 ,    0.000745 ,    0.000863 ,    0.008141 ,    0.004077 ,    0.009495 ,    0.002489 ,    0.009607 ,    0.030361 ,    0.005609 ,    0.006366 ,    0.004909 ,    0.000801 ,    0.005678 ,    0.025119 ,    0.040550 ,    0.005185 ,    0.001475 ,    0.007726 ,    0.027888 ,    0.033367 ,    0.001937 ,    0.000642 ,    0.014765 ,    0.015889 ,    0.029608 ,    0.001057 ,    0.005058 ,    0.008649 ,    0.009833 ,    0.008650 ,    0.005076 ,    0.001668 ,    0.004695 ,    0.004105 ,    0.007823 ,    0.003390 ,    0.025087 ,    0.048608 ,    0.006697 ,    0.006681 ,    0.001344 ,    0.040023 ,    0.008106 ,    0.007220 ,    0.001170 ,     Not run ,     Not run ,    0.000316 ,    0.000516 ,    0.000564 
poodle,16, Base_OpenMP , default     ,    0.002531 ,    0.051060 ,    0.006943 ,    0.007511 ,    0.002356 ,    0.012447 ,    0.012004 ,    0.011075 ,    0.004202 ,    0.011871 ,    0.004784 ,    0.666740 ,    0.000616 ,    0.000342 ,    0.000507 ,    0.001413 ,    0.015910 ,    0.006356 ,    0.009907 ,    0.002577 ,    0.010108 ,    0.028927 ,    0.007062 ,    0.011929 ,    0.034447 ,    0.001292 ,    0.007091 ,    0.052364 ,    0.084428 ,    0.007448 ,    0.001579 ,    0.007286 ,    0.029312 ,    0.070195 ,    0.001227 ,    0.000713 ,    0.011938 ,    0.017074 ,    0.034492 ,    0.001378 ,    0.005406 ,    0.009170 ,    0.009764 ,    0.008879 ,    0.005625 ,    0.002797 ,    0.008955 ,    0.007742 ,    0.021190 ,    0.006226 ,    0.011219 ,    0.014414 ,    0.013138 ,    0.013149 ,    0.001993 ,    0.079412 ,    0.013668 ,    0.013973 ,    0.001583 ,     Not run ,     Not run ,    0.000265 ,    0.000492 ,    0.000571 
poodle,8, Base_OpenMP , default     ,    0.004109 ,    0.101215 ,    0.013703 ,    0.015212 ,    0.004553 ,    0.029683 ,    0.020047 ,    0.017576 ,    0.007767 ,    0.025405 ,    0.007751 ,    0.666888 ,    0.001112 ,    0.000302 ,    0.000717 ,    0.002687 ,    0.033274 ,    0.012178 ,    0.017464 ,    0.004413 ,    0.017713 ,    0.053112 ,    0.014152 ,    0.028849 ,    0.042808 ,    0.002620 ,    0.019765 ,    0.090126 ,    0.146401 ,    0.013224 ,    0.002636 ,    0.011796 ,    0.048678 ,    0.121516 ,    0.001399 ,    0.000961 ,    0.021315 ,    0.029379 ,    0.056978 ,    0.002464 ,    0.010946 ,    0.015680 ,    0.016018 ,    0.015597 ,    0.010938 ,    0.005550 ,    0.017815 ,    0.015285 ,    0.060707 ,    0.011478 ,    0.007751 ,    0.003787 ,    0.025356 ,    0.025358 ,    0.003770 ,    0.158494 ,    0.035830 ,    0.027839 ,    0.003128 ,     Not run ,     Not run ,    0.000345 ,    0.000737 ,    0.000908 
poodle,4, Base_OpenMP , default     ,    0.010778 ,    0.202843 ,    0.026942 ,    0.030553 ,    0.009355 ,    0.043822 ,    0.028001 ,    0.028119 ,    0.014819 ,    0.031075 ,    0.014299 ,    0.603422 ,    0.002145 ,    0.000401 ,    0.001179 ,    0.005289 ,    0.084885 ,    0.033965 ,    0.040439 ,    0.008502 ,    0.042719 ,    0.073694 ,    0.047827 ,    0.064204 ,    0.099460 ,    0.005167 ,    0.067470 ,    0.171434 ,    0.278592 ,    0.026217 ,    0.005011 ,    0.036304 ,    0.123570 ,    0.231672 ,    0.002426 ,    0.002180 ,    0.037599 ,    0.069095 ,    0.118832 ,    0.004823 ,    0.044661 ,    0.037555 ,    0.032443 ,    0.036867 ,    0.044575 ,    0.010675 ,    0.035444 ,    0.029707 ,    0.115741 ,    0.021466 ,    0.006933 ,    0.004774 ,    0.049827 ,    0.052486 ,    0.007445 ,    0.317199 ,    0.066177 ,    0.055589 ,    0.005980 ,     Not run ,     Not run ,    0.000544 ,    0.001175 ,    0.002094 
ec2-c5n,72, Base_OpenMP , default     ,    0.006354 ,    0.027719 ,    0.005247 ,    0.003646 ,    0.006049 ,    0.008153 ,    0.040638 ,    0.033902 ,    0.012674 ,    0.005863 ,    0.017159 ,    1.015320 ,    0.001488 ,    0.002554 ,    0.002729 ,    0.002050 ,    0.009333 ,    0.009831 ,    0.024915 ,    0.005570 ,    0.024670 ,    0.069249 ,    0.014658 ,    0.007213 ,    0.015837 ,    0.001758 ,    0.012952 ,    0.074602 ,    0.139114 ,    0.003311 ,    0.012706 ,    0.016676 ,    0.066890 ,    0.143576 ,    0.003878 ,    0.003748 ,    0.016066 ,    0.039552 ,    0.057442 ,    0.001783 ,    0.012298 ,    0.021847 ,    0.029102 ,    0.021501 ,    0.012316 ,    0.002372 ,    0.006470 ,    0.005528 ,    0.006171 ,    0.006951 ,    0.073539 ,    0.167832 ,    0.006134 ,    0.006143 ,    0.002131 ,    0.034296 ,    0.011833 ,    0.010462 ,    0.001844 ,     Not run ,     Not run ,    0.000793 ,    0.001260 ,    0.001273 
ec2-c5n,36, Base_OpenMP , default     ,    0.005382 ,    0.047551 ,    0.008224 ,    0.005839 ,    0.007576 ,    0.011564 ,    0.045740 ,    0.033151 ,    0.020850 ,    0.008177 ,    0.015205 ,    0.958267 ,    0.001580 ,    0.001311 ,    0.001419 ,    0.002778 ,    0.013968 ,    0.012482 ,    0.020673 ,    0.003077 ,    0.020456 ,    0.063399 ,    0.015696 ,    0.013775 ,    0.024413 ,    0.003758 ,    0.013209 ,    0.146920 ,    0.276234 ,    0.005087 ,    0.010446 ,    0.015759 ,    0.058155 ,    0.285541 ,    0.003141 ,    0.001355 ,    0.019759 ,    0.035274 ,    0.061370 ,    0.001992 ,    0.011174 ,    0.018179 ,    0.022996 ,    0.017812 ,    0.011216 ,    0.003829 ,    0.011475 ,    0.010046 ,    0.013414 ,    0.011643 ,    0.045923 ,    0.059563 ,    0.010198 ,    0.010198 ,    0.003484 ,    0.067020 ,    0.015396 ,    0.019395 ,    0.001998 ,     Not run ,     Not run ,    0.000641 ,    0.000955 ,    0.001056 
ec2-c5n,32, Base_OpenMP , default     ,    0.005588 ,    0.052929 ,    0.009014 ,    0.006404 ,    0.008091 ,    0.012951 ,    0.049288 ,    0.034156 ,    0.019808 ,    0.009029 ,    0.015654 ,    0.863436 ,    0.001986 ,    0.001098 ,    0.001191 ,    0.003194 ,    0.015860 ,    0.013421 ,    0.021605 ,    0.003012 ,    0.021065 ,    0.049194 ,    0.016610 ,    0.015263 ,    0.027009 ,    0.003024 ,    0.016417 ,    0.167049 ,    0.311033 ,    0.005563 ,    0.013410 ,    0.016390 ,    0.060006 ,    0.321766 ,    0.003842 ,    0.003766 ,    0.019981 ,    0.036925 ,    0.064166 ,    0.002172 ,    0.011411 ,    0.018590 ,    0.023181 ,    0.018095 ,    0.011810 ,    0.004246 ,    0.012822 ,    0.011308 ,    0.015693 ,    0.012912 ,    0.044943 ,    0.052008 ,    0.011573 ,    0.011640 ,    0.003856 ,    0.075156 ,    0.016992 ,    0.021661 ,    0.002118 ,     Not run ,     Not run ,    0.000666 ,    0.001086 ,    0.001039 
ec2-c5n,18, Base_OpenMP , default     ,    0.004249 ,    0.044415 ,    0.008234 ,    0.007970 ,    0.008738 ,    0.011928 ,    0.038496 ,    0.028739 ,    0.018088 ,    0.007986 ,    0.013128 ,    0.692019 ,    0.001533 ,    0.000727 ,    0.000964 ,    0.002752 ,    0.014306 ,    0.011411 ,    0.016069 ,    0.002759 ,    0.016383 ,    0.061680 ,    0.012793 ,    0.013244 ,    0.024200 ,    0.002997 ,    0.011066 ,    0.040849 ,    0.065197 ,    0.007560 ,    0.018321 ,    0.012241 ,    0.048274 ,    0.053589 ,    0.004175 ,    0.004643 ,    0.016728 ,    0.030298 ,    0.047443 ,    0.002079 ,    0.008781 ,    0.013316 ,    0.024864 ,    0.012964 ,    0.008605 ,    0.003658 ,    0.012392 ,    0.009850 ,    0.013410 ,    0.010332 ,    0.027768 ,    0.029660 ,    0.015125 ,    0.015150 ,    0.003159 ,    0.060153 ,    0.013499 ,    0.019124 ,    0.002496 ,     Not run ,     Not run ,    0.000652 ,    0.000701 ,    0.000783 
ec2-c5n,16, Base_OpenMP , default     ,    0.004214 ,    0.049605 ,    0.008632 ,    0.008875 ,    0.009624 ,    0.012496 ,    0.042123 ,    0.031034 ,    0.017938 ,    0.008579 ,    0.013913 ,    0.693613 ,    0.001531 ,    0.000723 ,    0.000978 ,    0.003216 ,    0.016423 ,    0.012535 ,    0.017190 ,    0.003071 ,    0.017418 ,    0.058783 ,    0.013669 ,    0.015358 ,    0.028104 ,    0.003276 ,    0.013503 ,    0.045849 ,    0.073151 ,    0.008496 ,    0.018679 ,    0.013367 ,    0.051098 ,    0.059977 ,    0.004247 ,    0.005969 ,    0.017793 ,    0.032388 ,    0.051043 ,    0.002334 ,    0.008711 ,    0.013895 ,    0.026505 ,    0.013799 ,    0.008680 ,    0.004148 ,    0.013906 ,    0.011120 ,    0.015444 ,    0.011541 ,    0.024705 ,    0.023921 ,    0.017269 ,    0.017559 ,    0.003517 ,    0.067549 ,    0.015301 ,    0.021433 ,    0.002658 ,     Not run ,     Not run ,    0.000712 ,    0.000665 ,    0.000808 
ec2-c5n,8, Base_OpenMP , default     ,    0.007452 ,    0.096437 ,    0.016439 ,    0.017022 ,    0.017539 ,    0.027930 ,    0.072259 ,    0.049836 ,    0.031222 ,    0.019487 ,    0.022415 ,    0.563633 ,    0.002305 ,    0.000691 ,    0.001038 ,    0.004764 ,    0.048329 ,    0.023468 ,    0.026445 ,    0.003925 ,    0.027463 ,    0.042044 ,    0.030632 ,    0.033777 ,    0.065820 ,    0.006253 ,    0.043736 ,    0.090156 ,    0.144018 ,    0.013058 ,    0.004786 ,    0.022207 ,    0.089908 ,    0.118431 ,    0.002135 ,    0.002412 ,    0.027306 ,    0.051979 ,    0.083328 ,    0.003745 ,    0.028440 ,    0.021794 ,    0.039577 ,    0.022358 ,    0.028661 ,    0.008022 ,    0.027764 ,    0.022925 ,    0.038961 ,    0.022343 ,    0.009567 ,    0.004299 ,    0.033247 ,    0.033248 ,    0.006847 ,    0.134142 ,    0.043806 ,    0.042495 ,    0.004496 ,     Not run ,     Not run ,    0.000996 ,    0.000761 ,    0.001115 
ec2-c5n,4, Base_OpenMP , default     ,    0.020245 ,    0.192555 ,    0.032865 ,    0.034490 ,    0.035169 ,    0.052735 ,    0.140489 ,    0.095923 ,    0.062325 ,    0.036936 ,    0.043186 ,    0.611312 ,    0.004457 ,    0.001206 ,    0.002041 ,    0.009375 ,    0.077824 ,    0.046448 ,    0.081542 ,    0.007514 ,    0.081571 ,    0.079417 ,    0.060770 ,    0.064943 ,    0.122972 ,    0.012553 ,    0.081838 ,    0.176280 ,    0.282530 ,    0.025970 ,    0.008364 ,    0.046705 ,    0.195213 ,    0.231786 ,    0.002767 ,    0.005046 ,    0.054242 ,    0.130195 ,    0.169208 ,    0.007965 ,    0.060617 ,    0.073028 ,    0.080968 ,    0.072854 ,    0.060637 ,    0.016251 ,    0.055188 ,    0.046702 ,    0.077897 ,    0.044348 ,    0.008433 ,    0.005297 ,    0.065415 ,    0.065415 ,    0.013606 ,    0.267854 ,    0.088854 ,    0.084799 ,    0.009331 ,     Not run ,     Not run ,    0.001899 ,    0.001466 ,    0.004066 
ec2-c5n,72, Base_OpenMP , default     ,    0.006375 ,    0.027821 ,    0.005221 ,    0.003725 ,    0.006101 ,    0.008293 ,    0.040543 ,    0.034808 ,    0.013277 ,    0.005814 ,    0.017010 ,    1.012105 ,    0.001546 ,    0.002643 ,    0.002773 ,    0.002351 ,    0.009121 ,    0.009622 ,    0.024033 ,    0.005750 ,    0.024538 ,    0.067909 ,    0.014931 ,    0.007205 ,    0.015707 ,    0.002746 ,    0.013182 ,    0.075133 ,    0.139088 ,    0.003296 ,    0.014103 ,    0.016789 ,    0.067314 ,    0.143511 ,    0.003917 ,    0.003612 ,    0.016114 ,    0.040965 ,    0.057591 ,    0.001749 ,    0.012322 ,    0.021411 ,    0.029557 ,    0.021410 ,    0.012279 ,    0.002348 ,    0.006485 ,    0.005568 ,    0.006116 ,    0.006968 ,    0.073851 ,    0.166228 ,    0.006133 ,    0.006141 ,    0.002176 ,    0.034320 ,    0.011853 ,    0.010484 ,    0.001897 ,     Not run ,     Not run ,    0.000817 ,    0.001258 ,    0.001300 
ec2-c5n,36, Base_OpenMP , default     ,    0.005388 ,    0.047574 ,    0.008267 ,    0.005834 ,    0.007596 ,    0.011559 ,    0.046096 ,    0.033321 ,    0.020732 ,    0.008311 ,    0.015561 ,    0.947064 ,    0.002061 ,    0.001329 ,    0.001431 ,    0.002788 ,    0.013943 ,    0.012685 ,    0.021085 ,    0.003123 ,    0.020863 ,    0.063326 ,    0.016044 ,    0.013785 ,    0.023415 ,    0.002796 ,    0.013656 ,    0.146467 ,    0.275789 ,    0.005081 ,    0.011682 ,    0.016095 ,    0.059202 ,    0.284728 ,    0.003277 ,    0.005171 ,    0.019874 ,    0.036248 ,    0.061940 ,    0.001987 ,    0.011164 ,    0.018303 ,    0.023378 ,    0.017931 ,    0.011269 ,    0.003881 ,    0.011504 ,    0.010075 ,    0.013423 ,    0.011605 ,    0.046725 ,    0.060288 ,    0.010190 ,    0.010201 ,    0.003472 ,    0.067036 ,    0.015709 ,    0.019438 ,    0.002011 ,     Not run ,     Not run ,    0.000666 ,    0.001002 ,    0.001073 
ec2-c5n,32, Base_OpenMP , default     ,    0.005594 ,    0.052878 ,    0.009022 ,    0.006385 ,    0.008090 ,    0.013132 ,    0.048867 ,    0.034245 ,    0.019824 ,    0.009060 ,    0.015709 ,    0.915709 ,    0.001854 ,    0.001076 ,    0.001208 ,    0.002960 ,    0.015614 ,    0.013468 ,    0.021455 ,    0.003007 ,    0.021233 ,    0.049296 ,    0.016511 ,    0.015054 ,    0.026088 ,    0.003040 ,    0.014347 ,    0.166304 ,    0.311212 ,    0.005566 ,    0.016025 ,    0.016456 ,    0.059372 ,    0.321226 ,    0.003751 ,    0.004532 ,    0.019857 ,    0.036215 ,    0.063729 ,    0.002152 ,    0.011439 ,    0.018315 ,    0.022986 ,    0.018236 ,    0.011605 ,    0.004257 ,    0.012742 ,    0.011270 ,    0.015042 ,    0.012912 ,    0.044663 ,    0.051809 ,    0.011573 ,    0.011571 ,    0.003840 ,    0.075136 ,    0.017162 ,    0.021653 ,    0.002113 ,     Not run ,     Not run ,    0.000757 ,    0.000940 ,    0.001020 
ec2-c5n,18, Base_OpenMP , default     ,    0.004298 ,    0.044369 ,    0.008180 ,    0.007963 ,    0.008784 ,    0.012103 ,    0.038831 ,    0.029212 ,    0.018227 ,    0.008345 ,    0.013700 ,    0.690235 ,    0.001771 ,    0.000767 ,    0.000957 ,    0.002541 ,    0.014332 ,    0.011300 ,    0.016172 ,    0.003028 ,    0.016416 ,    0.061863 ,    0.012866 ,    0.013384 ,    0.023106 ,    0.002987 ,    0.010962 ,    0.041055 ,    0.065127 ,    0.007564 ,    0.020861 ,    0.012398 ,    0.048334 ,    0.053860 ,    0.003977 ,    0.001624 ,    0.016662 ,    0.030453 ,    0.047335 ,    0.002275 ,    0.008779 ,    0.013590 ,    0.025256 ,    0.013237 ,    0.008815 ,    0.003643 ,    0.012427 ,    0.009863 ,    0.013185 ,    0.010450 ,    0.028223 ,    0.027667 ,    0.015154 ,    0.015140 ,    0.003162 ,    0.060132 ,    0.014146 ,    0.019153 ,    0.002518 ,     Not run ,     Not run ,    0.000667 ,    0.001016 ,    0.000792 
ec2-c5n,16, Base_OpenMP , default     ,    0.004177 ,    0.049411 ,    0.008684 ,    0.008871 ,    0.009601 ,    0.011868 ,    0.041891 ,    0.031276 ,    0.018198 ,    0.008495 ,    0.015038 ,    0.726179 ,    0.001492 ,    0.000727 ,    0.000970 ,    0.002990 ,    0.016514 ,    0.012479 ,    0.016759 ,    0.002928 ,    0.017400 ,    0.058836 ,    0.013954 ,    0.015608 ,    0.026442 ,    0.003271 ,    0.013701 ,    0.045702 ,    0.072904 ,    0.008565 ,    0.015477 ,    0.013395 ,    0.050480 ,    0.060061 ,    0.004140 ,    0.006245 ,    0.017644 ,    0.032213 ,    0.050643 ,    0.002373 ,    0.008594 ,    0.014110 ,    0.026750 ,    0.013762 ,    0.008436 ,    0.004132 ,    0.013879 ,    0.011069 ,    0.015050 ,    0.011545 ,    0.024761 ,    0.026443 ,    0.017475 ,    0.017380 ,    0.003521 ,    0.067569 ,    0.015259 ,    0.021448 ,    0.002669 ,     Not run ,     Not run ,    0.000742 ,    0.000669 ,    0.000820 
ec2-c5n,8, Base_OpenMP , default     ,    0.006038 ,    0.096180 ,    0.016235 ,    0.016967 ,    0.017546 ,    0.026396 ,    0.072075 ,    0.049894 ,    0.031255 ,    0.018430 ,    0.022431 ,    0.572332 ,    0.002309 ,    0.000692 ,    0.001037 ,    0.004784 ,    0.048254 ,    0.023451 ,    0.025039 ,    0.003933 ,    0.026490 ,    0.041661 ,    0.029606 ,    0.034239 ,    0.067026 ,    0.006231 ,    0.041383 ,    0.089673 ,    0.143618 ,    0.013056 ,    0.004030 ,    0.022282 ,    0.078862 ,    0.118480 ,    0.001785 ,    0.002386 ,    0.027153 ,    0.051078 ,    0.082757 ,    0.003757 ,    0.028307 ,    0.020031 ,    0.039573 ,    0.019176 ,    0.028581 ,    0.007999 ,    0.027626 ,    0.023015 ,    0.038811 ,    0.022295 ,    0.009742 ,    0.004352 ,    0.033271 ,    0.033275 ,    0.006797 ,    0.134149 ,    0.041437 ,    0.042442 ,    0.004490 ,     Not run ,     Not run ,    0.001005 ,    0.000757 ,    0.001038 
ec2-c5n,4, Base_OpenMP , default     ,    0.019858 ,    0.192701 ,    0.032843 ,    0.034307 ,    0.035171 ,    0.054550 ,    0.140437 ,    0.096164 ,    0.062548 ,    0.037413 ,    0.043245 ,    0.625405 ,    0.004447 ,    0.001207 ,    0.002020 ,    0.009337 ,    0.077866 ,    0.046314 ,    0.079582 ,    0.007510 ,    0.079678 ,    0.079646 ,    0.059529 ,    0.065188 ,    0.123361 ,    0.012496 ,    0.082340 ,    0.176048 ,    0.282282 ,    0.025987 ,    0.008407 ,    0.045608 ,    0.194498 ,    0.232843 ,    0.002791 ,    0.004992 ,    0.053961 ,    0.127855 ,    0.168701 ,    0.008011 ,    0.059836 ,    0.071669 ,    0.079034 ,    0.071262 ,    0.059712 ,    0.016367 ,    0.054897 ,    0.046694 ,    0.076916 ,    0.044354 ,    0.008685 ,    0.005482 ,    0.065406 ,    0.065408 ,    0.013587 ,    0.267850 ,    0.087755 ,    0.084801 ,    0.009318 ,     Not run ,     Not run ,    0.001896 ,    0.001396 ,    0.003985 
ec2-c5n,72, Base_OpenMP , default     ,    0.006504 ,    0.027993 ,    0.005302 ,    0.003734 ,    0.006433 ,    0.008456 ,    0.041310 ,    0.035161 ,    0.013290 ,    0.006509 ,    0.017686 ,    1.023535 ,    0.001697 ,    0.002661 ,    0.002783 ,    0.002192 ,    0.009337 ,    0.009785 ,    0.025234 ,    0.005812 ,    0.025559 ,    0.067307 ,    0.015012 ,    0.007228 ,    0.016059 ,    0.001785 ,    0.013452 ,    0.075309 ,    0.139595 ,    0.003305 ,    0.012067 ,    0.016822 ,    0.067308 ,    0.144022 ,    0.003834 ,    0.002747 ,    0.016008 ,    0.041988 ,    0.057235 ,    0.001722 ,    0.012648 ,    0.022769 ,    0.030324 ,    0.022250 ,    0.012822 ,    0.002356 ,    0.006438 ,    0.005520 ,    0.006108 ,    0.006929 ,    0.076398 ,    0.173489 ,    0.006129 ,    0.006157 ,    0.002115 ,    0.034376 ,    0.012026 ,    0.010468 ,    0.001908 ,     Not run ,     Not run ,    0.000948 ,    0.001216 ,    0.001295 
ec2-c5n,36, Base_OpenMP , default     ,    0.005391 ,    0.047782 ,    0.008326 ,    0.005805 ,    0.007590 ,    0.011702 ,    0.045777 ,    0.033156 ,    0.020625 ,    0.008334 ,    0.015396 ,    0.984022 ,    0.001457 ,    0.001363 ,    0.001437 ,    0.003281 ,    0.013909 ,    0.012663 ,    0.021270 ,    0.003106 ,    0.021002 ,    0.063374 ,    0.016014 ,    0.013902 ,    0.023462 ,    0.002787 ,    0.014142 ,    0.146505 ,    0.276312 ,    0.005089 ,    0.011542 ,    0.015855 ,    0.058598 ,    0.284983 ,    0.003633 ,    0.004899 ,    0.019640 ,    0.035765 ,    0.061683 ,    0.001986 ,    0.011326 ,    0.018168 ,    0.022898 ,    0.018013 ,    0.011308 ,    0.003835 ,    0.011524 ,    0.010111 ,    0.013401 ,    0.011596 ,    0.047039 ,    0.061365 ,    0.010227 ,    0.010219 ,    0.003465 ,    0.067041 ,    0.015493 ,    0.019426 ,    0.001999 ,     Not run ,     Not run ,    0.000758 ,    0.000966 ,    0.001092 
ec2-c5n,32, Base_OpenMP , default     ,    0.005605 ,    0.053026 ,    0.009050 ,    0.006397 ,    0.008107 ,    0.012944 ,    0.049076 ,    0.033783 ,    0.019760 ,    0.009136 ,    0.015412 ,    0.951297 ,    0.002017 ,    0.001095 ,    0.001165 ,    0.002945 ,    0.015509 ,    0.013533 ,    0.021765 ,    0.002901 ,    0.021108 ,    0.049366 ,    0.016656 ,    0.015057 ,    0.026017 ,    0.003042 ,    0.014616 ,    0.167214 ,    0.311747 ,    0.005575 ,    0.013343 ,    0.016324 ,    0.059144 ,    0.320928 ,    0.003636 ,    0.004531 ,    0.020076 ,    0.036830 ,    0.064076 ,    0.002114 ,    0.011519 ,    0.018260 ,    0.023308 ,    0.018501 ,    0.011847 ,    0.004262 ,    0.012820 ,    0.011313 ,    0.015059 ,    0.012876 ,    0.044844 ,    0.051521 ,    0.011556 ,    0.011579 ,    0.003820 ,    0.075155 ,    0.016910 ,    0.021656 ,    0.002115 ,     Not run ,     Not run ,    0.000644 ,    0.001269 ,    0.001036 
ec2-c5n,18, Base_OpenMP , default     ,    0.004183 ,    0.044337 ,    0.008163 ,    0.007932 ,    0.008751 ,    0.012035 ,    0.038893 ,    0.029134 ,    0.018114 ,    0.008065 ,    0.013153 ,    0.708002 ,    0.001350 ,    0.000763 ,    0.000967 ,    0.003105 ,    0.014327 ,    0.011390 ,    0.016208 ,    0.002931 ,    0.016466 ,    0.061747 ,    0.013139 ,    0.013169 ,    0.022935 ,    0.002988 ,    0.011328 ,    0.041135 ,    0.065217 ,    0.007613 ,    0.018582 ,    0.012367 ,    0.048039 ,    0.053497 ,    0.004303 ,    0.006060 ,    0.016675 ,    0.030297 ,    0.047069 ,    0.002093 ,    0.008706 ,    0.013493 ,    0.025178 ,    0.013064 ,    0.008683 ,    0.003652 ,    0.012423 ,    0.009869 ,    0.013249 ,    0.010373 ,    0.028125 ,    0.027147 ,    0.015160 ,    0.015466 ,    0.003167 ,    0.060135 ,    0.013563 ,    0.019137 ,    0.002524 ,     Not run ,     Not run ,    0.000675 ,    0.000681 ,    0.000796 
ec2-c5n,16, Base_OpenMP , default     ,    0.004211 ,    0.049439 ,    0.008663 ,    0.008843 ,    0.009627 ,    0.012116 ,    0.042186 ,    0.031044 ,    0.018229 ,    0.008565 ,    0.013550 ,    0.688515 ,    0.001658 ,    0.000702 ,    0.000941 ,    0.002908 ,    0.016252 ,    0.012556 ,    0.016722 ,    0.002828 ,    0.017703 ,    0.058920 ,    0.013488 ,    0.015152 ,    0.026677 ,    0.003279 ,    0.013889 ,    0.045647 ,    0.072981 ,    0.008600 ,    0.016620 ,    0.013527 ,    0.050156 ,    0.060472 ,    0.004278 ,    0.001504 ,    0.017826 ,    0.032523 ,    0.050882 ,    0.002259 ,    0.008681 ,    0.013862 ,    0.026322 ,    0.013605 ,    0.008708 ,    0.004134 ,    0.013918 ,    0.011102 ,    0.015177 ,    0.011530 ,    0.024848 ,    0.024584 ,    0.017364 ,    0.017266 ,    0.003529 ,    0.067547 ,    0.015085 ,    0.021452 ,    0.002642 ,     Not run ,     Not run ,    0.000757 ,    0.000883 ,    0.000772 
ec2-c5n,8, Base_OpenMP , default     ,    0.005913 ,    0.096164 ,    0.016409 ,    0.017001 ,    0.017555 ,    0.026925 ,    0.072140 ,    0.050014 ,    0.031301 ,    0.018722 ,    0.022361 ,    0.568967 ,    0.002300 ,    0.000688 ,    0.001045 ,    0.004816 ,    0.049333 ,    0.023499 ,    0.024449 ,    0.003921 ,    0.025773 ,    0.041983 ,    0.029596 ,    0.034080 ,    0.066889 ,    0.006263 ,    0.041745 ,    0.089781 ,    0.143633 ,    0.013086 ,    0.004839 ,    0.021762 ,    0.083858 ,    0.118045 ,    0.002076 ,    0.002425 ,    0.027220 ,    0.052095 ,    0.082386 ,    0.003744 ,    0.027919 ,    0.020138 ,    0.039675 ,    0.020446 ,    0.028007 ,    0.008059 ,    0.027761 ,    0.023209 ,    0.039259 ,    0.022285 ,    0.009683 ,    0.004418 ,    0.033307 ,    0.033281 ,    0.006799 ,    0.134175 ,    0.041995 ,    0.042537 ,    0.004487 ,     Not run ,     Not run ,    0.000996 ,    0.000746 ,    0.001040 
