machine,Kernel,Kernel,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
catalyst,Base_Seq,default,0.178042,0.178038,0.553536,0.233791,0.315005,0.784559,0.796430,0.795193,0.556007,0.554095,0.349294,0.110214,0.114533,0.005154,0.015732,0.220877,0.823003,0.478386,0.721041,0.059922,0.728489,0.933623,0.532236,1.057596,1.471514,0.543234,0.819092,18.155271,27.175299,0.286252,0.440320,0.443910,2.992572,20.117759,0.094060,0.041044,0.597263,1.241874,1.982873,0.446414,0.517055,0.583724,0.569224,0.586804,0.505425,0.137969,0.699143,0.464994,1.487420,0.344463,0.015746,0.015674,0.615622,0.609839,0.114409,0.246861,1.014157,0.915764,0.049270,0.787628,0.858224,0.007773,0.019544,0.032095
catalyst,Base_Seq,default,0.173161,0.173687,0.560715,0.230908,0.279146,0.811485,0.795079,0.793337,0.575629,0.564912,0.352977,0.110194,0.110394,0.004975,0.015471,0.220445,0.821561,0.465149,0.690640,0.059902,0.695278,0.916140,0.533828,0.994901,1.444696,0.545417,0.816701,18.164014,27.266296,0.286991,0.439232,0.443078,2.783113,20.051102,0.093871,0.041164,0.601272,1.241384,1.934176,0.431343,0.507649,0.574894,0.565437,0.576978,0.511141,0.135809,0.699816,0.463057,1.462554,0.345876,0.015640,0.015603,0.615143,0.608731,0.114901,0.246528,1.011009,0.920926,0.047604,0.769952,0.885070,0.007636,0.019385,0.031941
catalyst,Base_Seq,default,0.173092,0.172822,0.552694,0.235142,0.279833,0.815138,0.796241,0.795992,0.559919,0.595973,0.349694,0.110434,0.111605,0.004989,0.015219,0.220935,0.824588,0.464188,0.695363,0.059844,0.717442,0.912145,0.529701,0.997548,1.451518,0.544215,0.816437,18.021296,27.158304,0.291194,0.440379,0.438834,2.813988,20.299353,0.093545,0.041065,0.597529,1.238975,1.932204,0.433228,0.497198,0.579513,0.561536,0.580954,0.502277,0.138518,0.698350,0.464509,1.465056,0.345176,0.015706,0.015752,0.615548,0.610168,0.115100,0.246164,1.015134,0.916478,0.047484,0.769838,0.859716,0.007777,0.019516,0.032221
ec2-c5n,Base_Seq,default,0.155145,0.154217,0.251645,0.214726,0.260673,0.551256,0.716513,0.742056,0.627665,0.391951,0.327557,0.033458,0.032181,0.007361,0.017007,0.071944,0.695338,0.417555,0.627781,0.057291,0.625907,0.809530,0.508898,0.526240,1.076984,0.098426,0.732538,3.586730,5.766830,0.220008,0.108256,0.396235,2.692136,5.174268,0.025929,0.039167,0.417703,1.014946,1.520206,0.107721,0.507490,0.570305,0.630987,0.569136,0.502253,0.142309,0.411804,0.376519,0.742488,0.219913,0.017531,0.017515,0.507978,0.505595,0.104513,0.169069,0.870825,0.638287,0.057843,0.742357,0.874646,0.014595,0.015249,0.030941
ec2-c5n,Base_Seq,default,0.153594,0.152867,0.252622,0.214617,0.260714,0.555210,0.717133,0.742601,0.626719,0.394946,0.327842,0.033315,0.032268,0.007305,0.016940,0.071948,0.698421,0.419455,0.610765,0.057290,0.610698,0.814699,0.513223,0.525285,1.077510,0.098816,0.740373,3.830329,5.984567,0.222174,0.113027,0.394314,2.598887,5.271552,0.026580,0.039534,0.423076,1.024831,1.479605,0.112837,0.499974,0.555182,0.615525,0.554468,0.497575,0.139221,0.411979,0.376931,0.751444,0.220237,0.017510,0.017592,0.507484,0.508415,0.104864,0.169066,0.890288,0.638701,0.058402,0.742000,0.877374,0.014658,0.015365,0.032415
ec2-c5n,Base_Seq,default,0.156367,0.154588,0.250567,0.214532,0.261289,0.547573,0.716438,0.717640,0.626270,0.388755,0.327730,0.033479,0.036731,0.007380,0.016863,0.072538,0.691928,0.414722,0.625879,0.057248,0.624853,0.797735,0.500074,0.523586,1.058732,0.099853,0.718980,3.890133,5.789867,0.219832,0.107818,0.391040,2.631885,5.273035,0.026039,0.039726,0.418975,1.023511,1.495271,0.107390,0.494045,0.556687,0.615742,0.554648,0.492067,0.139781,0.412273,0.375749,0.731974,0.219864,0.017485,0.017476,0.509206,0.508363,0.104583,0.169045,0.861738,0.639396,0.057818,0.742047,0.874421,0.014583,0.015893,0.030952
ec2-c5n,Base_Seq,default,0.155942,0.154978,0.251516,0.214494,0.260651,0.551684,0.715681,0.751817,0.625590,0.396169,0.328113,0.033443,0.036649,0.007374,0.016742,0.072477,0.696203,0.421231,0.633151,0.057193,0.632811,0.817691,0.511632,0.524646,1.077336,0.098922,0.742007,3.962051,5.750876,0.223253,0.114575,0.399714,2.565044,5.134252,0.027014,0.040401,0.398928,1.029251,1.527000,0.114372,0.508116,0.556397,0.616214,0.555325,0.506974,0.140377,0.411873,0.378494,0.743788,0.220451,0.017532,0.017540,0.508323,0.507119,0.105563,0.169057,0.889068,0.638741,0.057993,0.742263,0.875013,0.014554,0.015856,0.030993
ec2-c5n,Base_Seq,default,0.156308,0.154682,0.250071,0.214897,0.260963,0.564432,0.717859,0.718984,0.628554,0.385718,0.327897,0.033321,0.032149,0.007396,0.016605,0.071881,0.697005,0.418974,0.628337,0.057254,0.624338,0.820605,0.516086,0.527088,1.078014,0.098475,0.748503,3.474569,5.224224,0.207966,0.109060,0.402675,2.596307,4.975860,0.025940,0.040074,0.395880,1.044677,1.487530,0.107682,0.507285,0.568919,0.626536,0.562710,0.505268,0.139377,0.411553,0.376819,0.749785,0.220349,0.017527,0.017431,0.506793,0.507776,0.105615,0.169208,0.885050,0.638633,0.058672,0.742313,0.876110,0.014575,0.015296,0.032374
ec2-c5n,Base_Seq,default,0.157899,0.156778,0.251656,0.214669,0.261930,0.566176,0.717007,0.717615,0.629022,0.404230,0.328470,0.033443,0.036918,0.007324,0.017632,0.072474,0.706744,0.441235,0.641504,0.057693,0.639959,0.838912,0.527533,0.537222,1.106538,0.098642,0.766302,3.834303,5.785982,0.222186,0.107546,0.406785,2.687592,4.998156,0.025950,0.042962,0.429414,1.092011,1.527042,0.105544,0.521018,0.560908,0.622255,0.558714,0.513928,0.140810,0.411773,0.378204,0.765420,0.220357,0.018181,0.018118,0.507788,0.508029,0.104836,0.168910,0.909006,0.638527,0.058264,0.741748,0.877509,0.014658,0.016671,0.032127
ec2-c5n,Base_Seq,default,0.157073,0.155911,0.251200,0.214664,0.259444,0.550917,0.721007,0.718732,0.627282,0.378641,0.327957,0.033499,0.032234,0.007343,0.016831,0.071940,0.695694,0.413608,0.627285,0.057209,0.626176,0.802083,0.501127,0.523548,1.062510,0.099615,0.728965,3.787733,6.000571,0.207014,0.114661,0.395050,2.608384,5.117980,0.027254,0.040620,0.415356,1.052809,1.474717,0.114848,0.499861,0.559032,0.618024,0.556331,0.494556,0.140649,0.411495,0.378677,0.733642,0.220278,0.017521,0.017399,0.507476,0.508152,0.103994,0.169143,0.854889,0.638485,0.057891,0.742072,0.874657,0.014478,0.015272,0.031044
ec2-c5n,Base_Seq,default,0.155012,0.154337,0.251476,0.214701,0.262013,0.547972,0.717071,0.717586,0.627725,0.388956,0.327691,0.033546,0.032172,0.007306,0.016793,0.072055,0.695099,0.416501,0.610882,0.057253,0.610328,0.802206,0.511625,0.524296,1.065284,0.098585,0.731948,3.642775,5.726684,0.220856,0.114029,0.395107,2.551090,4.992889,0.026967,0.039690,0.420910,1.026266,1.459899,0.113787,0.510178,0.555827,0.613559,0.553775,0.501893,0.140215,0.412446,0.377610,0.733522,0.220005,0.017551,0.017558,0.508666,0.503061,0.104435,0.169010,0.862824,0.638892,0.057714,0.741749,0.874428,0.014422,0.015784,0.030899
ec2-c5n,Base_Seq,default,0.153474,0.152583,0.251060,0.214739,0.260395,0.547689,0.716936,0.749779,0.627092,0.391191,0.327763,0.033578,0.032127,0.007308,0.017057,0.072001,0.698828,0.418937,0.619470,0.057253,0.618555,0.807621,0.512848,0.524787,1.068846,0.098557,0.734121,3.852447,6.064463,0.222301,0.114174,0.393787,2.588816,5.170735,0.026878,0.038837,0.424798,1.018125,1.475842,0.113988,0.504873,0.566845,0.621819,0.559369,0.496800,0.142625,0.410135,0.375909,0.737350,0.219806,0.017655,0.017588,0.507435,0.507361,0.104676,0.168785,0.871126,0.637486,0.057571,0.742350,0.874239,0.014467,0.015335,0.030843
ec2-c5n,Base_Seq,default,0.158499,0.156558,0.251435,0.215019,0.261515,0.551499,0.717039,0.717588,0.627812,0.388889,0.328106,0.033456,0.036810,0.007361,0.017326,0.072586,0.694324,0.419774,0.638060,0.057195,0.638877,0.823703,0.518062,0.523520,1.069202,0.098816,0.733100,3.926525,6.029668,0.220149,0.108039,0.404465,2.634192,4.358541,0.026063,0.040677,0.421531,1.042432,1.481177,0.107539,0.509009,0.566374,0.624705,0.563341,0.511521,0.141780,0.411699,0.369484,0.740655,0.220694,0.017668,0.017593,0.508772,0.508426,0.105158,0.169157,0.863952,0.638677,0.057935,0.741852,0.874459,0.014472,0.015329,0.031167
ec2-c5n,Base_Seq,default,0.155091,0.154751,0.250575,0.214893,0.261711,0.549954,0.715826,0.717017,0.627894,0.391569,0.328007,0.033401,0.036654,0.007407,0.016854,0.072731,0.697038,0.416014,0.634626,0.057260,0.635892,0.816126,0.514850,0.523018,1.067750,0.098542,0.730915,3.586281,5.735538,0.221759,0.114833,0.401865,2.621605,4.992464,0.027112,0.040479,0.395073,1.040486,1.496724,0.115011,0.510663,0.567854,0.629910,0.569758,0.510494,0.140398,0.411736,0.374543,0.736631,0.220221,0.017639,0.017619,0.507602,0.508788,0.105623,0.169191,0.869857,0.638814,0.058277,0.742398,0.875974,0.014697,0.015501,0.031701
ec2-c5n,Base_Seq,default,0.158671,0.156368,0.251173,0.214889,0.259913,0.552258,0.716306,0.717363,0.628303,0.381903,0.327611,0.033459,0.032157,0.007363,0.016739,0.072125,0.695889,0.414234,0.621068,0.057258,0.619294,0.808871,0.510018,0.523275,1.067024,0.098531,0.722899,3.226920,5.426717,0.208661,0.103823,0.386375,2.543361,5.107406,0.025230,0.039621,0.390031,1.027771,1.463283,0.102328,0.502047,0.559854,0.621597,0.559630,0.497852,0.139265,0.409945,0.375798,0.737647,0.220241,0.017601,0.017524,0.506756,0.507728,0.105007,0.169276,0.864657,0.637594,0.058440,0.743248,0.875821,0.014560,0.015314,0.031992
ec2-c5n,Base_Seq,default,0.160522,0.159997,0.251132,0.214698,0.260781,0.564276,0.718100,0.740856,0.628752,0.400513,0.328022,0.033510,0.036766,0.007304,0.019012,0.072482,0.707039,0.425818,0.625798,0.057288,0.625903,0.829154,0.514679,0.531417,1.104546,0.098736,0.762281,3.902902,6.021252,0.223595,0.113349,0.416249,2.711487,5.369458,0.027099,0.044485,0.432223,1.143395,1.513130,0.113396,0.518597,0.569880,0.631612,0.564264,0.506733,0.140418,0.412510,0.375683,0.760573,0.220080,0.018090,0.018055,0.508928,0.508446,0.104236,0.168938,0.890887,0.639621,0.058494,0.742771,0.876763,0.014595,0.016832,0.031750
ec2-c5n,Base_Seq,default,0.154326,0.153004,0.250472,0.214943,0.258949,0.549643,0.716595,0.718460,0.626626,0.379565,0.327811,0.033418,0.032155,0.007355,0.016670,0.072088,0.697364,0.417202,0.645898,0.057261,0.641724,0.814441,0.515847,0.524708,1.065755,0.098965,0.738555,3.904665,5.823196,0.207854,0.108636,0.387126,2.507229,5.174339,0.026362,0.038483,0.408616,1.015608,1.477085,0.109541,0.502784,0.554927,0.614992,0.554641,0.496752,0.140843,0.409778,0.376161,0.742341,0.219828,0.017637,0.017488,0.508918,0.508595,0.103729,0.168944,0.851891,0.637531,0.057548,0.742208,0.873968,0.014638,0.015683,0.030337
ec2-c5n,Base_Seq,default,0.158490,0.157333,0.252470,0.214969,0.260947,0.562374,0.716865,0.779792,0.626521,0.398975,0.327187,0.033440,0.032244,0.007320,0.017176,0.072023,0.696153,0.435435,0.625650,0.057269,0.625862,0.837794,0.524633,0.529059,1.087821,0.098979,0.770095,3.873989,5.841961,0.220151,0.113443,0.409689,2.639645,5.075754,0.026973,0.039829,0.419576,1.045393,1.483975,0.111263,0.521453,0.567373,0.627102,0.565371,0.519533,0.140585,0.411628,0.374765,0.763924,0.219929,0.017614,0.017740,0.508032,0.507937,0.104677,0.169097,0.899165,0.638731,0.058025,0.744101,0.875936,0.014579,0.015396,0.031232
ec2-c5n,Base_Seq,default,0.158881,0.157430,0.252819,0.214686,0.260630,0.561967,0.716873,0.762637,0.628217,0.397647,0.328506,0.033023,0.032239,0.007467,0.018037,0.072000,0.696986,0.430860,0.620951,0.057260,0.622717,0.829658,0.519565,0.529257,1.097062,0.098769,0.770915,3.630885,5.698752,0.222381,0.094288,0.400978,2.590436,5.099021,0.023508,0.039387,0.420326,1.026568,1.474872,0.091513,0.522447,0.562161,0.624042,0.563362,0.518655,0.140560,0.411996,0.374972,0.761520,0.220025,0.017659,0.017600,0.508562,0.506477,0.106615,0.169024,0.897905,0.638845,0.057857,0.742398,0.875700,0.014552,0.015332,0.031172
ec2-c5n,Base_Seq,default,0.162415,0.160379,0.252466,0.214656,0.262132,0.558397,0.716399,0.745970,0.628320,0.398266,0.328461,0.033449,0.036777,0.007358,0.017379,0.072586,0.702375,0.425809,0.628489,0.057282,0.627614,0.833855,0.512093,0.528350,1.088826,0.098853,0.765206,3.336420,5.286049,0.219710,0.093092,0.406073,2.610567,5.103484,0.023452,0.040069,0.419921,1.023077,1.480197,0.091191,0.505787,0.556678,0.617011,0.556202,0.504519,0.140371,0.411824,0.370631,0.757882,0.220086,0.017598,0.017566,0.507447,0.506215,0.105200,0.169218,0.906061,0.639061,0.058108,0.742484,0.875954,0.014556,0.015930,0.031532
ec2-c5n,Base_Seq,default,0.155283,0.154395,0.252453,0.214603,0.261330,0.559305,0.717390,0.717384,0.626442,0.398675,0.327613,0.033442,0.036754,0.007383,0.016813,0.072592,0.698755,0.422194,0.612432,0.057261,0.612407,0.830523,0.522243,0.529065,1.089658,0.098874,0.763781,3.856987,5.889539,0.222717,0.104483,0.400307,2.551414,4.396604,0.025076,0.040491,0.398773,1.035059,1.491494,0.102305,0.509005,0.559002,0.617810,0.555432,0.510056,0.139982,0.412002,0.375792,0.760936,0.220021,0.017649,0.017648,0.506429,0.508686,0.106484,0.169012,0.904199,0.638687,0.057877,0.742862,0.875320,0.014608,0.015498,0.031153
ec2-c5n,Base_Seq,default,0.153902,0.152757,0.252481,0.215218,0.260047,0.564551,0.716389,0.718137,0.629080,0.388067,0.327517,0.033533,0.032161,0.007375,0.017948,0.071944,0.700805,0.422499,0.644875,0.057266,0.642470,0.831067,0.515995,0.530291,1.089685,0.098520,0.754348,3.894187,5.865937,0.207753,0.109197,0.423157,2.623455,5.268724,0.026124,0.040190,0.397386,1.045433,1.471917,0.108243,0.519938,0.564717,0.624466,0.564056,0.514068,0.140737,0.412032,0.375544,0.761472,0.220137,0.017698,0.017509,0.508472,0.507121,0.105709,0.169442,0.899612,0.638720,0.058344,0.742836,0.876958,0.014528,0.015336,0.031594
ec2-c5n,Base_Seq,default,0.156915,0.156635,0.252950,0.214804,0.261821,0.573003,0.717411,0.718506,0.628114,0.407859,0.328377,0.033430,0.036738,0.007315,0.017362,0.072540,0.706642,0.429315,0.626443,0.057276,0.626959,0.842670,0.516132,0.534872,1.119048,0.098846,0.789115,3.918866,5.768736,0.222193,0.103773,0.410184,2.694745,4.597503,0.025586,0.041606,0.426162,1.059925,1.501826,0.103011,0.527992,0.556773,0.617462,0.553677,0.523584,0.142701,0.412504,0.372688,0.779713,0.220329,0.018242,0.018162,0.508491,0.508577,0.104528,0.169009,0.923669,0.639050,0.057735,0.743015,0.876421,0.014630,0.016901,0.031443
ec2-c5n,Base_Seq,default,0.154242,0.152998,0.252180,0.214373,0.259180,0.562258,0.716736,0.717845,0.627210,0.387629,0.328468,0.033513,0.032259,0.007344,0.016413,0.071944,0.695818,0.424515,0.617186,0.057261,0.615506,0.820626,0.505165,0.528676,1.087992,0.098586,0.758343,3.562208,5.460863,0.208192,0.108912,0.393735,2.529184,5.150548,0.026225,0.039306,0.415664,1.033033,1.484058,0.108408,0.509231,0.550329,0.609865,0.548870,0.503280,0.140182,0.411675,0.376911,0.758726,0.219854,0.017654,0.017535,0.507420,0.508324,0.104827,0.168806,0.887882,0.638425,0.057669,0.742452,0.874972,0.014576,0.015377,0.030638
ec2-c6a,Base_Seq,default,0.048567,0.070060,0.243497,0.216355,0.212675,0.172320,0.675043,0.678808,0.444626,0.142731,0.232365,0.031773,0.031326,0.006643,0.010506,0.093862,0.347566,0.248480,0.278574,0.029804,0.228571,0.275767,0.184731,0.335621,0.419333,0.073468,0.255874,1.394519,2.041435,0.188023,0.052685,0.167604,0.957887,1.632437,0.014130,0.025655,0.312847,0.481047,0.959151,0.049535,0.145873,0.160601,0.415391,0.160000,0.149933,0.101561,0.331614,0.311417,0.368497,0.160883,0.006914,0.007654,0.319794,0.395483,0.077106,0.118135,0.342268,0.500771,0.041868,0.771757,0.845925,0.010290,0.006770,0.009036
ec2-c6a,Base_Seq,default,0.049635,0.070107,0.240849,0.215160,0.210319,0.162732,0.673524,0.678770,0.438266,0.169585,0.231100,0.031327,0.031824,0.006500,0.010525,0.093980,0.343989,0.252655,0.275349,0.027904,0.242759,0.297345,0.185599,0.336074,0.419654,0.073213,0.326654,1.375515,2.068881,0.188628,0.052633,0.180368,0.958144,1.617166,0.015077,0.025811,0.303650,0.480767,0.964312,0.049194,0.144421,0.161699,0.411153,0.187905,0.156876,0.104774,0.327191,0.306995,0.392235,0.158383,0.007248,0.007512,0.322912,0.393419,0.076679,0.116621,0.446177,0.497715,0.041936,0.772687,0.844202,0.010231,0.007004,0.009077
ec2-c6a,Base_Seq,default,0.051515,0.070765,0.246682,0.215631,0.211115,0.164815,0.674905,0.678666,0.439439,0.173377,0.232166,0.031732,0.031327,0.006606,0.010524,0.093864,0.345683,0.250960,0.279859,0.027872,0.227101,0.283590,0.206505,0.332168,0.418517,0.073348,0.304695,1.395525,2.029287,0.188322,0.052694,0.174530,0.951996,1.602838,0.016024,0.026151,0.310121,0.484114,0.960149,0.050120,0.133446,0.158138,0.408809,0.159804,0.145995,0.101605,0.331094,0.311714,0.368445,0.160412,0.007195,0.007814,0.321135,0.394442,0.076542,0.117173,0.414918,0.500165,0.041866,0.772204,0.845001,0.010634,0.006785,0.009135
ec2-c6a,Base_Seq,default,0.047898,0.067667,0.239362,0.214100,0.209252,0.156746,0.673557,0.673426,0.433946,0.149322,0.231563,0.030793,0.030261,0.006356,0.010189,0.090788,0.348137,0.248641,0.278303,0.026934,0.219611,0.264291,0.177383,0.328962,0.401188,0.070766,0.227865,1.387828,2.057173,0.181739,0.051283,0.170421,0.946346,1.634090,0.013320,0.024353,0.296749,0.477030,0.968450,0.047638,0.133419,0.154276,0.404471,0.154505,0.138471,0.095489,0.327801,0.309662,0.349158,0.157226,0.006657,0.007383,0.318761,0.389489,0.073990,0.114952,0.316092,0.493075,0.040538,0.769669,0.844072,0.010112,0.006759,0.008971
ec2-c6a,Base_Seq,default,0.048969,0.071079,0.243528,0.215385,0.210525,0.188282,0.674373,0.677988,0.438899,0.168260,0.231892,0.031748,0.031321,0.006584,0.010488,0.093852,0.348896,0.251619,0.275383,0.027868,0.230187,0.303558,0.208983,0.335939,0.424949,0.073544,0.394361,1.397949,2.068188,0.186861,0.052552,0.196157,0.989467,1.559219,0.017786,0.025472,0.304806,0.485080,0.968149,0.049462,0.154038,0.159166,0.409828,0.164416,0.178956,0.106269,0.331147,0.303496,0.384853,0.160233,0.006928,0.008018,0.321577,0.393909,0.076547,0.117278,0.438319,0.497433,0.041872,0.772492,0.843443,0.010234,0.006766,0.009130
ec2-c6a,Base_Seq,default,0.047485,0.067738,0.239639,0.214219,0.209665,0.157507,0.673401,0.673412,0.434460,0.153335,0.231301,0.030703,0.030298,0.006263,0.010127,0.091365,0.347568,0.248635,0.272759,0.026924,0.218337,0.257908,0.175542,0.328227,0.419200,0.072865,0.250627,1.389487,2.063614,0.182195,0.051165,0.167524,0.945942,1.631157,0.013425,0.024650,0.300569,0.501602,0.957973,0.047409,0.132401,0.154484,0.405904,0.154047,0.140778,0.095972,0.327434,0.313922,0.345185,0.157405,0.006824,0.007537,0.319110,0.390144,0.073689,0.115049,0.328670,0.493147,0.041010,0.769940,0.844663,0.010217,0.006749,0.008939
ec2-c6a,Base_Seq,default,0.049275,0.070673,0.242235,0.215425,0.211168,0.184244,0.674475,0.678846,0.439497,0.164403,0.232217,0.031326,0.032040,0.006598,0.010586,0.093945,0.345666,0.259268,0.282169,0.027875,0.257355,0.315292,0.196409,0.336451,0.426120,0.073855,0.409077,1.357125,2.063059,0.187279,0.052573,0.179753,0.953920,1.617968,0.014755,0.026852,0.304917,0.482322,0.966505,0.049201,0.151937,0.159029,0.409730,0.163931,0.169613,0.096879,0.321479,0.301526,0.380416,0.160468,0.006974,0.007787,0.322229,0.393439,0.077358,0.117599,0.443553,0.496228,0.041881,0.772261,0.845779,0.010196,0.006786,0.009324
ec2-c6a,Base_Seq,default,0.050257,0.070021,0.245219,0.216182,0.212570,0.160579,0.674761,0.679641,0.441076,0.141092,0.232068,0.031794,0.031422,0.006597,0.010502,0.093870,0.347105,0.252813,0.276606,0.029812,0.223046,0.284194,0.203173,0.335031,0.417815,0.073773,0.252887,1.375183,2.042323,0.187894,0.052628,0.169398,0.951568,1.635939,0.013937,0.025403,0.317500,0.479594,0.956935,0.050035,0.139299,0.159575,0.411227,0.159614,0.143361,0.099951,0.331962,0.308194,0.352204,0.160691,0.006880,0.007656,0.319867,0.395562,0.076607,0.117790,0.337319,0.499476,0.041838,0.772192,0.846011,0.010276,0.006773,0.008980
ec2-c6a,Base_Seq,default,0.049868,0.070016,0.241937,0.215299,0.211398,0.178088,0.674870,0.679469,0.441758,0.140030,0.231479,0.031323,0.031976,0.006641,0.010467,0.093997,0.339349,0.250191,0.276687,0.027901,0.226805,0.301867,0.195945,0.336661,0.425119,0.073343,0.290811,1.396387,2.070030,0.188855,0.052535,0.181837,0.976815,1.548445,0.015387,0.026459,0.303632,0.486130,0.963794,0.049164,0.161208,0.160952,0.410745,0.280510,0.163289,0.102155,0.326228,0.307592,0.380268,0.160051,0.006907,0.007572,0.323105,0.393408,0.076535,0.117410,0.437431,0.495165,0.041877,0.772789,0.845484,0.010173,0.007005,0.010363
ec2-c6a,Base_Seq,default,0.052520,0.070517,0.243706,0.215557,0.211531,0.173741,0.674824,0.678419,0.440317,0.164795,0.232028,0.031766,0.031328,0.006551,0.010489,0.093848,0.344653,0.258335,0.276213,0.027858,0.223639,0.298100,0.202019,0.332240,0.413572,0.074183,0.298626,1.374073,2.068469,0.188591,0.052680,0.210400,0.953989,1.623497,0.015585,0.025874,0.310014,0.480428,0.967594,0.049652,0.153305,0.158723,0.408596,0.166670,0.157562,0.094281,0.332075,0.301723,0.376557,0.160427,0.006924,0.007682,0.320594,0.394092,0.076732,0.117525,0.371553,0.498092,0.041821,0.772137,0.845766,0.010228,0.006756,0.009094
ec2-c6a,Base_Seq,default,0.047247,0.067638,0.239354,0.214156,0.208886,0.157449,0.674278,0.674057,0.435926,0.128731,0.231152,0.030563,0.030513,0.006421,0.010195,0.092775,0.319290,0.248576,0.273409,0.026933,0.224812,0.276303,0.176769,0.329787,0.401527,0.070728,0.238379,1.373053,2.037909,0.181620,0.051163,0.170296,0.947645,1.628583,0.013320,0.024318,0.296611,0.475122,0.964814,0.047909,0.138622,0.160553,0.404776,0.153981,0.144691,0.091028,0.328563,0.311674,0.347418,0.157245,0.006278,0.006979,0.318916,0.389475,0.073520,0.115045,0.339154,0.493508,0.040596,0.769899,0.845749,0.010138,0.006763,0.008976
ec2-c6a,Base_Seq,default,0.049324,0.071076,0.244670,0.215355,0.211251,0.180037,0.674808,0.678848,0.440225,0.159131,0.231980,0.031862,0.031345,0.006567,0.010475,0.093875,0.346462,0.250899,0.275925,0.027896,0.224474,0.324714,0.241397,0.339729,0.421753,0.073928,0.301448,1.396082,2.052256,0.187191,0.052681,0.215021,0.959255,1.600452,0.015401,0.026036,0.305493,0.487967,0.965410,0.049431,0.165068,0.163212,0.409874,0.161300,0.168325,0.105047,0.331656,0.300363,0.394510,0.160380,0.006813,0.007540,0.321451,0.393792,0.077903,0.117536,0.443831,0.497613,0.041888,0.772230,0.846204,0.010256,0.006770,0.008934
ec2-c6a,Base_Seq,default,0.047694,0.067765,0.239753,0.214142,0.209624,0.157736,0.673984,0.674315,0.436464,0.132929,0.231531,0.030710,0.030268,0.006343,0.010137,0.090793,0.340748,0.250230,0.272897,0.027011,0.221818,0.273628,0.194164,0.332496,0.416815,0.071140,0.226899,1.367375,2.061899,0.181094,0.051108,0.174386,0.945605,1.635522,0.013422,0.024357,0.300805,0.483046,0.957049,0.047621,0.157587,0.155578,0.405606,0.155133,0.154428,0.100066,0.329368,0.300371,0.345213,0.157395,0.006266,0.007005,0.318877,0.390887,0.074098,0.115191,0.341976,0.494273,0.040493,0.770046,0.846047,0.010114,0.006778,0.009028
ec2-c6a,Base_Seq,default,0.051482,0.070153,0.242015,0.215430,0.211347,0.175548,0.675187,0.679225,0.440728,0.160466,0.232004,0.031353,0.032377,0.006559,0.010506,0.093919,0.348735,0.259769,0.281409,0.027875,0.224375,0.301581,0.190155,0.335874,0.438488,0.074138,0.289897,1.371414,2.065330,0.187365,0.052639,0.183961,1.008453,1.639612,0.016247,0.025716,0.301850,0.481993,0.960338,0.049130,0.144451,0.159423,0.409543,0.171247,0.149547,0.100156,0.323383,0.308752,0.380614,0.160506,0.006903,0.007507,0.322323,0.393383,0.076630,0.117385,0.386181,0.497115,0.041849,0.772273,0.846078,0.010105,0.006770,0.009318
ec2-c6a,Base_Seq,default,0.048253,0.070377,0.245031,0.216235,0.212780,0.162466,0.674936,0.679125,0.441141,0.138463,0.232135,0.031683,0.031542,0.006598,0.010495,0.093860,0.316625,0.248726,0.276775,0.029786,0.223044,0.279418,0.187893,0.333869,0.419082,0.074040,0.256943,1.374881,2.053177,0.187871,0.052770,0.185347,0.972557,1.571968,0.013782,0.025298,0.313198,0.480119,0.965973,0.049967,0.158723,0.160336,0.411878,0.160318,0.160101,0.101643,0.332075,0.305017,0.362371,0.160806,0.006942,0.007772,0.319821,0.395527,0.076454,0.118015,0.345805,0.499647,0.041892,0.772089,0.845876,0.010482,0.006777,0.008926
