machine,core,Kernel,Kernel,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
ec2-c6a,192,Base_OpenMP,default,0.009948,0.012716,0.006484,0.003838,0.007438,0.013072,0.050285,0.047377,0.014758,0.009512,0.020517,8.477125,0.002355,0.007836,0.007897,0.003454,0.016338,0.012439,0.038290,0.015681,0.038237,0.114411,0.020450,0.013442,0.029541,0.002385,0.021736,0.036715,0.051121,0.006513,0.005726,0.027513,0.189110,0.044821,0.008994,0.003135,0.027243,0.067439,0.101573,0.003307,0.019422,0.034273,0.057581,0.033599,0.020257,0.003048,0.006260,0.004705,0.012436,0.006221,0.132619,0.478035,0.005386,0.005401,0.002251,0.019614,0.018581,0.008305,0.002995,Not run,Not run,0.001869,0.002131,0.002483
ec2-c6a,96,Base_OpenMP,default,0.007119,0.014559,0.007784,0.004668,0.007070,0.017763,0.039372,0.033890,0.013861,0.013150,0.015137,5.525836,0.001948,0.003266,0.003213,0.003720,0.025080,0.014038,0.026912,0.006239,0.027937,0.106861,0.017267,0.013301,0.025920,0.002643,0.025409,0.043796,0.069509,0.009824,0.004157,0.019852,0.131889,0.069202,0.008460,0.002276,0.058566,0.047173,0.077083,0.002832,0.018048,0.023962,0.032098,0.023699,0.017769,0.003404,0.008897,0.006217,0.017844,0.006916,0.073719,0.097289,0.006374,0.006438,0.002628,0.048347,0.028369,0.012461,0.002487,Not run,Not run,0.001107,0.001440,0.001855
ec2-c6a,48,Base_OpenMP,default,0.004793,0.015801,0.007009,0.005169,0.006213,0.016313,0.026504,0.023060,0.014813,0.011394,0.010862,1.699106,0.001943,0.001495,0.001768,0.003243,0.014716,0.011934,0.017829,0.003046,0.018087,0.101146,0.020891,0.012609,0.024490,0.002598,0.020184,0.032331,0.046636,0.009236,0.002848,0.012617,0.090727,0.037190,0.007923,0.001794,0.039244,0.028989,0.052149,0.002047,0.012933,0.015135,0.022499,0.015819,0.011972,0.003217,0.008928,0.006126,0.016953,0.006379,0.037896,0.027533,0.007897,0.007895,0.002424,0.021280,0.023769,0.012564,0.002376,Not run,Not run,0.000880,0.001016,0.001371
ec2-c6a,32,Base_OpenMP,default,0.004828,0.021767,0.009363,0.007100,0.008655,0.018544,0.029771,0.025060,0.014819,0.014581,0.012287,1.400896,0.001875,0.001361,0.001631,0.004024,0.018987,0.018134,0.017802,0.002480,0.018339,0.118176,0.022587,0.017176,0.028810,0.003252,0.040296,0.046252,0.068498,0.010900,0.002998,0.018300,0.088610,0.054049,0.006193,0.001794,0.025688,0.032458,0.051776,0.002516,0.023166,0.015931,0.022068,0.016129,0.021528,0.003882,0.012078,0.008346,0.022961,0.008748,0.024979,0.019248,0.011016,0.011035,0.003070,0.030593,0.028679,0.017288,0.002723,Not run,Not run,0.000849,0.000896,0.001508
ec2-c6a,16,Base_OpenMP,default,0.012696,0.040101,0.016847,0.014880,0.016883,0.022056,0.048062,0.037914,0.028391,0.020617,0.018728,1.346668,0.002495,0.001099,0.002671,0.006794,0.026566,0.025065,0.035511,0.002535,0.034889,0.111178,0.029247,0.027680,0.033829,0.005271,0.031707,0.089870,0.133664,0.014442,0.004539,0.025543,0.116548,0.105320,0.004511,0.004343,0.029107,0.052983,0.081418,0.003727,0.024639,0.031403,0.035004,0.032155,0.023589,0.006328,0.022329,0.014899,0.031167,0.016206,0.012420,0.008331,0.021083,0.021099,0.005205,0.059105,0.034131,0.032698,0.005153,Not run,Not run,0.001023,0.000972,0.003635
ec2-c6a,8,Base_OpenMP,default,0.012052,0.074498,0.031380,0.029294,0.033347,0.023888,0.087900,0.068182,0.055014,0.017389,0.031441,1.256202,0.004433,0.001395,0.002919,0.012139,0.091084,0.034246,0.040633,0.003710,0.036467,0.175843,0.029053,0.052054,0.103252,0.009249,0.031872,0.173257,0.256533,0.026347,0.007286,0.026084,0.169390,0.203046,0.004223,0.005318,0.050207,0.071232,0.133638,0.006698,0.029252,0.036124,0.055391,0.030404,0.028919,0.010713,0.042305,0.030740,0.045581,0.030765,0.009175,0.006845,0.040041,0.040012,0.009441,0.114237,0.039021,0.062301,0.007845,Not run,Not run,0.001832,0.002992,0.004546
ec2-c6a,4,Base_OpenMP,default,0.015357,0.147198,0.061737,0.055973,0.060379,0.080769,0.169741,0.132086,0.109787,0.062629,0.058557,1.040970,0.007877,0.001805,0.004343,0.023111,0.238780,0.066173,0.071404,0.006947,0.057715,0.085341,0.042803,0.133928,0.316605,0.017992,0.064196,0.344745,0.513913,0.049970,0.013396,0.045939,0.298462,0.400406,0.003927,0.007367,0.079589,0.127752,0.242288,0.012386,0.038278,0.063507,0.103026,0.045594,0.038418,0.023743,0.084170,0.079199,0.167116,0.061134,0.005211,0.003944,0.079766,0.079934,0.018795,0.226226,0.126783,0.124321,0.012783,Not run,Not run,0.002897,0.003357,0.004787
ec2-c6i,128,Base_OpenMP,default,0.006924,0.030828,0.005499,0.004339,0.007003,0.009448,0.039286,0.039132,0.017040,0.006755,0.016988,1.530047,0.001537,0.003619,0.003209,0.002279,0.009531,0.010630,0.026782,0.006325,0.026878,0.105270,0.014680,0.007774,0.016420,0.001966,0.014626,0.081744,0.125101,0.004260,0.005217,0.018919,0.108495,0.112959,0.003265,0.001915,0.021482,0.045860,0.065066,0.003345,0.013907,0.024066,0.031837,0.023958,0.013985,0.002450,0.007654,0.005532,0.006935,0.006872,0.097080,0.163829,0.006572,0.006552,0.002189,0.039860,0.013277,0.010582,0.002289,Not run,Not run,0.000887,0.001317,0.001397
ec2-c6i,64,Base_OpenMP,default,0.005499,0.052812,0.007718,0.006338,0.008569,0.013291,0.039097,0.037733,0.017505,0.009548,0.016900,1.448287,0.002363,0.002010,0.001792,0.003491,0.023531,0.012747,0.022037,0.003702,0.021251,0.099106,0.013107,0.015944,0.040531,0.002809,0.013053,0.160999,0.230025,0.005739,0.006354,0.016254,0.088179,0.222158,0.002847,0.001704,0.028429,0.041722,0.066560,0.005250,0.011886,0.019402,0.023748,0.019022,0.011704,0.003838,0.012349,0.009820,0.022784,0.011008,0.053867,0.076851,0.012264,0.012264,0.003426,0.078029,0.015683,0.019236,0.002475,Not run,Not run,0.000661,0.000960,0.001057
ec2-c6i,32,Base_OpenMP,default,0.004128,0.046479,0.007253,0.008285,0.009771,0.011073,0.031397,0.031040,0.018509,0.007964,0.013703,1.110157,0.001875,0.001358,0.001180,0.002729,0.023154,0.011386,0.016342,0.003017,0.016348,0.096979,0.010582,0.015928,0.039614,0.002773,0.011050,0.048510,0.076844,0.008230,0.002940,0.012542,0.074631,0.074247,0.002553,0.001622,0.017788,0.031188,0.056034,0.002182,0.008733,0.014739,0.025947,0.013532,0.008663,0.003567,0.012166,0.008791,0.020927,0.008211,0.034374,0.033677,0.014279,0.014293,0.002895,0.069947,0.012721,0.018993,0.002706,Not run,Not run,0.000710,0.000679,0.000795
ec2-c6i,16,Base_OpenMP,default,0.005338,0.090125,0.014911,0.015584,0.016580,0.045583,0.047806,0.047405,0.033081,0.031938,0.020150,1.108154,0.002052,0.000779,0.001077,0.004705,0.052666,0.034513,0.020868,0.003941,0.021249,0.072686,0.028965,0.033909,0.070378,0.004737,0.062653,0.097473,0.146201,0.012719,0.003973,0.017337,0.106364,0.120454,0.001742,0.002258,0.022411,0.043144,0.079612,0.003615,0.028098,0.019223,0.038500,0.017443,0.026525,0.006748,0.023357,0.017384,0.053379,0.015425,0.012002,0.008522,0.027432,0.027433,0.005386,0.139316,0.062572,0.037198,0.004474,Not run,Not run,0.000969,0.000637,0.000788
ec2-c6i,8,Base_OpenMP,default,0.030111,0.180452,0.024908,0.032218,0.033429,0.081313,0.091304,0.091125,0.065719,0.056895,0.036192,1.107400,0.003899,0.001154,0.002672,0.009112,0.075066,0.064553,0.122633,0.007319,0.122641,0.114722,0.093120,0.062090,0.130794,0.009426,0.126740,0.196804,0.321190,0.025045,0.008160,0.067900,0.380809,0.258809,0.002874,0.006820,0.045236,0.191326,0.231274,0.007480,0.094982,0.110533,0.121031,0.110110,0.094731,0.013312,0.046591,0.035828,0.084670,0.030586,0.007957,0.004721,0.053925,0.053915,0.010757,0.278565,0.132733,0.074265,0.009130,Not run,Not run,0.001837,0.001068,0.006118
ec2-c6i,4,Base_OpenMP,default,0.033623,0.360543,0.049774,0.061842,0.065953,0.091804,0.180191,0.178905,0.130965,0.064337,0.068889,1.101548,0.007612,0.002085,0.003729,0.018062,0.123430,0.075480,0.133920,0.014401,0.134134,0.145331,0.099752,0.117395,0.222453,0.018865,0.137636,0.406282,0.638044,0.050049,0.017226,0.076856,0.536362,0.517977,0.004655,0.008778,0.083744,0.224189,0.312309,0.016031,0.099750,0.121040,0.144307,0.120336,0.099697,0.026681,0.093041,0.071034,0.142980,0.060936,0.006534,0.005915,0.107703,0.107655,0.021451,0.557013,0.148678,0.148378,0.017647,Not run,Not run,0.003619,0.003527,0.006724
ec2-c6i,128,Base_OpenMP,default,0.006993,0.030955,0.005518,0.003987,0.007105,0.009520,0.039352,0.039137,0.017126,0.006833,0.017100,1.602243,0.002357,0.003680,0.003199,0.002645,0.009599,0.010663,0.027065,0.006532,0.027071,0.105177,0.014830,0.007622,0.017067,0.001969,0.014679,0.075354,0.111896,0.004277,0.004663,0.018492,0.108506,0.111000,0.003158,0.001893,0.021418,0.046248,0.065131,0.003163,0.014016,0.024288,0.033016,0.024280,0.014042,0.002471,0.007603,0.005557,0.006947,0.006886,0.098994,0.123279,0.006558,0.006581,0.002195,0.039891,0.013460,0.010580,0.002184,Not run,Not run,0.000927,0.001353,0.001391
ec2-c6i,64,Base_OpenMP,default,0.005549,0.052800,0.007726,0.006166,0.008557,0.013238,0.037561,0.037624,0.017544,0.009545,0.016780,1.267829,0.002213,0.001583,0.001592,0.003439,0.023580,0.012723,0.021197,0.003310,0.021209,0.099030,0.013081,0.015962,0.040476,0.002810,0.012752,0.168943,0.243149,0.005783,0.005762,0.016198,0.088273,0.214328,0.002867,0.001699,0.028353,0.040921,0.078504,0.004857,0.011345,0.019175,0.024259,0.019044,0.011361,0.003839,0.012386,0.009821,0.022610,0.010990,0.052732,0.045904,0.012265,0.012266,0.003428,0.078015,0.015371,0.019222,0.002224,Not run,Not run,0.000678,0.000938,0.001052
ec2-c6i,32,Base_OpenMP,default,0.004185,0.046548,0.007251,0.008277,0.009958,0.025973,0.031644,0.031146,0.018567,0.007719,0.013788,1.183217,0.001341,0.001231,0.001191,0.003245,0.021424,0.011397,0.016559,0.003041,0.016624,0.096712,0.010582,0.016116,0.039463,0.002785,0.011003,0.048167,0.074372,0.008213,0.003094,0.012779,0.075663,0.225662,0.003639,0.006292,0.017796,0.031391,0.058808,0.002203,0.008719,0.014957,0.025987,0.013486,0.008739,0.003539,0.017723,0.021038,0.021602,0.008237,0.035686,0.029528,0.014280,0.014282,0.002906,0.069944,0.012590,0.018989,0.002714,Not run,Not run,0.000707,0.000770,0.000804
ec2-c6i,16,Base_OpenMP,default,0.005372,0.090065,0.015288,0.015612,0.016599,0.045589,0.048000,0.047075,0.033048,0.031933,0.020147,1.130316,0.002076,0.000774,0.001068,0.004700,0.054732,0.034862,0.020621,0.003933,0.020733,0.073711,0.028990,0.034237,0.072189,0.004727,0.063117,0.096328,0.154648,0.012711,0.004075,0.017427,0.102007,0.124730,0.001737,0.002250,0.022227,0.043084,0.096001,0.003617,0.026790,0.018463,0.038631,0.015735,0.023647,0.006759,0.023346,0.017640,0.052453,0.015389,0.012613,0.008076,0.027411,0.027412,0.005505,0.139326,0.061984,0.037201,0.004479,Not run,Not run,0.000979,0.000642,0.000779
ec2-c6i,8,Base_OpenMP,default,0.030061,0.180478,0.024972,0.032114,0.033734,0.081504,0.091357,0.091111,0.065789,0.057041,0.036237,1.141796,0.003902,0.001187,0.002705,0.009141,0.076157,0.064446,0.122812,0.007322,0.122789,0.113869,0.093204,0.062013,0.133546,0.009420,0.126446,0.192727,0.291475,0.025046,0.008121,0.067943,0.380425,0.240975,0.002888,0.006819,0.045679,0.191121,0.225374,0.007433,0.094890,0.109213,0.120106,0.109072,0.094775,0.013385,0.046570,0.035776,0.084867,0.038028,0.008202,0.004707,0.053936,0.053940,0.010741,0.278582,0.129859,0.074235,0.009104,Not run,Not run,0.001837,0.001144,0.006030
ec2-c6i,4,Base_OpenMP,default,0.033609,0.360609,0.050199,0.062185,0.065959,0.093590,0.180262,0.179661,0.131051,0.065747,0.068920,1.075305,0.007613,0.002164,0.003725,0.018071,0.124067,0.076424,0.133892,0.014410,0.134167,0.146578,0.100768,0.118105,0.222828,0.018890,0.136432,0.407174,0.640510,0.050025,0.017169,0.076677,0.533678,1.174662,0.004636,0.008752,0.083728,0.223858,0.312193,0.016065,0.099730,0.120971,0.144317,0.120433,0.099611,0.026648,0.093024,0.072494,0.146472,0.060978,0.006743,0.005826,0.107568,0.107522,0.021515,0.556933,0.147500,0.148377,0.017660,Not run,Not run,0.003615,0.003497,0.006729
ec2-c6i,128,Base_OpenMP,default,0.007058,0.031168,0.005571,0.004385,0.006840,0.009513,0.040238,0.039201,0.017205,0.006819,0.017095,1.588947,0.001907,0.003181,0.002714,0.002227,0.009458,0.010792,0.027300,0.005620,0.027297,0.108532,0.015159,0.007665,0.016040,0.001984,0.014931,0.079098,0.119973,0.004299,0.004660,0.018858,0.110442,0.095791,0.003148,0.001924,0.021361,0.047081,0.064460,0.003120,0.014253,0.024547,0.033380,0.024445,0.014238,0.002483,0.007279,0.005572,0.006940,0.006927,0.102116,0.123002,0.006581,0.006583,0.002221,0.039925,0.013658,0.010609,0.002171,Not run,Not run,0.000912,0.001352,0.001427
ec2-c6i,64,Base_OpenMP,default,0.005516,0.052804,0.007676,0.006274,0.008104,0.013151,0.037851,0.037516,0.017509,0.009438,0.016932,1.509329,0.001969,0.001929,0.001630,0.003385,0.023541,0.012741,0.021305,0.003414,0.021351,0.099146,0.013007,0.015995,0.040564,0.002817,0.012865,0.156578,0.244133,0.005774,0.005981,0.016270,0.088608,0.221136,0.002904,0.001703,0.028365,0.041056,0.075063,0.004843,0.011440,0.019242,0.023877,0.019066,0.011419,0.003838,0.012367,0.009806,0.022842,0.011030,0.053593,0.044276,0.012254,0.012257,0.003426,0.078020,0.015509,0.019211,0.002235,Not run,Not run,0.000677,0.000948,0.001073
ec2-c6i,32,Base_OpenMP,default,0.004146,0.046513,0.007234,0.009260,0.009755,0.010760,0.031690,0.031074,0.018525,0.007602,0.013726,1.200967,0.001847,0.001370,0.001109,0.003118,0.023012,0.011388,0.016390,0.002952,0.016519,0.096656,0.010623,0.015969,0.039393,0.002780,0.010832,0.048327,0.076163,0.008208,0.002911,0.012636,0.074976,0.071627,0.002498,0.001623,0.017761,0.031350,0.057314,0.002204,0.008696,0.014893,0.026116,0.013468,0.008746,0.003542,0.012166,0.008784,0.021309,0.008233,0.034814,0.025740,0.014273,0.014286,0.002900,0.069916,0.012282,0.018989,0.002706,Not run,Not run,0.000829,0.000668,0.000791
ec2-c6i,16,Base_OpenMP,default,0.005048,0.090003,0.015202,0.015581,0.016576,0.045673,0.047926,0.047390,0.034204,0.031917,0.020156,1.064506,0.002107,0.000798,0.001077,0.004685,0.052698,0.034840,0.020567,0.003955,0.020935,0.073263,0.027949,0.033522,0.071081,0.004734,0.063218,0.097095,0.154718,0.012704,0.004019,0.016415,0.101600,0.146333,0.001777,0.002255,0.022387,0.042586,0.079735,0.003619,0.026607,0.018434,0.038525,0.015722,0.023927,0.006784,0.023358,0.017720,0.052803,0.015426,0.012410,0.007604,0.027427,0.027426,0.005375,0.139305,0.061929,0.037199,0.004477,Not run,Not run,0.000970,0.000641,0.000766
ec2-c6i,8,Base_OpenMP,default,0.029623,0.180468,0.024949,0.032471,0.033663,0.081842,0.091447,0.091155,0.065721,0.056805,0.036214,1.061662,0.003898,0.001198,0.002686,0.009128,0.075618,0.064542,0.122010,0.007329,0.122093,0.114766,0.093318,0.061225,0.131399,0.009378,0.126600,0.199147,0.291643,0.025048,0.008104,0.068085,0.380288,0.238118,0.002885,0.006868,0.045599,0.193160,0.225203,0.007463,0.094820,0.109816,0.120984,0.109465,0.094744,0.013352,0.046555,0.036030,0.085419,0.030641,0.008200,0.004737,0.053859,0.053864,0.010742,0.278575,0.130223,0.074275,0.009273,Not run,Not run,0.001845,0.001068,0.006115
ec2-c6i,4,Base_OpenMP,default,0.033630,0.360557,0.049916,0.062122,0.066086,0.093256,0.180290,0.178917,0.131004,0.063990,0.068946,1.247666,0.007600,0.002128,0.003738,0.018055,0.123519,0.076437,0.133863,0.014398,0.134115,0.146971,0.100627,0.117532,0.223639,0.018810,0.134991,0.421544,0.614787,0.050058,0.017158,0.076721,0.538813,0.495873,0.004635,0.008783,0.083740,0.224100,0.312583,0.016032,0.099725,0.121039,0.144369,0.120418,0.099609,0.026768,0.092993,0.070939,0.144162,0.060954,0.006992,0.005900,0.107797,0.107791,0.021522,0.556906,0.147203,0.148398,0.017648,Not run,Not run,0.003613,0.003508,0.006728
mammoth,256,Base_OpenMP,default,0.029650,0.033299,0.012211,0.008235,0.020211,0.030872,0.128811,0.127654,0.020166,0.021283,0.049101,1.595772,0.003152,0.006287,0.007637,0.004026,0.015671,0.032143,0.113672,0.013418,0.110648,0.151438,0.058321,0.013571,0.028143,0.004539,0.059684,0.030361,0.046318,0.009018,0.013940,0.074222,0.487650,0.042980,0.010967,0.008102,0.084342,0.170370,0.253311,0.007021,0.058078,0.098079,0.125780,0.098715,0.058303,0.009497,0.010429,0.011230,0.016142,0.013198,0.312181,0.184418,0.008881,0.008711,0.008736,0.015624,0.043367,0.017053,0.008120,Not run,Not run,0.003721,0.008582,0.006984
mammoth,128,Base_OpenMP,default,0.017462,0.027074,0.008921,0.006586,0.013785,0.019445,0.081336,0.076920,0.013597,0.013781,0.031094,1.484832,0.002413,0.003367,0.004157,0.003684,0.014240,0.020038,0.066058,0.007394,0.064777,0.165841,0.033882,0.013636,0.020498,0.004028,0.037195,0.039463,0.064556,0.006956,0.008969,0.046819,0.281320,0.057220,0.008772,0.005148,0.064574,0.103144,0.164328,0.005025,0.034177,0.053420,0.067198,0.058861,0.035540,0.006415,0.010347,0.009104,0.015968,0.010884,0.182012,0.092669,0.008516,0.009054,0.004706,0.022217,0.030174,0.016932,0.005550,Not run,Not run,0.002249,0.003434,0.004096
mammoth,64,Base_OpenMP,default,0.008350,0.027804,0.005665,0.006146,0.008904,0.010955,0.039497,0.033795,0.010799,0.007974,0.013965,1.155994,0.001320,0.001632,0.002512,0.002701,0.009959,0.010440,0.028387,0.003976,0.028596,0.165642,0.015192,0.010098,0.013048,0.003006,0.018836,0.031086,0.046305,0.006784,0.004500,0.020882,0.124226,0.033500,0.006830,0.002927,0.035717,0.042809,0.074096,0.002899,0.015825,0.025601,0.032181,0.025564,0.016206,0.004174,0.007231,0.006697,0.012606,0.006546,0.084490,0.048728,0.008420,0.008392,0.003837,0.035439,0.018361,0.011805,0.003705,Not run,Not run,0.001278,0.001797,0.002397
mammoth,32,Base_OpenMP,default,0.006136,0.045394,0.006804,0.009002,0.011471,0.010546,0.035716,0.023981,0.013008,0.008735,0.012561,1.062059,0.001582,0.001025,0.002009,0.003699,0.014690,0.012077,0.019885,0.002956,0.019654,0.107129,0.015006,0.016527,0.015527,0.003000,0.017500,0.054032,0.084068,0.009260,0.003636,0.015698,0.079936,0.065309,0.004491,0.002398,0.030652,0.033613,0.057243,0.003027,0.013558,0.016830,0.022513,0.029399,0.016547,0.004244,0.011959,0.009518,0.020023,0.007330,0.035586,0.018249,0.015179,0.015076,0.003787,0.068073,0.018787,0.019180,0.003450,Not run,Not run,0.000865,0.001142,0.001579
mammoth,16,Base_OpenMP,default,0.007282,0.086491,0.010949,0.016558,0.019944,0.014991,0.056145,0.032629,0.018329,0.010576,0.017998,1.048849,0.002835,0.000888,0.003402,0.007207,0.026344,0.014108,0.025682,0.003388,0.032593,0.116442,0.016802,0.028315,0.020530,0.004200,0.018870,0.098097,0.150883,0.015422,0.004954,0.016367,0.097903,0.111116,0.005316,0.003300,0.042938,0.038098,0.071330,0.004663,0.015870,0.022533,0.031905,0.028506,0.016700,0.005526,0.022340,0.016117,0.034872,0.011391,0.022383,0.007796,0.029030,0.029239,0.005313,0.135472,0.021511,0.033822,0.004825,Not run,Not run,0.000879,0.001130,0.002567
mammoth,8,Base_OpenMP,default,0.009681,0.168660,0.020579,0.031761,0.038426,0.021720,0.101618,0.055130,0.028465,0.014703,0.030202,1.024263,0.005271,0.001373,0.006380,0.013864,0.130863,0.020549,0.033798,0.005100,0.033695,0.182513,0.024039,0.063401,0.179343,0.007491,0.030293,0.191387,0.293923,0.028891,0.007328,0.022137,0.150515,0.222926,0.006869,0.004514,0.037584,0.059892,0.115199,0.008358,0.021954,0.029719,0.035653,0.029565,0.022610,0.008705,0.042935,0.033870,0.171338,0.019998,0.013769,0.009639,0.056731,0.056498,0.008803,0.268695,0.035249,0.065273,0.008177,Not run,Not run,0.001271,0.002190,0.003551
mammoth,4,Base_OpenMP,default,0.015979,0.339815,0.063013,0.063116,0.075942,0.185962,0.198223,0.105219,0.055237,0.127288,0.056542,0.963303,0.010211,0.001190,0.003195,0.027045,0.346656,0.060355,0.062733,0.009241,0.060368,0.593749,0.053304,0.197030,0.464722,0.017435,0.103152,0.384922,0.585536,0.057209,0.013304,0.042692,0.278221,0.436419,0.007563,0.006771,0.067082,0.114438,0.216596,0.015746,0.053942,0.054682,0.064283,0.054733,0.056768,0.019995,0.088519,0.091201,0.497729,0.038409,0.012139,0.009622,0.115354,0.114517,0.016301,0.543299,0.206830,0.133826,0.014981,Not run,Not run,0.001948,0.002966,0.003931
mammoth,256,Base_OpenMP,default,0.029284,0.033601,0.012203,0.008256,0.020353,0.031105,0.129353,0.129800,0.020148,0.021464,0.049478,1.596620,0.003273,0.006258,0.007900,0.004045,0.015470,0.031975,0.113936,0.013334,0.111169,0.151892,0.059816,0.013659,0.027919,0.004630,0.059823,0.029531,0.046868,0.008918,0.013918,0.073556,0.492692,0.042168,0.011017,0.008290,0.084739,0.176035,0.248556,0.007068,0.058250,0.098432,0.123530,0.098891,0.057688,0.012519,0.010654,0.011235,0.015821,0.013268,0.315826,0.180617,0.008754,0.008831,0.008017,0.015577,0.043764,0.017515,0.008113,Not run,Not run,0.003619,0.005955,0.007024
mammoth,128,Base_OpenMP,default,0.017641,0.026238,0.008951,0.006845,0.014016,0.020768,0.080363,0.075405,0.015005,0.013778,0.030035,1.489019,0.002371,0.003428,0.004107,0.003476,0.014238,0.021444,0.065327,0.007290,0.063997,0.134208,0.035990,0.013245,0.020506,0.003966,0.036497,0.039829,0.066351,0.006980,0.008851,0.046382,0.288414,0.058161,0.008801,0.005342,0.065098,0.100352,0.163908,0.005055,0.034240,0.056125,0.065973,0.056536,0.033006,0.006384,0.010504,0.010125,0.016087,0.010845,0.173189,0.090319,0.008508,0.009046,0.006109,0.022230,0.029660,0.017228,0.005653,Not run,Not run,0.002183,0.003439,0.004550
mammoth,64,Base_OpenMP,default,0.008334,0.027745,0.005736,0.006097,0.009014,0.010932,0.039553,0.034087,0.011769,0.007899,0.013720,1.141200,0.001300,0.001719,0.002486,0.002360,0.010025,0.011419,0.027336,0.004032,0.027124,0.165498,0.015537,0.010275,0.012870,0.002930,0.018413,0.032382,0.047980,0.006786,0.004466,0.018491,0.126446,0.038787,0.006547,0.002627,0.037193,0.042168,0.069686,0.002728,0.016008,0.025763,0.032515,0.025067,0.016253,0.004214,0.007372,0.006304,0.012586,0.006657,0.085739,0.042721,0.008625,0.008380,0.003275,0.036091,0.020973,0.012598,0.003787,Not run,Not run,0.001310,0.001807,0.002553
mammoth,32,Base_OpenMP,default,0.006121,0.045420,0.006831,0.008800,0.011340,0.010734,0.035816,0.024135,0.012363,0.008844,0.012251,1.095037,0.001647,0.000997,0.001988,0.003627,0.014748,0.011991,0.019056,0.003001,0.019703,0.110509,0.014959,0.016601,0.015258,0.002994,0.017516,0.053544,0.083361,0.009278,0.003836,0.015677,0.078478,0.059006,0.004321,0.002563,0.053349,0.033230,0.058925,0.003034,0.013908,0.015955,0.021522,0.026396,0.015089,0.004291,0.011943,0.009432,0.020383,0.007908,0.035886,0.021016,0.015255,0.015284,0.003523,0.068090,0.018448,0.018937,0.003412,Not run,Not run,0.000848,0.001190,0.001626
mammoth,16,Base_OpenMP,default,0.007586,0.085976,0.011003,0.016513,0.019962,0.012822,0.055133,0.031628,0.017103,0.011556,0.018800,1.023559,0.002781,0.000848,0.003253,0.006859,0.025961,0.013855,0.025095,0.003317,0.046604,0.103180,0.016209,0.027663,0.020184,0.004426,0.018799,0.098447,0.149574,0.015328,0.004758,0.015985,0.093767,0.109691,0.004794,0.003033,0.032484,0.037689,0.069732,0.004556,0.015129,0.028484,0.031209,0.023024,0.015101,0.005468,0.022170,0.016043,0.033995,0.010906,0.020443,0.007467,0.028986,0.028870,0.005164,0.134993,0.031240,0.033346,0.004883,Not run,Not run,0.000875,0.001040,0.002622
mammoth,8,Base_OpenMP,default,0.009765,0.168749,0.020643,0.031920,0.038435,0.020323,0.101734,0.055337,0.028746,0.015610,0.030780,1.075357,0.005045,0.001240,0.006159,0.013917,0.131170,0.021416,0.034340,0.005097,0.033765,0.188146,0.024946,0.062781,0.181068,0.007467,0.030832,0.191963,0.292991,0.028947,0.007347,0.021957,0.150306,0.217875,0.006861,0.004368,0.037743,0.060502,0.115039,0.008418,0.022333,0.030166,0.036051,0.031803,0.022545,0.008832,0.043177,0.033663,0.170865,0.019986,0.014640,0.009586,0.056817,0.056474,0.008928,0.269013,0.034977,0.065672,0.008249,Not run,Not run,0.001269,0.002169,0.003284
