machine,Kernel,Kernel,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
catalyst,Base_Seq,default,0.488861,0.489987,1.192160,0.493779,0.597037,1.743606,1.754736,1.649861,1.698140,1.226429,0.716216,0.220271,0.220927,0.010231,0.040397,0.441440,1.764018,1.123912,1.951555,0.128046,1.955854,2.252048,1.795557,2.009865,2.906271,1.124477,2.668303,45.251160,65.048240,0.610437,0.926161,1.425060,12.246392,42.230896,0.195630,0.100118,1.272264,3.341880,5.002276,0.909608,1.889430,1.777034,1.518928,1.766922,1.902191,0.311922,1.439346,0.932164,2.999429,0.714993,0.026266,0.026268,1.273343,1.220430,0.236323,0.505009,2.775845,1.744571,0.107322,1.738846,1.825078,0.015633,0.040036,0.098429
catalyst,Base_Seq,default,0.484907,0.485932,1.123165,0.462607,0.591641,1.855930,1.591318,1.592565,1.725955,1.346955,0.669073,0.220683,0.220855,0.009947,0.040094,0.441155,1.755227,1.113965,1.939761,0.120093,1.940950,2.242200,1.835913,1.968873,2.898118,1.177775,2.652788,45.901523,65.826133,0.598458,0.925502,1.336516,12.831407,42.544403,0.196726,0.104653,1.365142,3.237398,4.989002,0.901629,1.871573,1.759704,1.551995,1.780540,1.881080,0.299162,1.404492,0.930593,3.012182,0.692346,0.025087,0.025285,1.229140,1.216784,0.239758,0.527268,2.708431,1.749720,0.105563,1.608902,1.838056,0.015700,0.039569,0.097734
catalyst,Base_Seq,default,0.490366,0.530356,1.120377,0.481098,0.602189,1.848693,1.612300,1.615459,1.725590,1.346346,0.676567,0.220112,0.228538,0.010297,0.042689,0.454206,1.815894,1.162853,1.923576,0.120147,1.928573,2.212187,1.893810,1.967337,2.909845,1.091727,2.664255,44.825640,64.985530,0.610855,0.925196,1.330694,12.165102,42.035036,0.196471,0.103956,1.302707,3.260557,5.007679,0.900832,1.876561,1.770028,1.479547,1.834542,1.901994,0.303525,1.395507,0.932894,3.029861,0.692368,0.025136,0.025285,1.233871,1.220197,0.239151,0.527570,2.823609,1.741673,0.108765,1.611712,1.849103,0.015655,0.039819,0.098015
ec2-c5n,Base_Seq,default,0.386073,0.379365,0.531174,0.430859,0.553793,1.362295,1.445859,1.454035,1.859944,0.951706,0.658958,0.066879,0.063832,0.014414,0.044222,0.143396,1.373728,0.977760,1.568052,0.115025,1.564728,2.195326,1.305891,1.134847,2.318227,0.200284,1.838158,5.239745,6.998033,0.440204,0.185707,1.249517,9.386767,4.237169,0.048718,0.099244,0.945885,2.636522,3.712065,0.171605,1.285646,1.411357,1.534291,1.409205,1.284896,0.296213,0.822983,0.758495,1.642097,0.445127,0.029016,0.029085,1.017007,1.010215,0.213803,0.333366,2.074227,1.230366,0.124936,1.553085,1.850402,0.029842,0.033301,0.080278
ec2-c5n,Base_Seq,default,0.423487,0.416703,0.535016,0.430320,0.554483,1.381237,1.633150,1.669454,1.847493,0.966373,0.669482,0.067052,0.064173,0.014441,0.046975,0.144122,1.386457,1.003341,1.700616,0.117194,1.696946,2.279019,1.370573,1.258363,2.394183,0.200905,1.892403,5.817063,7.697046,0.442336,0.181157,1.290256,10.083318,4.139727,0.047233,0.107891,0.983210,2.857446,4.009900,0.170974,1.356830,1.533514,1.663176,1.512591,1.353817,0.300857,0.821779,0.773559,1.693753,0.445337,0.029504,0.029407,1.019058,1.017889,0.215904,0.334665,2.176232,1.230977,0.127902,1.552056,1.853050,0.031343,0.037314,0.086567
ec2-c5n,Base_Seq,default,0.397111,0.388640,0.534400,0.430687,0.557516,1.364571,1.477331,1.492113,1.863629,0.959200,0.656348,0.067012,0.068546,0.014497,0.045060,0.144297,1.370892,0.974140,1.611166,0.115709,1.616123,2.229156,1.324284,1.137855,2.365264,0.201511,1.856835,5.661923,7.393079,0.441207,0.209927,1.273449,9.623830,4.379672,0.052426,0.104318,0.975299,2.722458,3.794806,0.190547,1.315659,1.451906,1.583473,1.446864,1.310671,0.297904,0.822257,0.756473,1.666423,0.445707,0.029360,0.029238,1.016492,1.015582,0.217846,0.333319,2.100970,1.231155,0.126225,1.552933,1.850417,0.030174,0.034550,0.081737
ec2-c5n,Base_Seq,default,0.427719,0.418789,0.537759,0.432258,0.563065,1.365429,1.489870,1.509301,1.872092,0.962959,0.688033,0.067209,0.068524,0.014639,0.047130,0.144072,1.380645,0.990086,1.701566,0.116690,1.708086,2.237105,1.366841,1.190962,2.373526,0.201747,1.891281,5.515622,7.177242,0.444140,0.213646,1.324798,10.100005,4.408805,0.053657,0.109914,1.001690,2.905506,3.982760,0.188068,1.353914,1.534384,1.666099,1.516451,1.350666,0.297989,0.820935,0.770649,1.698683,0.445102,0.029349,0.029385,1.017169,1.016679,0.219590,0.331999,2.146552,1.230749,0.129668,1.550842,1.851571,0.031106,0.038168,0.085137
ec2-c5n,Base_Seq,default,0.412586,0.406939,0.534943,0.431430,0.549799,1.390188,1.467248,1.469070,1.808770,0.970319,0.683325,0.066635,0.063831,0.014483,0.046518,0.143496,1.382503,0.996757,1.664201,0.114557,1.646578,2.296008,1.357278,1.103039,2.376013,0.201937,1.904908,5.779767,7.293372,0.423691,0.199204,1.125301,10.014521,4.021947,0.049543,0.106158,0.904948,2.778695,3.894928,0.198211,1.370469,1.473245,1.620019,1.481603,1.356472,0.299886,0.812264,0.764384,1.692899,0.445198,0.029284,0.029339,1.018147,1.016736,0.216382,0.332847,2.173340,1.226003,0.127918,1.552785,1.853040,0.030629,0.034301,0.083939
ec2-c5n,Base_Seq,default,0.444917,0.430792,0.540152,0.431268,0.563254,1.398277,1.470541,1.491840,1.885512,0.985902,0.682618,0.067030,0.068573,0.014407,0.047862,0.143948,1.401072,1.009568,1.717576,0.115842,1.720157,2.275454,1.397984,1.218118,2.435992,0.201470,1.930662,6.517262,8.344641,0.444298,0.234729,1.327077,10.278131,4.804067,0.057679,0.111514,0.996913,2.919476,3.997133,0.208882,1.398767,1.571428,1.695057,1.537873,1.382444,0.303196,0.822920,0.775725,1.732731,0.446694,0.030279,0.030310,1.016988,1.016738,0.215873,0.332367,2.193096,1.232024,0.127469,1.554146,1.857048,0.030142,0.035552,0.087462
ec2-c5n,Base_Seq,default,0.414161,0.409362,0.539617,0.431689,0.541579,1.380581,1.437111,1.439489,1.830597,0.970746,0.626067,0.066873,0.063962,0.015235,0.047780,0.143362,1.371072,1.002529,1.679822,0.117732,1.724453,2.265717,1.375877,1.162401,2.406710,0.201074,1.908128,5.628488,7.265490,0.423991,0.200981,1.103052,10.171685,4.008394,0.049581,0.110148,0.911108,2.947241,3.937638,0.179960,1.378669,1.543580,1.689786,1.513665,1.360895,0.297634,0.821811,0.764944,1.706992,0.445127,0.029116,0.029061,1.015860,1.015547,0.212604,0.332435,2.175842,1.231425,0.129741,1.551820,1.850922,0.031125,0.034496,0.086003
ec2-c5n,Base_Seq,default,0.419216,0.406022,0.535179,0.431409,0.551080,1.368264,1.437901,1.438471,1.829957,0.966658,0.683121,0.067060,0.063860,0.014384,0.045912,0.143956,1.373652,1.002014,1.638575,0.115544,1.637942,2.255328,1.354007,1.138911,2.376561,0.201498,1.881920,5.862235,7.614221,0.440951,0.207753,1.292980,9.892276,4.100944,0.054332,0.107180,0.984418,2.815223,3.871120,0.194449,1.353403,1.503156,1.613643,1.469117,1.340776,0.299696,0.822011,0.769998,1.697309,0.445441,0.029009,0.029202,1.017315,1.016014,0.213320,0.332618,2.158253,1.231682,0.128641,1.551909,1.853901,0.029685,0.031683,0.084335
ec2-c5n,Base_Seq,default,0.399899,0.391695,0.532715,0.431347,0.561301,1.358107,1.483403,1.512026,1.893761,0.960321,0.669456,0.067279,0.064044,0.014372,0.044029,0.143528,1.383970,0.978969,1.608194,0.115689,1.610109,2.240421,1.333019,1.254107,2.366212,0.200678,1.857842,5.795055,7.393759,0.443806,0.218912,1.323292,9.690124,4.617627,0.055307,0.104101,0.999827,2.829191,3.865461,0.203670,1.334195,1.492125,1.597957,1.457204,1.322806,0.299406,0.821696,0.751641,1.671731,0.445254,0.029083,0.029151,1.017350,1.018316,0.215732,0.333225,2.121125,1.230980,0.125831,1.552767,1.848711,0.030139,0.032916,0.083307
ec2-c5n,Base_Seq,default,0.421230,0.410011,0.536519,0.431343,0.558417,1.376291,1.463334,1.489202,1.862385,0.966625,0.663390,0.067107,0.068437,0.014525,0.047208,0.144180,1.389396,0.997433,1.658800,0.115383,1.664678,2.277524,1.368850,1.141500,2.382349,0.200960,1.897607,5.180936,6.722305,0.440845,0.205322,1.297297,10.040227,4.576619,0.053119,0.109706,0.988209,2.846662,3.961767,0.184593,1.370638,1.518077,1.651965,1.494742,1.367374,0.297398,0.821935,0.757828,1.704555,0.445623,0.029114,0.029103,1.017990,1.015249,0.217925,0.333132,2.173483,1.232001,0.128367,1.551883,1.852464,0.030206,0.033341,0.085033
ec2-c5n,Base_Seq,default,0.411219,0.398214,0.533751,0.430381,0.557625,1.356839,1.460326,1.492686,1.875153,0.956097,0.676153,0.067344,0.068617,0.014517,0.045122,0.144382,1.370626,0.982351,1.638292,0.115613,1.640129,2.238538,1.333168,1.183790,2.356782,0.200675,1.856686,6.176849,7.829331,0.444566,0.215569,1.304259,9.780986,4.613824,0.054229,0.105309,0.983746,2.775726,3.919431,0.193296,1.326166,1.491939,1.605502,1.469779,1.320966,0.297227,0.821704,0.753145,1.674612,0.445211,0.029116,0.029147,1.014231,1.016607,0.221086,0.332745,2.115807,1.230840,0.127302,1.552828,1.852252,0.030331,0.033533,0.083904
ec2-c5n,Base_Seq,default,0.408419,0.401041,0.536970,0.431157,0.550013,1.371686,1.482759,1.487778,1.837794,0.965180,0.649577,0.066767,0.063907,0.014364,0.045927,0.143662,1.368968,0.996289,1.641443,0.115741,1.627307,2.243803,1.344691,1.098858,2.352926,0.201331,1.875201,5.584003,7.161354,0.423600,0.191695,1.072084,9.860427,4.669216,0.048157,0.104672,0.915719,2.842049,3.947208,0.174361,1.340737,1.481246,1.606583,1.457000,1.335348,0.294952,0.821885,0.763050,1.680747,0.445146,0.029289,0.029077,1.014761,1.013211,0.218439,0.333575,2.140391,1.231248,0.129007,1.551839,1.852959,0.030525,0.033681,0.082404
ec2-c5n,Base_Seq,default,0.423323,0.409556,0.536414,0.432134,0.554985,1.397188,1.447422,1.481176,1.852269,0.979372,0.679536,0.066990,0.068582,0.014433,0.045963,0.144074,1.398954,1.003267,1.677318,0.114841,1.661887,2.288111,1.378468,1.216822,2.419661,0.201238,1.916487,6.130960,7.760235,0.447035,0.226610,1.338893,9.971060,4.576920,0.057964,0.108322,0.994755,2.879964,3.890679,0.210825,1.375297,1.522975,1.639482,1.489610,1.362004,0.295006,0.822153,0.771183,1.702972,0.444535,0.030139,0.029941,1.017519,1.017627,0.215279,0.332515,2.169683,1.230870,0.125624,1.553443,1.853159,0.030098,0.034950,0.086094
ec2-c5n,Base_Seq,default,0.419358,0.410004,0.532185,0.430330,0.551191,1.368425,1.481143,1.474360,1.811469,0.956685,0.672336,0.066890,0.064031,0.014906,0.046078,0.143504,1.372907,0.996407,1.640611,0.115459,1.637654,2.258976,1.337018,1.156125,2.337527,0.201433,1.873561,5.647131,7.288914,0.424449,0.220109,1.081528,9.807978,4.144880,0.054340,0.106253,0.919140,2.723317,3.933291,0.211528,1.327581,1.447098,1.585932,1.430964,1.326726,0.296483,0.821922,0.765054,1.678327,0.444082,0.029026,0.029167,1.014359,1.016265,0.216404,0.332202,2.136401,1.230696,0.125984,1.552142,1.852035,0.031288,0.037585,0.082656
ec2-c5n,Base_Seq,default,0.433689,0.420799,0.540198,0.430510,0.556500,1.381871,1.449641,1.473610,1.868754,0.974655,0.659857,0.066832,0.064105,0.014406,0.048134,0.143689,1.376149,1.009495,1.707425,0.116230,1.703830,2.285839,1.400981,1.143991,2.406384,0.201329,1.932414,6.301335,7.926212,0.441067,0.200730,1.307603,10.169297,4.599094,0.050849,0.111421,0.982484,2.953048,3.999723,0.195799,1.407551,1.548227,1.686381,1.514535,1.393190,0.299803,0.821973,0.767066,1.730704,0.445525,0.029045,0.029155,1.016749,1.016311,0.214873,0.333111,2.202933,1.232499,0.126467,1.552742,1.853593,0.030138,0.032827,0.087104
ec2-c5n,Base_Seq,default,0.427270,0.412820,0.538138,0.430370,0.559611,1.387788,1.468770,1.487759,1.856616,0.973448,0.685296,0.066981,0.064081,0.014459,0.047147,0.143577,1.376579,1.007786,1.713811,0.115311,1.710433,2.290524,1.404469,1.261413,2.412523,0.200634,1.931590,5.959915,7.634994,0.443706,0.209638,1.337621,10.218846,4.256620,0.054923,0.110777,1.003311,2.967237,3.999292,0.202162,1.407336,1.551169,1.694482,1.534199,1.399278,0.302852,0.822044,0.767911,1.726394,0.445982,0.029376,0.029276,1.017034,1.018132,0.215701,0.332998,2.188158,1.230892,0.127915,1.552672,1.853400,0.030306,0.031550,0.087003
ec2-c5n,Base_Seq,default,0.428185,0.420992,0.538808,0.431272,0.553903,1.383792,1.472586,1.514188,1.850543,0.973334,0.667931,0.067107,0.068672,0.014658,0.048532,0.144064,1.379090,1.016282,1.749165,0.116147,1.744777,2.291549,1.395142,1.144462,2.411938,0.200785,1.929547,6.147279,7.736345,0.441457,0.226760,1.302306,10.218181,4.349527,0.056841,0.113494,0.983689,2.917771,3.999778,0.209627,1.398329,1.553365,1.705414,1.534749,1.389933,0.298485,0.821817,0.766645,1.728834,0.445401,0.029318,0.029170,1.014464,1.017161,0.219366,0.333359,2.209230,1.231590,0.126712,1.553060,1.853691,0.030506,0.033983,0.087544
ec2-c5n,Base_Seq,default,0.442769,0.429930,0.536732,0.431733,0.553736,1.379902,1.488041,1.512394,1.841814,0.972212,0.665091,0.067153,0.068618,0.014555,0.048877,0.144115,1.372585,1.010463,1.723925,0.116045,1.736404,2.294324,1.396349,1.192932,2.397913,0.200601,1.925432,5.902177,7.562680,0.445981,0.204344,1.333078,10.259363,4.130077,0.052392,0.113388,0.995984,2.952751,4.000418,0.188533,1.397237,1.567391,1.700893,1.519390,1.387085,0.302050,0.821812,0.765801,1.728780,0.445323,0.029139,0.029086,1.013602,1.016773,0.220436,0.333004,2.212785,1.232898,0.127074,1.551727,1.853705,0.030566,0.033835,0.086426
ec2-c5n,Base_Seq,default,0.439808,0.427888,0.537751,0.430734,0.544257,1.387223,1.468776,1.476808,1.805909,0.977139,0.662757,0.067096,0.063925,0.014619,0.049067,0.143699,1.376337,1.011619,1.758827,0.116767,1.730121,2.284954,1.392433,1.105935,2.406348,0.201533,1.928542,5.098541,6.761529,0.426906,0.213701,1.132017,10.154038,4.118932,0.051522,0.111434,0.924284,2.938483,3.956675,0.197097,1.405149,1.539641,1.694857,1.500852,1.395193,0.296794,0.822041,0.764870,1.727431,0.445477,0.029084,0.029088,1.013235,1.012746,0.217427,0.333550,2.209466,1.232556,0.127651,1.552888,1.853286,0.030316,0.033902,0.085882
ec2-c5n,Base_Seq,default,0.444248,0.430166,0.544158,0.431503,0.559927,1.411075,1.470837,1.490499,1.857807,0.989418,0.656063,0.067088,0.068648,0.014576,0.048435,0.144061,1.398470,1.036486,1.754250,0.116649,1.760499,2.337543,1.435751,1.218961,2.484357,0.201755,1.985005,5.610242,7.411856,0.446509,0.200901,1.353475,10.328245,4.515932,0.053234,0.113564,0.998536,2.965998,4.066250,0.180540,1.444864,1.586900,1.720694,1.556745,1.432451,0.301004,0.822072,0.761508,1.767506,0.444978,0.029861,0.029922,1.008624,1.016920,0.215270,0.333123,2.247101,1.232346,0.127053,1.553186,1.856524,0.030230,0.034936,0.088803
ec2-c5n,Base_Seq,default,0.432213,0.426532,0.539267,0.432133,0.546241,1.389894,1.501389,1.505382,1.801114,0.975387,0.647072,0.066818,0.064200,0.015083,0.048490,0.144554,1.377782,1.011601,1.735686,0.115303,1.717785,2.299450,1.389590,1.166836,2.404706,0.202688,1.937789,6.052477,7.746761,0.427420,0.214280,1.126495,10.091172,4.161182,0.052609,0.109704,0.912781,2.894988,3.998909,0.198117,1.393921,1.555819,1.721086,1.546281,1.401334,0.299748,0.788439,0.760988,1.729078,0.445893,0.029407,0.029157,1.015330,1.016232,0.214366,0.333167,2.213106,1.227726,0.128034,1.552932,1.853595,0.029743,0.031745,0.086393
ec2-c6a,Base_Seq,default,0.190212,0.192818,0.483442,0.428609,0.426705,0.521353,1.350931,1.355058,1.253237,0.373694,0.429240,0.063318,0.062898,0.013266,0.022561,0.185825,0.778300,0.513692,0.706951,0.056117,0.694283,0.864489,0.646728,0.681933,0.978448,0.146224,0.749334,3.449799,4.718957,0.369774,0.112653,0.530880,3.998856,3.288187,0.030655,0.056695,0.608343,1.142688,1.990865,0.107016,0.560906,0.600251,0.923566,0.606949,0.547655,0.199270,0.658519,0.659220,0.781672,0.318514,0.011704,0.012085,0.638743,0.787336,0.156487,0.230676,0.908892,0.948060,0.084760,1.603435,1.759302,0.020406,0.013621,0.029410
ec2-c6a,Base_Seq,default,0.183471,0.224066,0.481937,0.428924,0.438302,0.543470,1.349958,1.354363,1.241621,0.412812,0.430891,0.062988,0.063378,0.013211,0.022695,0.188013,0.701075,0.519341,0.646343,0.055851,0.768789,0.919448,0.680746,0.709393,0.979038,0.146837,0.758136,3.442092,4.721386,0.390267,0.111172,0.777479,3.997843,3.254660,0.029263,0.072174,0.694124,1.129697,1.982861,0.102683,0.786402,0.498989,0.959850,0.590906,0.588523,0.237509,0.657330,0.665426,0.798437,0.316443,0.011436,0.012859,0.639039,0.783660,0.152776,0.229386,0.969669,0.947634,0.083757,1.603709,1.759949,0.020404,0.013932,0.032372
ec2-c6a,Base_Seq,default,0.198053,0.208292,0.483540,0.428712,0.429436,0.503130,1.350365,1.354657,1.247569,0.362698,0.430760,0.064445,0.063064,0.013063,0.022328,0.185714,0.698232,0.557316,0.660431,0.057417,0.850783,0.837308,0.783334,0.689436,0.976145,0.146453,0.828371,3.451770,4.752389,0.384281,0.111479,0.725896,3.986624,3.229185,0.030227,0.063863,0.705007,1.158175,1.944173,0.106371,0.690277,0.606316,1.042807,0.746840,0.614272,0.200195,0.656465,0.657027,0.780026,0.316187,0.011246,0.012052,0.638000,0.784715,0.157321,0.230281,0.960751,0.949695,0.084603,1.601441,1.759716,0.020373,0.013626,0.028891
ec2-c6a,Base_Seq,default,0.160898,0.173385,0.483108,0.428273,0.427473,0.491244,1.347477,1.346185,1.247775,0.411998,0.428348,0.062301,0.060539,0.012828,0.022237,0.183401,0.774286,0.512900,0.590362,0.053970,0.533907,0.779204,0.585832,0.680804,0.972224,0.141893,0.673571,3.435638,5.242437,0.363711,0.108832,0.499698,4.247782,3.268935,0.030473,0.055187,0.604303,1.189739,2.002683,0.103453,0.509364,0.431224,0.841475,0.438849,0.490823,0.232886,0.655051,0.656418,0.765821,0.316097,0.010906,0.011905,0.638969,0.780520,0.149023,0.228280,0.864937,0.944849,0.082647,1.604126,1.761254,0.020445,0.013614,0.036866
ec2-c6a,Base_Seq,default,0.219839,0.260198,0.491405,0.428098,0.440767,0.544103,1.349117,1.352740,1.244608,0.363691,0.429517,0.064571,0.062697,0.013125,0.023080,0.185746,0.771854,0.525658,0.701168,0.056264,0.961447,0.920516,0.593821,0.720310,0.979271,0.147493,0.804769,3.319396,4.873508,0.374189,0.112349,0.936937,5.197940,3.274619,0.031618,0.081363,0.633853,1.611423,2.030197,0.102401,0.758181,0.579477,1.075009,0.802408,0.674096,0.199029,0.656352,0.644840,0.778977,0.316493,0.011349,0.012124,0.637857,0.784112,0.153589,0.229228,1.015137,0.946580,0.084729,1.601592,1.763393,0.020467,0.013539,0.041464
ec2-c6a,Base_Seq,default,0.135546,0.155810,0.483455,0.428164,0.426039,0.496357,1.349226,1.368434,1.247944,0.369165,0.428026,0.062088,0.060900,0.012767,0.022785,0.181511,0.691645,0.526964,0.651894,0.054120,0.639425,0.777258,0.563304,0.692514,0.969974,0.141556,0.761861,3.452628,4.865785,0.362971,0.105466,0.524128,3.626906,3.300752,0.028691,0.052993,0.589486,1.090267,1.918586,0.103480,0.536125,0.490118,0.855104,0.481896,0.505853,0.233575,0.653683,0.655248,0.776714,0.315454,0.010906,0.011969,0.637569,0.779211,0.153665,0.227854,0.808549,0.945488,0.081902,1.601524,1.756979,0.020489,0.013527,0.027221
ec2-c6a,Base_Seq,default,0.193276,0.221852,0.482230,0.427833,0.444863,0.541339,1.348065,1.352678,1.242660,0.374607,0.428966,0.062668,0.063390,0.013165,0.022947,0.186488,0.697626,0.513628,0.688523,0.056138,0.790211,0.807140,0.710221,0.700492,0.967027,0.147491,0.823543,3.397073,4.818480,0.382367,0.109007,0.797943,4.210527,3.153009,0.030544,0.067669,0.586861,1.172392,1.969199,0.105410,0.808445,0.580401,1.058676,0.646407,0.661731,0.247781,0.655621,0.659413,0.777504,0.316030,0.011342,0.011938,0.637940,0.783874,0.151115,0.232801,1.028992,0.946038,0.084464,1.601173,1.759856,0.020267,0.013532,0.039027
ec2-c6a,Base_Seq,default,0.195503,0.196865,0.485820,0.427911,0.427660,0.500444,1.351970,1.355873,1.236593,0.411999,0.428036,0.064601,0.062813,0.013146,0.022785,0.185436,0.704837,0.512592,0.655215,0.056185,0.629501,0.858194,0.580106,0.681942,0.980471,0.148286,0.785039,3.305707,4.849121,0.369155,0.113438,0.551909,4.028455,3.279788,0.030616,0.058252,0.611479,1.189394,1.998413,0.106529,0.553535,0.514097,0.874590,0.513140,0.514856,0.236467,0.656991,0.637445,0.774133,0.316953,0.011414,0.012029,0.637838,0.785601,0.157384,0.229392,0.831373,0.947042,0.085562,1.601566,1.760083,0.020416,0.013547,0.032963
ec2-c6a,Base_Seq,default,0.227367,0.273711,0.487440,0.428269,0.432234,0.521539,1.347356,1.351991,1.245938,0.400903,0.428706,0.062827,0.063107,0.013047,0.022788,0.187884,0.780275,0.512541,0.673168,0.055795,0.856785,0.829469,0.692214,0.706747,0.980171,0.144790,0.755539,3.447770,4.706306,0.389455,0.106836,0.938646,4.058643,3.234088,0.030274,0.070908,0.714571,1.222414,1.978442,0.106796,0.732140,0.572626,1.091207,0.763630,0.578549,0.242633,0.655741,0.659536,0.776780,0.315702,0.011267,0.012990,0.639274,0.783707,0.150553,0.228739,1.078092,0.945987,0.083614,1.601528,1.757945,0.020430,0.013948,0.033980
ec2-c6a,Base_Seq,default,0.246081,0.236801,0.488906,0.427961,0.430085,0.520494,1.348043,1.352221,1.260672,0.362674,0.429010,0.064259,0.062630,0.013801,0.022872,0.185529,0.779494,0.514214,0.684668,0.057543,0.766303,0.843224,0.770945,0.689860,0.977320,0.144736,0.781760,3.452565,4.726244,0.384829,0.112425,0.838059,4.378371,3.240820,0.032404,0.073039,0.716108,1.269060,2.007774,0.105073,0.677091,0.618908,1.036251,0.739481,0.605976,0.240026,0.656800,0.655374,0.774898,0.316016,0.011355,0.011989,0.637971,0.784567,0.155121,0.229122,0.942311,0.946545,0.085077,1.600690,1.759238,0.020324,0.013556,0.037648
ec2-c6a,Base_Seq,default,0.162488,0.177461,0.479333,0.427909,0.428299,0.520045,1.346854,1.346543,1.231410,0.364958,0.428242,0.062244,0.060690,0.012704,0.023386,0.181382,0.702360,0.524882,0.688260,0.054142,0.698461,0.841765,0.526797,0.679552,0.969731,0.141252,0.715388,3.434108,4.616909,0.362959,0.104921,0.510493,4.103736,3.279846,0.028902,0.055516,0.597399,1.192211,1.962588,0.102977,0.689099,0.544050,0.889955,0.546776,0.520171,0.233521,0.653733,0.634937,0.767572,0.314653,0.010825,0.012007,0.637516,0.778979,0.148981,0.227337,0.809035,0.943579,0.081987,1.601191,1.758537,0.020457,0.013548,0.029316
ec2-c6a,Base_Seq,default,0.187205,0.229964,0.483183,0.427934,0.436041,0.520163,1.347303,1.350946,1.243240,0.368357,0.428746,0.064546,0.062650,0.013107,0.022442,0.185786,0.701850,0.513201,0.648631,0.055814,0.756408,0.916055,0.713601,0.698273,0.981507,0.145158,0.771203,3.461935,4.734557,0.386906,0.108027,0.944620,3.975306,3.262972,0.031229,0.070422,0.711988,1.330682,1.944446,0.105899,0.918099,0.518235,0.980572,0.638314,0.674281,0.243330,0.656652,0.656378,0.777111,0.316135,0.011092,0.011894,0.637624,0.784217,0.152323,0.228487,1.005159,0.946050,0.084289,1.601626,1.758078,0.020235,0.013532,0.033886
ec2-c6a,Base_Seq,default,0.163255,0.176759,0.479621,0.428072,0.424711,0.496527,1.346489,1.347010,1.245618,0.362958,0.428182,0.062263,0.060876,0.012598,0.021648,0.181448,0.697570,0.526354,0.628933,0.053957,0.578687,0.851400,0.557904,0.681551,0.968760,0.145104,0.704877,3.386356,4.707068,0.362285,0.108772,0.542860,3.577292,3.150482,0.028024,0.053002,0.623841,1.061248,1.915362,0.101803,0.530495,0.463421,0.851453,0.455975,0.503344,0.196289,0.654166,0.655335,0.772864,0.314690,0.010860,0.011817,0.637702,0.779023,0.147231,0.227623,0.810250,0.946091,0.081799,1.600962,1.758829,0.020378,0.013542,0.026693
ec2-c6a,Base_Seq,default,0.195457,0.240183,0.487778,0.427960,0.445020,0.545187,1.347488,1.351397,1.238619,0.410449,0.428625,0.062652,0.063276,0.013224,0.023028,0.186445,0.781640,0.528088,0.698893,0.056080,0.955005,0.922900,0.721489,0.698504,0.980276,0.146603,0.855258,3.459817,4.870704,0.374597,0.107410,0.754289,4.067389,3.284471,0.032679,0.072600,0.653476,1.296182,1.956503,0.105997,0.806881,0.548373,1.016465,0.723331,0.657682,0.244489,0.655296,0.668916,0.798496,0.315574,0.011149,0.012042,0.637697,0.783315,0.151719,0.228916,1.069959,0.947031,0.084631,1.601856,1.760293,0.020357,0.013529,0.035311
ec2-c6a,Base_Seq,default,0.198062,0.204098,0.486826,0.428014,0.430557,0.500399,1.348098,1.351653,1.249358,0.371073,0.428363,0.064266,0.062861,0.013176,0.022988,0.185390,0.705371,0.512432,0.721503,0.056340,0.714218,0.855451,0.571098,0.680888,0.974604,0.147760,0.776890,3.442147,4.859595,0.369442,0.107610,0.555444,4.173138,3.341194,0.030226,0.061824,0.613677,1.204521,2.057207,0.105729,0.543210,0.603602,0.921133,0.616600,0.548852,0.239319,0.656652,0.664198,0.782021,0.316737,0.011444,0.012019,0.637635,0.785426,0.155020,0.230514,0.892523,0.947651,0.084968,1.601209,1.766577,0.020401,0.013549,0.033211
