machine,Kernel,Kernel,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
catalyst,Base_Seq,default,0.085848,0.086113,0.275383,0.115415,0.139156,0.282131,0.398430,0.398666,0.205010,0.198077,0.177731,0.054990,0.055334,0.002491,0.007642,0.110169,0.390200,0.230775,0.344133,0.030037,0.345867,0.409857,0.234909,0.471247,0.623134,0.268127,0.285451,7.377519,11.919357,0.141065,0.210832,0.209893,0.950943,9.833333,0.045527,0.019823,0.280988,0.608651,0.913289,0.208412,0.219097,0.286356,0.279105,0.286150,0.220442,0.062621,0.347816,0.210553,0.660907,0.171965,0.009666,0.009899,0.339416,0.304605,0.057583,0.123132,0.327021,0.456184,0.023647,0.365631,0.405143,0.003848,0.009737,0.015843
catalyst,Base_Seq,default,0.085857,0.085608,0.277961,0.118933,0.138968,0.282936,0.396996,0.397108,0.220615,0.198503,0.176885,0.054949,0.055311,0.002478,0.007694,0.110324,0.389752,0.223611,0.342956,0.029997,0.345042,0.410687,0.233480,0.473327,0.621156,0.267911,0.284453,7.361258,12.201321,0.138863,0.210528,0.209125,0.949100,9.885638,0.045109,0.019724,0.287764,0.629083,0.918360,0.207890,0.218841,0.289118,0.281603,0.284560,0.219181,0.061238,0.351360,0.210001,0.612406,0.172762,0.009626,0.009530,0.307084,0.303446,0.057010,0.121313,0.326975,0.457368,0.023648,0.364964,0.405433,0.003829,0.009698,0.015785
catalyst,Base_Seq,default,0.085677,0.085632,0.275405,0.115350,0.139111,0.283276,0.398852,0.396779,0.207968,0.198891,0.177166,0.055066,0.055202,0.002485,0.007384,0.111329,0.389801,0.222374,0.343444,0.030002,0.391844,0.431308,0.234080,0.473518,0.620822,0.269079,0.285036,7.374080,11.798868,0.139914,0.211023,0.212133,0.950996,9.717687,0.045102,0.019903,0.282292,0.608579,0.914524,0.208625,0.249654,0.308007,0.282069,0.286401,0.219556,0.063062,0.349136,0.209481,0.615600,0.172769,0.009536,0.010895,0.350595,0.304370,0.057416,0.123103,0.326004,0.458559,0.024009,0.364586,0.408405,0.003762,0.009733,0.018119
ec2-c5n,Base_Seq,default,0.075118,0.075050,0.120774,0.107063,0.129287,0.198014,0.358363,0.362983,0.235411,0.139930,0.167408,0.016805,0.016349,0.003700,0.007603,0.036174,0.332767,0.174900,0.300456,0.028650,0.300214,0.297625,0.226619,0.247352,0.445743,0.047995,0.304374,0.700810,1.119260,0.099298,0.032561,0.172236,0.859693,0.923052,0.008603,0.018834,0.193420,0.480553,0.643158,0.031421,0.226156,0.269832,0.299756,0.270081,0.225864,0.064260,0.205815,0.177479,0.291987,0.109836,0.009585,0.009568,0.254335,0.254454,0.052385,0.082694,0.331480,0.321556,0.028630,0.351560,0.413281,0.007166,0.007514,0.014996
ec2-c5n,Base_Seq,default,0.075080,0.074987,0.120782,0.106845,0.129325,0.201221,0.357897,0.400565,0.234747,0.140938,0.167579,0.016698,0.016308,0.003694,0.007584,0.036153,0.316923,0.176915,0.300480,0.028591,0.300484,0.298741,0.225915,0.253870,0.450512,0.048101,0.307228,0.700300,1.119863,0.098756,0.032509,0.172278,0.859841,0.925217,0.008491,0.018830,0.192625,0.480787,0.642917,0.031471,0.230582,0.270309,0.300259,0.270554,0.230425,0.064476,0.205680,0.178614,0.295645,0.109857,0.009487,0.009394,0.252889,0.254125,0.052979,0.082648,0.329923,0.321575,0.028620,0.351416,0.413499,0.007165,0.007804,0.015165
ec2-c5n,Base_Seq,default,0.075088,0.075050,0.120677,0.107037,0.129089,0.199757,0.358070,0.380750,0.237661,0.141174,0.167215,0.016737,0.020962,0.004128,0.007639,0.036786,0.329205,0.178112,0.300473,0.028593,0.300344,0.300054,0.230144,0.246973,0.442579,0.047975,0.305961,0.701118,1.120248,0.099081,0.032509,0.172295,0.859898,0.923482,0.008487,0.019690,0.194840,0.480507,0.643216,0.031423,0.226357,0.270133,0.300259,0.270309,0.226538,0.065966,0.205742,0.177630,0.291866,0.109730,0.009519,0.009495,0.253199,0.254879,0.052742,0.082716,0.329977,0.321681,0.028605,0.351531,0.413762,0.007164,0.007789,0.014999
ec2-c5n,Base_Seq,default,0.075188,0.075079,0.120724,0.106921,0.128915,0.200881,0.358093,0.357414,0.237224,0.141071,0.167905,0.016709,0.020822,0.004129,0.007621,0.036747,0.289525,0.174826,0.300226,0.028591,0.300411,0.299168,0.226083,0.252847,0.446208,0.047842,0.306075,0.700077,1.118982,0.098367,0.032510,0.171909,0.859502,0.922717,0.008549,0.019418,0.194931,0.480114,0.643349,0.031408,0.225697,0.269887,0.299743,0.269851,0.225259,0.064296,0.205907,0.175598,0.292856,0.109827,0.009540,0.009460,0.254032,0.255174,0.053213,0.082687,0.331376,0.321930,0.028607,0.351592,0.413441,0.007166,0.007522,0.015001
ec2-c5n,Base_Seq,default,0.075093,0.075017,0.120976,0.106921,0.129041,0.198337,0.357822,0.357749,0.231546,0.138718,0.167515,0.016765,0.016339,0.003750,0.007591,0.036453,0.337526,0.176203,0.300337,0.028592,0.300238,0.298303,0.225832,0.240669,0.443626,0.048002,0.304374,0.701342,1.120405,0.097034,0.032623,0.171707,0.860048,0.924104,0.008518,0.018826,0.193380,0.480790,0.643485,0.031439,0.225505,0.269813,0.299690,0.269980,0.225392,0.065632,0.205784,0.176839,0.293656,0.109838,0.009670,0.009615,0.254205,0.254347,0.053260,0.082589,0.328733,0.321396,0.028601,0.351447,0.413126,0.007168,0.007525,0.015001
ec2-c5n,Base_Seq,default,0.075135,0.075048,0.120558,0.107485,0.129688,0.201372,0.358240,0.357974,0.238759,0.140378,0.167421,0.016738,0.020860,0.004126,0.007795,0.036745,0.334737,0.179215,0.300339,0.028628,0.300441,0.300442,0.226247,0.256837,0.456880,0.047796,0.306440,0.719203,1.151420,0.098811,0.032992,0.172059,0.870651,0.950638,0.008707,0.020285,0.194983,0.481742,0.653743,0.031942,0.226802,0.270036,0.299821,0.270283,0.226459,0.066836,0.206445,0.178762,0.295526,0.110138,0.009894,0.009860,0.254045,0.255014,0.052860,0.082625,0.332894,0.322013,0.028643,0.351723,0.414671,0.007186,0.008333,0.015012
ec2-c5n,Base_Seq,default,0.075101,0.074984,0.120561,0.107157,0.129040,0.199726,0.357746,0.358216,0.231972,0.141732,0.167790,0.016738,0.016322,0.003750,0.007611,0.036149,0.336450,0.181168,0.300669,0.028592,0.300441,0.301519,0.229201,0.241064,0.443247,0.047899,0.305162,0.700245,1.119406,0.097203,0.032574,0.169643,0.859390,0.923201,0.008581,0.018827,0.192045,0.480620,0.643152,0.031427,0.227973,0.269813,0.299565,0.269768,0.227955,0.064510,0.205700,0.177151,0.293449,0.109846,0.009653,0.009644,0.251741,0.252604,0.052208,0.082699,0.332522,0.321610,0.028679,0.351981,0.413548,0.007188,0.007558,0.015100
ec2-c5n,Base_Seq,default,0.075373,0.075305,0.120876,0.106898,0.129187,0.203140,0.357372,0.365318,0.234505,0.143319,0.167387,0.016750,0.016328,0.003700,0.007642,0.036239,0.338618,0.176005,0.301609,0.028592,0.301397,0.299273,0.227588,0.246705,0.444991,0.048093,0.309520,0.704312,1.124131,0.098835,0.032563,0.170222,0.862752,0.927010,0.008547,0.018843,0.191135,0.482410,0.645079,0.031499,0.226322,0.270861,0.301136,0.270898,0.226293,0.064167,0.204772,0.177372,0.291875,0.109791,0.009911,0.009889,0.254118,0.254345,0.052381,0.082591,0.334185,0.320563,0.028601,0.351518,0.413620,0.007162,0.007809,0.015061
ec2-c5n,Base_Seq,default,0.075360,0.075650,0.120748,0.107096,0.129147,0.202053,0.357744,0.371034,0.236383,0.140729,0.167583,0.016738,0.016404,0.003702,0.007601,0.036322,0.332890,0.178651,0.301610,0.028592,0.301492,0.301567,0.227710,0.252274,0.443756,0.047921,0.307910,0.703745,1.125683,0.098634,0.032588,0.171586,0.863311,0.933230,0.008516,0.018934,0.192526,0.483026,0.645343,0.031507,0.228977,0.271195,0.301289,0.271289,0.228266,0.064572,0.205797,0.178365,0.288924,0.109811,0.009901,0.009867,0.254106,0.252984,0.052816,0.082700,0.329209,0.321811,0.028599,0.351606,0.413423,0.007232,0.007552,0.015061
ec2-c5n,Base_Seq,default,0.075392,0.075376,0.120402,0.106919,0.129297,0.197155,0.357727,0.368628,0.235792,0.140689,0.167384,0.016749,0.020876,0.004129,0.007694,0.037057,0.337840,0.175269,0.301611,0.028592,0.301392,0.300099,0.226863,0.246967,0.442632,0.047771,0.308047,0.704307,1.124678,0.099024,0.032633,0.173329,0.862795,0.930569,0.008534,0.019564,0.194316,0.482543,0.644293,0.031506,0.226616,0.270913,0.300884,0.270914,0.226637,0.066056,0.205644,0.178378,0.288724,0.109181,0.009806,0.009790,0.254131,0.255310,0.052764,0.082646,0.332578,0.321284,0.028612,0.351062,0.414359,0.007174,0.007552,0.015082
ec2-c5n,Base_Seq,default,0.075395,0.075319,0.121328,0.107140,0.129138,0.201378,0.358133,0.358399,0.233811,0.142706,0.167817,0.016688,0.020885,0.004133,0.007647,0.036807,0.338108,0.177835,0.301584,0.028655,0.301458,0.303112,0.227211,0.253833,0.445325,0.048029,0.310123,0.703703,1.124433,0.099232,0.032563,0.176862,0.864239,0.933889,0.008503,0.019559,0.195451,0.482661,0.645844,0.031726,0.227232,0.271048,0.301106,0.271000,0.226930,0.064520,0.205764,0.179572,0.291059,0.109828,0.009864,0.009825,0.254191,0.255517,0.053406,0.082700,0.334319,0.321458,0.028606,0.351417,0.413482,0.007167,0.007553,0.015098
ec2-c5n,Base_Seq,default,0.075452,0.075265,0.120767,0.106889,0.129089,0.203804,0.357683,0.358320,0.231975,0.143088,0.167768,0.016705,0.016318,0.003707,0.007637,0.036151,0.335229,0.179913,0.301581,0.028658,0.301525,0.305315,0.226972,0.241021,0.442288,0.048031,0.309759,0.703134,1.122886,0.097074,0.032683,0.171909,0.863751,0.932499,0.008575,0.018903,0.192141,0.482905,0.643694,0.031591,0.227937,0.270744,0.300870,0.270869,0.227135,0.066122,0.204823,0.176389,0.290326,0.109877,0.009674,0.009575,0.253020,0.254416,0.052963,0.082657,0.332947,0.320861,0.028599,0.351298,0.413832,0.007182,0.007548,0.015194
ec2-c5n,Base_Seq,default,0.075199,0.074994,0.120709,0.107369,0.129214,0.205601,0.357830,0.379132,0.241407,0.145124,0.167654,0.016710,0.020845,0.004129,0.007854,0.036748,0.276668,0.181411,0.300353,0.028598,0.300617,0.305140,0.227083,0.255121,0.462899,0.047920,0.312798,0.721703,1.153371,0.098325,0.033087,0.170400,0.873445,0.951962,0.008707,0.020481,0.194652,0.481390,0.656293,0.032210,0.225849,0.268749,0.298772,0.269237,0.225760,0.067077,0.205689,0.179564,0.302708,0.109853,0.010369,0.010325,0.254395,0.255324,0.052898,0.082715,0.337054,0.321655,0.028686,0.352240,0.414759,0.007228,0.008409,0.015463
ec2-c5n,Base_Seq,default,0.075499,0.075300,0.120369,0.106855,0.129326,0.198893,0.357635,0.358509,0.231231,0.140045,0.167432,0.016644,0.016263,0.003743,0.007626,0.036264,0.334707,0.178939,0.301600,0.028591,0.301249,0.296890,0.226277,0.241770,0.443542,0.047900,0.304942,0.702766,1.123427,0.097229,0.032665,0.169857,0.863028,0.931034,0.008559,0.018888,0.192063,0.482470,0.644021,0.031505,0.226184,0.270798,0.300761,0.270784,0.225866,0.063496,0.205629,0.177208,0.289791,0.109990,0.009876,0.009787,0.253185,0.254490,0.052153,0.082567,0.329132,0.321551,0.028661,0.351487,0.413356,0.007176,0.007547,0.015063
ec2-c5n,Base_Seq,default,0.075385,0.075357,0.122120,0.106916,0.129094,0.205004,0.358568,0.365133,0.237095,0.145564,0.168303,0.016711,0.016354,0.003696,0.007630,0.036155,0.325391,0.179511,0.301639,0.028654,0.301509,0.303055,0.228165,0.247581,0.455781,0.048047,0.312903,0.703533,1.124612,0.098506,0.032576,0.170463,0.863789,0.932483,0.008534,0.018890,0.193108,0.482575,0.644653,0.031495,0.226994,0.271051,0.301078,0.271017,0.226851,0.064608,0.205770,0.179418,0.297557,0.109969,0.009673,0.009673,0.253492,0.253366,0.052522,0.082648,0.337254,0.321622,0.028604,0.351990,0.414194,0.007169,0.007550,0.015095
ec2-c5n,Base_Seq,default,0.075728,0.075316,0.121071,0.106825,0.129761,0.205445,0.358137,0.365259,0.233929,0.145177,0.167807,0.016724,0.016335,0.003700,0.007603,0.036387,0.322828,0.176558,0.302027,0.028619,0.302159,0.303573,0.227744,0.255258,0.454405,0.048043,0.313915,0.702989,1.123138,0.099011,0.032574,0.173647,0.865394,0.928248,0.008553,0.018785,0.192472,0.482611,0.644802,0.031560,0.227290,0.270973,0.301035,0.271056,0.226872,0.064619,0.205936,0.177369,0.296603,0.109740,0.009906,0.009842,0.254363,0.252676,0.052464,0.082858,0.338596,0.321828,0.028600,0.351721,0.414038,0.007165,0.007552,0.015061
ec2-c5n,Base_Seq,default,0.075648,0.075476,0.121282,0.106922,0.129066,0.206773,0.357754,0.366302,0.236107,0.145993,0.167373,0.016735,0.020869,0.004129,0.007673,0.036742,0.333431,0.177468,0.301745,0.028590,0.301603,0.307594,0.228050,0.248661,0.456652,0.047712,0.313028,0.703507,1.124983,0.099370,0.032579,0.171475,0.865726,0.929498,0.008513,0.019814,0.194498,0.482642,0.644444,0.031508,0.227617,0.271139,0.300977,0.270964,0.227333,0.066324,0.206398,0.178927,0.301577,0.109877,0.009696,0.009555,0.254469,0.254188,0.052758,0.082878,0.340489,0.322144,0.028652,0.351706,0.413989,0.007174,0.007552,0.015085
ec2-c5n,Base_Seq,default,0.075515,0.075355,0.120757,0.106681,0.128996,0.201913,0.358002,0.364813,0.235505,0.141957,0.167544,0.016733,0.020848,0.004125,0.007660,0.036808,0.325224,0.179433,0.301563,0.028615,0.301476,0.301089,0.227089,0.253307,0.458417,0.048936,0.308697,0.703387,1.125198,0.098684,0.032572,0.176795,0.867862,0.927971,0.008527,0.019442,0.196228,0.482385,0.645979,0.031499,0.227574,0.271046,0.301214,0.271371,0.227203,0.064289,0.205666,0.177877,0.296718,0.109822,0.009762,0.009731,0.254064,0.254915,0.053092,0.082730,0.335175,0.321614,0.028607,0.351373,0.413914,0.007193,0.007555,0.015072
ec2-c5n,Base_Seq,default,0.075585,0.075395,0.120789,0.107098,0.129370,0.203134,0.360351,0.358540,0.231843,0.144513,0.167584,0.016664,0.016305,0.003711,0.007603,0.036153,0.308786,0.178699,0.301680,0.028592,0.301656,0.303762,0.227780,0.242386,0.456601,0.048195,0.308739,0.703266,1.123623,0.097126,0.032769,0.172132,0.863495,0.928008,0.008534,0.018923,0.193713,0.482721,0.646871,0.031673,0.228345,0.271058,0.301011,0.270991,0.228072,0.066242,0.205754,0.177238,0.302316,0.109822,0.009622,0.009556,0.254323,0.254417,0.052603,0.082717,0.339116,0.321588,0.028610,0.351572,0.413733,0.007209,0.007547,0.015069
ec2-c5n,Base_Seq,default,0.074984,0.075399,0.121205,0.106771,0.129832,0.207507,0.358324,0.374461,0.234817,0.145791,0.167470,0.016710,0.020936,0.004632,0.007864,0.036749,0.332675,0.179436,0.299965,0.028597,0.300164,0.299686,0.226221,0.258411,0.470157,0.048993,0.309855,0.720952,1.152762,0.099316,0.033070,0.172709,0.871486,0.954074,0.008757,0.020287,0.194657,0.481414,0.656903,0.032041,0.225452,0.268788,0.298801,0.269273,0.225349,0.067335,0.205847,0.179392,0.304938,0.109918,0.009885,0.009907,0.253784,0.254978,0.052694,0.082739,0.338882,0.321280,0.028627,0.351082,0.415139,0.007187,0.007872,0.014955
ec2-c5n,Base_Seq,default,0.075366,0.075255,0.121160,0.107140,0.129008,0.202372,0.358749,0.357862,0.231679,0.143745,0.167613,0.016723,0.016346,0.003754,0.007655,0.036305,0.323313,0.178769,0.305405,0.028656,0.304901,0.306048,0.228922,0.243338,0.453845,0.048065,0.313672,0.703062,1.122962,0.097379,0.032710,0.171689,0.863088,0.926384,0.008578,0.018903,0.192042,0.482477,0.644964,0.031554,0.228363,0.270907,0.300946,0.270930,0.228339,0.065074,0.205955,0.178481,0.295519,0.109817,0.009959,0.009966,0.254422,0.254517,0.052147,0.082733,0.334659,0.321654,0.028621,0.351565,0.413838,0.007192,0.007620,0.015096
ec2-c6a,Base_Seq,default,0.024474,0.035040,0.123837,0.110473,0.108101,0.062975,0.339334,0.342031,0.163646,0.047840,0.106696,0.015789,0.015666,0.003340,0.005236,0.046929,0.149557,0.121949,0.141471,0.013931,0.114708,0.116259,0.090352,0.160752,0.138571,0.037727,0.091218,0.574659,0.927106,0.092882,0.026070,0.087893,0.300534,0.761847,0.006802,0.012584,0.150134,0.245273,0.488270,0.024160,0.067265,0.079869,0.207188,0.080524,0.070553,0.048070,0.168467,0.125591,0.148620,0.081598,0.004321,0.004466,0.162295,0.199761,0.038445,0.058378,0.123178,0.254673,0.020895,0.367829,0.399862,0.005326,0.003393,0.004834
ec2-c6a,Base_Seq,default,0.025527,0.035159,0.123242,0.109987,0.107736,0.064365,0.339561,0.343465,0.163996,0.052137,0.106527,0.015656,0.016203,0.003225,0.005245,0.047013,0.254657,0.121975,0.141057,0.013939,0.117263,0.116040,0.092351,0.162643,0.135526,0.036526,0.090756,0.583601,0.909688,0.093065,0.026077,0.089173,0.300017,0.763091,0.006988,0.013118,0.148432,0.245488,0.489492,0.024401,0.068332,0.079766,0.209102,0.136755,0.070822,0.046253,0.164318,0.127871,0.163817,0.081313,0.004243,0.004610,0.165243,0.198436,0.038014,0.058365,0.124804,0.252183,0.020920,0.369113,0.405403,0.005278,0.003511,0.004895
ec2-c6a,Base_Seq,default,0.024478,0.035329,0.123279,0.110071,0.107501,0.063735,0.339115,0.342029,0.162800,0.049434,0.106407,0.015759,0.015672,0.003277,0.005232,0.046937,0.255729,0.122467,0.142641,0.013950,0.116985,0.116252,0.090491,0.162547,0.143525,0.037422,0.091921,0.590364,0.915896,0.092986,0.026045,0.087681,0.301424,0.760522,0.006848,0.014112,0.149763,0.245775,0.486159,0.024357,0.068291,0.080234,0.206951,0.081370,0.071016,0.045807,0.167468,0.127674,0.167114,0.081363,0.004446,0.004597,0.163549,0.198776,0.038241,0.058421,0.126522,0.252801,0.020900,0.367896,0.400389,0.005264,0.003404,0.005075
ec2-c6a,Base_Seq,default,0.023793,0.034071,0.119688,0.106989,0.104527,0.061149,0.336561,0.336741,0.157761,0.046876,0.104268,0.015229,0.015130,0.003232,0.005061,0.045429,0.147005,0.122506,0.139519,0.013471,0.109899,0.112021,0.087117,0.154501,0.134654,0.035298,0.087586,0.587340,0.914446,0.089750,0.025292,0.088220,0.295713,0.782158,0.006571,0.012208,0.147046,0.242315,0.480981,0.023483,0.063984,0.076667,0.203216,0.077006,0.068123,0.043574,0.164571,0.121546,0.147668,0.079099,0.004239,0.004474,0.159304,0.194787,0.036724,0.056295,0.120398,0.248429,0.020199,0.364720,0.399844,0.005052,0.003388,0.005778
ec2-c6a,Base_Seq,default,0.025712,0.035188,0.123622,0.109937,0.107666,0.068355,0.338841,0.342149,0.162366,0.050180,0.106108,0.015744,0.015670,0.003322,0.005240,0.046935,0.149058,0.122333,0.142903,0.013953,0.117855,0.117208,0.092099,0.159342,0.137922,0.036586,0.090862,0.586062,0.919067,0.092922,0.026037,0.088496,0.307239,0.770584,0.007367,0.012916,0.150032,0.244381,0.490087,0.024386,0.067652,0.080001,0.206928,0.081210,0.070961,0.046636,0.167948,0.130399,0.170368,0.081323,0.004190,0.004582,0.163959,0.198389,0.038301,0.058359,0.130698,0.252867,0.020903,0.368255,0.399404,0.005270,0.003507,0.005909
ec2-c6a,Base_Seq,default,0.023650,0.034116,0.119420,0.107128,0.104672,0.061161,0.336819,0.337039,0.158052,0.046834,0.104296,0.015182,0.015133,0.003169,0.005056,0.045393,0.147225,0.121958,0.139472,0.013729,0.112191,0.112248,0.085403,0.155618,0.135714,0.035859,0.088512,0.578028,0.918292,0.089728,0.025207,0.085790,0.293190,0.780176,0.006535,0.012127,0.145135,0.240096,0.482139,0.023469,0.063792,0.077447,0.206070,0.077642,0.069127,0.045073,0.164694,0.119018,0.147747,0.078729,0.004145,0.004504,0.159573,0.195182,0.037109,0.056507,0.119225,0.249487,0.020194,0.364750,0.399756,0.005374,0.003402,0.005991
ec2-c6a,Base_Seq,default,0.025219,0.035494,0.123010,0.109990,0.107917,0.064706,0.339206,0.342798,0.164222,0.049804,0.106698,0.015669,0.016408,0.003231,0.005246,0.047014,0.158669,0.122617,0.143865,0.015318,0.132548,0.122745,0.093118,0.160709,0.137353,0.036516,0.089591,0.589013,0.918394,0.092888,0.026032,0.089807,0.295578,0.784049,0.007001,0.013999,0.149150,0.244774,0.489971,0.024407,0.067711,0.079992,0.207799,0.083583,0.070606,0.045517,0.163561,0.128208,0.169431,0.081349,0.004462,0.004622,0.164785,0.198263,0.037936,0.058338,0.126671,0.252793,0.020929,0.368279,0.400309,0.005252,0.003512,0.005804
ec2-c6a,Base_Seq,default,0.026319,0.035099,0.123876,0.110387,0.108162,0.063501,0.339577,0.342042,0.163178,0.048616,0.106769,0.015812,0.015666,0.003280,0.005240,0.046940,0.149512,0.122288,0.149382,0.014201,0.115498,0.115342,0.090273,0.158680,0.136941,0.037694,0.089057,0.592742,0.924353,0.092818,0.026077,0.087484,0.294879,0.793433,0.006793,0.012579,0.150035,0.245269,0.488396,0.024017,0.067205,0.079768,0.206670,0.079955,0.070251,0.046441,0.168308,0.125498,0.151833,0.081375,0.004253,0.004612,0.162422,0.199845,0.038186,0.058485,0.126597,0.254430,0.020894,0.367893,0.399800,0.005257,0.003392,0.004963
ec2-c6a,Base_Seq,default,0.025502,0.035264,0.123949,0.110191,0.107795,0.064379,0.339647,0.343261,0.164151,0.048913,0.106548,0.015655,0.016155,0.003259,0.005240,0.047011,0.253878,0.122171,0.143929,0.013937,0.117367,0.116396,0.090639,0.163160,0.137882,0.036775,0.089785,0.595007,0.918487,0.093144,0.026105,0.088458,0.299478,0.787091,0.006793,0.012752,0.150052,0.246026,0.490829,0.024428,0.069318,0.079725,0.208608,0.139279,0.070820,0.046255,0.165582,0.128196,0.165624,0.081279,0.004129,0.004555,0.165280,0.198545,0.037952,0.058379,0.126512,0.253072,0.020915,0.368533,0.399497,0.005301,0.003511,0.004804
ec2-c6a,Base_Seq,default,0.024356,0.035011,0.123639,0.110004,0.107604,0.063935,0.339509,0.341797,0.162799,0.049063,0.106499,0.015730,0.015668,0.003280,0.005232,0.046933,0.149369,0.122053,0.143253,0.013932,0.114117,0.116196,0.091944,0.162836,0.144334,0.037388,0.089287,0.591835,0.923227,0.092986,0.026081,0.087417,0.299599,0.794202,0.006802,0.013705,0.150520,0.245834,0.486771,0.024412,0.069176,0.079872,0.206791,0.081682,0.070922,0.046411,0.167823,0.130237,0.162815,0.081346,0.004602,0.004761,0.163476,0.198733,0.038020,0.058214,0.131170,0.253200,0.020894,0.367996,0.400487,0.005270,0.003412,0.004827
ec2-c6a,Base_Seq,default,0.024507,0.033743,0.119430,0.107006,0.104553,0.060599,0.336647,0.336640,0.157534,0.046360,0.104137,0.015183,0.015136,0.003201,0.005069,0.045427,0.147445,0.121989,0.136107,0.013467,0.115836,0.113723,0.087235,0.154342,0.133947,0.035311,0.085943,0.585809,0.921497,0.089823,0.025180,0.087500,0.302102,0.755606,0.006540,0.012130,0.146811,0.241191,0.482288,0.023493,0.064481,0.076607,0.202315,0.077093,0.067812,0.044291,0.164797,0.119295,0.149618,0.078702,0.004105,0.004502,0.159387,0.194706,0.036661,0.056350,0.122630,0.248382,0.020220,0.364813,0.400741,0.005234,0.003389,0.004807
ec2-c6a,Base_Seq,default,0.024388,0.035147,0.123690,0.109860,0.107714,0.064335,0.338951,0.342085,0.163403,0.050130,0.106175,0.015715,0.015677,0.003328,0.005240,0.046939,0.149005,0.122054,0.143647,0.013960,0.117826,0.116614,0.091279,0.160953,0.139332,0.036732,0.090491,0.585655,0.914219,0.092881,0.026074,0.088121,0.302942,0.792764,0.006705,0.012616,0.150143,0.244186,0.492825,0.024427,0.071852,0.079864,0.207593,0.081408,0.071130,0.046004,0.168057,0.130203,0.166115,0.081472,0.004222,0.004601,0.164149,0.198503,0.038341,0.058295,0.128511,0.252659,0.020920,0.367955,0.400039,0.005233,0.003414,0.005750
ec2-c6a,Base_Seq,default,0.023561,0.033910,0.119559,0.106998,0.104812,0.061534,0.336619,0.336690,0.157769,0.048119,0.104831,0.015193,0.015131,0.003170,0.005064,0.045406,0.147610,0.122212,0.135961,0.013798,0.113178,0.112595,0.085533,0.154519,0.134018,0.035526,0.085897,0.585902,0.922435,0.089768,0.025175,0.085582,0.303288,0.753299,0.006608,0.012405,0.145165,0.241364,0.482618,0.023458,0.064450,0.077523,0.203226,0.076995,0.069303,0.044960,0.164952,0.122775,0.150412,0.079171,0.004165,0.004490,0.159386,0.194766,0.036988,0.056406,0.120956,0.248941,0.020226,0.364659,0.399988,0.005209,0.003393,0.004859
ec2-c6a,Base_Seq,default,0.025867,0.035205,0.122774,0.110018,0.107570,0.064683,0.339030,0.342591,0.163118,0.048620,0.106520,0.015660,0.016333,0.003322,0.005236,0.047006,0.149798,0.122290,0.145528,0.013933,0.117969,0.117379,0.092465,0.158936,0.136898,0.036531,0.089371,0.588215,0.918433,0.092943,0.026016,0.088720,0.298446,0.776850,0.007478,0.012817,0.149771,0.246262,0.491621,0.024428,0.068286,0.080632,0.207452,0.083387,0.070480,0.045797,0.164687,0.131734,0.174619,0.081806,0.004233,0.004633,0.164837,0.198342,0.038044,0.058270,0.124214,0.252760,0.020894,0.368165,0.400067,0.005267,0.003500,0.005090
ec2-c6a,Base_Seq,default,0.026969,0.035049,0.123806,0.110436,0.108196,0.063653,0.339682,0.342330,0.164311,0.048955,0.106682,0.015825,0.015660,0.003311,0.005245,0.046947,0.157622,0.122107,0.144185,0.013941,0.113696,0.115883,0.090519,0.161127,0.140508,0.037657,0.088859,0.592221,0.918228,0.092752,0.026026,0.088070,0.294907,0.794867,0.006787,0.012599,0.150309,0.245496,0.487431,0.024813,0.066966,0.080207,0.206406,0.079980,0.070161,0.046445,0.168222,0.127455,0.155202,0.081444,0.004389,0.004587,0.162343,0.199853,0.038257,0.058365,0.123292,0.254491,0.020894,0.367871,0.402447,0.005368,0.003396,0.005320
