no,corona,quartz,lassen,ruby
11657,483.7467,474.8266,129.3836,198.1717
11658,2777.5058,5606.9549,1264.7175,2276.2438
11659,1264.6438,1650.5839,352.9024,634.6718
11660,2705.5523,2769.5461,729.0136,1068.7412
11661,1186.2078,1510.3176,377.0471,612.7011
11662,1818.6821,2578.3891,678.5404,1092.499
11663,2181.3813,3879.1867,1180.8147,1511.7905
11664,1747.0092,3299.032,871.8559,1241.5358
11665,753.8,1526.0721,389.9236,594.643
11666,491.1775,368.8507,120.6799,141.4817
11667,432.3683,572.9061,146.3373,232.9612
11668,1351.9635,2668.6513,706.6133,1041.3957
11669,1026.293,740.7282,194.3093,284.2247
11670,623.2297,1208.4481,295.5652,485.8732
11671,2842.3108,4751.866,1261.728,1807.8115
11672,936.7103,1252.5102,254.9128,467.977
11673,2672.4379,4033.6224,1099.7457,1646.7155
11674,1422.4225,2654.9553,712.2451,1064.0968
11675,988.7302,1110.6578,296.4785,431.2229
11676,734.618,1119.5292,299.2574,440.803
11677,1106.9448,1988.0741,434.6881,803.1907
11678,1853.2449,2277.7339,618.8727,924.9965
11679,2130.889,2099.8709,540.0587,819.1771
11680,1114.5169,1093.1612,262.5095,460.7125
11681,1645.5232,2683.7394,3391.967,1209.6531
11682,2026.5937,2845.9698,710.1292,1153.0477
11683,2987.9507,5135.5457,1159.9396,6868.1152
11684,1837.4465,3118.0014,815.6904,1251.4536
11685,1155.2814,1978.4236,520.415,813.5435
11686,1342.7606,1449.9096,356.3682,585.0378
11687,466.1522,553.8947,127.531,217.2083
11688,1002.707,896.2421,200.6565,375.6923
11689,41.8438,74.1111,16.504,28.7623
11690,1389.5193,2038.0623,570.7805,790.7965
11691,956.6332,777.3629,169.8562,318.608
11692,662.3407,686.987,154.1958,261.1324
11693,2746.4029,5344.6243,1360.0394,2132.1453
11694,2350.7753,3959.5112,1002.0026,1548.2678
11695,1782.9763,1953.0567,574.5214,821.4979
11696,1566.1979,2411.9848,596.0049,1003.7121
11697,135.7074,262.6847,57.8563,103.4453
11698,1740.2848,2746.6468,737.4683,1095.0791
11699,1434.967,1554.7778,368.6405,593.9032
11700,1865.2328,1996.6202,488.5726,873.2067
11701,1083.4225,989.0521,266.1944,389.6947
11702,1522.5156,2367.8414,647.2817,2937.5968
11703,1530.4778,1707.0204,386.5747,662.5438
11704,386.8665,545.8515,137.2429,224.6238
11705,308.35,281.1122,69.8068,116.2293
11706,2865.4605,2045.3397,507.8388,749.6404
11707,285.7361,399.7627,100.861,154.779
11708,1574.2391,1166.8351,256.8374,472.2063
11709,2728.0817,4428.2707,1144.4469,1681.0052
11710,1719.6663,2792.1379,636.1536,1166.7836
11711,1697.6648,3443.1992,902.4458,1327.1416
11712,811.3605,1632.3303,432.1432,612.3826
11713,2950.2138,3259.4157,757.0277,1285.1892
11714,1541.5987,2119.0655,2914.9139,862.4439
11715,353.0702,673.8752,159.2116,282.7709
11716,1853.1008,1541.3196,458.5953,563.6425
11717,975.6593,1858.1023,437.1062,814.572
11718,2032.848,3968.4577,1070.7994,1667.5825
11719,1154.6316,1927.2146,449.9831,786.4905
11720,1657.5264,1760.4303,442.089,663.0785
11721,2288.6847,2109.6719,427.7191,2904.718
11722,786.2298,1070.2586,256.7559,425.8602
11723,2537.5984,2813.2914,803.4703,1149.0571
11724,2906.7623,2906.7778,746.2417,1339.5485
11725,38.451,31.2617,7.6806,11.8601
11726,2642.0269,4965.0624,1208.2732,1901.3313
11727,72.722,144.7512,36.7238,54.6575
11728,2704.227,3694.0383,857.4365,1434.4102
11729,1162.8342,1264.6851,362.0793,523.9855
11730,1106.3645,1579.9356,411.4954,666.8669
11731,774.3547,1394.745,406.604,549.2426
11732,2973.9096,2292.4547,501.8595,931.0599
11733,443.7458,614.1283,174.571,821.1959
11734,2053.9464,1935.2769,517.6483,743.8237
11735,2019.1482,2027.4645,523.7189,800.0657
11736,972.4925,1546.0526,2250.5528,648.7171
11737,707.3982,892.5998,221.7799,320.1589
11738,696.2274,1142.3498,317.8843,418.1154
11739,2411.4906,2662.8448,554.2602,1049.1723
11740,1620.026,2174.8832,721.6128,893.2646
11741,796.4434,781.7567,202.48,306.0274
11742,962.2172,1839.8714,513.5891,738.8627
11743,739.6489,1121.4681,264.8632,449.412
11744,1073.8554,977.4644,281.908,415.5925
11745,656.132,1245.3779,326.2974,525.4769
11746,1762.3045,2995.1016,748.5456,1168.1488
11747,636.757,485.5314,122.6953,183.0241
11748,440.8475,791.9942,199.2553,330.0865
11749,1356.2449,2297.2025,520.9589,876.919
11750,1150.8064,1034.6622,282.0184,413.1302
11751,3059.6497,3167.3138,725.8841,1289.3744
11752,3115.6143,5163.3485,1411.2824,2066.3935
11753,1339.6883,2490.6474,762.7249,1039.4031
11754,879.156,1628.2355,439.8598,677.4925
11755,713.791,860.3394,176.2685,356.1294
11756,2371.6569,3295.7376,783.6086,1381.5297
11757,3042.6797,5069.5243,1129.925,1931.9508
11758,612.0332,871.367,174.8306,346.7429
11759,3005.9219,5343.381,1469.161,6758.2313
11760,429.58,866.8499,228.7747,329.1186
11761,106.6635,202.1529,45.4476,83.2981
11762,2669.5331,2784.6831,665.1448,1129.9546
11763,2304.7302,4709.9835,1313.3257,1892.6472
11764,239.0135,351.1027,95.6023,141.1626
11765,2338.6609,1680.5959,420.6761,704.2851
11766,2895.8968,5729.8341,1475.0679,2533.932
11767,572.8865,677.4889,173.7675,257.3793
11768,788.5951,1157.6766,338.9753,467.7878
11769,1525.5413,2105.7211,471.0138,828.3389
11770,2683.498,5100.4881,1409.8416,1973.9099
11771,335.2097,494.8916,105.6345,180.3195
11772,432.7247,771.176,189.8512,308.3528
11773,652.3392,1044.8639,233.5743,430.146
11774,1022.0549,1330.6052,383.2002,497.5344
11775,66.7192,117.7961,32.1509,46.5152
11776,3113.7348,6018.0425,1329.4576,2505.1744
11777,1562.5104,2596.8822,612.5694,1048.8463
11778,2181.5568,4043.7482,974.9177,1614.4054
11779,2881.4382,3213.9484,739.4892,1259.7848
11780,335.7966,681.0807,974.6957,277.2527
11781,1177.761,2099.8455,522.7564,817.5738
11782,2140.5466,3951.1728,1082.7047,1530.4432
11783,857.0734,876.123,187.6474,355.0393
11784,1950.7906,2708.0753,782.5263,1091.101
11785,2404.712,4670.2644,1258.2367,1873.7158
11786,2005.6735,2546.7546,706.9055,1076.413
11787,1454.3784,2076.8433,515.7695,798.943
11788,279.2326,424.6568,96.4779,175.1581
11789,2584.7916,4217.898,1209.3748,1753.774
11790,1092.5569,1087.192,287.8197,437.467
11791,1003.6685,2051.415,520.6982,806.9014
11792,2718.5398,5162.6486,1183.8843,2060.5075
11793,2775.7692,5108.8851,1475.8211,2118.0685
11794,2270.6871,1818.4153,487.0873,751.4289
11795,682.738,617.3266,201.5471,255.1877
11796,2799.5366,2876.0041,748.4763,1050.9636
11797,909.9347,1083.121,268.8023,430.1345
11798,255.3697,190.4931,39.4217,75.0205
11799,1341.5045,1547.4504,376.9967,614.0571
11800,1978.047,1971.7752,542.6173,786.1618
11801,1429.3101,1041.9512,267.436,416.7956
11802,131.3718,215.3466,50.2734,87.5506
11803,1811.9681,1694.2245,366.938,670.6647
11804,451.5677,542.0862,144.2879,216.5787
11805,738.0361,934.9569,234.7589,362.4766
11806,1296.1579,2030.4206,473.6886,784.111
11807,326.632,408.1676,580.5167,167.4863
11808,2208.7031,4085.3339,893.437,1679.5496
11809,2941.5327,3288.1085,796.7255,1296.205
11810,569.9995,751.2608,156.9242,299.0459
11811,792.528,1193.9115,286.9214,483.2899
11812,706.3552,543.066,123.3936,222.6811
11813,237.9823,414.0477,125.3398,163.5975
11814,94.4988,145.7851,32.7035,64.0972
11815,1790.1296,3595.4815,890.3962,1436.9823
11816,346.2954,538.9137,166.0064,214.5289
11817,1302.5337,998.3161,288.3553,1145.2875
11818,2006.7258,3204.5969,733.8778,1311.3178
11819,3015.4106,4356.9239,1001.921,1686.7166
11820,1064.4571,1397.0786,336.1631,561.7184
11821,2004.5949,2854.9528,712.2543,1130.4999
11822,2457.2346,4007.4193,884.3428,1703.2005
11823,1251.1068,2438.9291,584.6323,931.6776
11824,874.3123,1364.0319,368.4025,552.3959
11825,1580.4259,2900.7196,678.7482,1206.7855
11826,1645.9222,2489.8575,630.7111,1034.9593
11827,85.5622,67.3006,14.9649,26.639
11828,2302.8631,4134.9764,989.1287,1598.3058
11829,181.7103,238.425,59.8351,97.37
11830,2574.4153,3274.6181,850.957,1291.9106
11831,1826.7045,2946.1333,4158.944,1082.6623
11832,377.5399,629.3477,175.6591,263.3039
11833,1102.2325,1807.3266,435.0017,700.931
11834,1028.3396,1682.7368,431.4001,697.4596
11835,211.5148,304.7236,68.6722,120.5754
11836,2742.4815,3475.9077,925.7372,1275.7924
11837,2276.7993,2981.196,712.0918,1187.7664
11838,2080.9388,4217.5187,1081.0273,1658.3241
11839,2487.6681,4622.6202,1210.0431,1801.9665
11840,3006.5728,2905.3585,595.6105,1136.4186
11841,2441.0051,3222.7645,721.5476,1150.502
11842,2560.8592,3518.1074,820.8641,1543.7619
11843,2318.1824,3076.0465,771.3287,1243.9718
11844,1558.4261,2334.9241,545.5474,942.3332
11845,68.4525,76.6654,20.5681,29.2474
11846,3014.5492,4327.5623,1114.3573,1762.101
11847,2780.2776,4739.4515,1035.8229,6555.8503
11848,189.5387,346.0382,90.6436,142.4942
11849,3184.3227,5431.2076,1552.5175,2154.1798
11850,1741.3669,1388.3877,386.086,563.4513
11851,2568.8961,3179.6649,738.3142,1287.9722
11852,2554.5757,1845.6673,458.0559,693.881
11853,113.3683,221.1145,62.9762,85.0718
11854,2425.25,3261.8581,751.0399,1213.901
11855,3190.4441,6434.7077,1750.5101,2537.2251
11856,494.5965,945.3553,222.5663,357.605
11857,2581.1163,3085.1937,866.7472,1235.4896
11858,1948.5587,2587.765,691.9869,1061.3108
11859,285.9169,411.2206,101.9955,174.3683
11860,682.981,1201.785,347.9531,472.8254
11861,1899.6754,3518.2464,1188.9174,1383.6726
11862,2868.0815,4581.1197,1136.5354,1876.7707
11863,1122.8272,818.811,186.0399,320.6957
11864,1761.3365,2742.6244,688.9468,1124.6666
11865,2038.8144,3789.8091,1014.7366,1489.4698
11866,2325.5421,2737.5252,602.3734,1082.4262
11867,765.8587,1525.1993,342.3351,612.4613
11868,2495.1349,4590.6732,1174.3506,1837.733
11869,2196.5977,3602.9288,740.5655,1434.3569
11870,2542.4884,2663.3165,562.412,1058.4866
11871,1953.2682,3089.7329,836.6738,1306.4235
11872,2693.5069,3420.9484,848.6291,1313.3342
11873,2457.2981,2285.6155,597.9653,848.817
11874,2433.8127,2825.5747,4435.6215,1090.2581
11875,2272.8952,2248.971,569.6636,923.5417
11876,1386.8698,2633.5195,696.0285,1038.5105
11877,456.8008,897.8848,268.489,349.4699
11878,109.083,185.8933,42.3997,72.7128
11879,2291.0091,1822.4716,402.9515,738.8515
11880,569.9033,474.8617,127.3769,176.311
11881,2101.2655,2873.3358,630.8572,1070.6407
11882,900.8078,1184.0782,286.3506,471.4617
11883,2469.9558,3418.7144,872.2307,1451.0352
11884,2274.1511,1660.712,384.8802,677.9186
11885,2509.8694,2755.137,618.1251,1044.6228
11886,1297.2116,1199.3182,1681.051,511.6179
11887,1043.6457,2117.1485,498.4184,808.0059
11888,3174.448,6309.6407,1709.4179,2646.8519
11889,593.1289,494.8438,126.0985,190.9089
11890,2627.6928,4624.6461,1029.9447,1935.9544
11891,978.9614,1300.3146,346.7285,528.7777
11892,1798.6435,3157.6119,670.0977,1273.6693
11893,1696.0686,1655.6014,312.0285,699.4554
11894,2086.1374,4045.7636,943.9283,1634.0277
11895,407.9058,815.8714,196.1213,318.685
11896,1687.2348,1885.3479,474.9447,750.0692
11897,1550.0343,1608.736,451.7123,651.1832
11898,2840.3385,3603.8787,703.2476,1494.8026
11899,2714.4215,2113.6046,479.9446,848.7586
11900,3097.5094,3417.6017,1125.9508,1407.975
11901,2048.9578,3739.975,1006.7595,1468.45
11902,1931.9788,1933.0806,553.1618,765.2455
11903,649.0383,845.7107,195.7621,324.5075
11904,869.0581,1707.4619,428.1679,716.98
11905,1570.7608,1977.8258,490.5109,815.2379
11906,2340.8075,2553.579,621.9881,1016.3923
11907,1241.2486,1190.692,305.4304,476.1394
11908,2161.2075,4019.1906,973.6753,1541.5651
11909,2475.3901,2431.2219,601.6504,1047.0541
11910,1094.4582,888.161,170.4536,356.5715
11911,3171.414,5699.1858,1307.5181,2367.1077
11912,1828.9979,2663.6812,593.8055,1031.3582
11913,1691.6101,1226.2248,329.899,487.7114
11914,1620.2308,2030.1371,490.9281,813.2433
11915,1661.1775,1633.9282,411.5419,653.5178
11916,1437.1416,2674.1642,661.1778,1046.5448
11917,991.8909,1667.7065,398.7178,667.7305
11918,1582.8215,1447.0721,360.2904,564.1144
11919,28.0158,54.3582,14.4452,21.2004
11920,2722.2168,2206.221,560.0026,870.44
11921,3122.0614,5088.5007,1217.433,2028.14
11922,523.5337,448.4203,109.0582,171.3697
11923,1453.4941,2299.6817,654.1491,982.1184
11924,2392.0155,3910.8557,911.5235,1592.8011
11925,2706.5139,3586.7564,944.8591,1402.2248
11926,733.3158,1350.873,371.2854,1941.2861
11927,792.1849,1315.5763,351.587,1628.9535
11928,2639.4643,5107.6922,1581.579,2042.587
11929,1182.899,1991.0471,444.4307,843.2335
11930,2455.9784,2468.0598,623.8938,911.6198
11931,2677.2028,4706.4118,1122.3385,1963.1792
11932,551.1036,991.6842,1547.1039,382.7192
11933,1988.0095,3837.6189,1006.4512,1581.2854
11934,835.3161,1459.9742,317.2846,615.2705
11935,2280.5923,1752.3962,418.4931,728.0278
11936,2317.2196,4618.172,1068.0049,1791.8025
11937,2812.9715,4766.843,1057.7653,1813.9741
11938,1286.2583,2307.3615,618.0203,912.6084
11939,2846.3158,2651.0461,714.7675,1052.4143
11940,2992.7794,5774.1944,1534.3721,2404.7378
11941,3057.9833,5027.8578,1176.1131,2108.1748
11942,45.2972,88.4625,26.6038,34.0149
11943,1756.2179,1915.5781,505.9222,803.995
11944,815.5821,1663.3134,439.4031,2082.252
11945,2841.8802,4080.2212,984.1362,1617.3827
11946,3006.9575,2201.3834,3155.5212,950.7183
11947,1429.277,2171.1446,491.8867,806.365
11948,205.2721,380.9902,96.7686,147.1895
11949,2957.7884,4852.3618,1219.0379,1863.2559
11950,487.4436,961.4551,260.4176,1206.5272
11951,1965.397,3043.6395,857.5048,1254.9799
11952,316.9321,638.5176,985.0386,854.8712
11953,1680.6158,1222.6811,338.9083,527.8399
11954,2232.3896,3875.1098,797.5757,1480.2422
11955,838.2259,1249.2932,355.1512,489.0758
11956,708.4019,783.8186,197.6646,301.0514
11957,335.9869,296.3292,88.8999,114.9099
11958,2350.0957,3211.3747,761.1745,1225.5315
11959,1878.7494,1489.3504,351.2171,616.6957
11960,1588.6969,2354.472,533.9542,1018.2975
11961,3039.5102,5730.4521,1355.4736,2388.2992
11962,128.5028,264.0701,60.2879,112.6668
11963,2942.851,4690.7969,1423.3066,5858.7852
11964,2366.0735,3991.5428,917.5934,5560.7522
11965,2057.6488,2035.5291,465.9594,779.3496
11966,3014.1431,6115.894,1486.4733,2519.6878
11967,1489.3951,2951.6771,737.9345,1131.6282
11968,73.1933,52.4529,14.4456,65.5521
11969,1658.1285,2994.3141,618.464,1231.894
11970,2050.6247,3939.1473,1153.555,1623.0999
11971,2582.4409,4870.0869,1310.64,2043.7118
11972,2972.8037,5402.7554,1491.6485,2108.8072
11973,2963.4837,5472.577,1484.8604,2212.6549
11974,782.0481,1512.6797,377.8214,555.8042
11975,2209.5059,3618.8028,931.276,1375.3089
11976,1294.6592,1197.1743,315.3443,482.7317
11977,2777.2893,2249.075,600.2519,901.0939
11978,1094.7352,1940.3468,473.9917,810.1492
11979,2939.7005,3726.1263,1022.6103,1463.4216
11980,376.5757,460.2777,122.4205,179.952
11981,254.2803,192.2557,45.7045,74.9749
11982,242.2956,229.2159,50.8055,96.8676
11983,1704.3807,2021.4535,577.0062,766.9905
11984,2443.5821,3398.6387,843.0964,1357.0536
11985,818.9391,1030.4353,302.0386,403.9469
11986,2253.4866,2081.2178,458.6424,812.443
11987,2529.3414,4104.5666,852.1907,1839.0674
11988,2580.8024,5177.3547,1434.5631,6141.1849
11989,1737.1359,3058.7535,824.0899,1176.8324
11990,844.5109,780.7585,191.1327,928.9076
11991,402.8261,451.9269,105.74,201.7142
11992,2979.4992,3457.5339,915.2919,1431.8032
11993,575.9074,891.9352,200.6638,394.3979
11994,2798.1467,4189.4286,1076.8514,5344.6039
11995,2398.5285,2278.3165,570.5725,887.7702
11996,3161.3993,5645.0961,1853.8131,2237.1263
11997,1151.2225,2195.8659,586.0043,866.2605
11998,1092.2341,836.3643,1082.6692,366.8747
11999,1996.5125,2588.2236,684.402,1005.4541
12000,1474.265,2974.315,721.0527,1235.2911
12001,1046.0559,1377.1921,368.3646,553.9424
12002,2173.207,4244.8365,937.9725,1715.2501
12003,2040.2519,1624.4255,432.4837,624.018
12004,2894.4805,3245.6903,926.0785,1279.3726
12005,1902.5048,3211.0158,779.8346,1203.0625
12006,2247.8498,3130.8782,835.9571,1243.0622
12007,689.8288,816.5129,215.3578,1020.7767
12008,2245.4091,4340.0626,1011.2133,1683.6727
12009,811.5128,1258.55,323.3741,507.2759
12010,1772.3024,1502.8003,361.5398,581.5746
12011,3040.367,3458.1653,743.216,1424.1909
12012,755.389,1207.7118,308.1042,464.7145
12013,793.0156,587.4708,163.5122,244.7759
12014,3180.8226,4168.2315,1241.3512,1624.677
12015,771.0726,1583.7114,340.7054,638.2796
12016,2049.2404,1567.7075,333.189,650.3449
12017,1809.1049,2396.313,609.2396,982.7313
12018,106.0648,155.9011,34.7565,62.7368
12019,22.29,32.0595,9.617,13.3989
12020,3007.7576,4936.8604,1072.0441,2020.4354
12021,1406.564,2231.9912,535.4059,845.0366
12022,350.1265,388.3845,104.5599,146.5768
12023,1407.6625,1068.5956,274.868,434.058
12024,295.5699,316.7349,86.9699,117.2673
12025,274.4353,256.2167,60.016,104.5355
12026,28.031,35.2715,9.0201,13.9622
12027,1503.3465,1839.2284,465.0443,790.8818
12028,602.8474,513.6824,140.6979,216.1573
12029,1133.635,959.0547,233.6316,376.9836
12030,121.9095,88.0562,21.8208,35.167
12031,1738.0059,2778.2615,634.6743,1088.0923
12032,2368.0994,1938.93,461.1132,720.1303
12033,2884.5436,3510.2623,973.8599,1317.4711
12034,2786.1636,4804.5098,1250.3855,2080.2857
12035,2361.5966,3615.2413,933.8606,1465.2214
12036,2617.959,2601.3364,779.1395,971.5075
12037,2982.6301,5472.2147,1217.8749,2263.23
12038,865.5913,950.7772,215.9695,371.0428
12039,2774.5328,2820.1579,712.16,1048.6445
12040,2591.8832,2493.0523,620.8306,1017.0512
12041,21.7,16.7027,3.8599,6.7886
12042,809.9409,1610.8431,380.1512,639.295
12043,2547.4125,4903.7732,1392.2755,1867.807
12044,1188.2897,1807.6173,453.11,694.3782
12045,2569.2522,3041.1424,844.7037,1281.7284
12046,3127.6704,4184.6118,1276.7383,1775.0093
12047,2140.9475,2128.6971,498.1958,841.6488
12048,456.5162,625.089,139.1152,246.2346
12049,40.9249,72.246,16.0248,30.4064
12050,2984.6348,3941.3396,931.7895,4533.5113
12051,1941.4383,3961.6832,973.5908,1593.2371
12052,2316.2969,2659.7553,694.9464,1070.4333
12053,1847.3088,3145.5781,946.244,1334.9669
12054,2764.6377,3709.7166,854.0484,1560.7906
12055,620.5608,601.1164,130.726,259.6144
12056,405.8283,826.894,227.9501,352.5625
12057,862.2696,831.7525,176.4314,327.2673
12058,258.902,494.0762,123.4871,200.9237
12059,1792.5755,1525.353,346.5516,604.7535
12060,1585.0919,3070.3681,722.7211,3876.7118
12061,430.4256,853.0386,228.0336,336.4108
12062,395.4675,381.3512,92.5136,163.1243
12063,2967.089,6054.5226,1772.4238,2389.2373
12064,894.5028,1205.0663,312.7131,489.7719
12065,553.9219,789.6244,182.7545,301.6028
12066,1709.231,1288.6909,323.0314,1498.2697
12067,2183.4916,3845.4089,933.5465,1604.192
12068,3167.999,2823.7319,702.1882,1142.3305
12069,1374.2546,2285.2218,559.0971,2887.0173
12070,827.0055,910.0131,204.0597,339.2082
12071,276.1416,484.1749,108.8397,180.1949
12072,2523.0663,2395.6778,561.7216,1010.5767
12073,1923.1963,1710.4415,401.3603,686.2131
12074,5.0705,3.8874,1.0045,1.5316
12075,857.871,1211.7502,290.8542,509.4514
12076,297.6292,412.7988,92.0439,166.1992
12077,2497.1446,2443.8675,652.8835,1014.1223
12078,2664.523,5226.0457,1073.5323,2057.6357
12079,2719.4101,2986.669,754.4716,1161.8727
12080,1910.6225,1454.0696,368.9621,572.6839
12081,572.0861,1021.2678,255.6188,435.1951
12082,1995.4908,2882.7517,757.9356,1115.625
12083,198.9503,387.9803,88.1575,147.3564
12084,2223.0136,2194.9482,655.6684,801.5891
12085,1432.2885,2771.2573,668.1565,1086.4037
12086,1592.3334,1936.0245,3036.5059,801.0349
12087,572.1264,767.3008,169.6731,299.7877
12088,563.6044,702.6421,164.7662,264.7881
12089,1967.4113,2596.6526,754.3007,1100.7772
12090,622.679,939.3308,222.0539,382.9365
12091,822.3957,1119.2858,299.9699,436.8198
12092,650.418,1224.4761,288.2187,480.3008
12093,335.3068,548.7832,144.7504,217.0434
12094,321.9918,496.1258,126.1384,202.239
12095,1566.483,1654.5718,545.7636,663.1341
12096,1130.1655,2056.3757,478.4135,807.249
12097,1919.0601,3777.8352,841.8831,1563.886
12098,1751.7985,3090.2098,799.5431,1198.4647
12099,1429.3187,2528.9547,612.3584,1007.1927
12100,2149.8927,2181.917,509.1586,854.7771
12101,795.3835,1452.6142,367.5189,592.9477
12102,1426.8158,2529.404,573.8598,990.5939
12103,1686.6697,2409.8253,527.9565,949.907
12104,1164.4173,1578.7992,462.379,635.1039
12105,383.9963,323.044,91.9135,125.031
12106,1256.2133,1750.1383,435.8608,686.9596
12107,986.6504,1948.9371,573.5749,784.1279
12108,427.685,707.7913,164.9028,277.7554
12109,461.3147,405.7424,105.1188,160.3245
12110,2004.7853,3444.655,870.4239,1290.4436
12111,2707.5407,2857.212,3787.4408,1085.5123
12112,2439.0827,1930.0782,483.576,709.6629
12113,1701.1031,2708.5362,740.399,1135.1345
12114,193.4767,385.5912,122.7752,166.0855
12115,2881.6826,3843.7004,879.7389,1530.1857
12116,1174.0199,898.4916,240.7983,367.9339
12117,2269.2067,3557.2259,793.4999,1394.4456
12118,310.7487,510.9658,108.9744,208.864
12119,600.6807,991.7793,243.2221,404.5134
12120,1622.1253,2518.823,3886.0649,1022.8513
12121,815.0593,687.3511,178.9569,266.3049
12122,2511.0434,4698.1589,1185.3251,1963.7124
12123,1193.6819,1629.1243,494.8287,673.481
12124,774.2439,1369.7085,294.2875,531.5852
12125,2183.9367,3631.6762,910.9546,1524.0169
12126,661.6669,797.0509,198.0935,316.2069
12127,1290.6921,2390.7903,616.7432,990.3305
12128,2951.6455,3430.3911,898.826,1426.4323
12129,837.4032,1359.1587,281.3395,535.2685
12130,728.8094,718.5307,187.3994,300.8477
12131,2269.1353,2576.429,564.417,981.4613
12132,1849.0302,3679.5679,835.2882,1483.0836
12133,1526.1435,1484.4965,347.4131,592.6325
12134,1014.7486,1259.1869,280.1407,512.8094
12135,75.1769,74.7316,19.3822,31.2255
12136,1783.5693,3382.0643,5048.2302,1428.741
12137,2573.7613,1913.5319,460.9745,704.7341
12138,1741.5529,2488.8257,635.1557,923.0557
12139,2415.1479,3292.1309,826.7937,1314.887
12140,2368.453,4295.7962,1109.5127,6008.0335
12141,3145.2651,4202.6418,1022.4125,1755.0849
12142,2432.4326,4205.1709,1016.0193,1599.0129
12143,1923.1057,2099.9747,462.756,866.5834
12144,3129.8214,3624.7256,1218.7643,1493.151
12145,1060.4566,771.211,201.949,303.5352
12146,2989.962,3325.4929,849.1273,1260.6896
12147,303.4934,306.9399,68.2258,122.282
12148,438.0659,690.8725,151.5838,269.5415
12149,818.7787,877.2658,208.8005,351.7848
12150,1777.4961,1697.9042,355.6997,674.2774
12151,2818.9058,2408.8073,652.9994,971.0537
12152,1209.0237,1558.5667,403.6443,626.9486
12153,2007.2659,3266.0406,813.7388,1341.9099
12154,3066.0633,5581.5929,1818.7077,2262.0112
12155,250.5698,315.8218,86.3841,127.9866
12156,3056.812,3460.5834,864.0953,1421.5754
12157,1301.6672,1612.5371,381.3288,651.1786
12158,1609.694,2172.5041,581.2664,855.193
12159,1296.7753,1123.7261,270.2744,462.7974
12160,1566.995,1588.0423,395.6519,615.3544
12161,1748.5537,3155.6551,883.0617,1262.7951
12162,2360.3903,3030.5218,728.4568,1230.264
12163,1034.0328,1104.4833,285.7202,434.0818
12164,2459.9299,4108.5532,1375.6631,1686.3351
12165,601.2019,689.7005,931.5223,266.0864
12166,2760.7048,3105.4626,884.384,1174.9998
12167,2402.9219,3208.8366,925.1854,1334.3222
12168,243.5387,295.715,75.5743,121.6314
12169,278.7033,394.3234,85.1744,157.8036
12170,1011.4963,1997.5719,446.5123,787.7219
12171,1959.9985,3287.1819,902.8577,1443.6611
12172,1927.3776,2666.4359,656.8597,1112.7945
12173,2474.2942,3056.8984,691.6207,3929.1113
12174,2755.9449,2710.8279,649.2196,1057.8745
12175,1107.8871,1399.78,325.683,1657.3927
12176,564.6389,1132.5345,278.8163,438.5309
12177,2448.8653,3108.0941,924.0881,1345.4507
12178,615.8175,659.3956,172.6337,260.1288
12179,426.9548,675.2749,168.2526,269.5873
12180,963.957,1552.2103,406.7353,646.9662
12181,103.6581,174.0562,47.3903,65.9399
12182,2909.2039,5854.4194,1582.8093,2268.5961
12183,2967.992,2559.223,556.6484,1007.1515
12184,1091.2906,1844.7639,499.4377,703.0586
12185,2422.4425,2042.2971,436.8895,809.5023
12186,1103.6188,1518.4727,363.4811,632.8005
12187,2639.9822,2394.3454,633.9477,925.4828
12188,448.7404,433.6468,95.084,159.4858
12189,1622.7743,1566.7669,373.063,618.6942
12190,289.0608,461.0724,124.994,192.5483
12191,1205.7111,1273.7869,286.7021,516.801
12192,2121.8387,4334.6735,1065.2769,1743.6211
12193,1465.6619,2085.802,499.0033,872.0082
12194,322.7343,407.7813,104.2689,155.0488
12195,1968.0765,3417.4653,953.2942,1295.4371
12196,1107.2976,837.1005,214.2562,359.2865
12197,2516.0236,4300.0957,1042.3622,1731.2625
12198,2685.0405,2380.2868,516.0866,901.4418
12199,2595.9195,3543.0662,998.4238,1529.2773
12200,17.1246,28.1201,35.0906,11.4216
12201,1915.1796,1747.1989,453.0863,661.8954
12202,1314.48,1294.4467,307.4943,485.5439
12203,1659.1218,2979.6794,712.3548,1252.2666
12204,880.3857,1584.1572,427.3208,628.048
12205,1770.2729,1533.5617,397.7093,648.1443
12206,1904.2204,3035.5775,782.6888,1190.6528
12207,1894.4148,3850.7856,1082.4337,1671.5051
12208,2227.8769,2385.3334,552.6195,913.5782
12209,2147.3302,1998.355,476.1145,804.9691
12210,893.0353,1795.2172,427.7589,2100.7605
12211,1259.0514,2107.2007,520.3551,799.7055
12212,2900.4464,2182.2346,553.3081,823.7926
12213,129.9794,104.2163,31.7398,43.3196
12214,1526.2618,2725.3898,737.6929,1084.4492
12215,2321.9189,1882.9907,523.5661,742.3279
12216,1815.7266,2984.0411,726.0024,1171.7545
12217,115.7244,181.8776,47.8388,75.3875
12218,1344.6803,1695.2319,362.2978,727.105
12219,1539.1744,1824.9099,493.371,733.1189
12220,217.789,217.332,43.7934,86.4159
12221,2022.6613,2286.8156,571.4673,870.281
12222,525.9304,459.497,101.1459,172.8874
12223,502.936,833.02,189.4575,342.9754
12224,2423.3409,4948.8064,1184.7305,2053.2702
12225,214.0866,419.5328,94.0489,165.6446
