machine,app,args,ranks,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
lassen,kripke.exe,--niter 5 --pmethod bj --groups 16 --legendre 3,1,0.0333,12516435.27750192,31556485.03820181,32779961.59020191,119238762.95947056,2830436.778623065,26246734.13812668,1623449.4935598846,7411129.7878995715,-1.0,666666.6666666665,27333333.33333333,731129.3333333335,6.14891469123689e+18,48784586.68173198,0.057252,,,,1.9407480000000001
lassen,kripke.exe,--niter 5 --pmethod bj --groups 16 --legendre 4,1,0.05,13623329.008333458,17766380.447689414,25781332.25296269,109078279.06468888,2448352.7264589653,41181409.94443371,2114695.743942046,7557799.669005178,-1.0,666666.6666666665,26666666.66666667,731120.0,6.14891469123689e+18,37995919.82254222,0.04586366666666667,,,,2.9541363333333335
lassen,kripke.exe,--niter 5 --pmethod bj --groups 32 --legendre 0,1,0.0333,15263819.900320135,45929119.77785602,64240792.26384115,182232240.855975,2698192.5808667718,48763243.73143375,2039594.0171288853,14636154.081904056,-1.0,666666.6666666665,32000000.0,731148.0,6.14891469123689e+18,69106728.02953188,0.07069666666666666,,,,1.9273033333333336
lassen,kripke.exe,--niter 5 --pmethod bj --groups 32 --legendre 1,1,0.05,12492607.639709365,33671612.50275684,38623054.43362339,131797433.72062604,4307799.095038794,58117335.64970225,3756501.408923437,8836552.552960182,-1.0,666666.6666666665,34666666.666666664,731120.0,6.14891469123689e+18,63901896.13257954,0.066993,,,,2.933007
lassen,kripke.exe,--niter 5 --pmethod bj --groups 32 --legendre 2,1,0.0333,15450572.250278352,55692716.01375538,45227019.50233639,115403907.4833094,4200225.261436267,63006928.55568019,3144986.15494038,11110752.59134907,-1.0,666666.6666666665,28000000.0,731148.0,6.14891469123689e+18,64951602.02136902,0.06381933333333333,,,,1.934180666666667
lassen,kripke.exe,--niter 5 --pmethod bj --groups 32 --legendre 3,1,0.0333,16589814.655216888,53172373.33538365,56694409.41727412,160759743.37961093,4006337.212595258,62721711.08219627,2806297.946276301,15692025.655980082,-1.0,666666.6666666665,32666666.66666667,731148.0,6.14891469123689e+18,48668827.26373216,0.07717933333333334,,,,1.920820666666667
lassen,kripke.exe,--niter 5 --pmethod bj --groups 32 --legendre 4,1,0.0333,13889517.738152975,68897168.2044412,83340321.68720151,173417370.28426692,5648807.276274778,73090747.90273835,6029829.607418798,10287578.984234866,-1.0,666666.6666666665,35333333.333333336,731120.0,6.14891469123689e+18,91259447.79022564,0.07749333333333333,,,,1.9205066666666668
lassen,kripke.exe,--niter 5 --pmethod bj --groups 8 --legendre 0,1,0.0333,8143159.636579093,9231865.881773466,6752247.943589628,56483954.56075135,1624347.435475883,8366808.490505104,2180192.138592068,3717835.727936152,-1.0,666666.6666666665,26000000.0,731148.0,6.14891469123689e+18,50032423.91068038,0.036989666666666664,,,,1.9610103333333335
lassen,kripke.exe,--niter 5 --pmethod bj --groups 8 --legendre 1,1,0.0333,9272151.156735484,42259251.21251858,11082884.41626395,66631706.15611488,1591162.8702215066,13538016.870954385,5299722.65309091,2589818.772913159,-1.0,666666.6666666665,22666666.66666667,731120.0,6.14891469123689e+18,22795406.112122405,0.04383366666666667,,,,1.9541663333333334
lassen,kripke.exe,--niter 5 --pmethod bj --groups 8 --legendre 2,1,0.0333,9342767.673867008,24526266.747840445,16353011.726639705,99798892.21860164,1827990.1640757844,7660195.007206329,6842499.0758170625,2058679.6288544938,-1.0,666666.6666666665,26000000.0,731148.0,6.14891469123689e+18,32109033.24012024,0.03394633333333333,,,,1.9640536666666668
lassen,kripke.exe,--niter 5 --pmethod bj --groups 8 --legendre 3,1,0.05,8089476.8209738815,38785470.59481367,13957467.947920032,71868799.25165845,2474351.7901563533,15219502.854051884,890169.4468802123,2155987.408115656,-1.0,666666.6666666665,27333333.33333333,731138.6666666665,6.14891469123689e+18,339943.7687579773,0.046863000000000016,,,,2.953137
lassen,kripke.exe,--niter 5 --pmethod bj --groups 8 --legendre 4,1,0.0333,9294782.003340444,14189979.63753827,21054779.41028115,105623875.62211956,2117987.14169054,1688743.0159564966,1761014.421878771,2016594.13695729,-1.0,666666.6666666665,25333333.33333333,731138.6666666665,6.14891469123689e+18,24294975.74607209,0.04848066666666667,,,,1.9495193333333336
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 16 --legendre 0,1,0.0333,8881194.289970195,7646122.296049843,11286540.837185413,47619015.52799704,964100.3113777487,14947383.490881858,255100.9849902084,1903594.0356744383,-1.0,666666.6666666665,23333333.33333333,731120.0,6.14891469123689e+18,20928967.368444186,0.04395366666666667,,,,1.9540463333333336
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 16 --legendre 1,1,0.0333,6759024.796042559,21633186.834209926,10689431.817777475,69733266.88519229,860516.9880721249,18524542.957879625,772188.1989706695,2851058.336308804,-1.0,666666.6666666665,24666666.66666667,731148.0,6.14891469123689e+18,27994142.67329298,0.03573266666666667,,,,1.9622673333333336
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 16 --legendre 2,1,0.0333,9472031.344027756,11625877.655272385,18422028.0224816,67475622.30245294,818065.6122919944,6389033.3535880875,2527882.008397833,1071993.7568251204,-1.0,666666.6666666665,18666666.666666668,731120.0,6.14891469123689e+18,30189864.14382155,0.039365333333333336,,,,1.958634666666667
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 16 --legendre 3,1,0.0333,8493784.005498674,7325977.413088217,17815000.788245674,62309474.65652783,1038162.7190018321,19346142.65431401,232560.46707968114,2685751.9508527718,-1.0,666666.6666666665,25333333.33333333,731120.0,6.14891469123689e+18,12622541.883450687,0.040688666666666665,,,,1.9573113333333336
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 16 --legendre 4,1,0.0333,10555131.62760358,8874500.838055976,18708042.115596507,72348232.81679736,1871219.9661029358,23313388.87000743,12457389.369253399,990571.8708721598,-1.0,666666.6666666665,24666666.66666667,731129.3333333335,6.14891469123689e+18,24722233.865032677,0.04046133333333333,,,,1.957538666666667
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 32 --legendre 0,1,0.0333,6953607.09115997,6563723.676014802,26054577.23952415,61415531.67835844,972989.011390754,25389054.062715843,39505716.38150987,1015536.6897275349,-1.0,666666.6666666665,26666666.66666667,731120.0,6.14891469123689e+18,28707271.533782464,0.04551733333333333,,,,1.9524826666666668
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 32 --legendre 1,1,0.0333,11746095.976414505,13555487.533209935,29294988.50703323,113612797.97883716,1792567.0072140992,8940471.641331008,1828270.076930884,3786189.3081892687,-1.0,666666.6666666665,22666666.66666667,731129.3333333335,6.14891469123689e+18,58978323.37190468,0.049006,,,,1.9489940000000001
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 32 --legendre 2,1,0.0333,11395564.466779532,5592595.39783562,12711635.397144513,75318577.24449284,1594737.2017414602,41357015.43772028,490617.9076350562,5824494.323240916,-1.0,666666.6666666665,20666666.666666668,731129.3333333335,6.14891469123689e+18,13533290.81565646,0.04755733333333334,,,,1.950442666666667
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 32 --legendre 3,1,0.0333,9159546.043030744,12385980.525017954,35040984.2768426,65949288.63781941,3128988.443855405,20901524.535444137,658673.0679326514,6181601.226953735,-1.0,666666.6666666665,31333333.33333333,731138.6666666665,6.14891469123689e+18,33685334.94799354,0.05893366666666666,,,,1.9390663333333336
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 32 --legendre 4,1,0.0333,11398439.63111782,22369146.71952121,30590227.18790153,76079399.26778214,3247651.587329392,33710567.37887488,2214802.346872015,4001993.7605773904,-1.0,666666.6666666665,31333333.33333333,731148.0,6.14891469123689e+18,48458952.10733727,0.059253999999999994,,,,1.9387460000000003
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 8 --legendre 0,1,0.0333,8075353.42696113,47.020022815835155,6773549.172072921,32990998.06391415,844334.5177532407,1851464.1140269737,280814.8292975565,362189.16056038963,-1.0,666666.6666666665,24666666.66666667,731148.0,6.14891469123689e+18,21609896.473725915,0.033896333333333334,,,,1.964103666666667
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 8 --legendre 1,1,0.0333,7215584.853125122,3546149.0431105904,10915799.291926252,50451951.39022172,828212.4887067842,10329523.25555844,3563715.8185967263,1148282.8165207286,-1.0,666666.6666666665,23333333.33333333,731138.6666666665,6.14891469123689e+18,33510187.79985649,0.03762366666666666,,,,1.9603763333333335
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 8 --legendre 2,1,0.05,7081604.384908684,8068153.543722235,11476189.852624282,58859181.06627231,502084.99018042476,2978884.0302364286,798047.5246955134,1900695.89983645,-1.0,666666.6666666665,24000000.0,731148.0,6.14891469123689e+18,26882044.91945637,0.03373633333333333,,,,2.966263666666667
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 8 --legendre 3,1,0.0333,6732916.543485142,8375061.042822246,13292843.268287078,44436482.85138102,700597.5599314435,8363312.825473524,451577.1813919121,1576817.8064388146,-1.0,666666.6666666665,22000000.0,731148.0,6.14891469123689e+18,13961907.751506254,0.037636,,,,1.9603640000000002
lassen,kripke.exe,--niter 5 --pmethod sweep --groups 8 --legendre 4,1,0.0333,7264708.016869293,11396525.391517892,6887537.951683043,36314584.8712131,820605.748888963,24204769.64739397,946292.8306925049,1364272.9510568415,-1.0,666666.6666666665,23333333.33333333,731138.6666666665,6.14891469123689e+18,25680777.46497536,0.029360666666666663,,,,1.9686393333333336
