"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","PAPI_BR_INS","perf::L1-DCACHE-STORES","PAPI_BR_TKN (proxy)","PAPI_BR_UCN (proxy)","PAPI_BR_CN","IO Bytes Written","IO Bytes Read","REALTIME (sec)","PAPI_VEC_DP (proxy)","PAPI_REF_CYC","PAPI_DP_OPS (proxy)","perf::LLC-STORE-MISSES","perf::L1-DCACHE-LOADS","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORES","PAPI_TOT_INS","PAPI_L2_TCM","clx::RESOURCE_STALLS","PAPI_BR_PRC (proxy)","perf::ITLB-LOADS","perf::ITLB-LOAD-MISSES","perf::LLC-LOAD-MISSES","perf::LLC-LOADS","perf::DTLB-LOAD-MISSES","perf::DTLB-LOADS","perf::DTLB-STORE-MISSES","perf::DTLB-STORES","clx::HW_INTERRUPTS"
"ec2-c5.metal","TestDfft","TestDfft","12 64","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/TestDfft","-e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/14cdfc68bed9bc93155c730a889e0f4c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/e58bcd8edeec501ba5c499ac4a42f193', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/fdf32012dc1d12a19ea6b749f96742bf', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/59deb9e34468b25a350f033773f9d335', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/93084727389fd23b18a0f4a88a22be57', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/e72c338651aa943b91acdf955245e1a4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/1afe577a07f7004a36102dce39480f8c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/86d204327faa26762511696a205eb616', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/adfe4a1bbb226ab8d0ede072b2fdde4c']",0.0,46000000.0,49889338.0,37992405.0,22163769.0,60000000.0,5249.0,11576.0,0.12542799999999998,103649745.0,278000000.0,269170707.0,4872.0,222823972.0,3546708.0,32316.0,504000000.0,"",1.0,"",2.0,2.0,1.0,2.0,3777.0,108531798.0,4092.0,52941197.0,3.0
"ec2-c5.metal","TestDfft","TestDfft","15 120","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/TestDfft","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/1f52a9bbba8b602bbc9fcf7630e06f08', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/673b8a66e989788707163a17b468e9e3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/c0df7fb71c56199f2f60de7d49322da2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/1f26b1a6c2d09c40049248ae9a4c15f0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/63125830e56495b4569d8034d49c87ec', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/0f5f153e12d6db0537bcdcb3c251e021', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/80552f97ff8e118e7e98137af2bffe7e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/bff973aabbef9c57c659cef9b4d2078e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/94b372a636cf9d293d0dc40c1e22068d']",0.0833,2398000000.0,1699959053.0,662777093.0,65867388.0,2328000000.0,4656.0,11576.0,3.858694,1525892054.0,11114000000.0,5714300048.0,84153469.0,2265182173.0,589987391.0,123548946.0,14310000000.0,514000000.0,1.0,2326507094.0,22925.0,43254.0,51407007.0,111464779.0,26547032.0,2266777953.0,27958993.0,1703111185.0,33.0
"ec2-c5.metal","TestDfft","TestDfft","15 120","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/TestDfft","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/b16aceb4e126f4b42313fc544495295c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/a36d736ef9e003ebe920039871809dfc', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/c0c654312e159b4f3ad649e61b8b2d66', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/d0bf4f73e5115ab9f7712be7751042ac', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/1a622768b2d7d4aeb7cd4371b40fd1a0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/baa5207e8f9bbbbd11dc959c3e49163d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/98e796d49025a78d15bcf58762fb97d3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/957edb451457323877654a03884ee3f8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/cd4547553606b03beb07926a7884ef3a']",0.0,400000000.0,472015230.0,149756134.0,80570811.0,262000000.0,6216.0,11576.0,0.40071100000000004,492207208.0,1248000000.0,1241398014.0,289057.0,1154221383.0,23789048.0,2135679.0,3660000000.0,12000000.0,205039074.0,273591503.0,52567.0,15636.0,197670.0,2389802.0,16352.0,1148628263.0,7372.0,495333449.0,1.0
"ec2-c5.metal","TestDfft","TestDfft","15 160","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/TestDfft","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/f2292f28b63cdda3d506d5f08fbd73d2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/491a8a28cfe6794736629a24e8c0f002', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/8623f44362d0d2e37d89817db9cde7c9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/a8363de4251daaec76019a15a879ae0f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/3570390eae5d39486320dffa42083773', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/d00614be91216c708ba343d88ac5bb07', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/6129e9b2644f3e78d1281fae497b8bb6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/2d961302c734f757fd537da4f8b0fc50', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/35fc38b99c88b24e05718a9824ffb8ae']",0.1666,5510000000.0,3882503371.0,1564739786.0,70875368.0,5438000000.0,4672.0,11576.0,9.683218,2609134148.0,27944000000.0,12212072668.0,246787617.0,5067039617.0,1405619767.0,311919906.0,31612000000.0,1190000000.0,28703817389.0,5423836931.0,23468.0,44181.0,132721566.0,210641872.0,81988363.0,5065353705.0,85773003.0,3882137267.0,2.0
"ec2-c5.metal","TestDfft","TestDfft","15 160","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/TestDfft","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/eca5a1df3c290879e54ba32736881971', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/e32b9f327745bd5048d3f9ff69b41328', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/a9e87e89980f44c8c0cc7910be07c725', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/dd873e195f40130c9ffad9cd4198af1a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/9cfb5c45fa823b550c2075cb18397888', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/b4a61ac1de8a6c3d84c817b4079b71ee', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/24a9f3581939772484622c88d5ab5dbb', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/adf8faed58d6530cd706585c4d46978c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/771b3f2651d41e7e2918b59ed5f92329']",0.0166,702000000.0,687066768.0,344434588.0,133322290.0,554000000.0,5800.0,11576.0,0.7762650000000001,298100877.0,2190000000.0,928914889.0,4388222.0,1777039562.0,53972779.0,6420507.0,5028000000.0,40000000.0,916760436.0,520627594.0,1.0,2.0,2.0,42.0,65577.0,1323428734.0,128771.0,547388655.0,4.0
"ec2-c5.metal","TestDfft","TestDfft","15 200","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/TestDfft","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/927cce7168fa31faf04176168002d5ea', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/7db25bd4e1102994e447c120e97dae9c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/bf5caf6604e031f7ed7946561be38367', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/b09ac30b7bbc19eec416bf4139a7a842', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/f8bcafbbb2356c1dc4ab0114cbc7ffc8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/f3850627d749d5f220e1004da9284bd3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/c551c5961d1b5090e2b2571afcf53d43', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/3421674c14f8e003b356dc4cc8f565f2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/490edfc6df0ff744023ffee6489212f5']",0.3166,10598000000.0,7347415730.0,2993493838.0,86481225.0,10512000000.0,4680.0,11576.0,19.730336,5494668060.0,58122000000.0,24995024514.0,497985099.0,9381760171.0,2492751329.0,632989533.0,60500000000.0,2348000000.0,58111989475.0,10498837504.0,19243.0,96346.0,305075714.0,477527178.0,196641003.0,9383687026.0,205573361.0,7361703401.0,8.0
"ec2-c5.metal","TestDfft","TestDfft","15 200","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/TestDfft","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/2182be2a63bb75d3aec79d9338c40caa', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/8ce7f9e840ced6083a45c704ee2005f2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/944e78b46a35b08c5ac568b316bc4b6a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/1c9310ba70e23f26bc2ae05b45ac7fa0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/2a21f9c895588c72253a18b100ec17c2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/24377c7d581658dfaf5084f81affaa02', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/9b450fd722d5fb1508a57478f5a285a4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/1e8ab9b5dae8d61a14c4d671ec8fa7ec', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/7aff5fd0f12a90b0d66f42a3a70ffc6a']",0.0333,1160000000.0,1037034774.0,604482087.0,204862368.0,970000000.0,5776.0,11576.0,1.3826549999999997,565462293.0,4028000000.0,1758052399.0,11185998.0,3044958376.0,101981009.0,13213264.0,7758000000.0,82000000.0,2030399105.0,967992173.0,38306.0,52584.0,8525740.0,55.0,406972.0,2765081065.0,695705.0,1103668515.0,3.0
"ec2-c5.metal","TestDfft","TestDfft","15 240","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/TestDfft","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/786a0a5dde0568403717de7401efe38c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/b892c8efd7d31c45733bb5a27dce5cd1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/4933e80b8b09fe9c10acb3ac0816e807', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/1341c866faba95ca4b0d209268cc67d5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/c1d24372f8f8c6fb050baa569d92e30e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/f99816675a1db9f5a5c0e3acf59daaa1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/11b84a4d53d2be1caa66557d358d5a69', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/d8c972ff6e2cac34dbf7d6c157e4c40f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/bf85bea7301ad01ba7e41996440eace0']",0.5833,18344000000.0,12700312201.0,5200168518.0,144743545.0,18192000000.0,4680.0,11576.0,34.790897,8836071473.0,103494000000.0,42167122011.0,923924123.0,16281719492.0,4844732716.0,1107017684.0,104170000000.0,4084000000.0,1.0,18182064191.0,37892.0,129478.0,550086919.0,815844216.0,403054577.0,16290456725.0,420922900.0,12735744686.0,374.0
"ec2-c5.metal","TestDfft","TestDfft","15 240","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/TestDfft","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/bfa9cad9d23a28fea3e89f95b5d10be2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/b2c23fb9d690c8bc233813b1b89a88b3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/3f10d14967270e6aa84d87fb6c32e1d7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/40768e71349e2fa40f62f326765ec580', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/dc37ef99225fde232b6f4c6c92be68ba', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/c20247537154ab9e0c31287fed68b487', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/b7ca566abf718212179048cf12f71b68', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/9e394bcb62549d9643be45fb19626305', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/65536249a4dd2f175cec036faf2d6198']",0.05,2324000000.0,2116065470.0,1095838930.0,372860110.0,1744000000.0,5984.0,11576.0,2.5642419999999997,1028616045.0,7544000000.0,3165153751.0,20942809.0,5126644315.0,174465135.0,23214407.0,15192000000.0,142000000.0,4054733548.0,1755776087.0,2.0,74879.0,14989273.0,1.0,787409.0,4971499586.0,1433426.0,2020921396.0,1.0
"ec2-c5.metal","TestDfft","TestDfft","20 120","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/TestDfft","-e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/a02a3e10eca6b95f015238310971b773', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/0c10011c845e9c78ceed1e5a86af0ad8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/d0d6f509ebb5ffeddf798cfcc5d1559e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/197b6cece4807405db4624f6a4ec96a0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/a71615663ed047ca336d62eeadc65b1f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/05b8da6ae023d013b5ce626df8502b46', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/8c25385c19b719e7bda36ab4136d88aa', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/fe6be46fde6750b720925d3c5e85b6c3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/TestDfft/fc3151d6813bc79cda335314956f4de2']",0.0833,3146000000.0,2165609072.0,865072999.0,71628932.0,3072000000.0,6098.0,11576.0,5.025519,1768758811.0,14898000000.0,7311110773.0,115761226.0,2823566104.0,787069056.0,168688979.0,18258000000.0,682000000.0,13957828535.0,3067894768.0,2.0,2.0,68934477.0,2.0,35152575.0,2822834582.0,37208477.0,2173706577.0,2.0
