"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","IO Bytes Written","IO Bytes Read","REALTIME (sec)","PAPI_TOT_INS","PAPI_VEC_DP (proxy)","PAPI_REF_CYC","PAPI_DP_OPS (proxy)","perf::L1-DCACHE-LOADS","perf::LLC-STORE-MISSES","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORES","perf::DTLB-LOAD-MISSES","perf::DTLB-STORES","perf::DTLB-STORE-MISSES"
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 2 -rs 2 -tf 4 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/206a9933b3c2935ea2a66a8e0522abc5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/73652a2bb46dcd53165bef045d9d9940', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/8e04544fe84b3f2ecb03ad4cdbf7d47e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/95cad46462f816c2847b13354b69be81', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c895f5b8f35be1ff6cd61ae73c44dda4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0ec1e27c6822c8ea562bf53b66f62c34', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/83985b8fa2eab41d8ca43d2a949785b8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/859eb1b68012a0d86d1b7df46dc69e6c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9db7f85b4afce7128cfbc197008526b3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a46c970d64ad4ce73fcf195520ff3899', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ba8651c35820b719e24145a7794375ec']",0.0333,4251.0,11576.0,0.045046,"",9.0,2000000.0,9.0,1.0,"",1.0,910.0,2097.0,141532.0,133.0
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 3 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c9a9645e470c3b1255d9887b506aa9e5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2fbe9c3f875246fb36e4e9791c5dc56c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f6f6cb98eeacaca37c0342de42d607c7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b54c25f897d26fad81be41a1a80f9dfa', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/aa6325938c752a3e4d2cb9d6752f0713', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/37b87a0e2a58ccb58cf8addf3b85ef5b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1319518f8d954c3023f8ed7dd7563c05', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5857be23ca53b46f76382b9974c442d0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b3f1e5d655ab7f620993ee39446ba4e6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/410b614239276a1aeba26be420808073', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d04240e82e4119e48b8781eec2f0bc98']",0.0333,3139.0,11576.0,0.04510399999999999,2000000.0,9.0,2000000.0,9.0,1.0,2844.0,1.0,1095.0,1357.0,224.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 3 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d8fc6292de815e048c6e12c9a4148115', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e34c331b58ca34692a6728c41832dffd', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d301a0029e6a98f2b7f3fd46ecf8cc59', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f8e33a25b4757743ccb7f245ddf64883', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3eb13ef515e74593d3537de094b71b5d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ceb3ece26866faf2f73cb7a3fe8456d7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/243600a8d9bdc7538b48e650831882a7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3415573153a859178075d7f175ba81be', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/dda7c585e353fd1a1930ba60f88b1010', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cd6b22b262b4e04d89f78cbba87a52c8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5c7877dddf22cc9974e84aa9ea2fdc51']",0.0333,4659.0,11576.0,0.04003,2000000.0,9.0,2000000.0,9.0,1.0,574.0,1.0,1310.0,2296.0,216.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 3 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/73da2a51d8e47e32a8dc3313a75b4169', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f3f057f193785eafc3977ae8609b2665', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a490a1d5ddce801ad8f539323f23a573', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ba800d7b06af0798b9bdf23651d6df22', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5694c182b80de82416abc301611cf5dd', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ffeb5bd218da162e7cef71fbc17abd0e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ff5b9fefbfb364b279a08c53663a1839', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/948d6e62e38466f12e86e3885487158c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/990a65c8018906066e120c8682584753', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a33fe0611b4158b9160c7426370656bb', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/61b2c62cf8ba6dbed00ed76527d4ad4c']",0.0333,3131.0,11576.0,0.040079,2000000.0,9.0,2000000.0,9.0,"",82.0,1.0,888.0,1390.0,214.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 3 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e REALTIME -e IO -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c6fe969753b2be1b8ec2fda975778279', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f1e84cc006792b22905b74efd5f54dcb', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a1fbd772dc1c0361ee4f90604dcca3ef', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d23ead65f9eda60c1c9ff9e1d32aab24', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/87a03ec4912ff905e24f7cbc1b42ada2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4b90253f402fdb0cad0070257311c38d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/62c32608dd07d4c2622b01845f04f865', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3c0a28f0f11240d6896cf743121d6b46', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5c522372836981d470d72c96cab74225', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0c4920e8ee3e5e28276f3b2e308fffce', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/01952302cc9bc408d5f4e74a803ba74c']",0.05,4179.0,11576.0,0.040074000000000005,2000000.0,9.0,2000000.0,9.0,1.0,464.0,1.0,920.0,2198.0,208.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 3.5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c0f9ec49442a267550fbb0e5dd965aba', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1885cdc94ea0e6911dad265e1ddb2391', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5aedaae84dc44b5b4b13aad7f906ab4b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/74db62c0f653d0d0555596bd1cb2bec0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/379f55d5c501d6c4046c0fb16b4b3855', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/23ab1d42b7f4220ce2050549310d65c4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/857420e3e3ca28cf564ed4c414e340df', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0607ec892e25921aa9f5db522f6ce846', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/dbc553978d2add0e31c5681cdf6c245a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a0f63df6562c847bcd75ac606cfd74c8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e81d543abf4b77ad1e39d1c515ec6ac7']",0.0333,3139.0,11576.0,0.045088,2000000.0,9.0,2000000.0,9.0,"",947.0,1.0,1009.0,1321.0,209.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 3.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5ec5bf14a104e75e36469dfd2e2b13d3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0e7417e5702970e5cf421bed9cb1e952', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4c99ac404af679860a4c9eafb999420e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d123b95d908f0b7bb08e1ada529a0a48', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ff8cf4b2fd9a53b5a9ec586e624e6086', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a744fa1233ea33e119bbb29c250cee1f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/87aeec6ec1ae2cf66f499c061ef52cbc', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a85a1493e93417ba6a51812c6cf0c294', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/bae97b39a2645e506ddcb9d96735efbe', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/000afc255d96ad2d6615e32f85b9d6a1', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6bd770c836377ec3bd46fd9f75e8bf33']",0.05,4187.0,11576.0,0.040059,2000000.0,"","","","",382.0,1.0,1224.0,1876.0,197.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 3.5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c0189ce656b68cc965bd408c7be33da8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6b0282a089dc76aacfdd04c03f6380ef', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/41f909953deff6ef4b545decf3eed5a6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2527bd5844c81f8be80d0d5641e518e0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e34edcb4edd457fc1c7adb5672458fb9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/29763365d5ad08449276a23c20b37b1b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a7715aedf7b9e224f703fe3e96602421', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/be565d0ef446c53f596894271fefef1e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0cf55cac5c8022deb4047e07d8a55765', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/87709973b37a8de0076afcb437939449', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2e52136434eb5910c320aab2f62786c6']",0.05,3139.0,11576.0,0.045089000000000004,2000000.0,9.0,2000000.0,9.0,"",241.0,1.0,1015.0,1396.0,216.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 3.5 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4ca1dc81c82d93e8e3441e2f1f91b86f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9105e20c872a7f55ddf7a94322a0a351', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d8dbd514aedaf57a1fc1b3cc73f6e35c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2ec8e02e9b57b4e194a797b04d32dda9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/fff042d26807c1ba96209bf6860029e3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/98c2b6f6664f963b0112cff09c925fc0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a96799624b35e9b66a11bfb74b8e163a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/bda04907546e6e1fbfd2a11cfe091ac3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9b9bb8970be311d1323f18607f4cce14', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2b2dd1b782c034630c21602a9231954a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9188fa18c4a829b9b1d12f2beeedf805']",0.0333,4283.0,11576.0,0.040049,2000000.0,9.0,2000000.0,9.0,1.0,747.0,1.0,993.0,2554.0,202.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 4 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a03695874c26b116a3a0edecfa30766b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2f3498b5ce3e3e3b76dd461759ade39f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9c41e352cd0217db3f2d9a6ebd508af9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/34edf34c3210adf40c1ebd88d8eea28c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9cabc0ae562b32b4d8f1f249e9c37276', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cf9e3ef30161a709884d1f428ee4a815', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/26c0ed177e7472fdb54a565efbb07ff9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9659ef2a0a9311b1e035dc0ca6897516', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/90e2457279c154f2e77e9588ec65083a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0e03ebaecfd80023b8ae180a4a7a6521', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/44af6fb37695d8a6cf67885050101189']",0.0333,3131.0,11576.0,0.045115999999999996,2000000.0,9.0,2000000.0,9.0,"",206.0,1.0,866.0,1242.0,211.0,""
