"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","PAPI_BR_INS","perf::L1-DCACHE-STORES","PAPI_VEC_SP (proxy)","PAPI_SP_OPS (proxy)","PAPI_TOT_INS","PAPI_BR_TKN (proxy)","PAPI_BR_UCN (proxy)","PAPI_BR_CN","PAPI_L2_TCM","clx::RESOURCE_STALLS","PAPI_BR_PRC (proxy)","perf::L1-DCACHE-LOADS","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORE-MISSES","perf::LLC-STORES","clx::HW_INTERRUPTS","perf::DTLB-LOAD-MISSES","perf::DTLB-LOADS","perf::DTLB-STORE-MISSES","perf::DTLB-STORES","IO Bytes Read","IO Bytes Written","REALTIME (sec)","perf::ITLB-LOAD-MISSES","perf::ITLB-LOADS","perf::LLC-LOAD-MISSES","perf::LLC-LOADS","PAPI_REF_CYC","PAPI_VEC_DP (proxy)","PAPI_DP_OPS (proxy)"
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 150 -ny 50 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/4dafa567dde5819aaf2fdf06ba83e993', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/1728d4d2c0b6ca56d95f8453fdd44dcf', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/0259fdc71f3a0f055b6a86b06e5fe1a3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b6f3750c98bbc1c4aea5cdf1c1c19a94', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/6cc750d76908698beb47f5258d66bb23', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/1a3bb98b22e06f9cf95660a868f714fe', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/bfac7c3f5c32025ef9846248189c50be', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b081c2b1f63880458839da8718d79a4f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/29ba4a2345330a4476d4cac9470ca5de']",0.0666,4158000000.0,598267321.0,13.0,13.0,23744000000.0,2583102656.0,402227665.0,3758000000.0,530000000.0,5354826589.0,3751160467.0,9163505916.0,591476122.0,96979.0,232137.0,117.0,193860.0,9172206740.0,292131.0,600647097.0,11576.0,1058.0,3.5288730000000004,961.0,4496.0,6618326.0,49700268.0,10148000000.0,6020541644.0,7290724130.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 150 -ny 50 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/876fa110142e4602d482a8f8673b4bad', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f6f51de6078e6d5b85f2cd27db355ce5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/5df5a430263def085e6f0a1ca83da064', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/3a4cc618d374de58c317bce2195a7c85', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b82a5b348e1beb66866c264eb8a97a09', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/9fbc74b8f2f624fd01a0202e6eaa2fa6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/97d73c67cfe8a3648b8e9873cffb88ee', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/bb3b86cc714dd5c441663cc3bcfd7a47', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/94d33107b726a739d1035245f0fe7945']",0.0166,326000000.0,166654537.0,52.0,108.0,1046000000.0,179451127.0,62956812.0,260000000.0,14000000.0,218323482.0,146141689.0,402735640.0,19131822.0,30368.0,69892.0,"",9521.0,760232323.0,9924.0,188360496.0,11576.0,2055.0,0.240676,2.0,25.0,2.0,2.0,670000000.0,201811787.0,248746615.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 150 -ny 75 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/e963b97e4d5748b657f2863721c456bc', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/712b759dcf8bd24c8ca452ad5c4ccfc8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/c435710aee679bd656f8ee905222b694', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/6f820df08bb8276391b0879105250f62', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/421ec4565a6a0976fb6017d65e3ae97a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f23afdbe55b8ed3d2add94cf4f260fcd', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/9c14a91144da16619f675099f0a5ac87', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/27924acd23f00d005b07324360a6efb3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/e9b0f793dbf50a1b04dc3e80b6614b33']",0.1,6276000000.0,892535138.0,13.0,13.0,35722000000.0,3883084986.0,604412101.0,5674000000.0,792000000.0,9070819647.0,5664872349.0,13813516898.0,883754834.0,181331.0,441283.0,194.0,345468.0,13815563247.0,441834.0,898818189.0,11576.0,1048.0,5.011068000000003,95.0,2.0,11039753.0,85.0,15560000000.0,9013197713.0,10913845784.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 150 -ny 75 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/a3af042fbc7c5b778dc3b42c04544379', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/66162490dee4eb3751ada264ec2b3ed3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f30abb45a2c02b6a8db1872113f51278', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/d9f5bdaf8aa38af36db505d36c7b49ca', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/2c85251a3d931eb73e10f5ba7728798f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/9bd8baef9b363bb1053f6ac6f1c0db5c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/c82849e911b293ba2defd3eb3480951c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/7cde5c01012bbcccb1c6221e2ec8226e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/ad27d0b85b3d894f6390b8674cf8077d']",0.0166,414000000.0,197167447.0,52.0,108.0,2724000000.0,254221747.0,86600756.0,368000000.0,22000000.0,343077677.0,371069035.0,727388728.0,26816525.0,48971.0,81319.0,5.0,35341.0,565653807.0,22377.0,80302289.0,11576.0,2534.0,0.36570199999999997,2.0,2.0,1.0,2.0,988000000.0,294623889.0,362178233.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 175 -ny 100 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/ad78fc56864b26fd82571df2c214cb7f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/18a5c635cd307da12b62a7b12d1c4354', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/d56323f27c2f13b763c53407697a563f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b09c4e2a5bc6e0d7a4dfc91d88679431', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/ac4b4f5a0a86c8030e00e16986cf4c4e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f8759a1a96f4d4630514120319dda820', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/ad6213fbc34b45e53d5f0dd6bf3c8462', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f6c2f17ec318ee43a16537114d9961a6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/e39bb04f19420b3ca7a397d1e76bda41']",0.15,9800000000.0,1384495275.0,13.0,13.0,55656000000.0,6042126554.0,947188688.0,8856000000.0,1224000000.0,14009636095.0,8846436829.0,21534776664.0,1374916232.0,250308.0,503370.0,"",416919.0,21547336660.0,659281.0,1392968990.0,11576.0,1052.0,8.295804000000013,2.0,2831.0,19496627.0,2.0,24394000000.0,14002910991.0,16954841987.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 175 -ny 100 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/0eb7d21c3059e16ff1b7d23799183da8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/64420838cb2dab0301c2d742e2a2043f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f78c698145272bf2aab514d44cfb2fb7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/56239146a8c51deabcf13555bf776645', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/e1ef9467d12be43bda210f0f256c0cce', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/5953b8ee4893d29b4e4682b21e8a44aa', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/96aab08741f3c0f39f1abde77864ec6f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/22b4e57b0f6c34f73deccc0db5c92436', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/3ecf6221afda3d170daed16886004448']",0.0,548000000.0,233156733.0,52.0,108.0,3190000000.0,263970147.0,64153186.0,384000000.0,34000000.0,686086511.0,357463905.0,1183587460.0,40482130.0,69814.0,110741.0,1.0,35810.0,1450188125.0,34603.0,332069065.0,11576.0,2080.0,0.502515,37.0,2.0,1.0,2.0,1382000000.0,454540483.0,557863546.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 175 -ny 125 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/e5920d900c8fa940c9eb6c30a393655a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b43a1ea4649bb54df8b067f84af2319a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/c7154f3e69962a300b89c8680908530d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/1b8bd74d8ee7fb774f2933358507c435', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/e2f6e78d07d5efd278ec013b6a82d45d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/c8a4d49af75f447855be5e2b2d5b3ed2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b6efd048d1e1c4c9b78d2f816f86b9c7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f17693fd4b7f3b0dd835b6bd70ec7043', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/cf30adc78b5f5d02d36a447d1cf28399']",0.1666,12266000000.0,1724832827.0,13.0,13.0,69584000000.0,7556619689.0,1185646431.0,11078000000.0,1534000000.0,16233635385.0,11067472095.0,26935754906.0,1718950791.0,426232.0,1359187.0,156.0,595079.0,26939579948.0,860620.0,1741718640.0,11576.0,1040.0,10.208082000000006,120973.0,3608.0,28196717.0,120792080.0,30152000000.0,17493368052.0,21180583948.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 175 -ny 125 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/285962e1025523fe9557ee2627bcb8f3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/0468c04f2f6ae5dbd34d65b24c13fd73', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/38e8ba062d674747a7317540e2256275', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/2cb4540c6486af18d4b8eed8c6a016db', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/261d01abb1ba2d24670b932728d9841a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/89b9a78f3cae836444793ebafc530538', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/6d39adc8cd7f6d871916a4ec8c01cc02', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b05a486b11177fb3ef2f25c8a8905113', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/4fd599dcb25ec6b618bf70b0e2b9c44a']",0.0166,748000000.0,332526690.0,52.0,108.0,3298000000.0,451075384.0,124860681.0,642000000.0,44000000.0,822842592.0,625949040.0,1482287148.0,50952143.0,62282.0,166325.0,"",36159.0,1378211424.0,38479.0,271318897.0,11576.0,2264.0,0.611277,205.0,15334.0,2.0,69.0,2086000000.0,581582521.0,713093618.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 175 -ny 150 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e REALTIME -e IO -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/56e5b145ab93b84e83ab7eab4b214566', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/9dbeea90d7e0aa7591280423c34f8641', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/38ce644c62027af2273d31fac6f95e24', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/7b0d5d3251c124925ea1cce21e004253', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/54517b290e7c56b621e9284efff5cddb', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/642364e2949fab3ba2f4f85aa16a6915', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/00ea93ee45cbb9a1fd074826876a518e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/d4a80e0a823394e07cdfb1717dbdf7b5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/ebdcafce84305192250c6330208b6f2f']",0.2,14840000000.0,2066462782.0,13.0,13.0,83930000000.0,9110322387.0,1423982384.0,13418000000.0,1844000000.0,22520955553.0,13412768708.0,32521493526.0,2060602716.0,347038.0,604596.0,"",675969.0,32509420084.0,1042942.0,2086582374.0,11576.0,1051.0,12.349692999999998,49783.0,5478.0,1.0,129084291.0,36454000000.0,20983827561.0,25406328357.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 175 -ny 150 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f647a9b1b5551ce090bb94db946d83e7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/737ef39824b1c77424102e3ef8cafbce', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/c2d1a27270f0905d69b7210ba513cef7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/abe031e46eb40cc0e6878d8d95cb3e3d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b03bbc33dd5b591276467c2d02087204', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/bd960a8972d14f394429f1598e66bdfa', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/738af4fd539b4ba6c8bbcf50cd1577ed', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/8edbb73f44104ab7b11f28871a00baf4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/825d450fe5a33d5d3a7619ebd082c159']",0.0166,954000000.0,447493022.0,52.0,108.0,4604000000.0,463337678.0,179748020.0,716000000.0,54000000.0,1086859796.0,842263344.0,1687421361.0,61456458.0,87184.0,135366.0,"",40168.0,1783525798.0,46260.0,375620909.0,11576.0,2518.0,0.722198,30033.0,16791.0,1375488.0,2309712.0,2378000000.0,690474295.0,846146564.0
